Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_2_1,Area,Weight,is_pareto
workload_124.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,82,2,1,7,14,block_4_1,cyclic_8_1,cyclic_128_1,block_32_1,complete_1,unroll_2,unroll_2,unroll_64,unroll_4,pipeline,pipeline_1,6.0,0.8310867764935093,False
workload_125.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,88,3,3,8,15,cyclic_4_1,cyclic_128_1,block_32_1,cyclic_16_1,complete_1,unroll_64,pipeline,unroll_64,unroll_4,unroll,unroll,7.25,0.7915990308404937,False
workload_126.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06153,90,5,1,3,9,cyclic_32_1,cyclic_64_1,cyclic_64_1,cyclic_64_1,complete_1,unroll_64,unroll_16,unroll_2,unroll_8,unroll,unroll,4.5,0.8799190868891286,False
workload_127.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,93,1,2,7,14,block_64_1,cyclic_128_1,cyclic_128_1,cyclic_128_1,complete_1,pipeline,pipeline,unroll_64,unroll_4,unroll,pipeline,6.0,0.8310867764343663,False
workload_128.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,124,1,2,5,8,cyclic_128_1,block_4_1,cyclic_4_1,cyclic_128_1,complete_1,unroll_32,pipeline,pipeline,unroll_8,pipeline_1,pipeline_1,4.0,0.8965473155061431,False
workload_129.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,64,2,1,1,4,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_32,unroll_2,unroll_32,unroll_8,pipeline,pipeline_1,2.0,0.9648141884406535,False
workload_130.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,62,4,1,1,3,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_16_1,complete_1,pipeline,unroll_2,unroll_64,unroll_2,pipeline,pipeline,2.25,0.9561273577055976,False
workload_131.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06155,155,3,1,3,11,cyclic_8_1,block_4_1,block_4_1,cyclic_128_1,complete_1,unroll_32,unroll_8,unroll_64,unroll_2,pipeline_1,pipeline,4.5,0.8799190866952044,False
workload_132.cpp,xczu7ev-ffvc1156-2-e,10.0,0.0615,76,11,1,1,7,cyclic_32_1,block_16_1,cyclic_4_1,block_2_1,complete_1,unroll_32,unroll_2,unroll_64,unroll_8,unroll,unroll,5.0,0.8634662543283647,False
workload_133.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,84,1,1,3,9,block_64_1,block_4_1,cyclic_4_1,cyclic_128_1,complete_1,pipeline_1,pipeline,unroll_64,unroll_8,pipeline,pipeline,3.5,0.9133509400310539,False
workload_134.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06155,65,10,1,3,10,cyclic_4_1,cyclic_128_1,block_16_1,block_16_1,complete_1,pipeline,unroll_2,unroll_8,unroll_2,unroll,pipeline,6.0,0.8310867762569379,False
workload_135.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,129,4,1,6,39,block_2_1,cyclic_64_1,block_16_1,cyclic_8_1,complete_1,unroll_2,unroll_16,pipeline,unroll_32,unroll,pipeline_1,12.5,0.6377212665727992,False
workload_136.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06155,86,3,1,7,14,block_64_1,cyclic_64_1,block_4_1,block_8_1,complete_1,unroll_8,pipeline_1,unroll_64,unroll_2,unroll,unroll,6.25,0.8231015292194097,False
workload_137.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,178,1,1,10,21,block_64_1,cyclic_128_1,cyclic_128_1,block_32_1,complete_1,pipeline,unroll_2,unroll_64,unroll_32,pipeline,unroll,8.25,0.7607981157585673,False
workload_138.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,75,2,1,6,12,cyclic_8_1,cyclic_64_1,cyclic_8_1,block_64_1,complete_1,pipeline,unroll_2,unroll_8,unroll_2,unroll,pipeline_1,5.25,0.8553056113587526,False
workload_139.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06153,84,10,1,2,7,cyclic_32_1,cyclic_32_1,cyclic_64_1,cyclic_64_1,complete_1,unroll_64,unroll_16,unroll_4,unroll_8,unroll,unroll,5.0,0.8634662542024514,False
workload_140.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,92,10,1,2,7,cyclic_32_1,cyclic_2_1,cyclic_64_1,block_16_1,complete_1,unroll_64,unroll_4,unroll_2,unroll_32,pipeline,pipeline,5.0,0.863466254261211,False
workload_141.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,68,3,1,2,5,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_128_1,complete_1,pipeline_1,unroll_2,pipeline,unroll_8,pipeline,unroll,2.75,0.9388852437154314,False
workload_142.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,268,1,1,8,32,block_128_1,cyclic_64_1,block_32_1,block_4_1,complete_1,unroll_32,unroll_2,unroll_64,unroll_32,pipeline,pipeline_1,10.5,0.6940612211050012,False
workload_143.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,89,1,3,3,9,cyclic_2_1,cyclic_128_1,cyclic_4_1,cyclic_32_1,complete_1,unroll_64,pipeline,unroll_64,unroll_8,unroll,unroll,4.0,0.8965473155061431,False
workload_144.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,67,14,1,1,3,block_4_1,block_16_1,cyclic_16_1,block_16_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_8,unroll,unroll,4.75,0.8716707462083564,False
workload_145.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06155,123,7,1,5,36,block_4_1,cyclic_32_1,block_4_1,cyclic_64_1,complete_1,unroll_2,unroll_16,unroll_32,unroll_2,unroll,pipeline,12.25,0.6446102894462811,False
workload_146.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,239,1,1,7,36,cyclic_128_1,block_4_1,cyclic_4_1,block_32_1,complete_1,unroll_16,unroll_32,unroll_4,unroll_8,pipeline_1,pipeline_1,11.25,0.6726048709233449,False
workload_147.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,135,2,1,3,17,block_64_1,cyclic_2_1,cyclic_64_1,block_16_1,complete_1,unroll_32,unroll_4,pipeline,unroll_32,pipeline,pipeline_1,5.75,0.8391158724452542,False
workload_148.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,94,2,1,3,9,cyclic_2_1,block_4_1,block_4_1,cyclic_128_1,complete_1,unroll_32,unroll_2,unroll_64,unroll_8,pipeline,pipeline_1,3.75,0.9049272033378862,False
workload_149.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,329,1,2,11,28,cyclic_128_1,block_128_1,block_32_1,cyclic_128_1,complete_1,unroll_8,pipeline,unroll_64,unroll_32,pipeline,unroll,10.5,0.6940612211050012,False
workload_150.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,499,1,1,11,34,cyclic_128_1,block_64_1,block_64_1,cyclic_128_1,complete_1,unroll_32,unroll_2,unroll_64,unroll_64,pipeline,pipeline,11.75,0.6585198823143253,False
workload_151.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,59,8,2,2,4,block_2_1,cyclic_64_1,block_16_1,cyclic_16_1,complete_1,unroll_2,pipeline,pipeline,unroll_8,unroll,pipeline_1,4.0,0.8965473155061431,False
workload_152.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,62,1,1,2,5,cyclic_2_1,cyclic_4_1,block_4_1,block_128_1,complete_1,pipeline_1,unroll_2,pipeline,unroll_8,pipeline,unroll,2.25,0.9561273579616018,False
workload_153.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,69,1,2,2,6,block_64_1,cyclic_4_1,block_2_1,cyclic_4_1,complete_1,unroll_2,pipeline,unroll_16,unroll_32,pipeline_1,unroll,2.75,0.9388852437154314,False
workload_154.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,561,3,1,7,71,block_128_1,cyclic_64_1,cyclic_16_1,block_4_1,complete_1,unroll_32,unroll_32,pipeline,unroll_32,pipeline_1,pipeline_1,20.5,0.4404247855926394,False
workload_155.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,641,2,1,4,45,block_64_1,block_128_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_64,pipeline,unroll_64,unroll_8,unroll,unroll,13.0,0.6240747676034402,False
workload_156.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06155,452,3,1,9,68,cyclic_16_1,cyclic_128_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_64,pipeline,unroll_2,pipeline_1,unroll,20.25,0.4459106416448495,False
workload_157.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06155,649,5,1,6,46,block_64_1,block_128_1,cyclic_128_1,block_16_1,complete_1,unroll_64,pipeline,unroll_8,unroll_2,unroll,pipeline,14.5,0.5841876457014354,False
workload_158.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,419,1,1,8,65,block_128_1,cyclic_64_1,cyclic_64_1,block_4_1,complete_1,unroll_8,unroll_32,pipeline,unroll_32,pipeline,pipeline,18.75,0.4797466064304746,False
workload_159.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,1116,1,1,6,18,cyclic_2_1,block_4_1,block_32_1,cyclic_128_1,complete_1,unroll_32,unroll_32,pipeline,unroll_4,pipeline,pipeline_1,6.5,0.8151601313045913,False
workload_160.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,61,6,3,2,5,cyclic_32_1,cyclic_4_1,cyclic_64_1,cyclic_4_1,complete_1,unroll_2,pipeline,unroll_16,unroll_8,unroll,unroll,4.0,0.8965473155061431,False
workload_161.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06155,62,2,1,2,5,cyclic_8_1,cyclic_4_1,block_4_1,cyclic_128_1,complete_1,unroll_32,unroll_2,pipeline,unroll_2,pipeline,pipeline_1,2.5,0.9474843755978356,False
workload_162.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,65,5,1,3,6,cyclic_4_1,cyclic_128_1,cyclic_64_1,block_16_1,complete_1,pipeline,unroll_2,unroll_8,unroll_4,unroll,unroll,3.75,0.9049272032250542,False
workload_163.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,70,12,1,2,12,cyclic_32_1,cyclic_16_1,cyclic_64_1,block_16_1,complete_1,unroll_16,unroll_4,unroll_2,unroll_8,unroll,pipeline,6.75,0.8072625821857856,False
workload_164.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,79,7,1,5,12,cyclic_128_1,block_16_1,cyclic_16_1,cyclic_128_1,complete_1,pipeline,unroll_2,unroll_64,unroll_2,pipeline,pipeline,6.25,0.8231015293874638,False
workload_165.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,82,4,1,2,8,cyclic_16_1,cyclic_4_1,cyclic_4_1,block_2_1,complete_1,unroll_2,unroll_16,unroll_64,unroll_8,pipeline_1,unroll,3.75,0.9049272033378862,False
workload_166.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,86,5,1,6,10,block_16_1,cyclic_64_1,cyclic_64_1,block_64_1,complete_1,pipeline,unroll_4,unroll_8,unroll_2,unroll,unroll,5.5,0.8471888174200721,False
workload_167.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,112,3,1,6,39,cyclic_8_1,cyclic_64_1,block_4_1,cyclic_8_1,complete_1,unroll_32,unroll_16,pipeline,unroll_32,unroll,pipeline_1,12.25,0.6446102895143421,False
workload_168.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,56,6,1,1,4,cyclic_2_1,block_4_1,block_32_1,block_16_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_8,pipeline,pipeline,3.0,0.9303299601527576,False
workload_169.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,96,1,2,7,14,block_64_1,cyclic_128_1,cyclic_128_1,cyclic_128_1,complete_1,pipeline,pipeline,unroll_64,unroll_8,unroll,unroll,6.0,0.8310867764343663,False
workload_170.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,169,1,2,7,26,cyclic_2_1,block_128_1,cyclic_4_1,block_32_1,complete_1,unroll_32,pipeline,unroll_32,unroll_8,pipeline,pipeline_1,9.0,0.7381578435379056,False
workload_171.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,170,1,2,10,19,block_64_1,cyclic_128_1,cyclic_128_1,block_32_1,complete_1,pipeline,pipeline,unroll_64,unroll_32,pipeline,unroll,8.0,0.7684325710940827,False
workload_172.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,92,12,1,2,14,block_4_1,block_32_1,cyclic_4_1,block_2_1,complete_1,unroll_64,unroll_2,unroll_64,unroll_2,unroll,unroll,7.25,0.7915990308404937,False
workload_173.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,61,1,1,1,4,block_2_1,cyclic_4_1,cyclic_64_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_16,unroll_8,pipeline_1,unroll,1.75,0.9735448674530273,False
workload_174.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,118,1,1,4,11,block_128_1,cyclic_4_1,block_4_1,block_128_1,complete_1,pipeline_1,unroll_2,pipeline,unroll_32,pipeline,unroll,4.25,0.8882112767500164,False
workload_175.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06155,142,1,1,6,25,block_64_1,cyclic_128_1,cyclic_128_1,cyclic_32_1,complete_1,unroll_64,pipeline,unroll_64,unroll_2,unroll,unroll,8.25,0.7607981156034558,False
workload_176.cpp,xczu7ev-ffvc1156-2-e,10.0,0.0615,63,7,1,1,6,block_4_1,block_16_1,block_2_1,cyclic_4_1,complete_1,unroll_32,unroll_2,unroll_16,unroll_8,unroll,unroll,3.75,0.9049272033253494,False
workload_177.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,75,5,1,3,18,cyclic_8_1,cyclic_16_1,cyclic_8_1,cyclic_64_1,complete_1,unroll_8,unroll_8,pipeline,unroll_16,unroll,pipeline,6.75,0.8072625821857856,False
workload_178.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,93,6,1,4,15,block_16_1,block_4_1,cyclic_128_1,cyclic_2_1,complete_1,unroll_64,unroll_2,unroll_64,unroll_8,pipeline,unroll,6.5,0.8151601313577685,False
workload_179.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,91,1,1,7,18,block_64_1,cyclic_128_1,cyclic_128_1,cyclic_128_1,complete_1,pipeline,unroll_2,unroll_64,unroll_4,unroll,pipeline,6.75,0.8072625821857856,False
workload_180.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,63,3,1,1,4,cyclic_2_1,block_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_64,unroll_8,pipeline_1,unroll,2.25,0.9561273579616018,False
workload_181.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,138,10,1,7,45,cyclic_32_1,cyclic_64_1,block_16_1,cyclic_64_1,complete_1,unroll_64,unroll_16,unroll_4,unroll_16,unroll,pipeline,15.75,0.5521542240833597,False
workload_182.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,61,5,1,1,6,block_4_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_64,unroll_2,unroll,pipeline_1,3.25,0.92181852554919,False
workload_183.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,57,10,1,1,6,block_4_1,block_16_1,cyclic_16_1,block_16_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll,pipeline,4.5,0.8799190869570019,False
workload_184.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06155,147,7,1,7,13,block_2_1,block_4_1,block_16_1,cyclic_128_1,complete_1,unroll_2,unroll_8,unroll_64,unroll_2,pipeline_1,pipeline,7.0,0.7994088818864594,False
workload_185.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,79,5,1,4,13,block_64_1,cyclic_128_1,cyclic_4_1,block_16_1,complete_1,pipeline,unroll_2,unroll_16,unroll_16,unroll,pipeline,5.75,0.8391158724452542,False
workload_186.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,62,3,1,1,3,cyclic_2_1,block_4_1,cyclic_4_1,block_4_1,complete_1,pipeline,unroll_2,unroll_64,unroll_2,pipeline,pipeline,2.0,0.9648141881190289,False
workload_187.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,254,1,1,6,36,block_64_1,cyclic_64_1,block_2_1,cyclic_64_1,complete_1,unroll_64,unroll_16,unroll_2,unroll_32,pipeline_1,unroll,11.0,0.6797131386862919,False
workload_188.cpp,xczu7ev-ffvc1156-2-e,10.0,0.0615,207,5,1,7,29,block_8_1,block_64_1,block_64_1,cyclic_16_1,complete_1,unroll_32,unroll_2,unroll_64,unroll_64,unroll,unroll,10.5,0.6940612211299428,False
workload_189.cpp,xczu7ev-ffvc1156-2-e,10.0,0.0615,67,11,2,1,6,cyclic_32_1,cyclic_32_1,block_4_1,cyclic_64_1,complete_1,unroll_64,unroll_4,unroll_2,unroll_8,unroll,unroll,5.0,0.8634662543283647,False
workload_190.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,146,1,2,9,24,block_64_1,cyclic_128_1,block_32_1,cyclic_32_1,complete_1,unroll_32,pipeline,unroll_64,unroll_4,unroll,unroll,9.0,0.7381578435033704,False
workload_191.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,54,3,1,1,2,block_2_1,cyclic_4_1,block_4_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_16,unroll_4,pipeline_1,unroll,1.75,0.973544867884019,False
workload_192.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,64,8,1,2,5,cyclic_2_1,cyclic_128_1,block_16_1,block_16_1,complete_1,pipeline,unroll_2,pipeline,unroll_4,unroll,unroll,4.0,0.8965473155061431,False
workload_193.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,440,3,1,10,69,cyclic_16_1,cyclic_128_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_64,pipeline,unroll_4,pipeline_1,unroll,20.75,0.434982778473038,False
workload_194.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,70,2,1,6,9,cyclic_4_1,cyclic_4_1,block_4_1,block_128_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_8,pipeline,pipeline,4.5,0.879919087044268,False
workload_195.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,166,1,1,5,20,cyclic_2_1,cyclic_64_1,block_32_1,block_4_1,complete_1,unroll_32,unroll_32,pipeline,unroll_8,pipeline,pipeline_1,6.75,0.8072625822363692,False
workload_196.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,439,2,1,8,66,block_128_1,cyclic_64_1,cyclic_64_1,cyclic_16_1,complete_1,unroll_8,unroll_32,pipeline,unroll_32,pipeline,pipeline,19.25,0.46829255565526995,False
workload_197.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,245,1,2,6,22,cyclic_128_1,block_128_1,cyclic_4_1,cyclic_128_1,complete_1,unroll_8,pipeline,unroll_64,unroll_32,pipeline,unroll,7.75,0.7761108753939119,False
workload_198.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06155,170,1,1,6,29,cyclic_8_1,block_128_1,cyclic_128_1,cyclic_128_1,complete_1,unroll_32,unroll_2,unroll_64,unroll_2,pipeline_1,pipeline_1,9.25,0.7306987839264769,False
workload_199.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,707,1,1,10,68,cyclic_128_1,block_64_1,block_64_1,cyclic_64_1,complete_1,unroll_64,unroll_32,unroll_4,unroll_64,pipeline,unroll,20.0,0.4514403467355588,False
workload_200.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,53,5,1,1,2,block_2_1,cyclic_4_1,block_4_1,cyclic_16_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_8,unroll,unroll,2.25,0.9561273579616018,False
workload_201.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,59,2,1,5,5,cyclic_2_1,cyclic_4_1,cyclic_8_1,block_64_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_2,pipeline,unroll,3.25,0.92181852554919,False
workload_202.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,61,1,1,3,9,block_64_1,cyclic_64_1,cyclic_8_1,cyclic_32_1,complete_1,pipeline,unroll_2,unroll_8,unroll_2,unroll,pipeline_1,3.5,0.9133509399062907,False
workload_203.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,72,1,1,1,5,cyclic_2_1,cyclic_4_1,block_64_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_4,unroll_64,pipeline,pipeline,2.0,0.9648141884406535,False
workload_204.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,79,1,1,4,11,block_64_1,cyclic_4_1,cyclic_128_1,cyclic_128_1,complete_1,pipeline,unroll_2,unroll_64,unroll_4,unroll,unroll,4.25,0.8882112768444933,False
workload_205.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,85,1,1,8,16,cyclic_128_1,cyclic_128_1,cyclic_128_1,cyclic_128_1,complete_1,pipeline,unroll_2,unroll_64,unroll_4,unroll,pipeline,6.5,0.8151601313045913,False
workload_206.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,86,1,2,7,14,block_64_1,cyclic_128_1,cyclic_128_1,cyclic_128_1,complete_1,pipeline,pipeline,unroll_64,unroll_4,pipeline,pipeline,6.0,0.8310867764935093,False
workload_207.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,108,3,1,5,11,cyclic_2_1,block_4_1,cyclic_4_1,block_4_1,complete_1,unroll_32,unroll_32,unroll_64,unroll_8,pipeline,pipeline,5.0,0.8634662543367588,False
workload_208.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,61,3,1,5,7,block_2_1,cyclic_4_1,block_64_1,cyclic_16_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_8,pipeline_1,unroll,4.0,0.8965473155061431,False
workload_209.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,60,2,1,1,4,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_32_1,complete_1,pipeline,unroll_2,unroll_64,unroll_8,pipeline,pipeline,2.0,0.9648141884406535,False
workload_210.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,79,5,1,3,10,cyclic_8_1,block_8_1,block_4_1,cyclic_128_1,complete_1,unroll_32,unroll_2,unroll_64,unroll_4,pipeline_1,pipeline_1,4.75,0.8716707461273401,False
workload_211.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,166,1,2,5,20,cyclic_8_1,block_128_1,cyclic_4_1,cyclic_128_1,complete_1,unroll_8,pipeline,unroll_64,unroll_32,pipeline_1,unroll,7.0,0.7994088820792837,False
workload_212.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,93,1,2,7,12,block_64_1,cyclic_128_1,cyclic_128_1,cyclic_128_1,complete_1,pipeline_1,pipeline,unroll_8,unroll_8,pipeline,unroll,5.5,0.8471888174200721,False
workload_213.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06155,58,2,1,2,5,block_2_1,cyclic_128_1,block_4_1,cyclic_4_1,complete_1,unroll_2,pipeline,unroll_16,unroll_2,pipeline_1,pipeline,2.5,0.9474843755978356,False
workload_214.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,119,4,1,6,39,block_2_1,cyclic_64_1,block_16_1,cyclic_8_1,complete_1,unroll_2,unroll_16,pipeline,unroll_32,unroll,pipeline_1,12.5,0.6377212665948522,False
workload_215.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,118,1,2,9,26,block_64_1,cyclic_64_1,cyclic_128_1,block_32_1,complete_1,unroll_32,pipeline,unroll_64,unroll_8,pipeline,pipeline_1,9.5,0.7232835735135786,False
workload_216.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,122,1,1,8,17,block_64_1,cyclic_8_1,cyclic_128_1,block_32_1,complete_1,pipeline,unroll_2,unroll_64,unroll_32,pipeline,unroll,6.75,0.8072625822363692,False
workload_217.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,57,2,1,2,4,cyclic_2_1,cyclic_64_1,block_32_1,cyclic_16_1,complete_1,pipeline,unroll_2,pipeline,unroll_2,pipeline,pipeline_1,2.25,0.9561273577055976,False
workload_218.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,60,9,1,1,4,block_4_1,block_16_1,cyclic_16_1,cyclic_4_1,complete_1,pipeline,unroll_2,unroll_64,unroll_2,pipeline_1,unroll,3.75,0.9049272032250542,False
workload_219.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,115,1,1,5,25,cyclic_8_1,cyclic_64_1,block_4_1,block_128_1,complete_1,pipeline,unroll_8,pipeline,unroll_8,unroll,pipeline,8.0,0.7684325710940827,False
workload_220.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,135,1,3,13,25,cyclic_8_1,cyclic_128_1,block_32_1,block_64_1,complete_1,unroll_32,pipeline_1,unroll_64,unroll_4,unroll,unroll,10.5,0.6940612211050012,False
workload_221.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,277,1,1,6,37,block_64_1,cyclic_64_1,block_32_1,cyclic_64_1,complete_1,unroll_64,unroll_16,pipeline,unroll_32,pipeline_1,unroll,11.25,0.6726048709233449,False
workload_222.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06155,203,2,1,6,19,cyclic_128_1,block_4_1,block_4_1,cyclic_128_1,complete_1,unroll_32,unroll_8,unroll_64,unroll_2,pipeline,pipeline,7.0,0.7994088818864594,False
workload_223.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,59,2,1,1,4,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_32,unroll_2,unroll_32,unroll_8,pipeline,pipeline_1,2.0,0.9648141881190289,False
workload_224.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,172,1,2,10,19,block_64_1,cyclic_128_1,cyclic_128_1,block_32_1,complete_1,pipeline,pipeline,unroll_64,unroll_32,unroll,unroll,8.0,0.7684325710536885,False
workload_225.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,72,6,1,5,9,cyclic_2_1,block_4_1,cyclic_4_1,block_16_1,complete_1,pipeline,unroll_2,unroll_64,unroll_8,unroll,pipeline,5.25,0.8553056114294756,False
workload_226.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06155,133,1,1,5,24,block_64_1,cyclic_64_1,cyclic_128_1,cyclic_32_1,complete_1,unroll_64,pipeline,unroll_64,unroll_2,unroll,unroll,7.75,0.7761108752253915,False
workload_227.cpp,xczu7ev-ffvc1156-2-e,10.0,0.0615,148,3,1,3,18,block_8_1,block_64_1,cyclic_64_1,cyclic_4_1,complete_1,unroll_32,unroll_2,unroll_64,unroll_64,unroll,unroll,6.25,0.8231015294372577,False
workload_228.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,70,4,1,3,11,block_4_1,cyclic_128_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_64,unroll_4,unroll,pipeline_1,4.75,0.8716707462083564,False
