Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_2_1,Area,Weight,is_pareto
workload_131.cpp,xczu7ev-ffvc1156-2-e,10.0,17.63333,614,10,12,13,44,cyclic_16_1,block_16_1,complete_1,pipeline,pipeline,pipeline_1,pipeline,pipeline,pipeline_1,19.75,0.6212854395692594,False
workload_132.cpp,xczu7ev-ffvc1156-2-e,10.0,21.29922,583,1,3,4,35,cyclic_4_1,cyclic_2_1,complete_1,unroll_16,unroll_32,unroll_16,pipeline_1,pipeline_1,pipeline_1,10.75,0.7886030295193278,False
workload_133.cpp,xczu7ev-ffvc1156-2-e,10.0,22.50757,594,1,3,9,36,block_4_1,block_2_1,complete_1,unroll_8,pipeline,unroll_4,pipeline_1,pipeline,pipeline,12.25,0.7577222377474713,False
workload_134.cpp,xczu7ev-ffvc1156-2-e,10.0,18.67778,591,5,6,7,37,cyclic_8_1,cyclic_8_1,complete_1,unroll_16,pipeline,unroll_16,pipeline_1,pipeline_1,unroll,13.75,0.7402834410462856,False
workload_135.cpp,xczu7ev-ffvc1156-2-e,10.0,31.98978,52,1,1,1,2,cyclic_64_1,block_2_1,complete_1,pipeline,pipeline_1,pipeline,unroll_2,pipeline,unroll,1.25,0.9055281362816224,False
workload_136.cpp,xczu7ev-ffvc1156-2-e,10.0,123.52517,57,1,1,1,3,cyclic_4_1,block_64_1,complete_1,unroll_64,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline,1.5,0.43165742140628194,False
workload_137.cpp,xczu7ev-ffvc1156-2-e,10.0,21.27874,679,1,3,6,35,cyclic_4_1,cyclic_32_1,complete_1,unroll_4,unroll_4,unroll_32,pipeline_1,unroll,pipeline_1,11.25,0.7795342436919348,False
workload_138.cpp,xczu7ev-ffvc1156-2-e,10.0,21.17637,835,1,3,10,38,block_4_1,block_64_1,complete_1,unroll_16,pipeline,pipeline_1,pipeline_1,pipeline_1,pipeline_1,13.0,0.7467145694997154,False
workload_139.cpp,xczu7ev-ffvc1156-2-e,10.0,33.28002,50,5,1,1,2,cyclic_32_1,cyclic_2_1,complete_1,unroll_16,pipeline,pipeline,unroll_2,pipeline,unroll,2.25,0.8891043111363716,False
workload_140.cpp,xczu7ev-ffvc1156-2-e,10.0,131.65573,84,2,1,2,12,block_64_1,cyclic_16_1,complete_1,pipeline,unroll_16,unroll_64,unroll_2,pipeline,pipeline_1,4.25,0.39369009313412384,False
workload_141.cpp,xczu7ev-ffvc1156-2-e,10.0,32.09573,95,1,1,1,9,block_64_1,block_2_1,complete_1,unroll_8,pipeline,unroll_64,unroll_64,pipeline,unroll,3.0,0.8872871578727789,False
workload_142.cpp,xczu7ev-ffvc1156-2-e,10.0,20.12354,73,2,9,5,10,cyclic_8_1,cyclic_32_1,complete_1,unroll_64,unroll_32,unroll_2,unroll_32,unroll,unroll,6.5,0.8749462278160768,False
workload_143.cpp,xczu7ev-ffvc1156-2-e,10.0,132.05509,121,5,1,2,10,cyclic_32_1,block_32_1,complete_1,unroll_2,unroll_32,pipeline,unroll_2,pipeline,pipeline,4.5,0.39154437981799717,False
workload_144.cpp,xczu7ev-ffvc1156-2-e,10.0,130.57026,61,6,1,1,3,cyclic_32_1,cyclic_8_1,complete_1,unroll_8,unroll_8,unroll_8,unroll_2,pipeline_1,pipeline_1,2.75,0.40188972950865764,False
workload_145.cpp,xczu7ev-ffvc1156-2-e,10.0,21.17637,1068,1,3,11,40,block_4_1,block_128_1,complete_1,unroll_4,unroll_4,unroll_2,pipeline_1,pipeline,unroll,13.75,0.7330684738075413,False
workload_146.cpp,xczu7ev-ffvc1156-2-e,10.0,34.62658,57,2,1,1,3,block_8_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,unroll_32,unroll_4,pipeline,unroll,1.75,0.8855789410570095,False
workload_147.cpp,xczu7ev-ffvc1156-2-e,10.0,26.52165,626,1,1,4,32,cyclic_2_1,block_4_1,complete_1,unroll_8,unroll_8,unroll_64,pipeline_1,pipeline_1,pipeline,9.5,0.7944586460242116,False
workload_148.cpp,xczu7ev-ffvc1156-2-e,10.0,19.17314,63,7,6,3,6,cyclic_32_1,cyclic_8_1,complete_1,unroll_32,unroll_16,unroll_8,unroll_16,unroll,unroll,5.5,0.8980392793072561,False
workload_149.cpp,xczu7ev-ffvc1156-2-e,10.0,18.55493,657,2,6,11,38,block_8_1,block_32_1,complete_1,unroll_2,unroll_32,unroll_64,pipeline,pipeline,pipeline,14.25,0.7315540173770619,False
workload_150.cpp,xczu7ev-ffvc1156-2-e,10.0,16.24069,865,1,51,32,78,block_64_1,block_64_1,complete_1,pipeline,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline,40.5,0.17213222967673406,False
workload_151.cpp,xczu7ev-ffvc1156-2-e,10.0,18.67778,608,7,6,7,37,cyclic_8_1,cyclic_16_1,complete_1,unroll_16,pipeline,unroll_64,pipeline,pipeline,pipeline_1,14.25,0.7312065763925223,False
workload_152.cpp,xczu7ev-ffvc1156-2-e,10.0,16.95749,1698,5,25,28,60,block_64_1,cyclic_16_1,complete_1,unroll_8,unroll_32,unroll_64,pipeline_1,pipeline,pipeline_1,29.5,0.35983292287888624,False
workload_153.cpp,xczu7ev-ffvc1156-2-e,10.0,145.79906,1065,1,1,1,9,cyclic_2_1,block_32_1,complete_1,unroll_32,unroll_32,unroll_8,unroll_32,unroll,unroll,3.0,0.34565508633013037,False
workload_157.cpp,xczu7ev-ffvc1156-2-e,10.0,18.24773,3243,2,12,26,49,cyclic_64_1,cyclic_8_1,complete_1,unroll_16,pipeline,unroll_64,pipeline,unroll,pipeline_1,22.25,0.5462227868278444,False
workload_160.cpp,xczu7ev-ffvc1156-2-e,10.0,33.26981,46,2,1,1,1,block_4_1,block_4_1,complete_1,pipeline,pipeline_1,pipeline_1,unroll_8,unroll,pipeline_1,1.25,0.8975145283340298,False
workload_161.cpp,xczu7ev-ffvc1156-2-e,10.0,122.68037,49,1,1,1,1,cyclic_4_1,block_2_1,complete_1,unroll_4,unroll_4,pipeline_1,unroll_16,pipeline,pipeline_1,1.0,0.4352733471392055,False
workload_162.cpp,xczu7ev-ffvc1156-2-e,10.0,22.11205,51,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,pipeline,unroll_64,unroll_16,pipeline,pipeline_1,1.25,0.9679225386218109,False
workload_163.cpp,xczu7ev-ffvc1156-2-e,10.0,37.30434,55,1,1,1,4,block_64_1,block_2_1,complete_1,pipeline,pipeline,unroll_64,unroll_2,pipeline,pipeline_1,1.75,0.869491977167274,False
workload_164.cpp,xczu7ev-ffvc1156-2-e,10.0,112.20162,60,1,1,1,3,cyclic_2_1,cyclic_32_1,complete_1,unroll_64,unroll_4,unroll_32,unroll_32,pipeline_1,unroll,1.5,0.4790621568434924,False
workload_165.cpp,xczu7ev-ffvc1156-2-e,10.0,26.88002,50,3,1,1,2,cyclic_8_1,cyclic_16_1,complete_1,unroll_64,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline,1.75,0.9322180789218563,False
workload_166.cpp,xczu7ev-ffvc1156-2-e,10.0,33.28773,53,1,1,1,2,block_4_1,block_2_1,complete_1,pipeline,pipeline,unroll_64,unroll_8,pipeline,pipeline,1.25,0.897402576141612,False
workload_167.cpp,xczu7ev-ffvc1156-2-e,10.0,32.09829,169,1,1,2,12,block_128_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,unroll_32,unroll_64,pipeline,pipeline_1,4.0,0.8725209852120436,False
workload_168.cpp,xczu7ev-ffvc1156-2-e,10.0,19.95362,80,2,9,5,11,cyclic_8_1,cyclic_32_1,complete_1,unroll_64,unroll_32,unroll_2,unroll_64,unroll,unroll,6.75,0.8706110203751123,False
workload_169.cpp,xczu7ev-ffvc1156-2-e,10.0,118.44357,60,1,1,1,3,cyclic_2_1,cyclic_4_1,complete_1,unroll_16,unroll_16,unroll_64,unroll_8,pipeline_1,pipeline,1.5,0.45254006819688586,False
workload_170.cpp,xczu7ev-ffvc1156-2-e,10.0,18.90309,534,7,6,8,38,cyclic_8_1,block_16_1,complete_1,pipeline,pipeline_1,pipeline_1,pipeline,pipeline,pipeline_1,14.75,0.721561079060775,False
workload_171.cpp,xczu7ev-ffvc1156-2-e,10.0,33.26725,52,3,1,1,2,block_8_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_64,unroll_8,unroll,pipeline_1,1.75,0.8937454082798821,False
workload_172.cpp,xczu7ev-ffvc1156-2-e,10.0,16.83458,606,10,25,21,58,cyclic_32_1,block_32_1,complete_1,unroll_8,unroll_32,pipeline,pipeline,pipeline,pipeline,28.5,0.38266942087450095,False
workload_173.cpp,xczu7ev-ffvc1156-2-e,10.0,18.78018,617,2,6,8,39,cyclic_8_1,block_32_1,complete_1,unroll_16,pipeline,unroll_16,pipeline,pipeline,pipeline,13.75,0.7399912769465686,False
workload_174.cpp,xczu7ev-ffvc1156-2-e,10.0,16.73221,644,10,25,22,58,block_32_1,cyclic_32_1,complete_1,pipeline,unroll_16,unroll_32,pipeline_1,pipeline,pipeline_1,28.75,0.37688415287850086,False
workload_175.cpp,xczu7ev-ffvc1156-2-e,10.0,16.24069,788,1,51,32,78,block_64_1,block_64_1,complete_1,pipeline,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,40.5,0.17213222967673406,False
workload_176.cpp,xczu7ev-ffvc1156-2-e,10.0,127.46853,93,1,1,1,9,block_64_1,block_2_1,complete_1,unroll_8,unroll_4,unroll_4,unroll_64,pipeline,unroll,3.0,0.4132812089413811,False
workload_177.cpp,xczu7ev-ffvc1156-2-e,10.0,17.19685,57,5,1,1,3,cyclic_16_1,cyclic_16_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_16,unroll,pipeline_1,2.5,0.9666139125222837,False
workload_178.cpp,xczu7ev-ffvc1156-2-e,10.0,16.38405,778,1,51,34,78,cyclic_64_1,block_64_1,complete_1,pipeline,unroll_16,pipeline_1,pipeline,unroll,pipeline_1,41.0,0.16635927683037854,False
workload_179.cpp,xczu7ev-ffvc1156-2-e,10.0,118.81474,67,1,1,5,6,cyclic_2_1,block_64_1,complete_1,unroll_8,unroll_8,unroll_8,unroll_2,pipeline_1,pipeline,3.25,0.44716976574530287,False
workload_180.cpp,xczu7ev-ffvc1156-2-e,10.0,124.01029,51,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,unroll_64,unroll_2,unroll_2,unroll_16,pipeline,pipeline_1,1.25,0.4298355041529669,False
workload_181.cpp,xczu7ev-ffvc1156-2-e,10.0,26.41925,778,1,1,9,37,block_2_1,block_64_1,complete_1,unroll_16,pipeline,unroll_4,pipeline_1,pipeline_1,pipeline_1,12.0,0.7499462558358193,False
workload_182.cpp,xczu7ev-ffvc1156-2-e,10.0,124.34821,61,3,1,1,4,cyclic_8_1,cyclic_16_1,complete_1,pipeline,unroll_16,unroll_64,unroll_16,pipeline,pipeline_1,2.25,0.42737353520661003,False
workload_183.cpp,xczu7ev-ffvc1156-2-e,10.0,17.8605,56,6,1,1,2,cyclic_32_1,cyclic_8_1,complete_1,unroll_32,pipeline,unroll_8,unroll_32,unroll,unroll,2.5,0.9644419322886064,False
workload_184.cpp,xczu7ev-ffvc1156-2-e,10.0,32.24773,65,10,1,1,4,block_32_1,cyclic_32_1,complete_1,unroll_4,pipeline,unroll_32,unroll_32,pipeline,unroll,4.0,0.8717751476603046,False
workload_185.cpp,xczu7ev-ffvc1156-2-e,10.0,33.41061,53,1,1,1,1,block_4_1,cyclic_2_1,complete_1,unroll_16,pipeline,unroll_8,unroll_8,unroll,pipeline,1.0,0.8971144542886585,False
workload_186.cpp,xczu7ev-ffvc1156-2-e,10.0,18.61637,589,2,6,11,39,block_8_1,cyclic_32_1,complete_1,unroll_4,unroll_2,unroll_64,pipeline_1,unroll,pipeline_1,14.5,0.7268654829449486,False
workload_187.cpp,xczu7ev-ffvc1156-2-e,10.0,21.36066,612,1,3,6,37,cyclic_4_1,block_32_1,complete_1,unroll_2,unroll_32,unroll_64,pipeline,pipeline,pipeline,11.75,0.7702123720637016,False
workload_188.cpp,xczu7ev-ffvc1156-2-e,10.0,26.88005,49,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,unroll_64,pipeline,unroll_2,unroll_2,pipeline_1,pipeline,1.25,0.9377996796322153,False
workload_189.cpp,xczu7ev-ffvc1156-2-e,10.0,31.98978,45,1,1,1,1,cyclic_2_1,block_2_1,complete_1,pipeline,pipeline,pipeline,unroll_2,pipeline,pipeline_1,1.0,0.9060572412699844,False
workload_190.cpp,xczu7ev-ffvc1156-2-e,10.0,18.55493,696,2,6,11,39,block_8_1,block_64_1,complete_1,unroll_2,unroll_32,pipeline,pipeline_1,pipeline_1,pipeline,14.5,0.7270385309810748,False
workload_191.cpp,xczu7ev-ffvc1156-2-e,10.0,113.50725,89,6,1,1,11,cyclic_32_1,cyclic_8_1,complete_1,unroll_32,unroll_32,unroll_64,unroll_32,pipeline,pipeline,4.75,0.46447334912195826,False
workload_192.cpp,xczu7ev-ffvc1156-2-e,10.0,16.95749,1548,5,25,28,60,block_64_1,cyclic_16_1,complete_1,unroll_64,pipeline,unroll_64,pipeline_1,pipeline,pipeline_1,29.5,0.35983292287888624,False
workload_193.cpp,xczu7ev-ffvc1156-2-e,10.0,18.63685,564,7,6,10,38,block_8_1,cyclic_16_1,complete_1,unroll_4,unroll_4,pipeline_1,pipeline,pipeline,unroll,15.25,0.7133610913990067,False
workload_194.cpp,xczu7ev-ffvc1156-2-e,10.0,18.57538,582,2,6,11,38,block_8_1,block_32_1,complete_1,unroll_2,unroll_32,unroll_8,pipeline,unroll,unroll,14.25,0.7314962099783089,False
workload_195.cpp,xczu7ev-ffvc1156-2-e,10.0,16.95749,1199,5,25,27,58,cyclic_64_1,cyclic_16_1,complete_1,pipeline,unroll_8,pipeline,pipeline_1,pipeline,unroll,28.75,0.37686034873012586,False
workload_196.cpp,xczu7ev-ffvc1156-2-e,10.0,25.64101,2092,3,3,15,40,block_8_1,cyclic_2_1,complete_1,unroll_16,unroll_32,unroll_16,pipeline_1,pipeline_1,pipeline_1,15.25,0.6932606319227438,False
workload_197.cpp,xczu7ev-ffvc1156-2-e,10.0,16.95749,1598,5,25,28,60,block_64_1,cyclic_16_1,complete_1,unroll_8,unroll_16,unroll_8,pipeline_1,pipeline,pipeline_1,29.5,0.35983292287888624,False
workload_198.cpp,xczu7ev-ffvc1156-2-e,10.0,18.24773,3247,2,12,26,49,cyclic_64_1,cyclic_8_1,complete_1,unroll_16,unroll_32,unroll_64,pipeline_1,pipeline,pipeline_1,22.25,0.5462227868278444,False
workload_199.cpp,xczu7ev-ffvc1156-2-e,10.0,18.24773,3227,2,12,26,49,cyclic_64_1,cyclic_8_1,complete_1,unroll_16,unroll_2,unroll_64,pipeline,unroll,pipeline_1,22.25,0.5462227868278444,False
workload_200.cpp,xczu7ev-ffvc1156-2-e,10.0,22.11205,56,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,pipeline,unroll_64,unroll_16,pipeline,pipeline_1,1.25,0.9679225386218109,False
workload_201.cpp,xczu7ev-ffvc1156-2-e,10.0,32.06146,56,1,1,1,2,cyclic_2_1,block_2_1,complete_1,pipeline,pipeline,unroll_64,unroll_2,pipeline,pipeline,1.25,0.9050785231253458,False
workload_202.cpp,xczu7ev-ffvc1156-2-e,10.0,122.68037,57,1,1,1,2,block_4_1,cyclic_32_1,complete_1,unroll_4,unroll_4,pipeline_1,unroll_16,pipeline,unroll,1.25,0.4352262416140288,False
workload_203.cpp,xczu7ev-ffvc1156-2-e,10.0,32.06146,59,1,1,1,3,cyclic_64_1,block_2_1,complete_1,pipeline,pipeline,unroll_64,unroll_2,pipeline,pipeline_1,1.5,0.9035181497921664,False
workload_204.cpp,xczu7ev-ffvc1156-2-e,10.0,117.4445,63,1,1,1,2,cyclic_2_1,cyclic_8_1,complete_1,unroll_64,unroll_4,unroll_32,unroll_32,pipeline_1,pipeline_1,1.25,0.45687397164162546,False
workload_205.cpp,xczu7ev-ffvc1156-2-e,10.0,19.95874,84,2,9,5,10,cyclic_8_1,cyclic_32_1,complete_1,unroll_32,unroll_32,unroll_2,unroll_64,unroll,unroll,6.5,0.8754935991725675,False
workload_206.cpp,xczu7ev-ffvc1156-2-e,10.0,17.17253,85,1,1,5,14,cyclic_8_1,block_64_1,complete_1,unroll_64,pipeline,unroll_64,unroll_16,pipeline,pipeline_1,5.25,0.9095740684215617,False
workload_207.cpp,xczu7ev-ffvc1156-2-e,10.0,18.86981,56,1,1,1,2,cyclic_8_1,cyclic_4_1,complete_1,unroll_16,pipeline,unroll_32,unroll_8,pipeline,pipeline,1.25,0.9872788842922182,False
workload_208.cpp,xczu7ev-ffvc1156-2-e,10.0,33.30821,58,2,1,1,1,block_4_1,block_4_1,complete_1,pipeline,pipeline_1,unroll_32,unroll_8,pipeline,pipeline_1,1.25,0.8972746388923304,False
workload_209.cpp,xczu7ev-ffvc1156-2-e,10.0,33.28773,60,1,1,1,2,block_4_1,block_2_1,complete_1,pipeline,pipeline,unroll_64,unroll_8,unroll,pipeline,1.25,0.897402576141612,False
workload_210.cpp,xczu7ev-ffvc1156-2-e,10.0,33.26722,60,3,1,1,2,block_8_1,block_4_1,complete_1,unroll_4,pipeline_1,unroll_64,unroll_8,unroll,pipeline_1,1.75,0.8937455883931696,False
workload_211.cpp,xczu7ev-ffvc1156-2-e,10.0,33.41061,52,1,1,1,1,block_4_1,cyclic_2_1,complete_1,unroll_16,pipeline,unroll_8,unroll_8,pipeline_1,pipeline_1,1.0,0.8971144542886585,False
workload_212.cpp,xczu7ev-ffvc1156-2-e,10.0,32.07429,182,1,1,6,14,block_64_1,block_64_1,complete_1,unroll_4,pipeline,unroll_32,unroll_64,pipeline,pipeline,5.5,0.8473912365472316,False
workload_213.cpp,xczu7ev-ffvc1156-2-e,10.0,21.29922,568,1,3,4,35,cyclic_4_1,cyclic_2_1,complete_1,unroll_16,unroll_32,unroll_16,pipeline_1,pipeline,pipeline,10.75,0.7886030295193278,False
workload_214.cpp,xczu7ev-ffvc1156-2-e,10.0,114.17794,94,6,1,1,10,cyclic_32_1,cyclic_8_1,complete_1,unroll_32,unroll_32,unroll_8,unroll_32,pipeline,unroll,4.5,0.46253949532868066,False
workload_215.cpp,xczu7ev-ffvc1156-2-e,10.0,21.17637,677,1,3,9,37,block_4_1,block_32_1,complete_1,unroll_2,unroll_4,pipeline_1,pipeline,pipeline,pipeline,12.5,0.756791512305115,False
workload_216.cpp,xczu7ev-ffvc1156-2-e,10.0,32.23813,70,10,1,1,4,block_32_1,cyclic_32_1,complete_1,unroll_4,pipeline,pipeline_1,unroll_32,unroll,unroll,4.0,0.8718231032675016,False
workload_217.cpp,xczu7ev-ffvc1156-2-e,10.0,22.58949,566,1,3,5,35,cyclic_4_1,block_2_1,complete_1,unroll_4,unroll_4,pipeline_1,pipeline_1,pipeline,pipeline_1,11.0,0.7800193412117801,False
workload_218.cpp,xczu7ev-ffvc1156-2-e,10.0,18.55493,652,2,6,11,38,block_8_1,block_32_1,complete_1,unroll_2,unroll_16,pipeline,pipeline,pipeline,pipeline_1,14.25,0.7315540173770619,False
workload_219.cpp,xczu7ev-ffvc1156-2-e,10.0,18.61637,697,2,6,11,39,block_8_1,cyclic_32_1,complete_1,unroll_4,unroll_32,pipeline,pipeline,unroll,pipeline_1,14.5,0.7268654829449486,False
workload_220.cpp,xczu7ev-ffvc1156-2-e,10.0,118.46405,64,1,1,1,2,cyclic_2_1,cyclic_4_1,complete_1,unroll_16,unroll_16,unroll_32,unroll_8,pipeline_1,unroll,1.25,0.45260555755049225,False
workload_221.cpp,xczu7ev-ffvc1156-2-e,10.0,17.8605,58,5,1,1,2,cyclic_32_1,cyclic_2_1,complete_1,unroll_32,pipeline,unroll_8,unroll_32,unroll,unroll,2.25,0.9697210739682677,False
workload_222.cpp,xczu7ev-ffvc1156-2-e,10.0,32.24773,75,10,1,1,4,block_32_1,cyclic_32_1,complete_1,unroll_4,pipeline,unroll_32,unroll_32,pipeline,pipeline,4.0,0.8717751476603046,False
workload_223.cpp,xczu7ev-ffvc1156-2-e,10.0,16.32261,738,1,51,34,75,cyclic_64_1,cyclic_32_1,complete_1,unroll_16,unroll_2,unroll_64,pipeline,unroll,unroll,40.25,0.1751059757340968,False
workload_224.cpp,xczu7ev-ffvc1156-2-e,10.0,16.38405,717,1,51,33,79,block_64_1,cyclic_32_1,complete_1,pipeline,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll,41.0,0.16635927683037854,False
workload_225.cpp,xczu7ev-ffvc1156-2-e,10.0,122.3885,54,1,1,1,1,cyclic_2_1,block_2_1,complete_1,unroll_64,unroll_4,pipeline,unroll_2,pipeline_1,pipeline_1,1.0,0.4364624816490652,False
workload_226.cpp,xczu7ev-ffvc1156-2-e,10.0,128.58373,50,1,1,1,1,block_4_1,cyclic_2_1,complete_1,unroll_4,unroll_4,pipeline_1,unroll_8,pipeline,pipeline,1.0,0.41167379121382774,False
workload_227.cpp,xczu7ev-ffvc1156-2-e,10.0,33.26981,59,1,1,1,3,block_64_1,block_4_1,complete_1,pipeline,pipeline_1,pipeline_1,unroll_8,pipeline,pipeline_1,1.5,0.8960776176619981,False
workload_228.cpp,xczu7ev-ffvc1156-2-e,10.0,27.0253,60,1,1,1,2,cyclic_2_1,cyclic_32_1,complete_1,pipeline,pipeline,unroll_32,unroll_32,pipeline,unroll,1.25,0.9368778124045822,False
workload_229.cpp,xczu7ev-ffvc1156-2-e,10.0,18.25157,55,1,1,1,1,cyclic_4_1,block_2_1,complete_1,unroll_16,pipeline,unroll_8,unroll_16,unroll,pipeline_1,1.0,0.9950994375653277,False
workload_230.cpp,xczu7ev-ffvc1156-2-e,10.0,32.09573,65,1,1,1,3,block_4_1,block_2_1,complete_1,unroll_16,pipeline,unroll_64,unroll_64,unroll,unroll,1.5,0.9033069985544455,False
workload_231.cpp,xczu7ev-ffvc1156-2-e,10.0,22.08517,108,1,1,6,26,cyclic_4_1,block_128_1,complete_1,unroll_4,pipeline_1,unroll_64,unroll_16,pipeline,pipeline_1,8.5,0.8283397920781365,False
workload_232.cpp,xczu7ev-ffvc1156-2-e,10.0,21.29922,630,3,3,5,34,cyclic_4_1,cyclic_8_1,complete_1,unroll_16,unroll_32,unroll_16,pipeline_1,pipeline_1,pipeline_1,11.25,0.7794714106555102,False
workload_233.cpp,xczu7ev-ffvc1156-2-e,10.0,26.52162,792,1,1,5,34,cyclic_2_1,block_32_1,complete_1,unroll_16,unroll_16,unroll_16,pipeline,pipeline_1,pipeline,10.25,0.7808772487883902,False
workload_234.cpp,xczu7ev-ffvc1156-2-e,10.0,21.19685,740,1,3,9,37,block_4_1,cyclic_32_1,complete_1,unroll_4,unroll_8,pipeline_1,pipeline_1,unroll,pipeline_1,12.5,0.7567317423140137,False
workload_235.cpp,xczu7ev-ffvc1156-2-e,10.0,16.38405,857,1,51,34,78,cyclic_64_1,block_64_1,complete_1,pipeline,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,41.0,0.16635927683037854,False
workload_236.cpp,xczu7ev-ffvc1156-2-e,10.0,16.95749,1805,5,25,28,60,block_64_1,cyclic_16_1,complete_1,pipeline,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,29.5,0.35983292287888624,False
workload_237.cpp,xczu7ev-ffvc1156-2-e,10.0,16.95749,1756,5,25,28,60,block_64_1,cyclic_16_1,complete_1,pipeline,unroll_8,pipeline,pipeline_1,pipeline,unroll,29.5,0.35983292287888624,False
workload_238.cpp,xczu7ev-ffvc1156-2-e,10.0,18.24773,3215,2,12,26,49,cyclic_64_1,cyclic_8_1,complete_1,unroll_16,pipeline,unroll_64,pipeline_1,pipeline,pipeline_1,22.25,0.5462227868278444,False
workload_240.cpp,xczu7ev-ffvc1156-2-e,10.0,33.41061,50,1,1,1,1,block_4_1,cyclic_2_1,complete_1,unroll_4,pipeline,unroll_8,unroll_8,pipeline_1,pipeline_1,1.0,0.8971144542886585,False
workload_241.cpp,xczu7ev-ffvc1156-2-e,10.0,32.66949,53,2,1,1,2,block_4_1,block_4_1,complete_1,unroll_16,pipeline,unroll_8,unroll_16,unroll,pipeline_1,1.5,0.8997728424844831,False
workload_242.cpp,xczu7ev-ffvc1156-2-e,10.0,22.78149,58,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,pipeline,unroll_64,unroll_8,unroll,pipeline_1,1.25,0.9637451018808925,False
workload_243.cpp,xczu7ev-ffvc1156-2-e,10.0,118.50501,63,1,1,1,2,cyclic_2_1,block_4_1,complete_1,unroll_16,unroll_16,unroll_16,unroll_8,pipeline,pipeline,1.25,0.45243461212951996,False
workload_244.cpp,xczu7ev-ffvc1156-2-e,10.0,15.5309,77,7,9,5,10,cyclic_32_1,cyclic_8_1,complete_1,unroll_32,unroll_32,unroll_64,unroll_32,unroll,unroll,7.75,0.8641124969625192,False
workload_245.cpp,xczu7ev-ffvc1156-2-e,10.0,122.38853,131,1,1,6,15,block_4_1,block_64_1,complete_1,pipeline,unroll_16,unroll_64,unroll_8,pipeline,pipeline_1,5.75,0.42472684352175016,False
workload_246.cpp,xczu7ev-ffvc1156-2-e,10.0,37.38626,56,1,1,1,3,block_64_1,block_2_1,complete_1,pipeline,pipeline,unroll_32,unroll_2,pipeline,pipeline_1,1.5,0.8708528188024706,False
workload_247.cpp,xczu7ev-ffvc1156-2-e,10.0,112.19333,136,1,1,6,27,cyclic_2_1,block_128_1,complete_1,unroll_64,unroll_4,unroll_64,unroll_32,pipeline,unroll,8.75,0.4497388175585233,False
workload_248.cpp,xczu7ev-ffvc1156-2-e,10.0,32.26818,97,1,1,1,12,block_64_1,cyclic_2_1,complete_1,unroll_32,pipeline,unroll_32,unroll_32,unroll,unroll,3.75,0.8755648255050805,False
workload_249.cpp,xczu7ev-ffvc1156-2-e,10.0,108.92802,94,1,1,5,11,cyclic_8_1,block_32_1,complete_1,unroll_64,unroll_16,unroll_64,unroll_16,pipeline,pipeline_1,4.5,0.4847983028336027,False
workload_250.cpp,xczu7ev-ffvc1156-2-e,10.0,32.23813,86,1,1,1,6,block_64_1,cyclic_32_1,complete_1,unroll_4,pipeline,pipeline_1,unroll_32,unroll,unroll,2.25,0.8952633448765497,False
workload_251.cpp,xczu7ev-ffvc1156-2-e,10.0,132.56706,48,1,1,1,1,block_4_1,block_2_1,complete_1,pipeline,unroll_4,pipeline,unroll_2,pipeline_1,pipeline,1.0,0.39623641715218616,False
workload_252.cpp,xczu7ev-ffvc1156-2-e,10.0,32.66949,52,1,1,1,1,block_4_1,cyclic_2_1,complete_1,unroll_16,pipeline,unroll_8,unroll_16,pipeline,pipeline,1.0,0.9017728828781394,False
workload_253.cpp,xczu7ev-ffvc1156-2-e,10.0,17.20706,56,3,1,1,3,cyclic_8_1,cyclic_16_1,complete_1,unroll_64,pipeline,unroll_32,unroll_16,pipeline_1,pipeline_1,2.0,0.9771690393565009,False
workload_254.cpp,xczu7ev-ffvc1156-2-e,10.0,121.70245,194,1,1,7,26,block_64_1,block_64_1,complete_1,unroll_4,unroll_16,unroll_64,unroll_16,pipeline_1,pipeline,8.75,0.4132619523541867,False
workload_255.cpp,xczu7ev-ffvc1156-2-e,10.0,118.58693,59,1,1,1,2,cyclic_2_1,cyclic_4_1,complete_1,unroll_16,unroll_16,unroll_8,unroll_8,pipeline_1,pipeline,1.25,0.45209284558128093,False
