Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_1_5,InnerLoop_2_1,InnerLoop_3_1,Area,Weight,is_pareto
workload_188.cpp,xczu7ev-ffvc1156-2-e,10.0,184.20862,337,29,1,2,22,cyclic_32_1,cyclic_2_1,block_128_1,block_8_1,complete_1,pipeline_1,unroll_4,unroll,unroll_8,unroll_2,pipeline,pipeline,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline,13.5,0.8881626853474692,False
workload_190.cpp,xczu7ev-ffvc1156-2-e,10.0,19.31982,2581,21,1,16,24,cyclic_64_1,cyclic_2_1,cyclic_16_1,block_4_1,complete_1,pipeline_1,pipeline_1,pipeline,unroll_8,unroll_2,pipeline,unroll_2,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll,15.5,0.859627027658708,False
workload_191.cpp,xczu7ev-ffvc1156-2-e,10.0,256.15646,291,41,1,1,17,cyclic_8_1,block_32_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,pipeline,unroll_4,unroll_4,unroll_2,unroll_2,unroll,unroll_2,unroll_16,unroll_16,unroll_8,pipeline,unroll,15.0,0.8616346549375301,False
workload_192.cpp,xczu7ev-ffvc1156-2-e,10.0,12.15111,1878,37,1,16,31,cyclic_128_1,block_8_1,cyclic_32_1,block_8_1,cyclic_8_1,unroll,pipeline,pipeline_1,unroll,unroll,unroll,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,21.25,0.7174526747378286,False
workload_193.cpp,xczu7ev-ffvc1156-2-e,10.0,278.19182,2088,67,1,10,78,cyclic_128_1,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_8_1,pipeline_1,unroll_4,unroll,unroll,unroll_2,pipeline,unroll_8,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline,39.0,0.3076147099889054,False
workload_194.cpp,xczu7ev-ffvc1156-2-e,10.0,87.10234,3122,17,1,21,54,cyclic_64_1,block_8_1,cyclic_4_1,block_4_1,complete_1,unroll,pipeline,unroll,unroll_16,unroll_4,pipeline,unroll_8,unroll_2,unroll_16,unroll_32,unroll,pipeline,23.25,0.6604244515455047,False
workload_195.cpp,xczu7ev-ffvc1156-2-e,10.0,94.07042,3152,23,1,22,68,cyclic_16_1,block_32_1,cyclic_2_1,cyclic_4_1,complete_1,unroll,pipeline,unroll,unroll,unroll_4,unroll,pipeline_1,unroll_2,unroll_64,unroll_8,pipeline_1,pipeline,28.5,0.5237662384922315,False
workload_197.cpp,xczu7ev-ffvc1156-2-e,10.0,15.97747,2444,37,1,20,52,cyclic_128_1,cyclic_16_1,cyclic_32_1,cyclic_2_1,cyclic_8_1,pipeline,pipeline,unroll_4,unroll_4,unroll_2,unroll,pipeline,pipeline_1,pipeline,unroll_2,pipeline,pipeline,27.5,0.5482985843032722,False
workload_200.cpp,xczu7ev-ffvc1156-2-e,10.0,184.86398,288,28,1,2,15,cyclic_8_1,cyclic_16_1,block_128_1,block_8_1,complete_1,pipeline_1,unroll_4,unroll,unroll_8,unroll_2,pipeline,pipeline,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline,11.5,0.9226614565476673,False
workload_201.cpp,xczu7ev-ffvc1156-2-e,10.0,134.43694,700,21,1,10,64,cyclic_32_1,cyclic_2_1,cyclic_16_1,block_4_1,complete_1,pipeline_1,unroll_8,pipeline,unroll_16,unroll_2,pipeline,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll,24.0,0.6397345817132711,False
workload_202.cpp,xczu7ev-ffvc1156-2-e,10.0,101.6243,409,33,1,2,21,cyclic_16_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,complete_1,unroll,unroll_4,unroll,pipeline_1,unroll_2,pipeline_1,pipeline,unroll_16,unroll_16,unroll_32,unroll,pipeline_1,14.25,0.8779419641164599,False
workload_203.cpp,xczu7ev-ffvc1156-2-e,10.0,6.69088,1205,35,1,9,30,cyclic_8_1,cyclic_2_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline,unroll,pipeline_1,unroll,unroll,unroll_4,unroll_2,pipeline_1,unroll_2,unroll,pipeline_1,18.75,0.792654207870156,False
workload_204.cpp,xczu7ev-ffvc1156-2-e,10.0,287.8328,287,22,1,4,20,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_4_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll,pipeline_1,unroll_2,unroll_4,unroll_4,unroll_8,pipeline_1,pipeline_1,11.75,0.9156977075613668,False
workload_205.cpp,xczu7ev-ffvc1156-2-e,10.0,40.70696,1455,26,6,15,44,cyclic_16_1,block_8_1,block_32_1,block_2_1,complete_1,pipeline_1,pipeline,pipeline,unroll_2,unroll_2,unroll,pipeline_1,unroll_4,unroll_16,unroll_2,pipeline,pipeline,22.75,0.6744161899703879,False
workload_206.cpp,xczu7ev-ffvc1156-2-e,10.0,98.19083,1465,16,1,16,21,cyclic_8_1,cyclic_16_1,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline,unroll_16,pipeline_1,unroll,pipeline,unroll_4,unroll_4,unroll_16,pipeline,pipeline,pipeline,13.5,0.8903938402998806,False
workload_207.cpp,xczu7ev-ffvc1156-2-e,10.0,12.7418,1198,25,1,17,22,cyclic_8_1,cyclic_16_1,cyclic_32_1,complete_1,block_8_1,unroll,pipeline,pipeline,unroll_2,unroll_2,unroll,unroll_2,unroll_4,unroll_16,pipeline,unroll,pipeline,16.25,0.847676484907176,False
workload_208.cpp,xczu7ev-ffvc1156-2-e,10.0,160.8026,1565,17,6,18,32,cyclic_16_1,block_16_1,block_4_1,block_2_1,block_4_1,pipeline_1,pipeline,pipeline,unroll_4,unroll_2,pipeline,unroll,unroll_4,unroll_32,pipeline,unroll,unroll,18.25,0.8073986173558425,False
workload_209.cpp,xczu7ev-ffvc1156-2-e,10.0,25.22254,836,56,1,2,35,cyclic_8_1,block_8_1,cyclic_32_1,block_8_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,unroll_16,unroll_2,pipeline_1,pipeline,unroll_16,unroll_16,unroll_32,pipeline,pipeline,23.5,0.653458837177697,False
workload_210.cpp,xczu7ev-ffvc1156-2-e,10.0,74.32858,2433,16,1,16,34,cyclic_8_1,block_4_1,cyclic_4_1,block_4_1,complete_1,pipeline_1,pipeline,pipeline,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_16,unroll_16,unroll_2,pipeline,pipeline,16.75,0.8381124661339938,False
workload_211.cpp,xczu7ev-ffvc1156-2-e,10.0,107.84102,1515,16,1,16,19,cyclic_8_1,cyclic_16_1,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_4,unroll_16,unroll_2,pipeline,pipeline_1,13.0,0.8991978953982305,False
workload_212.cpp,xczu7ev-ffvc1156-2-e,10.0,178.20871,2976,31,1,6,95,cyclic_8_1,cyclic_64_1,cyclic_64_1,complete_1,block_8_1,pipeline,unroll_32,unroll_16,unroll,unroll_2,unroll,unroll_2,unroll_16,unroll_2,unroll_2,pipeline,pipeline,33.25,0.4165427854223853,False
workload_213.cpp,xczu7ev-ffvc1156-2-e,10.0,160.76264,1980,17,55,28,44,cyclic_32_1,block_16_1,block_4_1,block_8_1,block_8_1,pipeline,pipeline_1,pipeline,unroll_2,unroll_2,pipeline,unroll_2,unroll_4,unroll_32,pipeline,pipeline,pipeline,36.0,0.36160037232797315,False
workload_216.cpp,xczu7ev-ffvc1156-2-e,10.0,50.89946,2409,13,1,16,30,cyclic_2_1,cyclic_16_1,cyclic_4_1,block_8_1,block_2_1,pipeline,pipeline,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_4,pipeline,unroll_2,pipeline,pipeline_1,15.0,0.8669790763764207,False
workload_217.cpp,xczu7ev-ffvc1156-2-e,10.0,211.2485,849,39,1,3,38,cyclic_16_1,block_8_1,block_128_1,block_2_1,block_4_1,pipeline_1,unroll_16,unroll_4,pipeline,unroll_2,pipeline_1,pipeline,pipeline,pipeline,unroll_2,pipeline,pipeline,20.25,0.7468365456175233,False
workload_218.cpp,xczu7ev-ffvc1156-2-e,10.0,12.3153,1937,36,1,10,29,cyclic_32_1,cyclic_2_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline,unroll_16,pipeline_1,unroll_4,pipeline,unroll_4,unroll_16,unroll_16,unroll_2,pipeline,pipeline_1,19.0,0.7849468974970404,False
workload_219.cpp,xczu7ev-ffvc1156-2-e,10.0,513.79002,912,37,1,13,46,cyclic_64_1,cyclic_32_1,cyclic_64_1,block_2_1,complete_1,unroll,unroll_2,unroll,unroll_16,unroll_4,pipeline,unroll_8,unroll_2,unroll_16,unroll_32,pipeline,pipeline_1,24.25,0.632260121683693,False
workload_220.cpp,xczu7ev-ffvc1156-2-e,10.0,9.58326,2278,25,1,15,34,cyclic_8_1,block_8_1,cyclic_32_1,block_2_1,complete_1,pipeline_1,pipeline,unroll_4,pipeline_1,unroll,pipeline_1,unroll_16,unroll_4,pipeline,pipeline,pipeline_1,pipeline_1,18.75,0.7926580082285253,False
workload_223.cpp,xczu7ev-ffvc1156-2-e,10.0,38.23646,697,61,1,1,22,cyclic_8_1,block_32_1,cyclic_32_1,block_2_1,cyclic_8_1,pipeline,unroll_4,unroll_4,unroll_2,unroll_2,unroll,pipeline,unroll_16,unroll_16,unroll_2,unroll,pipeline,21.25,0.7174737603572173,False
workload_224.cpp,xczu7ev-ffvc1156-2-e,10.0,10.84338,2249,25,1,28,54,block_8_1,cyclic_2_1,cyclic_32_1,block_2_1,cyclic_2_1,pipeline_1,pipeline_1,unroll,unroll_4,unroll_4,unroll,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll,pipeline,27.0,0.5608348477412934,False
workload_225.cpp,xczu7ev-ffvc1156-2-e,10.0,286.88162,1742,41,1,6,68,cyclic_8_1,block_32_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,pipeline,unroll_4,unroll_4,unroll_16,unroll_2,unroll,unroll_16,unroll_16,pipeline,unroll_8,pipeline,unroll,29.0,0.5116931624196142,False
workload_226.cpp,xczu7ev-ffvc1156-2-e,10.0,52.12442,2447,25,1,16,30,cyclic_2_1,cyclic_16_1,cyclic_4_1,block_2_1,block_2_1,pipeline,pipeline,unroll_16,pipeline,unroll_4,pipeline,unroll_4,pipeline,unroll_32,unroll_32,pipeline,pipeline_1,18.0,0.8159369790325364,False
workload_227.cpp,xczu7ev-ffvc1156-2-e,10.0,117.76478,548,33,1,2,13,cyclic_16_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,block_4_1,pipeline_1,unroll_4,unroll_4,unroll_4,unroll_2,pipeline,pipeline,unroll_16,unroll_16,unroll_2,pipeline,pipeline_1,12.25,0.9118316114577266,False
workload_229.cpp,xczu7ev-ffvc1156-2-e,10.0,148.75962,286,17,1,5,20,cyclic_2_1,cyclic_16_1,cyclic_32_1,block_2_1,complete_1,pipeline,unroll_2,unroll_16,unroll_4,unroll_4,pipeline,unroll_4,unroll_4,unroll_16,unroll_32,pipeline,pipeline,10.75,0.9363544260281896,False
workload_230.cpp,xczu7ev-ffvc1156-2-e,10.0,19.31982,2581,21,1,16,24,cyclic_64_1,cyclic_2_1,cyclic_16_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,pipeline,unroll_8,unroll_2,pipeline,unroll_2,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll,15.5,0.859627027658708,False
workload_231.cpp,xczu7ev-ffvc1156-2-e,10.0,11.46526,1182,25,1,17,25,cyclic_8_1,cyclic_16_1,cyclic_32_1,block_2_1,block_8_1,unroll,pipeline,pipeline,unroll_16,unroll_2,unroll,unroll_8,unroll_4,pipeline,unroll_32,unroll,pipeline,17.0,0.8357168034706872,False
workload_232.cpp,xczu7ev-ffvc1156-2-e,10.0,94.0971,2375,17,1,20,43,cyclic_32_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,pipeline,unroll_16,unroll_2,pipeline,pipeline,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll,20.25,0.7470404700857243,False
workload_233.cpp,xczu7ev-ffvc1156-2-e,10.0,7.40314,1118,35,1,9,25,cyclic_8_1,cyclic_16_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_16,unroll_32,unroll,pipeline_1,17.5,0.8278695011195565,False
workload_234.cpp,xczu7ev-ffvc1156-2-e,10.0,105.45022,3103,17,1,17,24,cyclic_16_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,block_4_1,pipeline_1,pipeline,unroll_4,unroll_4,unroll_2,unroll,unroll_16,unroll,unroll_64,unroll_16,pipeline,pipeline,14.75,0.8696582358939056,False
workload_236.cpp,xczu7ev-ffvc1156-2-e,10.0,52.29114,2388,16,1,16,29,cyclic_8_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_2_1,pipeline_1,pipeline,unroll_16,pipeline,unroll_4,unroll,unroll_4,pipeline,unroll_32,pipeline,pipeline,pipeline,15.5,0.8587902874365593,False
workload_237.cpp,xczu7ev-ffvc1156-2-e,10.0,189.60824,2401,28,1,19,37,cyclic_128_1,cyclic_4_1,block_128_1,block_2_1,block_4_1,pipeline_1,pipeline,unroll_2,unroll_2,unroll,pipeline_1,pipeline,unroll_4,pipeline,pipeline,pipeline_1,pipeline_1,21.25,0.7173982950435703,False
workload_238.cpp,xczu7ev-ffvc1156-2-e,10.0,86.8745,2595,17,1,21,41,cyclic_64_1,block_8_1,cyclic_4_1,block_4_1,complete_1,unroll,pipeline_1,unroll,unroll_16,unroll_4,pipeline_1,unroll_8,unroll_2,unroll_16,pipeline,pipeline,pipeline,20.0,0.7545390587488074,False
workload_240.cpp,xczu7ev-ffvc1156-2-e,10.0,29.14914,338,57,1,1,25,cyclic_32_1,cyclic_4_1,cyclic_32_1,block_2_1,block_4_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_4,pipeline_1,pipeline,unroll_4,unroll_16,unroll_8,pipeline,pipeline,21.0,0.724794864784753,False
workload_241.cpp,xczu7ev-ffvc1156-2-e,10.0,23.9461,371,52,1,2,25,cyclic_8_1,block_8_1,cyclic_64_1,block_8_1,cyclic_8_1,pipeline,unroll_4,pipeline_1,unroll_16,unroll_4,pipeline_1,pipeline,unroll_16,unroll_16,unroll_2,pipeline,pipeline,20.0,0.7545304182819507,False
workload_242.cpp,xczu7ev-ffvc1156-2-e,10.0,116.20508,557,41,1,2,14,cyclic_8_1,block_32_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,pipeline,unroll_4,unroll_4,unroll_2,unroll_2,unroll,pipeline,unroll_16,unroll_16,unroll_2,pipeline,unroll,14.5,0.8734677799425039,False
workload_243.cpp,xczu7ev-ffvc1156-2-e,10.0,41.9791,667,61,1,2,26,cyclic_8_1,block_32_1,cyclic_32_1,block_2_1,cyclic_8_1,pipeline,unroll_4,pipeline_1,unroll_2,unroll_4,unroll,pipeline,unroll_16,unroll_16,unroll_2,pipeline,pipeline,22.5,0.6814856750953298,False
workload_244.cpp,xczu7ev-ffvc1156-2-e,10.0,132.09806,691,21,1,10,65,cyclic_32_1,cyclic_2_1,cyclic_16_1,block_2_1,complete_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline,unroll_2,unroll_2,unroll_16,unroll_2,pipeline_1,unroll,24.25,0.6329260041593183,False
workload_245.cpp,xczu7ev-ffvc1156-2-e,10.0,115.16666,269,33,1,2,16,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_4_1,pipeline_1,unroll_4,unroll_4,unroll_4,unroll_2,pipeline_1,pipeline,unroll_4,pipeline_1,unroll_32,unroll,pipeline_1,13.0,0.8990097740878773,False
workload_246.cpp,xczu7ev-ffvc1156-2-e,10.0,29.96638,477,57,1,2,30,cyclic_16_1,cyclic_16_1,cyclic_32_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll,pipeline_1,unroll_2,pipeline_1,pipeline,unroll_16,unroll_16,unroll_16,unroll,pipeline_1,22.5,0.681477985109746,False
workload_247.cpp,xczu7ev-ffvc1156-2-e,10.0,7.40314,1123,35,1,9,25,cyclic_8_1,cyclic_16_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline,pipeline_1,pipeline_1,unroll_4,pipeline,unroll_4,unroll_16,unroll_16,unroll_2,pipeline,pipeline_1,17.5,0.8278695011195565,False
workload_248.cpp,xczu7ev-ffvc1156-2-e,10.0,13.8259,890,26,1,15,24,cyclic_64_1,cyclic_2_1,cyclic_32_1,block_4_1,complete_1,pipeline_1,pipeline_1,pipeline,unroll_8,unroll_2,pipeline,unroll_2,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll,16.5,0.843641575123508,False
workload_249.cpp,xczu7ev-ffvc1156-2-e,10.0,10.12607,1257,25,1,17,33,cyclic_8_1,block_8_1,cyclic_32_1,block_2_1,cyclic_8_1,pipeline_1,pipeline,unroll_4,pipeline_1,unroll,pipeline_1,unroll_16,unroll_4,unroll_16,pipeline,pipeline,pipeline_1,19.0,0.7849443266640647,False
workload_250.cpp,xczu7ev-ffvc1156-2-e,10.0,371.66262,501,53,1,3,38,cyclic_32_1,cyclic_2_1,cyclic_64_1,block_8_1,complete_1,pipeline_1,unroll_4,unroll,unroll_8,unroll,pipeline,pipeline,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,23.75,0.646276481626196,False
workload_251.cpp,xczu7ev-ffvc1156-2-e,10.0,9.88298,707,25,1,16,24,cyclic_8_1,cyclic_16_1,cyclic_32_1,block_2_1,complete_1,unroll,pipeline,pipeline,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_4,pipeline,pipeline,unroll,pipeline,16.5,0.8437409427007527,False
workload_252.cpp,xczu7ev-ffvc1156-2-e,10.0,146.24046,1645,21,1,15,25,cyclic_8_1,cyclic_64_1,cyclic_2_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,pipeline,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,pipeline,pipeline_1,15.5,0.8563757127034739,False
workload_253.cpp,xczu7ev-ffvc1156-2-e,10.0,158.16754,634,24,1,11,53,cyclic_32_1,cyclic_2_1,cyclic_4_1,block_4_1,complete_1,pipeline_1,unroll_8,pipeline,unroll_16,unroll_4,unroll,unroll_2,pipeline,pipeline_1,unroll_2,pipeline_1,unroll,22.25,0.6885857633078386,False
workload_254.cpp,xczu7ev-ffvc1156-2-e,10.0,10.91954,1933,25,1,24,36,block_8_1,cyclic_16_1,cyclic_32_1,block_2_1,block_8_1,unroll,pipeline,unroll,unroll_4,unroll_4,unroll,unroll_8,unroll_4,pipeline,unroll_8,unroll,pipeline,21.5,0.7101674287043566,False
workload_255.cpp,xczu7ev-ffvc1156-2-e,10.0,39.81362,1575,20,55,26,46,cyclic_8_1,cyclic_16_1,block_16_1,block_2_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_16,unroll_4,pipeline,unroll_4,unroll_4,unroll_4,unroll_2,unroll,pipeline_1,36.75,0.3475099647672175,False
workload_256.cpp,xczu7ev-ffvc1156-2-e,10.0,136.02361,673,25,1,3,20,cyclic_8_1,block_32_1,cyclic_32_1,block_8_1,complete_1,pipeline,unroll_4,unroll_4,unroll_2,unroll_2,unroll,unroll_2,unroll_16,pipeline,unroll_2,pipeline_1,pipeline,12.25,0.9113597879944711,False
workload_257.cpp,xczu7ev-ffvc1156-2-e,10.0,204.404,2453,17,1,20,34,cyclic_16_1,block_8_1,block_128_1,block_8_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_2,unroll_2,pipeline,pipeline,unroll_4,pipeline,pipeline,pipeline_1,pipeline_1,18.0,0.8136560533956594,False
workload_258.cpp,xczu7ev-ffvc1156-2-e,10.0,9.87422,1084,35,1,9,24,cyclic_8_1,cyclic_16_1,cyclic_64_1,block_8_1,complete_1,pipeline_1,pipeline,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_4,pipeline,unroll_2,unroll,pipeline_1,17.25,0.8317746589984867,False
workload_259.cpp,xczu7ev-ffvc1156-2-e,10.0,213.39953,347,18,1,2,27,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,complete_1,pipeline,unroll_2,unroll_16,unroll_4,unroll,pipeline,unroll_4,unroll_4,unroll_4,unroll_32,pipeline_1,pipeline_1,12.0,0.9135107597717891,False
workload_260.cpp,xczu7ev-ffvc1156-2-e,10.0,181.22302,294,25,1,1,20,cyclic_8_1,block_32_1,cyclic_32_1,block_8_1,cyclic_8_1,pipeline,unroll_4,unroll_4,unroll_2,unroll_2,unroll,unroll_2,unroll_16,unroll_16,unroll_8,pipeline,pipeline,11.75,0.9185546686124045,False
workload_261.cpp,xczu7ev-ffvc1156-2-e,10.0,32.54462,272,57,1,2,17,cyclic_16_1,block_8_1,cyclic_16_1,block_2_1,block_4_1,pipeline_1,unroll_4,unroll_4,unroll_16,unroll_2,pipeline_1,pipeline,pipeline,unroll_16,unroll_2,pipeline,pipeline,19.25,0.7772917670446496,False
workload_262.cpp,xczu7ev-ffvc1156-2-e,10.0,9.57746,1092,35,1,9,26,cyclic_8_1,cyclic_16_1,cyclic_64_1,cyclic_4_1,complete_1,pipeline_1,pipeline,pipeline,unroll_16,unroll_4,pipeline,unroll_4,unroll_4,pipeline_1,unroll_2,pipeline,pipeline_1,17.75,0.8238582316039734,False
workload_263.cpp,xczu7ev-ffvc1156-2-e,10.0,11.23998,1965,25,1,20,41,cyclic_8_1,cyclic_4_1,cyclic_32_1,block_2_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline,unroll_16,unroll_2,pipeline,pipeline_1,unroll_4,pipeline_1,pipeline,unroll,pipeline,21.75,0.7029268407904211,False
workload_264.cpp,xczu7ev-ffvc1156-2-e,10.0,99.4499,845,35,1,3,33,cyclic_8_1,block_8_1,cyclic_2_1,block_8_1,complete_1,unroll,unroll_8,unroll_4,unroll_16,unroll_2,pipeline_1,pipeline,unroll_16,unroll_16,unroll_32,pipeline,pipeline,18.0,0.8154697116872764,False
workload_265.cpp,xczu7ev-ffvc1156-2-e,10.0,100.80203,2374,16,1,16,21,cyclic_8_1,cyclic_16_1,cyclic_2_1,block_2_1,block_2_1,pipeline_1,pipeline,unroll_16,pipeline_1,unroll,pipeline,unroll_4,pipeline,unroll_16,pipeline,pipeline,pipeline,13.5,0.8903268732217593,False
workload_266.cpp,xczu7ev-ffvc1156-2-e,10.0,48.56698,2879,24,1,18,47,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,complete_1,unroll,pipeline,unroll,pipeline_1,unroll_4,unroll,unroll_16,unroll,unroll_64,unroll_16,pipeline,pipeline,22.5,0.6814892142226652,False
workload_267.cpp,xczu7ev-ffvc1156-2-e,10.0,48.44186,2178,13,1,17,30,cyclic_2_1,cyclic_16_1,cyclic_4_1,block_8_1,complete_1,pipeline,pipeline,pipeline,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_4,pipeline,unroll_2,pipeline,pipeline_1,15.25,0.8629695162101507,False
workload_268.cpp,xczu7ev-ffvc1156-2-e,10.0,265.7777,340,17,1,4,15,cyclic_16_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_2_1,pipeline,unroll_2,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_4,unroll_32,pipeline_1,pipeline,pipeline,9.25,0.9611989624745554,False
workload_269.cpp,xczu7ev-ffvc1156-2-e,10.0,197.7451,310,16,1,5,21,cyclic_2_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,block_2_1,pipeline,unroll_2,unroll_16,pipeline,unroll_2,pipeline,unroll_4,unroll_2,unroll_32,unroll_32,pipeline,pipeline,10.75,0.9350886434457975,False
workload_270.cpp,xczu7ev-ffvc1156-2-e,10.0,13.082,1191,25,1,17,21,cyclic_8_1,cyclic_16_1,cyclic_32_1,complete_1,block_8_1,unroll,pipeline,pipeline,unroll_2,unroll_2,unroll,unroll_2,unroll_4,unroll_16,pipeline,pipeline,pipeline,16.0,0.8516857399968988,False
workload_271.cpp,xczu7ev-ffvc1156-2-e,10.0,93.97182,1486,17,1,17,27,cyclic_16_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline,unroll_16,unroll_2,pipeline,unroll_2,unroll_16,unroll_16,unroll_8,pipeline_1,unroll,15.5,0.8577246019336148,False
workload_272.cpp,xczu7ev-ffvc1156-2-e,10.0,8.9043,1307,35,1,9,26,cyclic_8_1,cyclic_16_1,cyclic_64_1,block_2_1,block_4_1,pipeline_1,pipeline,pipeline_1,unroll_16,unroll_2,unroll,unroll_4,unroll_4,unroll_16,unroll_32,unroll,pipeline_1,17.75,0.8238751010895565,False
workload_273.cpp,xczu7ev-ffvc1156-2-e,10.0,174.57246,521,21,1,2,40,cyclic_32_1,cyclic_16_1,cyclic_16_1,block_4_1,block_8_1,pipeline_1,unroll_8,pipeline,unroll_16,unroll_2,pipeline,unroll_2,unroll_2,unroll_16,unroll_2,unroll,unroll,16.0,0.8475475953358773,False
workload_274.cpp,xczu7ev-ffvc1156-2-e,10.0,12.64964,679,25,1,16,21,cyclic_8_1,cyclic_2_1,cyclic_32_1,complete_1,complete_1,unroll,pipeline,pipeline,unroll_2,unroll_2,unroll,unroll_2,unroll_4,pipeline_1,pipeline,pipeline_1,pipeline,15.75,0.8557243066272402,False
workload_275.cpp,xczu7ev-ffvc1156-2-e,10.0,11.8451,2243,25,1,15,34,cyclic_8_1,block_8_1,cyclic_32_1,block_2_1,complete_1,pipeline_1,pipeline,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_4,unroll_16,unroll_2,pipeline,pipeline_1,18.75,0.792660702827822,False
workload_277.cpp,xczu7ev-ffvc1156-2-e,10.0,21.8093,2676,21,1,16,24,cyclic_64_1,cyclic_2_1,cyclic_16_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline,unroll_16,unroll_4,unroll_16,unroll_2,pipeline_1,unroll,15.5,0.8595640433135409,False
workload_278.cpp,xczu7ev-ffvc1156-2-e,10.0,183.81262,1525,16,1,17,19,cyclic_8_1,cyclic_2_1,block_128_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll,pipeline_1,unroll_2,unroll,unroll_4,unroll_2,unroll_2,unroll_2,unroll,pipeline,13.25,0.892675128726852,False
workload_279.cpp,xczu7ev-ffvc1156-2-e,10.0,49.83354,2136,16,1,17,29,cyclic_8_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline,unroll_16,pipeline,unroll_4,unroll,unroll_4,unroll_2,unroll_32,pipeline,pipeline,pipeline,15.75,0.8547819878822739,False
workload_280.cpp,xczu7ev-ffvc1156-2-e,10.0,507.02942,281,25,1,1,19,cyclic_8_1,block_32_1,cyclic_32_1,block_8_1,cyclic_8_1,pipeline,unroll_4,unroll_4,unroll_2,unroll_2,unroll,unroll_2,unroll_16,unroll_16,unroll_8,pipeline,pipeline,11.5,0.9136493277930661,False
