Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Area,Weight,is_pareto
gemm_997.c,xcu200-fsgd2104-2-e,10.0,1.43817,154,1,1,8,6,unroll_16,pipeline_1,unroll_16,4.0,0.8366353164485821,False
gemm_999.c,xcu200-fsgd2104-2-e,10.0,1.43841,52,1,1,2,1,unroll_4,pipeline,unroll_16,1.25,0.9834343894745566,False
gemm_1000.c,xcu200-fsgd2104-2-e,10.0,1.43873,38,1,1,1,1,unroll_2,pipeline_1,unroll,1.0,1.0,True
gemm_1001.c,xcu200-fsgd2104-2-e,10.0,1.43825,82,1,1,4,3,unroll_8,pipeline_1,unroll_4,2.25,0.9359889067553694,False
gemm_1002.c,xcu200-fsgd2104-2-e,10.0,1.43813,331,1,1,16,11,unroll_32,pipeline,unroll_32,7.25,0.6683745919846352,False
gemm_1003.c,xcu200-fsgd2104-2-e,10.0,1.34625,737,1,1,1,3,unroll_2,unroll_32,unroll,1.5,1.0,True
gemm_1004.c,xcu200-fsgd2104-2-e,10.0,0.1847,905,1,2,23,5,pipeline_1,unroll,unroll_32,7.75,1.0,True
gemm_1005.c,xcu200-fsgd2104-2-e,10.0,1.43817,169,1,1,8,6,unroll_16,pipeline_1,unroll,4.0,0.8366353164485821,False
gemm_1006.c,xcu200-fsgd2104-2-e,10.0,1.43873,37,1,1,1,1,unroll_2,pipeline_1,unroll_4,1.0,1.0,True
gemm_1007.c,xcu200-fsgd2104-2-e,10.0,9.54697,229,1,1,1,2,unroll_8,unroll_16,unroll_8,1.25,0.23175886233144605,False
gemm_1008.c,xcu200-fsgd2104-2-e,10.0,0.1847,850,1,2,23,5,pipeline_1,unroll_8,unroll_16,7.75,1.0,True
gemm_1009.c,xcu200-fsgd2104-2-e,10.0,9.54577,237,1,1,1,2,unroll_4,unroll_32,unroll_8,1.25,0.2318217701282637,False
gemm_1010.c,xcu200-fsgd2104-2-e,10.0,1.43873,37,1,1,1,1,unroll_2,pipeline,unroll_8,1.0,1.0,True
gemm_1011.c,xcu200-fsgd2104-2-e,10.0,14.46208,1576,1,1,4,8,unroll,unroll_16,unroll_2,3.5,0.10000000000000003,False
gemm_1012.c,xcu200-fsgd2104-2-e,10.0,0.04295,706,1,20,46,21,pipeline_1,pipeline_1,unroll,22.0,1.0,True
gemm_1013.c,xcu200-fsgd2104-2-e,10.0,14.46241,33,1,1,1,1,unroll_2,unroll_16,unroll_2,1.0,0.10006611957543975,False
gemm_1014.c,xcu200-fsgd2104-2-e,10.0,8.72801,98,1,1,1,1,unroll_2,unroll_16,unroll_16,1.0,0.2783049600237041,False
gemm_1015.c,xcu200-fsgd2104-2-e,10.0,0.2477,948,1,2,23,6,pipeline,unroll,unroll,8.0,0.688751571515085,False
gemm_1016.c,xcu200-fsgd2104-2-e,10.0,0.1847,873,1,2,23,5,pipeline_1,unroll,unroll_16,7.75,1.0,True
gemm_1017.c,xcu200-fsgd2104-2-e,10.0,0.1847,841,1,2,23,5,pipeline_1,pipeline,pipeline,7.75,1.0,True
gemm_1018.c,xcu200-fsgd2104-2-e,10.0,11.18433,63,1,1,1,1,unroll_2,unroll_32,unroll_4,1.0,0.15996118685362665,False
gemm_1019.c,xcu200-fsgd2104-2-e,10.0,1.36033,273,1,1,1,2,unroll_2,unroll_16,unroll,1.25,1.0,True
gemm_1020.c,xcu200-fsgd2104-2-e,10.0,8.31841,204,1,1,1,1,unroll_2,unroll_16,unroll_32,1.0,0.30416160626001765,False
gemm_1021.c,xcu200-fsgd2104-2-e,10.0,0.1847,819,1,2,23,5,pipeline,unroll_16,pipeline,7.75,1.0,True
gemm_1022.c,xcu200-fsgd2104-2-e,10.0,11.18545,64,1,1,1,1,unroll_4,unroll_16,unroll_4,1.0,0.15992158090269792,False
gemm_1023.c,xcu200-fsgd2104-2-e,10.0,8.31825,570,1,1,1,2,unroll_4,unroll_16,unroll_32,1.25,0.3040319720422718,False
gemm_1024.c,xcu200-fsgd2104-2-e,10.0,8.23633,55,1,1,1,1,unroll_4,unroll_16,pipeline,1.0,0.3095535192276544,False
gemm_1025.c,xcu200-fsgd2104-2-e,10.0,1.43809,840,1,1,33,18,unroll,pipeline_1,unroll,13.25,0.45682484255081734,False
gemm_1026.c,xcu200-fsgd2104-2-e,10.0,0.1847,854,1,2,23,5,pipeline,unroll,pipeline_1,7.75,1.0,True
gemm_1027.c,xcu200-fsgd2104-2-e,10.0,1.43809,732,1,1,33,18,unroll,pipeline_1,unroll_16,13.25,0.45682484255081734,False
gemm_1029.c,xcu200-fsgd2104-2-e,10.0,0.1847,845,1,2,23,5,pipeline,unroll_2,pipeline_1,7.75,1.0,True
gemm_1030.c,xcu200-fsgd2104-2-e,10.0,0.1847,863,1,2,23,5,pipeline_1,unroll,pipeline_1,7.75,1.0,True
gemm_1031.c,xcu200-fsgd2104-2-e,10.0,1.38849,130,1,1,1,2,unroll_2,unroll_8,unroll,1.25,0.9860310435873653,False
gemm_1032.c,xcu200-fsgd2104-2-e,10.0,0.1847,877,1,2,23,5,pipeline_1,unroll_8,unroll_32,7.75,1.0,True
gemm_1033.c,xcu200-fsgd2104-2-e,10.0,0.1847,837,1,2,23,5,pipeline,unroll_8,pipeline_1,7.75,1.0,True
gemm_1034.c,xcu200-fsgd2104-2-e,10.0,8.72785,210,1,1,1,2,unroll_4,unroll_16,unroll_16,1.25,0.2781911665005431,False
gemm_1035.c,xcu200-fsgd2104-2-e,10.0,8.23521,55,1,1,1,1,unroll_2,unroll_32,pipeline,1.0,0.3096275790923694,False
gemm_1036.c,xcu200-fsgd2104-2-e,10.0,0.1847,818,1,2,23,5,pipeline,unroll_2,unroll_32,7.75,1.0,True
gemm_1037.c,xcu200-fsgd2104-2-e,10.0,14.46113,46,1,1,1,1,unroll_2,unroll_32,unroll_2,1.0,0.10006763144958526,False
gemm_1038.c,xcu200-fsgd2104-2-e,10.0,9.54705,103,1,1,1,1,unroll_4,unroll_16,unroll_8,1.0,0.23185017910953268,False
gemm_1039.c,xcu200-fsgd2104-2-e,10.0,1.43873,37,1,1,1,1,unroll_2,pipeline_1,pipeline,1.0,1.0,True
gemm_1040.c,xcu200-fsgd2104-2-e,10.0,0.1847,833,1,2,23,5,pipeline,unroll_8,unroll,7.75,1.0,True
gemm_1041.c,xcu200-fsgd2104-2-e,10.0,0.1847,845,1,2,23,5,pipeline_1,unroll_2,unroll_32,7.75,1.0,True
gemm_1042.c,xcu200-fsgd2104-2-e,10.0,8.31697,2308,1,1,1,4,unroll_4,unroll_32,unroll_32,1.75,0.3029977122291685,False
gemm_1043.c,xcu200-fsgd2104-2-e,10.0,8.72465,2731,1,1,1,8,unroll_4,unroll,unroll_16,2.75,0.27253956990735995,False
gemm_1044.c,xcu200-fsgd2104-2-e,10.0,0.04295,739,1,20,46,21,pipeline_1,unroll_2,unroll,22.0,1.0,True
gemm_1045.c,xcu200-fsgd2104-2-e,10.0,0.1847,837,1,2,23,5,pipeline,unroll,pipeline,7.75,1.0,True
gemm_1046.c,xcu200-fsgd2104-2-e,10.0,14.45905,167,1,1,1,3,unroll_4,unroll,unroll_2,1.5,0.10006474465990207,False
gemm_1047.c,xcu200-fsgd2104-2-e,10.0,0.1847,870,1,2,23,5,pipeline_1,unroll,unroll_2,7.75,1.0,True
gemm_1048.c,xcu200-fsgd2104-2-e,10.0,0.1847,855,1,2,23,5,pipeline_1,unroll_8,unroll,7.75,1.0,True
gemm_1049.c,xcu200-fsgd2104-2-e,10.0,0.1847,856,1,2,23,5,pipeline_1,unroll_8,pipeline_1,7.75,1.0,True
gemm_1050.c,xcu200-fsgd2104-2-e,10.0,0.1847,857,1,2,23,5,pipeline,unroll_2,unroll_2,7.75,1.0,True
gemm_1051.c,xcu200-fsgd2104-2-e,10.0,0.1847,876,1,2,23,5,pipeline_1,unroll_2,pipeline_1,7.75,1.0,True
gemm_1052.c,xcu200-fsgd2104-2-e,10.0,0.1847,866,1,2,23,5,pipeline,unroll,unroll_2,7.75,1.0,True
gemm_1053.c,xcu200-fsgd2104-2-e,10.0,8.31521,2696,1,1,1,8,unroll_2,unroll,unroll_32,2.75,0.297714189792877,False
gemm_1054.c,xcu200-fsgd2104-2-e,10.0,0.1847,895,1,2,23,5,pipeline_1,unroll,unroll_8,7.75,1.0,True
gemm_1056.c,xcu200-fsgd2104-2-e,10.0,1.34609,2494,1,1,1,6,unroll_4,unroll_32,unroll,2.25,1.0,True
gemm_1057.c,xcu200-fsgd2104-2-e,10.0,14.46497,29,1,1,1,1,unroll_2,unroll_8,unroll_2,1.0,0.10006314709785376,False
gemm_1058.c,xcu200-fsgd2104-2-e,10.0,9.5648,269,1,1,1,4,unroll,unroll_2,unroll_8,1.75,0.23006820633008523,False
gemm_1059.c,xcu200-fsgd2104-2-e,10.0,0.1847,881,1,2,23,5,pipeline_1,unroll_4,pipeline_1,7.75,1.0,True
gemm_1060.c,xcu200-fsgd2104-2-e,10.0,1.43809,737,1,1,33,18,unroll,pipeline_1,pipeline_1,13.25,0.45682484255081734,False
gemm_1061.c,xcu200-fsgd2104-2-e,10.0,0.22722,917,1,2,23,6,pipeline_1,unroll_4,unroll,8.0,0.6896117860623486,False
gemm_1062.c,xcu200-fsgd2104-2-e,10.0,9.54385,810,1,1,1,5,unroll_4,unroll,unroll_8,2.0,0.23049503620472478,False
gemm_1064.c,xcu200-fsgd2104-2-e,10.0,2.07969,76,1,1,1,1,unroll_2,unroll_4,unroll,1.0,0.9143150500096614,False
gemm_1065.c,xcu200-fsgd2104-2-e,10.0,1.43825,93,1,1,4,3,unroll_8,pipeline_1,unroll,2.25,0.9359889067553694,False
gemm_1066.c,xcu200-fsgd2104-2-e,10.0,1.38833,276,1,1,1,3,unroll_4,unroll_8,unroll,1.5,0.9735214905791688,False
gemm_1067.c,xcu200-fsgd2104-2-e,10.0,0.1847,874,1,2,23,5,pipeline,pipeline_1,pipeline,7.75,1.0,True
gemm_1068.c,xcu200-fsgd2104-2-e,10.0,8.23872,1226,1,1,4,8,unroll,unroll_8,pipeline,3.5,0.29767226980944295,False
gemm_1069.c,xcu200-fsgd2104-2-e,10.0,9.54401,248,1,1,1,3,unroll_2,unroll,unroll_8,1.5,0.23162758745552134,False
gemm_1070.c,xcu200-fsgd2104-2-e,10.0,8.74569,60,1,1,1,1,unroll_8,unroll_2,unroll_16,1.0,0.2772282818304769,False
gemm_1071.c,xcu200-fsgd2104-2-e,10.0,1.36017,717,1,1,1,4,unroll_4,unroll_16,unroll,1.75,0.9636824352339742,False
gemm_1072.c,xcu200-fsgd2104-2-e,10.0,0.1847,876,1,2,23,5,pipeline_1,unroll_8,pipeline,7.75,1.0,True
gemm_1073.c,xcu200-fsgd2104-2-e,10.0,0.1847,875,1,2,23,5,pipeline_1,unroll_8,unroll_2,7.75,1.0,True
gemm_1074.c,xcu200-fsgd2104-2-e,10.0,5.61745,38,1,1,1,1,unroll_4,unroll_8,pipeline_1,1.0,0.5184821981120095,False
gemm_1075.c,xcu200-fsgd2104-2-e,10.0,8.23649,38,1,1,1,1,unroll_2,unroll_16,pipeline,1.0,0.3095429403151204,False
gemm_1076.c,xcu200-fsgd2104-2-e,10.0,0.1847,871,1,2,23,5,pipeline_1,unroll_4,pipeline,7.75,1.0,True
gemm_1077.c,xcu200-fsgd2104-2-e,10.0,0.1847,877,1,2,23,5,pipeline_1,unroll_4,unroll_2,7.75,1.0,True
gemm_1078.c,xcu200-fsgd2104-2-e,10.0,0.1847,857,1,2,23,5,pipeline,unroll_4,pipeline,7.75,1.0,True
gemm_1079.c,xcu200-fsgd2104-2-e,10.0,0.1847,872,1,2,23,5,pipeline_1,unroll_4,unroll_16,7.75,1.0,True
gemm_1080.c,xcu200-fsgd2104-2-e,10.0,8.74593,32,1,1,1,1,unroll_2,unroll_2,unroll_16,1.0,0.2772136887203258,False
gemm_1081.c,xcu200-fsgd2104-2-e,10.0,0.1847,846,1,2,23,5,pipeline,unroll_8,unroll_8,7.75,1.0,True
gemm_1082.c,xcu200-fsgd2104-2-e,10.0,0.1847,903,1,2,23,5,pipeline_1,unroll_8,unroll_4,7.75,1.0,True
gemm_1083.c,xcu200-fsgd2104-2-e,10.0,11.18417,120,1,1,1,2,unroll_4,unroll_32,unroll_4,1.25,0.15991325507335982,False
gemm_1084.c,xcu200-fsgd2104-2-e,10.0,0.1847,886,1,2,23,5,pipeline_1,unroll_8,unroll_8,7.75,1.0,True
gemm_1086.c,xcu200-fsgd2104-2-e,10.0,9.54977,41,1,1,1,1,unroll_2,unroll_8,unroll_8,1.0,0.23170756226459438,False
gemm_1087.c,xcu200-fsgd2104-2-e,10.0,1.43825,84,1,1,4,3,unroll_8,pipeline_1,unroll_2,2.25,0.9359889067553694,False
gemm_1088.c,xcu200-fsgd2104-2-e,10.0,2.07953,138,1,1,1,2,unroll_4,unroll_4,unroll,1.25,0.9113864302499459,False
gemm_1089.c,xcu200-fsgd2104-2-e,10.0,8.23905,30,1,1,1,1,unroll_2,unroll_8,pipeline,1.0,0.30937371403132774,False
gemm_1090.c,xcu200-fsgd2104-2-e,10.0,9.54961,62,1,1,1,1,unroll_4,unroll_8,unroll_8,1.0,0.23171594935448786,False
gemm_1091.c,xcu200-fsgd2104-2-e,10.0,4.09697,51,1,1,1,1,unroll_2,unroll_2,unroll,1.0,0.6726084100200476,False
gemm_1092.c,xcu200-fsgd2104-2-e,10.0,0.1847,866,1,2,23,5,pipeline_1,unroll_2,pipeline,7.75,1.0,True
gemm_1093.c,xcu200-fsgd2104-2-e,10.0,0.04295,726,1,20,46,21,pipeline,unroll_2,unroll,22.0,1.0,True
gemm_1094.c,xcu200-fsgd2104-2-e,10.0,0.22722,875,1,2,23,6,pipeline,unroll_4,unroll,8.0,0.6896117860623486,False
gemm_1095.c,xcu200-fsgd2104-2-e,10.0,0.1847,870,1,2,23,5,pipeline,unroll_2,unroll_16,7.75,1.0,True
gemm_1096.c,xcu200-fsgd2104-2-e,10.0,14.46097,76,1,1,1,1,unroll_4,unroll_32,unroll_2,1.0,0.1000678216355106,False
gemm_1097.c,xcu200-fsgd2104-2-e,10.0,0.26561,3002,1,2,44,9,unroll_2,unroll,unroll,14.0,0.4819547434502798,False
gemm_1098.c,xcu200-fsgd2104-2-e,10.0,0.1847,866,1,2,23,5,pipeline,unroll_4,unroll_8,7.75,1.0,True
gemm_1099.c,xcu200-fsgd2104-2-e,10.0,0.1847,886,1,2,23,5,pipeline_1,unroll_2,unroll_8,7.75,1.0,True
gemm_1100.c,xcu200-fsgd2104-2-e,10.0,14.48033,25,1,1,1,1,unroll_2,unroll_2,unroll_2,1.0,0.10004674781207891,False
gemm_1101.c,xcu200-fsgd2104-2-e,10.0,8.25441,26,1,1,1,1,unroll_2,unroll_2,pipeline,1.0,0.3083597919083122,False
gemm_1102.c,xcu200-fsgd2104-2-e,10.0,5.62273,27,1,1,1,1,unroll_2,unroll_4,pipeline_1,1.0,0.5179889976818791,False
gemm_1103.c,xcu200-fsgd2104-2-e,10.0,4.09673,154,1,1,1,2,unroll_8,unroll_2,unroll,1.25,0.6720280690125224,False
gemm_1104.c,xcu200-fsgd2104-2-e,10.0,0.1847,866,1,2,23,5,pipeline,unroll_2,unroll_4,7.75,1.0,True
gemm_1105.c,xcu200-fsgd2104-2-e,10.0,11.18801,43,1,1,1,1,unroll_4,unroll_8,unroll_4,1.0,0.15983110214928636,False
gemm_1106.c,xcu200-fsgd2104-2-e,10.0,0.1847,862,1,2,23,5,pipeline,unroll_4,unroll_16,7.75,1.0,True
gemm_1107.c,xcu200-fsgd2104-2-e,10.0,0.1847,858,1,2,23,5,pipeline,unroll_2,pipeline,7.75,1.0,True
gemm_1108.c,xcu200-fsgd2104-2-e,10.0,0.1847,867,1,2,23,5,pipeline,unroll_2,unroll_8,7.75,1.0,True
gemm_1109.c,xcu200-fsgd2104-2-e,10.0,0.1847,827,1,2,23,5,pipeline,unroll_8,pipeline,7.75,1.0,True
gemm_1110.c,xcu200-fsgd2104-2-e,10.0,1.43817,153,1,1,8,6,unroll_16,pipeline,pipeline,4.0,0.8366353164485821,False
gemm_1111.c,xcu200-fsgd2104-2-e,10.0,1.36009,2312,1,1,2,6,unroll_8,unroll_16,unroll,2.5,0.9263397569819496,False
gemm_1112.c,xcu200-fsgd2104-2-e,10.0,5.6224,315,1,1,2,5,unroll,unroll_4,pipeline_1,2.25,0.5099024662469035,False
gemm_1113.c,xcu200-fsgd2104-2-e,10.0,8.7456,719,1,1,1,6,unroll,unroll_2,unroll_16,2.25,0.27418463142743205,False
gemm_1114.c,xcu200-fsgd2104-2-e,10.0,5.61728,1023,1,1,4,10,unroll,unroll_8,pipeline_1,4.0,0.48463338954331925,False
gemm_1116.c,xcu200-fsgd2104-2-e,5.0,0.093585,1239,1,2,27,6,pipeline_1,unroll,unroll_4,9.0,1.0,True
gemm_1117.c,xcu200-fsgd2104-2-e,5.0,8.868005,179,1,1,1,2,unroll_2,unroll,unroll_4,1.25,0.1464999505354249,False
gemm_1118.c,xcu200-fsgd2104-2-e,5.0,0.12513,1129,1,2,23,5,pipeline_1,unroll,unroll,7.75,1.0,True
gemm_1119.c,xcu200-fsgd2104-2-e,5.0,4.159205,48,1,1,1,1,unroll_2,unroll_16,pipeline_1,1.0,0.5114561693793609,False
gemm_1120.c,xcu200-fsgd2104-2-e,5.0,5.473685,36,1,1,1,1,unroll_4,unroll_4,pipeline,1.0,0.37311743343022385,False
gemm_1121.c,xcu200-fsgd2104-2-e,5.0,0.760805,68,1,1,2,1,unroll_4,pipeline_1,pipeline,1.25,0.983852529508799,False
gemm_1123.c,xcu200-fsgd2104-2-e,5.0,0.760805,68,1,1,2,1,unroll_4,pipeline_1,pipeline_1,1.25,0.983852529508799,False
gemm_1124.c,xcu200-fsgd2104-2-e,5.0,0.093585,1030,1,2,27,6,pipeline,unroll_16,unroll_4,9.0,1.0,True
gemm_1125.c,xcu200-fsgd2104-2-e,5.0,0.760725,99,1,1,4,3,unroll_8,pipeline,unroll_32,2.25,0.9400588839292078,False
gemm_1126.c,xcu200-fsgd2104-2-e,5.0,0.760685,170,1,1,9,6,unroll_16,pipeline_1,pipeline_1,4.25,0.8437894638801485,False
gemm_1128.c,xcu200-fsgd2104-2-e,5.0,8.867885,1514,1,1,2,7,unroll_8,unroll,unroll_4,2.75,0.14471564714999488,False
gemm_1129.c,xcu200-fsgd2104-2-e,5.0,0.760805,62,1,1,2,1,unroll_4,pipeline_1,unroll_32,1.25,0.983852529508799,False
gemm_1130.c,xcu200-fsgd2104-2-e,5.0,0.760645,794,1,1,35,20,unroll,pipeline,unroll_8,14.25,0.48090975188235674,False
gemm_1131.c,xcu200-fsgd2104-2-e,5.0,0.760965,40,1,1,1,1,unroll_2,pipeline,unroll_2,1.0,1.0,True
gemm_1132.c,xcu200-fsgd2104-2-e,5.0,0.093585,1090,1,2,27,6,pipeline,unroll_32,unroll,9.0,1.0,True
gemm_1133.c,xcu200-fsgd2104-2-e,5.0,7.147685,947,1,1,1,4,unroll_2,unroll,unroll_16,1.75,0.23709327612264644,False
gemm_1135.c,xcu200-fsgd2104-2-e,5.0,5.469205,118,1,1,1,2,unroll_4,unroll_32,pipeline,1.25,0.3733833620360142,False
gemm_1136.c,xcu200-fsgd2104-2-e,5.0,0.022125,773,1,20,49,23,pipeline_1,pipeline,unroll,23.25,1.0,True
gemm_1137.c,xcu200-fsgd2104-2-e,5.0,5.469805,136,1,1,1,2,unroll_8,unroll_16,pipeline,1.25,0.37332665885130567,False
gemm_1138.c,xcu200-fsgd2104-2-e,5.0,0.760645,801,1,1,35,20,unroll,pipeline,unroll_16,14.25,0.48090975188235674,False
gemm_1139.c,xcu200-fsgd2104-2-e,5.0,5.468245,331,1,1,3,4,unroll_4,unroll,pipeline,2.25,0.3697207713416846,False
gemm_1141.c,xcu200-fsgd2104-2-e,5.0,0.093585,998,1,2,27,6,pipeline_1,unroll_16,pipeline,9.0,1.0,True
gemm_1142.c,xcu200-fsgd2104-2-e,5.0,4.159055,1268,1,1,7,11,unroll_32,unroll_16,pipeline_1,5.0,0.46449981333067825,False
gemm_1144.c,xcu200-fsgd2104-2-e,5.0,11.162605,175,1,1,1,2,unroll_8,unroll_32,unroll_2,1.25,0.10006728986047345,False
gemm_1145.c,xcu200-fsgd2104-2-e,5.0,0.093585,1068,1,2,27,6,pipeline,unroll_16,unroll_8,9.0,1.0,True
gemm_1146.c,xcu200-fsgd2104-2-e,5.0,0.093585,1009,1,2,27,6,pipeline_1,unroll_2,unroll_16,9.0,1.0,True
gemm_1147.c,xcu200-fsgd2104-2-e,5.0,0.093585,1073,1,2,27,6,pipeline,unroll_8,unroll_16,9.0,1.0,True
gemm_1148.c,xcu200-fsgd2104-2-e,5.0,11.163285,52,1,1,1,1,unroll_4,unroll_16,unroll_2,1.0,0.10006740035423582,False
gemm_1149.c,xcu200-fsgd2104-2-e,5.0,5.478805,26,1,1,1,1,unroll_4,unroll_2,pipeline,1.0,0.3726338196666802,False
gemm_1150.c,xcu200-fsgd2104-2-e,5.0,0.093585,1012,1,2,27,6,pipeline_1,unroll_32,unroll_16,9.0,1.0,True
gemm_1151.c,xcu200-fsgd2104-2-e,5.0,0.093585,975,1,2,27,6,pipeline,pipeline,unroll_8,9.0,1.0,True
gemm_1152.c,xcu200-fsgd2104-2-e,5.0,7.149165,901,1,1,1,2,unroll_8,unroll_16,unroll_16,1.25,0.23765229038515412,False
gemm_1153.c,xcu200-fsgd2104-2-e,5.0,0.093585,1013,1,2,27,6,pipeline_1,unroll_32,unroll_4,9.0,1.0,True
gemm_1155.c,xcu200-fsgd2104-2-e,5.0,0.093585,1005,1,2,27,6,pipeline_1,pipeline,unroll_4,9.0,1.0,True
gemm_1157.c,xcu200-fsgd2104-2-e,5.0,7.722605,292,1,1,1,2,unroll_8,unroll_16,unroll_8,1.25,0.20187565812381902,False
gemm_1159.c,xcu200-fsgd2104-2-e,5.0,0.022125,832,1,20,49,23,pipeline_1,unroll_2,unroll,23.25,1.0,True
gemm_1160.c,xcu200-fsgd2104-2-e,5.0,0.760725,104,1,1,4,3,unroll_8,pipeline,unroll,2.25,0.9400588839292078,False
gemm_1161.c,xcu200-fsgd2104-2-e,5.0,0.093585,1011,1,2,27,6,pipeline_1,unroll_32,pipeline_1,9.0,1.0,True
gemm_1163.c,xcu200-fsgd2104-2-e,5.0,0.093585,1022,1,2,27,6,pipeline_1,unroll_16,unroll_4,9.0,1.0,True
gemm_1164.c,xcu200-fsgd2104-2-e,5.0,5.468325,122,1,1,1,2,unroll_2,unroll,pipeline,1.25,0.3734665373359084,False
gemm_1165.c,xcu200-fsgd2104-2-e,5.0,0.093585,1013,1,2,27,6,pipeline_1,pipeline,unroll_32,9.0,1.0,True
gemm_1166.c,xcu200-fsgd2104-2-e,5.0,0.760965,39,1,1,1,1,unroll_2,pipeline_1,pipeline_1,1.0,1.0,True
gemm_1168.c,xcu200-fsgd2104-2-e,5.0,0.093585,988,1,2,27,6,pipeline,pipeline_1,pipeline,9.0,1.0,True
gemm_1169.c,xcu200-fsgd2104-2-e,5.0,0.093585,980,1,2,27,6,pipeline,pipeline,unroll_16,9.0,1.0,True
gemm_1170.c,xcu200-fsgd2104-2-e,5.0,0.093585,1077,1,2,27,6,pipeline_1,pipeline_1,unroll_16,9.0,1.0,True
gemm_1171.c,xcu200-fsgd2104-2-e,5.0,0.093585,993,1,2,27,6,pipeline,unroll,unroll_4,9.0,1.0,True
gemm_1172.c,xcu200-fsgd2104-2-e,5.0,0.093585,994,1,2,27,6,pipeline_1,pipeline,unroll_8,9.0,1.0,True
gemm_1173.c,xcu200-fsgd2104-2-e,5.0,4.162965,31,1,1,1,1,unroll_4,unroll_4,pipeline_1,1.0,0.5110201749897779,False
gemm_1174.c,xcu200-fsgd2104-2-e,5.0,8.869525,72,1,1,1,1,unroll_4,unroll_16,unroll_4,1.0,0.14647842886543933,False
gemm_1175.c,xcu200-fsgd2104-2-e,5.0,5.468205,1232,1,1,6,9,unroll_8,unroll,pipeline,4.25,0.35222127935289027,False
gemm_1176.c,xcu200-fsgd2104-2-e,5.0,4.160485,31,1,1,1,1,unroll_2,unroll_8,pipeline_1,1.0,0.5113077198099433,False
gemm_1177.c,xcu200-fsgd2104-2-e,5.0,6.862485,835,1,1,1,2,unroll_4,unroll_16,unroll_32,1.25,0.2575524178374162,False
gemm_1178.c,xcu200-fsgd2104-2-e,5.0,5.469845,58,1,1,1,1,unroll_4,unroll_16,pipeline,1.0,0.373480424989563,False
gemm_1179.c,xcu200-fsgd2104-2-e,5.0,0.760645,911,1,1,35,20,unroll,pipeline,unroll,14.25,0.48090975188235674,False
gemm_1180.c,xcu200-fsgd2104-2-e,5.0,4.158425,1272,1,1,7,11,unroll_16,unroll_32,pipeline_1,5.0,0.4645631543274753,False
gemm_1181.c,xcu200-fsgd2104-2-e,5.0,0.093585,1022,1,2,27,6,pipeline,unroll_32,unroll_8,9.0,1.0,True
gemm_1183.c,xcu200-fsgd2104-2-e,5.0,11.164525,51,1,1,1,1,unroll_8,unroll_8,unroll_2,1.0,0.1000655721541851,False
gemm_1184.c,xcu200-fsgd2104-2-e,5.0,0.760965,43,1,1,1,1,unroll_2,pipeline_1,unroll_4,1.0,1.0,True
gemm_1185.c,xcu200-fsgd2104-2-e,5.0,7.149205,269,1,1,1,2,unroll_4,unroll_16,unroll_16,1.25,0.23764960743591973,False
gemm_1186.c,xcu200-fsgd2104-2-e,5.0,4.159125,63,1,1,1,1,unroll_4,unroll_16,pipeline_1,1.0,0.5114654483667769,False
gemm_1187.c,xcu200-fsgd2104-2-e,5.0,5.469775,1218,1,1,6,8,unroll_32,unroll_16,pipeline,4.0,0.3549721345074418,False
gemm_1190.c,xcu200-fsgd2104-2-e,5.0,0.760965,44,1,1,1,1,unroll_2,pipeline_1,unroll_2,1.0,1.0,True
gemm_1192.c,xcu200-fsgd2104-2-e,5.0,0.093585,977,1,2,27,6,pipeline,unroll_16,unroll_16,9.0,1.0,True
gemm_1193.c,xcu200-fsgd2104-2-e,5.0,0.760725,110,1,1,4,3,unroll_8,pipeline_1,unroll_32,2.25,0.9400588839292078,False
gemm_1194.c,xcu200-fsgd2104-2-e,5.0,0.093585,1166,1,2,27,6,pipeline_1,unroll_32,unroll,9.0,1.0,True
gemm_1195.c,xcu200-fsgd2104-2-e,5.0,0.093585,1095,1,2,27,6,pipeline,unroll_2,unroll_16,9.0,1.0,True
gemm_1196.c,xcu200-fsgd2104-2-e,5.0,0.093585,1123,1,2,27,6,pipeline_1,unroll_16,pipeline_1,9.0,1.0,True
gemm_1197.c,xcu200-fsgd2104-2-e,5.0,0.760805,58,1,1,2,1,unroll_4,pipeline,pipeline,1.25,0.983852529508799,False
gemm_1198.c,xcu200-fsgd2104-2-e,5.0,7.73152,338,1,1,1,4,unroll,unroll_2,unroll_8,1.75,0.20084443481132103,False
gemm_1199.c,xcu200-fsgd2104-2-e,5.0,0.760965,41,1,1,1,1,unroll_2,pipeline_1,pipeline,1.0,1.0,True
gemm_1200.c,xcu200-fsgd2104-2-e,5.0,0.093585,1020,1,2,27,6,pipeline_1,unroll_16,unroll,9.0,1.0,True
gemm_1201.c,xcu200-fsgd2104-2-e,5.0,0.093585,1003,1,2,27,6,pipeline_1,pipeline_1,unroll_4,9.0,1.0,True
gemm_1202.c,xcu200-fsgd2104-2-e,5.0,0.760685,170,1,1,9,6,unroll_16,pipeline_1,unroll_2,4.25,0.8437894638801485,False
gemm_1203.c,xcu200-fsgd2104-2-e,5.0,0.760965,43,1,1,1,1,unroll_2,pipeline,unroll_16,1.0,1.0,True
