Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Area,Weight,is_pareto
MatrixMultiplication_2251.cpp,xcu200-fsgd2104-2-e,10.0,8274.27079,1796,1,1,1,2,cyclic_8_1,unroll_4,unroll_32,unroll_8,1.25,0.8419344559334565,False
MatrixMultiplication_2252.cpp,xcu200-fsgd2104-2-e,10.0,5171.47143,194,1,1,1,1,cyclic_4_1,unroll_2,unroll_16,unroll_16,1.0,0.9504951573625727,False
MatrixMultiplication_2254.cpp,xcu200-fsgd2104-2-e,10.0,4468.29063,404,1,1,1,1,cyclic_16_1,unroll_2,unroll_8,unroll_16,1.0,0.9688842701791558,False
MatrixMultiplication_2255.cpp,xcu200-fsgd2104-2-e,10.0,4929.17255,1583,1,1,1,2,cyclic_8_1,unroll_2,unroll_32,unroll_16,1.25,0.8954522140506688,False
MatrixMultiplication_2257.cpp,xcu200-fsgd2104-2-e,10.0,8483.82215,403,1,1,1,1,cyclic_8_1,unroll_4,unroll_16,unroll_8,1.0,0.8665180984233718,False
MatrixMultiplication_2258.cpp,xcu200-fsgd2104-2-e,10.0,5886.46919,66,1,1,1,1,cyclic_8_1,unroll_2,unroll_4,unroll_16,1.0,0.9319986818682783,False
MatrixMultiplication_2259.cpp,xcu200-fsgd2104-2-e,10.0,7733.92647,76,1,1,1,1,cyclic_8_1,unroll_4,unroll_2,unroll_16,1.0,0.885147815346244,False
MatrixMultiplication_2260.cpp,xcu200-fsgd2104-2-e,10.0,9922.86215,47,1,1,1,1,cyclic_4_1,unroll_2,unroll_8,unroll_8,1.0,0.8313943908849896,False
MatrixMultiplication_2261.cpp,xcu200-fsgd2104-2-e,10.0,11442.64199,34,1,1,1,1,cyclic_8_1,unroll_2,unroll_2,unroll_8,1.0,0.7951943359687703,False
MatrixMultiplication_2262.cpp,xcu200-fsgd2104-2-e,10.0,5885.81383,69,1,1,1,1,cyclic_8_1,unroll_2,unroll_4,unroll_16,1.0,0.9320155424505204,False
MatrixMultiplication_2263.cpp,xcu200-fsgd2104-2-e,10.0,8405.01511,55,1,1,1,1,cyclic_4_1,unroll_4,unroll_2,unroll_16,1.0,0.8684653896288576,False
MatrixMultiplication_2264.cpp,xcu200-fsgd2104-2-e,10.0,5633.50023,79,1,1,1,1,cyclic_4_1,unroll_2,unroll_8,unroll_16,1.0,0.938519560837271,False
MatrixMultiplication_2265.cpp,xcu200-fsgd2104-2-e,10.0,8284.62599,457,1,1,1,1,cyclic_8_1,unroll_2,unroll_32,unroll_8,1.0,0.8714449272341882,False
MatrixMultiplication_2266.cpp,xcu200-fsgd2104-2-e,10.0,9922.86215,47,1,1,1,1,cyclic_4_1,unroll_2,unroll_8,unroll_8,1.0,0.8313943908849896,False
MatrixMultiplication_2267.cpp,xcu200-fsgd2104-2-e,10.0,3430.52807,641,1,1,1,2,cyclic_4_1,unroll_2,unroll_16,unroll_32,1.25,0.9041251656316985,False
MatrixMultiplication_2268.cpp,xcu200-fsgd2104-2-e,10.0,6558.86855,52,1,1,1,1,cyclic_4_1,unroll_2,unroll_4,unroll_16,1.0,0.9147897314097273,False
MatrixMultiplication_2269.cpp,xcu200-fsgd2104-2-e,10.0,8536.28423,179,1,1,1,1,cyclic_4_1,unroll_2,unroll_32,unroll_8,1.0,0.8652231505385397,False
MatrixMultiplication_2270.cpp,xcu200-fsgd2104-2-e,10.0,11757.34791,40,1,1,1,1,cyclic_4_1,unroll_2,unroll_4,unroll_8,1.0,0.7878130889050642,False
MatrixMultiplication_2271.cpp,xcu200-fsgd2104-2-e,10.0,11757.83943,37,1,1,1,1,cyclic_4_1,unroll_2,unroll_4,unroll_8,1.0,0.7878015913972063,False
MatrixMultiplication_2272.cpp,xcu200-fsgd2104-2-e,10.0,8404.52231,118,1,1,1,1,cyclic_4_1,unroll_8,unroll_2,unroll_16,1.0,0.8684775742967035,False
MatrixMultiplication_2273.cpp,xcu200-fsgd2104-2-e,10.0,8987.63271,78,1,1,1,1,cyclic_4_1,unroll_2,unroll_16,unroll_8,1.0,0.8541275140743844,False
MatrixMultiplication_2274.cpp,xcu200-fsgd2104-2-e,10.0,5496.20231,179,1,1,1,1,cyclic_4_1,unroll_2,unroll_16,unroll_16,1.0,0.9420693992859261,False
MatrixMultiplication_2275.cpp,xcu200-fsgd2104-2-e,10.0,5642.69319,208,1,1,1,1,cyclic_4_1,unroll_4,unroll_8,unroll_16,1.0,0.9382821446408622,False
MatrixMultiplication_2276.cpp,xcu200-fsgd2104-2-e,10.0,5170.32455,191,1,1,1,1,cyclic_4_1,unroll_2,unroll_16,unroll_16,1.0,0.9505249896687823,False
MatrixMultiplication_2278.cpp,xcu200-fsgd2104-2-e,10.0,4888.04871,1732,1,1,1,1,cyclic_16_1,unroll_2,unroll_16,unroll_16,1.0,0.9578833773694896,False
MatrixMultiplication_2279.cpp,xcu200-fsgd2104-2-e,10.0,3966.26439,91,1,1,1,1,cyclic_4_1,unroll_2,unroll_4,unroll_32,1.0,0.9821332572488544,False
MatrixMultiplication_2280.cpp,xcu200-fsgd2104-2-e,10.0,5172.78215,190,1,1,1,1,cyclic_4_1,unroll_2,unroll_16,unroll_16,1.0,0.9504610639389807,False
MatrixMultiplication_2281.cpp,xcu200-fsgd2104-2-e,10.0,11253.21223,49,1,1,1,1,cyclic_2_1,unroll_2,unroll_8,unroll_8,1.0,0.7996562954823807,False
MatrixMultiplication_2282.cpp,xcu200-fsgd2104-2-e,10.0,4458.43719,1752,1,1,1,1,cyclic_16_1,unroll_4,unroll_8,unroll_16,1.0,0.9691433480575826,False
MatrixMultiplication_2283.cpp,xcu200-fsgd2104-2-e,10.0,11253.20967,75,1,1,1,1,cyclic_2_1,unroll_4,unroll_8,unroll_8,1.0,0.7996563558788381,False
MatrixMultiplication_2284.cpp,xcu200-fsgd2104-2-e,10.0,9910.54343,52,1,1,1,1,cyclic_4_1,unroll_2,unroll_8,unroll_8,1.0,0.8316915674941369,False
MatrixMultiplication_2285.cpp,xcu200-fsgd2104-2-e,10.0,4247.57767,1706,1,1,1,1,cyclic_16_1,unroll_2,unroll_16,unroll_16,1.0,0.9746967628728415,False
MatrixMultiplication_2286.cpp,xcu200-fsgd2104-2-e,10.0,10330.46535,70,1,1,1,1,cyclic_2_1,unroll_2,unroll_16,unroll_8,1.0,0.8215954188073834,False
MatrixMultiplication_2287.cpp,xcu200-fsgd2104-2-e,10.0,3295.19623,168,1,1,1,1,cyclic_8_1,unroll_2,unroll_4,unroll_32,1.0,1.0,True
MatrixMultiplication_2288.cpp,xcu200-fsgd2104-2-e,10.0,5653.99815,573,1,1,1,2,cyclic_4_1,unroll_4,unroll_16,unroll_16,1.25,0.886808956651274,False
MatrixMultiplication_2289.cpp,xcu200-fsgd2104-2-e,10.0,4499.23591,401,1,1,1,1,cyclic_8_1,unroll_2,unroll_16,unroll_16,1.0,0.9680708726922127,False
MatrixMultiplication_2290.cpp,xcu200-fsgd2104-2-e,10.0,8483.82471,131,1,1,1,1,cyclic_8_1,unroll_2,unroll_16,unroll_8,1.0,0.8665180352068959,False
MatrixMultiplication_2292.cpp,xcu200-fsgd2104-2-e,10.0,9911.03239,79,1,1,1,1,cyclic_4_1,unroll_4,unroll_8,unroll_8,1.0,0.8316797706803266,False
MatrixMultiplication_2293.cpp,xcu200-fsgd2104-2-e,5.0,40275.815065,38,1,1,1,1,block_4_1,unroll_8,unroll_2,unroll_2,1.0,0.10003080552662463,False
MatrixMultiplication_2304.cpp,xcu200-fsgd2104-2-e,5.0,5426.473145,111,1,1,1,2,cyclic_4_1,unroll_32,unroll_2,pipeline,1.25,0.8066753394015908,False
MatrixMultiplication_2305.cpp,xcu200-fsgd2104-2-e,5.0,39772.668185,768,1,1,1,5,block_16_1,unroll_4,unroll_32,unroll_2,2.0,0.10000000000000003,False
MatrixMultiplication_2306.cpp,xcu200-fsgd2104-2-e,5.0,5421.230745,856,1,1,5,9,block_4_1,unroll_8,unroll_32,pipeline,4.0,0.23487086316209607,False
MatrixMultiplication_2309.cpp,xcu200-fsgd2104-2-e,5.0,5426.402585,36,1,1,1,1,cyclic_2_1,unroll_4,unroll_4,pipeline,1.0,0.818463928521685,False
MatrixMultiplication_2317.cpp,xcu200-fsgd2104-2-e,5.0,21480.501785,40,1,1,1,1,cyclic_2_1,unroll_2,unroll_16,unroll_2,1.0,0.3113283224973332,False
MatrixMultiplication_2319.cpp,xcu200-fsgd2104-2-e,5.0,6009.35429,82,1,1,1,1,cyclic_4_1,unroll_2,unroll_16,unroll_8,1.0,0.7947831881707759,False
MatrixMultiplication_2324.cpp,xcu200-fsgd2104-2-e,5.0,5421.803865,175,1,1,2,4,block_2_1,unroll_16,unroll_8,pipeline_1,2.0,0.6568932348585579,False
MatrixMultiplication_2348.cpp,xcu200-fsgd2104-2-e,5.0,36921.694745,39,1,1,1,1,block_16_1,unroll_2,unroll_4,unroll_2,1.0,0.10749894493453732,False
MatrixMultiplication_2349.cpp,xcu200-fsgd2104-2-e,5.0,39773.809305,53,1,1,1,1,cyclic_16_1,unroll_8,unroll_2,unroll_2,1.0,0.10031259380975406,False
MatrixMultiplication_2350.cpp,xcu200-fsgd2104-2-e,5.0,6009.34661,80,1,1,1,1,cyclic_4_1,unroll_2,unroll_16,unroll_8,1.0,0.7947834975347982,False
MatrixMultiplication_2351.cpp,xcu200-fsgd2104-2-e,5.0,5421.231385,54,1,1,1,1,block_2_1,unroll_4,unroll_8,pipeline_1,1.0,0.8186757693742011,False
MatrixMultiplication_2352.cpp,xcu200-fsgd2104-2-e,5.0,5422.460185,35,1,1,1,1,cyclic_2_1,unroll_4,unroll_4,pipeline,1.0,0.8186254281253437,False
MatrixMultiplication_2373.cpp,xcu200-fsgd2104-2-e,5.0,35489.80357,112,1,1,1,1,block_2_1,unroll_4,unroll_8,unroll_8,1.0,0.11468834368562265,False
MatrixMultiplication_2378.cpp,xcu200-fsgd2104-2-e,5.0,5421.159705,63,1,1,1,1,block_16_1,unroll_4,unroll_4,pipeline,1.0,0.8186787060014773,False
MatrixMultiplication_2380.cpp,xcu200-fsgd2104-2-e,5.0,21480.499545,229,1,1,1,1,cyclic_2_1,unroll_16,unroll_16,unroll_2,1.0,0.3113283722608179,False
MatrixMultiplication_2381.cpp,xcu200-fsgd2104-2-e,5.0,21485.509145,48,1,1,1,1,cyclic_2_1,unroll_2,unroll_32,unroll_2,1.0,0.3112170944280553,False
MatrixMultiplication_2387.cpp,xcu200-fsgd2104-2-e,5.0,40275.816985,28,1,1,1,1,block_4_1,unroll_2,unroll_2,unroll_2,1.0,0.10003080501163603,False
MatrixMultiplication_2390.cpp,xcu200-fsgd2104-2-e,5.0,5426.403865,51,1,1,1,1,cyclic_4_1,unroll_2,unroll_16,pipeline_1,1.0,0.8184638760896961,False
MatrixMultiplication_2393.cpp,xcu200-fsgd2104-2-e,5.0,35915.052185,106,1,1,1,1,block_16_1,unroll_8,unroll_4,unroll_2,1.0,0.11230327369140325,False
MatrixMultiplication_2400.cpp,xcu200-fsgd2104-2-e,5.0,30799.32421,275,1,1,1,2,block_16_1,unroll_4,unroll_4,unroll_8,1.25,0.15422710876650833,False
MatrixMultiplication_2401.cpp,xcu200-fsgd2104-2-e,5.0,2776.44549,1192,1,1,1,2,cyclic_2_1,unroll_2,unroll_16,unroll_64,1.25,0.9062699500166741,False
MatrixMultiplication_2404.cpp,xcu200-fsgd2104-2-e,5.0,32727.39845,100,1,1,1,1,block_32_1,unroll_2,unroll_4,unroll_4,1.0,0.13532292416110073,False
MatrixMultiplication_2405.cpp,xcu200-fsgd2104-2-e,5.0,5426.401625,176,1,1,2,3,cyclic_2_1,unroll_16,unroll_8,pipeline,1.75,0.7189171805209474,False
MatrixMultiplication_2407.cpp,xcu200-fsgd2104-2-e,5.0,38263.861785,31,1,1,1,1,cyclic_16_1,unroll_2,unroll_2,unroll_2,1.0,0.1029338948634278,False
MatrixMultiplication_2413.cpp,xcu200-fsgd2104-2-e,5.0,5426.393625,30,1,1,1,1,cyclic_2_1,unroll_2,unroll_4,pipeline,1.0,0.8184642955456616,False
MatrixMultiplication_2414.cpp,xcu200-fsgd2104-2-e,5.0,21486.008345,30,1,1,1,1,cyclic_2_1,unroll_2,unroll_8,unroll_2,1.0,0.3112060073451217,False
MatrixMultiplication_2415.cpp,xcu200-fsgd2104-2-e,5.0,40272.212505,45,1,1,1,1,cyclic_4_1,unroll_2,unroll_16,unroll_2,1.0,0.10003177939852258,False
MatrixMultiplication_2416.cpp,xcu200-fsgd2104-2-e,5.0,34069.57573,34,1,1,1,1,block_4_1,unroll_2,unroll_4,unroll_4,1.0,0.12418419440517248,False
MatrixMultiplication_2417.cpp,xcu200-fsgd2104-2-e,5.0,5421.230265,887,1,1,5,9,cyclic_4_1,unroll_32,unroll_8,pipeline,4.0,0.23487086466267024,False
MatrixMultiplication_2418.cpp,xcu200-fsgd2104-2-e,5.0,5421.160985,43,1,1,1,1,block_16_1,unroll_2,unroll_4,pipeline_1,1.0,0.8186786535616519,False
MatrixMultiplication_2423.cpp,xcu200-fsgd2104-2-e,5.0,27194.83525,45,1,1,1,1,block_2_1,unroll_4,unroll_2,unroll_8,1.0,0.2034446979960713,False
MatrixMultiplication_2424.cpp,xcu200-fsgd2104-2-e,5.0,5419.837785,129,1,1,1,3,cyclic_16_1,unroll_16,unroll_2,pipeline,1.5,0.7731140062324754,False
MatrixMultiplication_2425.cpp,xcu200-fsgd2104-2-e,5.0,6009.02149,191,1,1,1,1,cyclic_4_1,unroll_4,unroll_16,unroll_8,1.0,0.7947965940082489,False
MatrixMultiplication_2426.cpp,xcu200-fsgd2104-2-e,5.0,25768.78085,122,1,1,1,1,block_16_1,unroll_4,unroll_2,unroll_8,1.0,0.22679737601163558,False
MatrixMultiplication_2427.cpp,xcu200-fsgd2104-2-e,5.0,11136.06661,150,1,1,1,1,cyclic_2_1,unroll_4,unroll_32,unroll_4,1.0,0.6036158092463969,False
MatrixMultiplication_2429.cpp,xcu200-fsgd2104-2-e,5.0,5675.92261,1740,1,1,1,2,cyclic_8_1,unroll_8,unroll_16,unroll_8,1.25,0.7970767309774239,False
MatrixMultiplication_2431.cpp,xcu200-fsgd2104-2-e,5.0,37544.76677,1416,1,1,1,3,block_4_1,unroll_4,unroll_32,unroll_8,1.5,0.10445844732247898,False
MatrixMultiplication_2434.cpp,xcu200-fsgd2104-2-e,5.0,40275.814585,84,1,1,1,2,cyclic_4_1,unroll_32,unroll_2,unroll_2,1.25,0.10001797290440828,False
MatrixMultiplication_2435.cpp,xcu200-fsgd2104-2-e,5.0,5426.393625,75,1,1,1,1,cyclic_2_1,unroll_2,unroll_32,pipeline,1.0,0.8184642955456616,False
MatrixMultiplication_2436.cpp,xcu200-fsgd2104-2-e,5.0,5421.232665,33,1,1,1,1,block_4_1,unroll_2,unroll_2,pipeline,1.0,0.8186757169344828,False
MatrixMultiplication_2438.cpp,xcu200-fsgd2104-2-e,5.0,26851.50469,39,1,1,1,1,block_4_1,unroll_2,unroll_2,unroll_8,1.0,0.20884994654968936,False
MatrixMultiplication_2441.cpp,xcu200-fsgd2104-2-e,5.0,21482.712345,32,1,1,1,1,cyclic_2_1,unroll_4,unroll_4,unroll_2,1.0,0.3112792159030587,False
MatrixMultiplication_2442.cpp,xcu200-fsgd2104-2-e,5.0,5426.391225,794,1,1,5,9,cyclic_4_1,unroll_32,unroll_8,pipeline,4.0,0.23485472144100378,False
MatrixMultiplication_2443.cpp,xcu200-fsgd2104-2-e,5.0,5421.232665,38,1,1,1,1,block_2_1,unroll_2,unroll_8,pipeline_1,1.0,0.8186757169344828,False
MatrixMultiplication_2445.cpp,xcu200-fsgd2104-2-e,5.0,5426.403865,88,1,1,1,2,cyclic_4_1,unroll_2,unroll_32,pipeline_1,1.25,0.806678007342474,False
MatrixMultiplication_2446.cpp,xcu200-fsgd2104-2-e,5.0,5421.230185,653,1,1,4,7,cyclic_2_1,unroll_64,unroll_4,pipeline,3.25,0.3635918881206254,False
MatrixMultiplication_2447.cpp,xcu200-fsgd2104-2-e,5.0,40270.817945,469,1,1,1,3,block_4_1,unroll_8,unroll_32,unroll_2,1.5,0.10000131333596948,False
MatrixMultiplication_2449.cpp,xcu200-fsgd2104-2-e,5.0,5424.426265,43,1,1,1,1,cyclic_16_1,unroll_4,unroll_2,pipeline,1.0,0.8185448857946159,False
MatrixMultiplication_2453.cpp,xcu200-fsgd2104-2-e,5.0,14771.82725,33,1,1,1,1,cyclic_2_1,unroll_2,unroll_4,unroll_4,1.0,0.48664449238400376,False
MatrixMultiplication_2454.cpp,xcu200-fsgd2104-2-e,5.0,5415.989785,45,1,1,1,1,block_32_1,unroll_2,unroll_2,pipeline,1.0,0.8188905260655728,False
MatrixMultiplication_2455.cpp,xcu200-fsgd2104-2-e,5.0,5426.402585,46,1,1,1,1,cyclic_2_1,unroll_4,unroll_8,pipeline,1.0,0.818463928521685,False
MatrixMultiplication_2456.cpp,xcu200-fsgd2104-2-e,5.0,11193.80613,170,1,1,1,1,cyclic_2_1,unroll_4,unroll_32,unroll_4,1.0,0.6016375663362368,False
MatrixMultiplication_2457.cpp,xcu200-fsgd2104-2-e,5.0,37425.01893,40,1,1,1,1,block_8_1,unroll_2,unroll_4,unroll_4,1.0,0.10554050095431237,False
MatrixMultiplication_2458.cpp,xcu200-fsgd2104-2-e,5.0,5415.989785,394,1,1,3,6,cyclic_16_1,unroll_2,unroll_32,pipeline,2.75,0.4713047537030791,False
MatrixMultiplication_2459.cpp,xcu200-fsgd2104-2-e,5.0,5426.401465,273,1,1,2,5,cyclic_4_1,unroll_32,unroll_4,pipeline,2.25,0.5930639268531105,False
MatrixMultiplication_2460.cpp,xcu200-fsgd2104-2-e,5.0,39769.227545,836,1,1,1,5,block_128_1,unroll_4,unroll_4,unroll_2,2.0,0.10000000667498608,False
MatrixMultiplication_2461.cpp,xcu200-fsgd2104-2-e,5.0,34195.39077,872,1,1,1,4,block_16_1,unroll_4,unroll_8,unroll_8,1.75,0.11993538710399029,False
MatrixMultiplication_2462.cpp,xcu200-fsgd2104-2-e,5.0,5421.232665,35,1,1,1,1,cyclic_2_1,unroll_2,unroll_4,pipeline,1.0,0.8186757169344828,False
MatrixMultiplication_2463.cpp,xcu200-fsgd2104-2-e,5.0,5426.401625,90,1,1,1,2,cyclic_2_1,unroll_16,unroll_4,pipeline,1.25,0.8066780936038579,False
MatrixMultiplication_2464.cpp,xcu200-fsgd2104-2-e,5.0,5426.719385,42,1,1,1,1,block_4_1,unroll_8,unroll_2,pipeline,1.0,0.8184509516627715,False
MatrixMultiplication_2465.cpp,xcu200-fsgd2104-2-e,5.0,5421.159705,69,1,1,1,1,block_16_1,unroll_4,unroll_4,pipeline_1,1.0,0.8186787060014773,False
MatrixMultiplication_2466.cpp,xcu200-fsgd2104-2-e,5.0,5421.803865,90,1,1,1,2,block_2_1,unroll_16,unroll_4,pipeline_1,1.25,0.8068551533493885,False
MatrixMultiplication_2468.cpp,xcu200-fsgd2104-2-e,5.0,28696.99845,45,1,1,1,1,block_8_1,unroll_2,unroll_2,unroll_8,1.0,0.1814138795091168,False
MatrixMultiplication_2469.cpp,xcu200-fsgd2104-2-e,5.0,5421.159705,1456,1,1,7,13,block_16_1,unroll_4,unroll_32,pipeline,5.5,0.10514376131376572,False
MatrixMultiplication_2470.cpp,xcu200-fsgd2104-2-e,5.0,5419.837545,1398,1,1,7,14,cyclic_16_1,unroll_64,unroll_2,pipeline_1,5.75,0.10049619149369125,False
MatrixMultiplication_2471.cpp,xcu200-fsgd2104-2-e,5.0,5676.42373,136,1,1,1,1,cyclic_8_1,unroll_2,unroll_16,unroll_8,1.0,0.8082589366781456,False
MatrixMultiplication_2472.cpp,xcu200-fsgd2104-2-e,5.0,5421.159705,126,1,1,1,3,block_32_1,unroll_4,unroll_4,pipeline,1.5,0.7730717354374137,False
MatrixMultiplication_2473.cpp,xcu200-fsgd2104-2-e,5.0,32730.01221,40,1,1,1,1,block_2_1,unroll_2,unroll_4,unroll_8,1.0,0.1352991883027121,False
MatrixMultiplication_2474.cpp,xcu200-fsgd2104-2-e,5.0,36921.694745,55,1,1,1,1,block_32_1,unroll_2,unroll_4,unroll_2,1.0,0.10749894493453732,False
MatrixMultiplication_2475.cpp,xcu200-fsgd2104-2-e,5.0,5426.403865,38,1,1,1,1,cyclic_4_1,unroll_2,unroll_8,pipeline,1.0,0.8184638760896961,False
MatrixMultiplication_2476.cpp,xcu200-fsgd2104-2-e,5.0,39769.877785,215,1,1,1,2,block_64_1,unroll_4,unroll_4,unroll_2,1.25,0.10027054225641581,False
MatrixMultiplication_2477.cpp,xcu200-fsgd2104-2-e,5.0,5421.160985,125,1,1,1,3,block_16_1,unroll_2,unroll_16,pipeline_1,1.5,0.7730716945056544,False
MatrixMultiplication_2478.cpp,xcu200-fsgd2104-2-e,5.0,5426.402585,37,1,1,1,1,cyclic_4_1,unroll_4,unroll_4,pipeline,1.0,0.818463928521685,False
MatrixMultiplication_2479.cpp,xcu200-fsgd2104-2-e,5.0,5426.403865,30,1,1,1,1,cyclic_4_1,unroll_2,unroll_4,pipeline,1.0,0.8184638760896961,False
MatrixMultiplication_2480.cpp,xcu200-fsgd2104-2-e,5.0,38598.768665,213,1,1,1,2,block_64_1,unroll_2,unroll_8,unroll_2,1.25,0.10199873569235667,False
MatrixMultiplication_2481.cpp,xcu200-fsgd2104-2-e,5.0,5421.806105,34,1,1,1,1,block_2_1,unroll_2,unroll_8,pipeline_1,1.0,0.8186522241331201,False
MatrixMultiplication_2484.cpp,xcu200-fsgd2104-2-e,5.0,5426.403865,35,1,1,1,1,block_2_1,unroll_2,unroll_8,pipeline_1,1.0,0.8184638760896961,False
MatrixMultiplication_2485.cpp,xcu200-fsgd2104-2-e,5.0,10415.32997,314,1,1,1,2,cyclic_4_1,unroll_32,unroll_2,unroll_8,1.25,0.623024729964,False
MatrixMultiplication_2486.cpp,xcu200-fsgd2104-2-e,5.0,5422.459065,767,1,1,5,9,cyclic_4_1,unroll_32,unroll_8,pipeline,4.0,0.23486702267991583,False
MatrixMultiplication_2487.cpp,xcu200-fsgd2104-2-e,5.0,5426.392345,86,1,1,1,2,cyclic_4_1,unroll_4,unroll_16,pipeline,1.25,0.8066784509724594,False
MatrixMultiplication_2488.cpp,xcu200-fsgd2104-2-e,5.0,35479.23541,1739,1,1,2,4,block_4_1,unroll_32,unroll_8,unroll_4,2.0,0.11034840820361416,False
MatrixMultiplication_2490.cpp,xcu200-fsgd2104-2-e,5.0,5426.393625,34,1,1,1,1,cyclic_4_1,unroll_2,unroll_8,pipeline_1,1.0,0.8184642955456616,False
MatrixMultiplication_2491.cpp,xcu200-fsgd2104-2-e,5.0,5421.230425,199,1,1,2,3,block_2_1,unroll_16,unroll_8,pipeline_1,1.75,0.7190431161283943,False
MatrixMultiplication_2493.cpp,xcu200-fsgd2104-2-e,5.0,5427.704345,29,1,1,1,1,block_4_1,unroll_2,unroll_2,pipeline_1,1.0,0.818410606177308,False
MatrixMultiplication_2494.cpp,xcu200-fsgd2104-2-e,5.0,5426.402585,36,1,1,1,1,block_2_1,unroll_4,unroll_4,pipeline,1.0,0.818463928521685,False
MatrixMultiplication_2495.cpp,xcu200-fsgd2104-2-e,5.0,36921.702425,39,1,1,1,1,block_16_1,unroll_2,unroll_4,unroll_2,1.0,0.10749891279462231,False
MatrixMultiplication_2496.cpp,xcu200-fsgd2104-2-e,5.0,5417.217305,59,1,1,1,1,block_16_1,unroll_4,unroll_4,pipeline,1.0,0.8188402297413075,False
MatrixMultiplication_2497.cpp,xcu200-fsgd2104-2-e,5.0,5426.402585,49,1,1,1,1,block_2_1,unroll_4,unroll_8,pipeline_1,1.0,0.818463928521685,False
MatrixMultiplication_2498.cpp,xcu200-fsgd2104-2-e,5.0,5426.401625,100,1,1,1,2,cyclic_4_1,unroll_16,unroll_4,pipeline,1.25,0.8066780936038579,False
MatrixMultiplication_2499.cpp,xcu200-fsgd2104-2-e,5.0,5421.815065,44,1,1,1,1,block_16_1,unroll_4,unroll_2,pipeline,1.0,0.8186518570611456,False
MatrixMultiplication_2500.cpp,xcu200-fsgd2104-2-e,5.0,5426.391705,252,1,1,2,4,block_4_1,unroll_8,unroll_16,pipeline,2.0,0.6568086761383475,False
MatrixMultiplication_2501.cpp,xcu200-fsgd2104-2-e,5.0,5421.159705,60,1,1,1,1,cyclic_16_1,unroll_4,unroll_4,pipeline_1,1.0,0.8186787060014773,False
MatrixMultiplication_2502.cpp,xcu200-fsgd2104-2-e,5.0,5421.806105,36,1,1,1,1,cyclic_4_1,unroll_2,unroll_8,pipeline,1.0,0.8186522241331201,False
MatrixMultiplication_2503.cpp,xcu200-fsgd2104-2-e,5.0,5419.840025,355,1,1,3,6,cyclic_16_1,unroll_2,unroll_32,pipeline,2.75,0.47127044845261146,False
MatrixMultiplication_2504.cpp,xcu200-fsgd2104-2-e,5.0,5421.804825,49,1,1,1,1,block_2_1,unroll_4,unroll_8,pipeline_1,1.0,0.8186522765719813,False
MatrixMultiplication_2505.cpp,xcu200-fsgd2104-2-e,5.0,5426.391705,92,1,1,1,2,cyclic_4_1,unroll_8,unroll_8,pipeline,1.25,0.8066784756185704,False
MatrixMultiplication_2506.cpp,xcu200-fsgd2104-2-e,5.0,2773.90597,1233,1,1,1,2,cyclic_2_1,unroll_2,unroll_16,unroll_64,1.25,0.9063578544318074,False
MatrixMultiplication_2507.cpp,xcu200-fsgd2104-2-e,5.0,5426.719385,40,1,1,1,1,block_2_1,unroll_8,unroll_2,pipeline,1.0,0.8184509516627715,False
MatrixMultiplication_2510.cpp,xcu200-fsgd2104-2-e,5.0,5421.231385,52,1,1,1,1,cyclic_2_1,unroll_4,unroll_8,pipeline_1,1.0,0.8186757693742011,False
MatrixMultiplication_2511.cpp,xcu200-fsgd2104-2-e,5.0,5447.52901,1782,1,1,1,2,cyclic_8_1,unroll_2,unroll_64,unroll_8,1.25,0.8058645328363133,False
MatrixMultiplication_2512.cpp,xcu200-fsgd2104-2-e,5.0,5426.401465,207,1,1,2,4,cyclic_2_1,unroll_32,unroll_4,pipeline,2.0,0.6568084961869662,False
MatrixMultiplication_2513.cpp,xcu200-fsgd2104-2-e,5.0,5426.403865,36,1,1,1,1,block_4_1,unroll_2,unroll_8,pipeline_1,1.0,0.8184638760896961,False
MatrixMultiplication_2514.cpp,xcu200-fsgd2104-2-e,5.0,5421.477145,96,1,1,1,2,cyclic_4_1,unroll_4,unroll_16,pipeline_1,1.25,0.8068677354956613,False
MatrixMultiplication_2515.cpp,xcu200-fsgd2104-2-e,5.0,5423.769785,172,1,1,2,4,cyclic_8_1,unroll_32,unroll_2,pipeline,2.0,0.6568570082724637,False
MatrixMultiplication_2516.cpp,xcu200-fsgd2104-2-e,5.0,5421.232665,154,1,1,2,3,cyclic_8_1,unroll_2,unroll_32,pipeline,1.75,0.7190430615933313,False
MatrixMultiplication_2518.cpp,xcu200-fsgd2104-2-e,5.0,5426.391385,164,1,1,2,4,block_2_1,unroll_16,unroll_8,pipeline,2.0,0.6568086820383883,False
MatrixMultiplication_2519.cpp,xcu200-fsgd2104-2-e,5.0,5421.232665,32,1,1,1,1,block_2_1,unroll_2,unroll_4,pipeline_1,1.0,0.8186757169344828,False
MatrixMultiplication_2520.cpp,xcu200-fsgd2104-2-e,5.0,5421.231385,176,1,1,2,3,cyclic_2_1,unroll_4,unroll_32,pipeline,1.75,0.7190430927562262,False
