Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,Area,Weight,is_pareto
workload_133.cpp,xczu7ev-ffvc1156-2-e,10.0,1.08056,75,5,1,2,5,cyclic_2_1,block_128_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_2,3.25,0.2657674325622793,False
workload_134.cpp,xczu7ev-ffvc1156-2-e,10.0,0.23651,70,13,1,2,3,cyclic_4_1,block_8_1,cyclic_64_1,complete_1,complete_1,complete_1,pipeline_1,4.75,0.9715343763735645,False
workload_135.cpp,xczu7ev-ffvc1156-2-e,10.0,0.23651,76,16,1,3,5,cyclic_2_1,block_128_1,block_32_1,complete_1,complete_1,complete_1,pipeline,6.25,0.9357237659262218,False
workload_136.cpp,xczu7ev-ffvc1156-2-e,10.0,0.23667,69,14,1,1,3,block_2_1,block_8_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline,4.75,0.9714510642890468,False
workload_137.cpp,xczu7ev-ffvc1156-2-e,10.0,0.25944,121,5,26,12,21,cyclic_4_1,cyclic_4_1,block_2_1,complete_1,complete_1,complete_1,unroll_32,16.0,0.7110628129960287,False
workload_138.cpp,xczu7ev-ffvc1156-2-e,10.0,0.23667,70,12,1,2,4,block_2_1,cyclic_64_1,cyclic_8_1,complete_1,complete_1,complete_1,pipeline,4.75,0.9714510642890468,False
workload_139.cpp,xczu7ev-ffvc1156-2-e,10.0,0.31392,111,4,13,14,16,cyclic_2_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,11.75,0.7823967995167,False
workload_140.cpp,xczu7ev-ffvc1156-2-e,10.0,0.29432,162,5,26,17,29,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_32,19.25,0.6388909762051782,False
workload_141.cpp,xczu7ev-ffvc1156-2-e,10.0,0.23651,69,12,1,2,3,cyclic_2_1,block_8_1,block_64_1,complete_1,complete_1,complete_1,pipeline,4.5,0.9771519697789184,False
workload_142.cpp,xczu7ev-ffvc1156-2-e,10.0,0.34584,95,12,18,8,14,cyclic_16_1,block_8_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,13.0,0.742205536614987,False
workload_143.cpp,xczu7ev-ffvc1156-2-e,10.0,0.42136,128,10,19,9,19,block_16_1,cyclic_4_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,14.25,0.6788024380516662,False
workload_144.cpp,xczu7ev-ffvc1156-2-e,10.0,1.02456,128,4,1,2,6,cyclic_2_1,cyclic_64_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_32,3.25,0.3093239663313394,False
workload_145.cpp,xczu7ev-ffvc1156-2-e,10.0,0.23667,70,15,2,1,3,block_4_1,cyclic_4_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,5.25,0.9597397332736133,False
workload_146.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22627,67,16,1,1,2,cyclic_2_1,cyclic_32_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,5.0,0.968342485254419,False
workload_147.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22627,65,11,1,1,2,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,pipeline_1,3.75,1.0,True
workload_148.cpp,xczu7ev-ffvc1156-2-e,10.0,0.81944,69,5,1,1,2,block_4_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_2,2.25,0.5124870229560129,False
workload_149.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22643,70,12,2,2,4,block_4_1,cyclic_64_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,5.0,0.9683413366276998,False
workload_150.cpp,xczu7ev-ffvc1156-2-e,10.0,0.35288,112,7,19,9,15,block_4_1,cyclic_2_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,12.5,0.7478996986460457,False
workload_151.cpp,xczu7ev-ffvc1156-2-e,10.0,0.36824,109,9,12,8,15,block_2_1,block_8_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_16,11.0,0.7661912363078323,False
workload_152.cpp,xczu7ev-ffvc1156-2-e,10.0,0.31736,123,9,27,12,21,cyclic_8_1,cyclic_8_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_32,17.25,0.6716198869225876,False
workload_153.cpp,xczu7ev-ffvc1156-2-e,10.0,0.27464,621,9,74,99,95,block_2_1,cyclic_32_1,block_128_1,complete_1,complete_1,complete_1,unroll_64,69.25,0.1042889016284175,False
workload_154.cpp,xczu7ev-ffvc1156-2-e,10.0,0.28771,70,46,1,1,3,cyclic_32_1,cyclic_4_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline,12.75,0.7725894108809762,False
workload_155.cpp,xczu7ev-ffvc1156-2-e,10.0,0.37024,136,5,19,17,21,block_4_1,cyclic_8_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,15.5,0.6837622944208004,False
workload_156.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22627,63,13,1,1,2,cyclic_4_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,4.25,0.9872689793210855,False
workload_157.cpp,xczu7ev-ffvc1156-2-e,10.0,0.36824,110,6,12,8,14,block_2_1,block_4_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,10.0,0.7836485881200398,False
workload_158.cpp,xczu7ev-ffvc1156-2-e,10.0,0.28787,67,15,2,1,3,block_8_1,cyclic_2_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,5.25,0.9238314608924472,False
workload_159.cpp,xczu7ev-ffvc1156-2-e,10.0,0.26712,115,6,17,8,15,cyclic_4_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_32,11.5,0.8060790442936792,False
workload_160.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22643,68,17,2,1,3,block_4_1,cyclic_32_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline,5.75,0.949619325411545,False
workload_161.cpp,xczu7ev-ffvc1156-2-e,10.0,0.3004,91,8,12,6,11,cyclic_4_1,block_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,9.25,0.8398090864294602,False
workload_162.cpp,xczu7ev-ffvc1156-2-e,10.0,0.3132,91,6,15,7,13,cyclic_2_1,cyclic_8_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,10.25,0.8127396718292679,False
workload_163.cpp,xczu7ev-ffvc1156-2-e,10.0,0.34584,107,5,10,7,13,block_2_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,unroll_16,8.75,0.820445770848683,False
workload_164.cpp,xczu7ev-ffvc1156-2-e,10.0,0.27763,68,13,2,1,3,block_8_1,cyclic_8_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,4.75,0.9403084549256576,False
workload_165.cpp,xczu7ev-ffvc1156-2-e,10.0,0.26712,117,6,16,8,15,cyclic_4_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,unroll_32,11.25,0.8115784855188979,False
workload_166.cpp,xczu7ev-ffvc1156-2-e,10.0,0.82968,87,4,1,4,7,block_4_1,block_64_1,block_128_1,complete_1,complete_1,complete_1,unroll_2,4.0,0.4984513514911971,False
workload_167.cpp,xczu7ev-ffvc1156-2-e,10.0,0.82968,75,7,1,2,4,block_4_1,block_8_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,3.5,0.4995559046121103,False
workload_168.cpp,xczu7ev-ffvc1156-2-e,10.0,0.34584,92,10,18,7,14,cyclic_16_1,cyclic_2_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_16,12.25,0.7563796605493351,False
workload_169.cpp,xczu7ev-ffvc1156-2-e,10.0,0.26568,333,9,73,40,69,block_2_1,cyclic_32_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,47.75,0.22606980169308702,False
workload_170.cpp,xczu7ev-ffvc1156-2-e,10.0,0.82968,74,4,1,2,4,block_4_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,2.75,0.5005442099235707,False
workload_171.cpp,xczu7ev-ffvc1156-2-e,10.0,0.7324,65,7,1,1,2,cyclic_4_1,block_8_1,block_2_1,complete_1,complete_1,complete_1,unroll_2,2.75,0.6122261870530475,False
workload_172.cpp,xczu7ev-ffvc1156-2-e,10.0,1.1612,304,5,5,6,13,block_4_1,block_128_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,7.25,0.20950408939685317,False
workload_173.cpp,xczu7ev-ffvc1156-2-e,10.0,0.3036,88,5,12,5,10,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,8.0,0.8625489312915147,False
workload_174.cpp,xczu7ev-ffvc1156-2-e,10.0,0.28568,125,6,27,12,21,cyclic_2_1,cyclic_8_1,block_4_1,complete_1,complete_1,complete_1,unroll_32,16.5,0.695424076875943,False
workload_175.cpp,xczu7ev-ffvc1156-2-e,10.0,0.23651,66,14,1,1,2,cyclic_2_1,block_4_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,4.5,0.9771519697789184,False
workload_176.cpp,xczu7ev-ffvc1156-2-e,10.0,0.35608,123,4,10,9,17,block_2_1,cyclic_2_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_16,10.0,0.7915950796338682,False
workload_177.cpp,xczu7ev-ffvc1156-2-e,10.0,0.30728,211,4,32,34,41,block_2_1,cyclic_4_1,block_64_1,complete_1,complete_1,complete_1,unroll_32,27.75,0.48406863281138857,False
workload_178.cpp,xczu7ev-ffvc1156-2-e,10.0,0.35928,89,9,10,5,10,cyclic_8_1,block_8_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_16,8.5,0.8153173687423566,False
workload_179.cpp,xczu7ev-ffvc1156-2-e,10.0,0.82968,68,7,1,1,3,block_2_1,cyclic_2_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_2,3.0,0.5003063686007722,False
workload_180.cpp,xczu7ev-ffvc1156-2-e,10.0,0.3284,471,14,92,58,84,block_8_1,cyclic_64_1,block_32_1,complete_1,complete_1,complete_1,unroll_64,62.0,0.1254935040381682,False
workload_181.cpp,xczu7ev-ffvc1156-2-e,10.0,0.23651,80,10,1,4,5,cyclic_2_1,block_128_1,block_64_1,complete_1,complete_1,complete_1,pipeline,5.0,0.9657232743282779,False
workload_182.cpp,xczu7ev-ffvc1156-2-e,10.0,0.30984,200,15,41,27,36,block_4_1,cyclic_4_1,block_32_1,complete_1,complete_1,complete_1,unroll_32,29.75,0.45143959938789213,False
workload_183.cpp,xczu7ev-ffvc1156-2-e,10.0,0.31704,92,6,14,7,12,cyclic_2_1,block_4_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,9.75,0.8203957613626508,False
workload_184.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22627,64,11,1,1,2,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline,3.75,1.0,True
workload_185.cpp,xczu7ev-ffvc1156-2-e,10.0,0.3644,109,7,13,8,15,block_2_1,cyclic_4_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,10.75,0.7730084553177204,False
workload_186.cpp,xczu7ev-ffvc1156-2-e,10.0,1.006,327,5,1,2,8,cyclic_4_1,block_64_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_32,4.0,0.32446375871342226,False
workload_187.cpp,xczu7ev-ffvc1156-2-e,10.0,0.34264,108,6,17,9,14,block_4_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,11.5,0.7722641692881721,False
workload_188.cpp,xczu7ev-ffvc1156-2-e,10.0,0.29432,162,5,26,17,29,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_32,19.25,0.6388909762051782,False
workload_189.cpp,xczu7ev-ffvc1156-2-e,10.0,0.25736,501,9,67,87,74,cyclic_4_1,cyclic_32_1,block_128_1,complete_1,complete_1,complete_1,unroll_64,59.25,0.14028642169941583,False
workload_190.cpp,xczu7ev-ffvc1156-2-e,10.0,0.82968,78,4,1,3,5,block_4_1,cyclic_2_1,block_128_1,complete_1,complete_1,complete_1,unroll_2,3.25,0.4999763926158144,False
workload_191.cpp,xczu7ev-ffvc1156-2-e,10.0,0.26408,340,4,73,41,69,block_2_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,46.75,0.23585830665066682,False
workload_192.cpp,xczu7ev-ffvc1156-2-e,10.0,0.29432,164,5,28,17,30,block_2_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_32,20.0,0.624456348905209,False
workload_193.cpp,xczu7ev-ffvc1156-2-e,10.0,0.36824,110,8,12,8,14,block_2_1,block_4_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_16,10.5,0.7749705745573817,False
workload_194.cpp,xczu7ev-ffvc1156-2-e,10.0,0.35616,156,4,13,24,27,block_2_1,cyclic_2_1,block_128_1,complete_1,complete_1,complete_1,unroll_16,17.0,0.6623284114690244,False
workload_195.cpp,xczu7ev-ffvc1156-2-e,10.0,0.31064,97,16,12,6,14,cyclic_4_1,block_32_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,12.0,0.7788887580161167,False
workload_196.cpp,xczu7ev-ffvc1156-2-e,10.0,0.342,92,9,17,7,13,cyclic_16_1,cyclic_8_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,11.5,0.7726228616960363,False
workload_197.cpp,xczu7ev-ffvc1156-2-e,10.0,0.358,110,8,11,8,14,block_2_1,block_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,10.25,0.7859250525546246,False
workload_198.cpp,xczu7ev-ffvc1156-2-e,10.0,0.26184,334,9,71,59,64,cyclic_2_1,cyclic_32_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,50.75,0.19916364842454654,False
workload_199.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22643,65,12,1,1,3,block_2_1,block_8_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,4.25,0.9872660769087837,False
workload_200.cpp,xczu7ev-ffvc1156-2-e,10.0,0.7324,67,5,1,1,2,cyclic_4_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,unroll_2,2.25,0.6168716562997181,False
workload_201.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22627,68,13,1,1,2,cyclic_4_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline,4.25,0.9872689793210855,False
workload_202.cpp,xczu7ev-ffvc1156-2-e,10.0,0.82968,76,4,1,2,4,block_2_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,2.75,0.5005442099235707,False
workload_203.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22627,77,12,1,3,4,cyclic_4_1,block_128_1,block_2_1,complete_1,complete_1,complete_1,pipeline,5.0,0.968342485254419,False
workload_204.cpp,xczu7ev-ffvc1156-2-e,10.0,0.35288,113,7,16,8,14,block_4_1,cyclic_2_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_16,11.25,0.7710112354091061,False
workload_205.cpp,xczu7ev-ffvc1156-2-e,10.0,0.81944,67,5,1,1,2,block_4_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_2,2.25,0.5124870229560129,False
workload_206.cpp,xczu7ev-ffvc1156-2-e,10.0,0.30808,88,6,9,4,8,cyclic_4_1,cyclic_2_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,6.75,0.8825214477279371,False
workload_207.cpp,xczu7ev-ffvc1156-2-e,10.0,0.23651,79,10,1,4,5,cyclic_2_1,block_128_1,block_64_1,complete_1,complete_1,complete_1,pipeline,5.0,0.9657232743282779,False
workload_208.cpp,xczu7ev-ffvc1156-2-e,10.0,0.74264,72,9,1,1,4,cyclic_2_1,cyclic_32_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,3.75,0.5950242809427102,False
workload_209.cpp,xczu7ev-ffvc1156-2-e,10.0,1.03448,68,4,1,1,3,cyclic_2_1,cyclic_2_1,cyclic_64_1,complete_1,complete_1,complete_1,unroll_2,2.25,0.3013517853534981,False
workload_210.cpp,xczu7ev-ffvc1156-2-e,10.0,0.28424,169,4,30,28,32,cyclic_2_1,cyclic_4_1,block_64_1,complete_1,complete_1,complete_1,unroll_32,23.5,0.5610332247337836,False
workload_211.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22643,67,12,1,1,3,block_2_1,block_8_1,block_2_1,complete_1,complete_1,complete_1,pipeline_1,4.25,0.9872660769087837,False
workload_212.cpp,xczu7ev-ffvc1156-2-e,10.0,0.3568,158,5,15,25,28,block_2_1,cyclic_8_1,block_128_1,complete_1,complete_1,complete_1,unroll_16,18.25,0.6390244951940699,False
workload_213.cpp,xczu7ev-ffvc1156-2-e,10.0,0.27384,124,6,27,12,21,cyclic_2_1,cyclic_4_1,block_4_1,complete_1,complete_1,complete_1,unroll_32,16.5,0.6980722025796567,False
workload_214.cpp,xczu7ev-ffvc1156-2-e,10.0,0.23651,69,12,1,2,3,cyclic_2_1,block_8_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,4.5,0.9771519697789184,False
workload_215.cpp,xczu7ev-ffvc1156-2-e,10.0,0.36824,124,6,12,10,18,block_2_1,block_8_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_16,11.5,0.7573249730634423,False
workload_216.cpp,xczu7ev-ffvc1156-2-e,10.0,0.79896,65,7,1,1,2,cyclic_8_1,block_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_2,2.75,0.5361370210642176,False
workload_217.cpp,xczu7ev-ffvc1156-2-e,10.0,0.27432,344,9,74,42,71,block_2_1,cyclic_32_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_64,49.0,0.21411085534141328,False
workload_218.cpp,xczu7ev-ffvc1156-2-e,10.0,0.3284,524,9,92,72,88,block_8_1,cyclic_32_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,65.25,0.11347173397964896,False
workload_219.cpp,xczu7ev-ffvc1156-2-e,10.0,1.0244,237,4,1,3,9,cyclic_4_1,cyclic_128_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,4.25,0.3089058547355895,False
workload_220.cpp,xczu7ev-ffvc1156-2-e,10.0,0.31704,120,6,26,12,21,cyclic_8_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_32,16.25,0.6912808428170052,False
workload_221.cpp,xczu7ev-ffvc1156-2-e,10.0,0.36056,106,5,11,8,14,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,9.5,0.7973999329659753,False
workload_222.cpp,xczu7ev-ffvc1156-2-e,10.0,1.08056,65,6,1,1,2,cyclic_2_1,cyclic_8_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_2,2.5,0.26585891944955964,False
workload_223.cpp,xczu7ev-ffvc1156-2-e,10.0,0.25736,509,4,67,88,74,cyclic_4_1,cyclic_64_1,block_128_1,complete_1,complete_1,complete_1,unroll_64,58.25,0.145869919904078,False
workload_224.cpp,xczu7ev-ffvc1156-2-e,10.0,0.30472,279,4,32,49,49,block_2_1,cyclic_4_1,block_128_1,complete_1,complete_1,complete_1,unroll_32,33.5,0.39526226642817186,False
workload_225.cpp,xczu7ev-ffvc1156-2-e,10.0,0.3036,88,5,12,5,10,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,8.0,0.8625489312915147,False
workload_226.cpp,xczu7ev-ffvc1156-2-e,10.0,0.3068,90,7,13,6,12,cyclic_2_1,block_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,9.5,0.8312006149368926,False
workload_227.cpp,xczu7ev-ffvc1156-2-e,10.0,0.41624,98,4,6,6,12,block_2_1,cyclic_64_1,block_64_1,complete_1,complete_1,complete_1,unroll_8,7.0,0.7957856625915132,False
workload_228.cpp,xczu7ev-ffvc1156-2-e,10.0,0.23651,78,12,1,4,5,cyclic_4_1,block_128_1,block_64_1,complete_1,complete_1,complete_1,pipeline,5.5,0.9538191335617985,False
workload_229.cpp,xczu7ev-ffvc1156-2-e,10.0,0.2468,242,5,63,28,47,cyclic_4_1,cyclic_64_1,block_4_1,complete_1,complete_1,complete_1,unroll_64,35.75,0.367628323638862,False
workload_230.cpp,xczu7ev-ffvc1156-2-e,10.0,0.23651,68,11,1,2,3,cyclic_2_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,pipeline,4.25,0.9824244960267532,False
workload_231.cpp,xczu7ev-ffvc1156-2-e,10.0,0.35992,108,5,17,9,15,block_4_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_16,11.5,0.7622949375644733,False
workload_232.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22627,65,12,1,1,2,cyclic_2_1,block_8_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline,4.0,0.9936231538637622,False
workload_233.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22643,66,13,2,1,3,block_4_1,block_8_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,4.75,0.9746272040603329,False
workload_234.cpp,xczu7ev-ffvc1156-2-e,10.0,0.27384,124,5,27,12,21,cyclic_2_1,cyclic_4_1,block_2_1,complete_1,complete_1,complete_1,unroll_32,16.25,0.7032083725492798,False
workload_235.cpp,xczu7ev-ffvc1156-2-e,10.0,0.7324,66,6,1,1,2,cyclic_4_1,cyclic_8_1,block_2_1,complete_1,complete_1,complete_1,unroll_2,2.5,0.6145552043022272,False
workload_236.cpp,xczu7ev-ffvc1156-2-e,10.0,0.99808,322,4,1,11,15,cyclic_4_1,block_128_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,7.75,0.32514170154806427,False
workload_237.cpp,xczu7ev-ffvc1156-2-e,10.0,0.27416,345,5,83,40,64,block_4_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,48.0,0.22337874558923265,False
workload_238.cpp,xczu7ev-ffvc1156-2-e,10.0,1.18648,1670,4,19,16,26,block_4_1,block_64_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_64,16.25,0.17980787248063335,False
workload_239.cpp,xczu7ev-ffvc1156-2-e,10.0,0.34584,107,5,10,7,13,block_2_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_16,8.75,0.820445770848683,False
workload_240.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22627,66,14,1,1,2,cyclic_4_1,block_8_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline,4.5,0.9809374763719692,False
workload_241.cpp,xczu7ev-ffvc1156-2-e,10.0,0.2972,90,6,14,6,12,cyclic_4_1,cyclic_8_1,block_2_1,complete_1,complete_1,complete_1,unroll_16,9.5,0.8364734078493095,False
workload_242.cpp,xczu7ev-ffvc1156-2-e,10.0,0.28424,166,4,30,28,32,cyclic_2_1,cyclic_4_1,block_64_1,complete_1,complete_1,complete_1,unroll_32,23.5,0.5610332247337836,False
workload_243.cpp,xczu7ev-ffvc1156-2-e,10.0,0.3568,138,4,15,18,23,block_2_1,cyclic_64_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,15.0,0.6992662089519441,False
workload_244.cpp,xczu7ev-ffvc1156-2-e,10.0,0.23651,69,11,1,2,3,cyclic_2_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,pipeline,4.25,0.9824244960267532,False
workload_245.cpp,xczu7ev-ffvc1156-2-e,10.0,0.25928,230,8,62,28,48,cyclic_2_1,block_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,36.5,0.35669463990394357,False
workload_246.cpp,xczu7ev-ffvc1156-2-e,10.0,0.26776,121,5,23,11,19,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_32,14.5,0.7410711956467366,False
workload_247.cpp,xczu7ev-ffvc1156-2-e,10.0,0.35616,130,4,13,16,20,block_2_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,13.25,0.7322018373314517,False
workload_248.cpp,xczu7ev-ffvc1156-2-e,10.0,0.31384,89,6,13,6,11,cyclic_2_1,cyclic_2_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,9.0,0.8368362779290305,False
workload_249.cpp,xczu7ev-ffvc1156-2-e,10.0,0.23651,80,10,1,4,5,cyclic_2_1,block_128_1,block_64_1,complete_1,complete_1,complete_1,pipeline,5.0,0.9657232743282779,False
workload_250.cpp,xczu7ev-ffvc1156-2-e,10.0,0.26104,487,7,63,85,71,cyclic_4_1,cyclic_16_1,block_128_1,complete_1,complete_1,complete_1,unroll_64,56.5,0.1564465735003196,False
workload_251.cpp,xczu7ev-ffvc1156-2-e,10.0,0.7324,65,7,1,1,2,cyclic_4_1,block_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_2,2.75,0.6122261870530475,False
workload_252.cpp,xczu7ev-ffvc1156-2-e,10.0,0.30752,142,4,15,24,26,cyclic_4_1,cyclic_64_1,block_128_1,complete_1,complete_1,complete_1,unroll_16,17.25,0.6745979675064123,False
workload_253.cpp,xczu7ev-ffvc1156-2-e,10.0,0.30296,89,5,14,6,11,cyclic_2_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_16,9.0,0.8433588908051796,False
workload_254.cpp,xczu7ev-ffvc1156-2-e,10.0,0.40472,83,4,5,4,7,block_2_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_8,5.0,0.831635516680883,False
workload_255.cpp,xczu7ev-ffvc1156-2-e,10.0,0.81432,238,4,5,7,18,block_2_1,block_128_1,block_2_1,complete_1,complete_1,complete_1,unroll_16,8.5,0.49038333538880086,False
workload_256.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22627,72,11,1,3,4,cyclic_2_1,block_128_1,block_2_1,complete_1,complete_1,complete_1,pipeline_1,4.75,0.9746286450164137,False
workload_257.cpp,xczu7ev-ffvc1156-2-e,10.0,1.08056,79,4,1,3,6,cyclic_2_1,block_128_1,cyclic_64_1,complete_1,complete_1,complete_1,unroll_2,3.5,0.2656956015259849,False
workload_258.cpp,xczu7ev-ffvc1156-2-e,10.0,0.23651,83,10,1,4,6,cyclic_2_1,block_128_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline,5.25,0.9598024459501,False
workload_259.cpp,xczu7ev-ffvc1156-2-e,10.0,0.7324,68,5,1,2,3,cyclic_4_1,cyclic_64_1,block_4_1,complete_1,complete_1,complete_1,unroll_2,2.75,0.6122261870530475,False
workload_260.cpp,xczu7ev-ffvc1156-2-e,10.0,0.23651,78,12,1,4,5,cyclic_4_1,block_128_1,block_64_1,complete_1,complete_1,complete_1,pipeline,5.5,0.9538191335617985,False
workload_261.cpp,xczu7ev-ffvc1156-2-e,10.0,0.30344,278,4,32,49,49,block_2_1,cyclic_2_1,block_128_1,complete_1,complete_1,complete_1,unroll_32,33.5,0.3954024807535783,False
workload_262.cpp,xczu7ev-ffvc1156-2-e,10.0,0.28424,167,4,30,28,32,cyclic_2_1,cyclic_4_1,block_64_1,complete_1,complete_1,complete_1,unroll_32,23.5,0.5610332247337836,False
workload_263.cpp,xczu7ev-ffvc1156-2-e,10.0,0.35616,129,4,13,16,20,block_2_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,13.25,0.7322018373314517,False
