Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,Area,Weight,is_pareto
workload_127.cpp,xczu7ev-ffvc1156-2-e,10.0,27.03557,53,1,1,1,2,cyclic_8_1,cyclic_32_1,complete_1,unroll_16,pipeline,unroll_2,unroll_32,pipeline_1,1.25,0.9724648383628498,False
workload_128.cpp,xczu7ev-ffvc1156-2-e,10.0,181.01637,80,1,1,2,5,cyclic_2_1,cyclic_128_1,complete_1,unroll_32,unroll_8,unroll_64,unroll_16,unroll,2.25,0.31360011148961797,False
workload_129.cpp,xczu7ev-ffvc1156-2-e,10.0,11.14114,380,6,1,4,28,cyclic_8_1,block_16_1,complete_1,pipeline,pipeline,unroll_4,pipeline_1,pipeline,9.75,0.7990165038230824,False
workload_130.cpp,xczu7ev-ffvc1156-2-e,10.0,10.83394,381,2,1,2,29,block_128_1,cyclic_16_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,8.5,0.8432943612824156,False
workload_131.cpp,xczu7ev-ffvc1156-2-e,10.0,10.87493,407,1,30,19,54,block_128_1,block_64_1,complete_1,pipeline_1,pipeline,unroll_4,pipeline_1,pipeline_1,26.0,0.3435500775553322,False
workload_132.cpp,xczu7ev-ffvc1156-2-e,10.0,11.14117,408,7,16,11,41,cyclic_8_1,block_16_1,complete_1,pipeline,pipeline,pipeline_1,pipeline_1,pipeline_1,18.75,0.5180836613196407,False
workload_133.cpp,xczu7ev-ffvc1156-2-e,10.0,12.1037,432,1,26,16,49,block_4_1,cyclic_32_1,complete_1,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,23.0,0.41022758918303714,False
workload_134.cpp,xczu7ev-ffvc1156-2-e,10.0,37.89189,56,1,1,1,2,block_2_1,cyclic_64_1,complete_1,unroll_4,pipeline,unroll_8,unroll_16,pipeline_1,1.25,0.9120327699296125,False
workload_135.cpp,xczu7ev-ffvc1156-2-e,10.0,47.62117,67,1,1,1,10,block_64_1,cyclic_2_1,complete_1,unroll_16,pipeline,unroll_2,unroll_4,unroll,3.25,0.8384222891237844,False
workload_136.cpp,xczu7ev-ffvc1156-2-e,10.0,33.22373,54,2,1,1,1,cyclic_2_1,cyclic_16_1,complete_1,unroll_16,pipeline,pipeline,unroll_4,unroll,1.25,0.9378983991097847,False
workload_137.cpp,xczu7ev-ffvc1156-2-e,10.0,10.95685,416,10,25,16,48,block_32_1,cyclic_32_1,complete_1,unroll_2,pipeline,unroll_4,pipeline_1,unroll,24.75,0.3703114518367274,False
workload_138.cpp,xczu7ev-ffvc1156-2-e,10.0,28.62085,47,1,1,1,1,cyclic_2_1,block_2_1,complete_1,unroll_16,pipeline,unroll_8,unroll_2,pipeline_1,1.0,0.9643618456734258,False
workload_139.cpp,xczu7ev-ffvc1156-2-e,10.0,164.64898,87,5,1,2,16,block_16_1,block_32_1,complete_1,unroll_64,unroll_16,unroll_8,unroll_2,pipeline_1,6.0,0.3508747920503942,False
workload_140.cpp,xczu7ev-ffvc1156-2-e,10.0,64.66562,63,1,1,15,6,block_128_1,block_2_1,complete_1,unroll_2,pipeline,unroll_8,unroll_2,unroll,5.75,0.7283299752980111,False
workload_141.cpp,xczu7ev-ffvc1156-2-e,10.0,17.44901,512,5,6,7,36,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,unroll_64,pipeline,pipeline_1,13.5,0.6734900377160589,False
workload_142.cpp,xczu7ev-ffvc1156-2-e,10.0,197.10146,51,1,1,1,1,cyclic_2_1,block_2_1,complete_1,unroll_16,unroll_4,unroll_2,unroll_32,unroll,1.0,0.27098765638364253,False
workload_143.cpp,xczu7ev-ffvc1156-2-e,10.0,42.40389,80,2,1,2,16,block_128_1,cyclic_16_1,complete_1,unroll_16,pipeline,pipeline_1,unroll_2,unroll,5.25,0.8300246480557817,False
workload_144.cpp,xczu7ev-ffvc1156-2-e,10.0,43.75301,49,1,1,1,2,cyclic_8_1,cyclic_32_1,complete_1,unroll_2,pipeline,unroll_32,unroll_8,pipeline,1.25,0.8800629470908882,False
workload_145.cpp,xczu7ev-ffvc1156-2-e,10.0,163.32162,82,1,1,2,8,block_2_1,cyclic_128_1,complete_1,unroll_8,unroll_8,unroll_64,unroll_16,pipeline,3.0,0.36537751268151264,False
workload_146.cpp,xczu7ev-ffvc1156-2-e,10.0,43.77605,60,10,1,4,5,cyclic_32_1,block_16_1,complete_1,unroll_2,pipeline,unroll_64,unroll_8,unroll,5.0,0.8294634328909781,False
workload_147.cpp,xczu7ev-ffvc1156-2-e,10.0,71.08837,88,1,1,4,7,block_2_1,block_64_1,complete_1,pipeline_1,unroll_4,unroll_8,unroll_64,unroll,3.25,0.7287246343577891,False
workload_148.cpp,xczu7ev-ffvc1156-2-e,10.0,23.12386,52,6,1,1,2,cyclic_8_1,block_16_1,complete_1,unroll_16,pipeline,unroll_8,unroll_32,pipeline,2.5,0.9575686617304727,False
workload_149.cpp,xczu7ev-ffvc1156-2-e,10.0,158.06725,105,1,1,3,23,block_64_1,block_4_1,complete_1,unroll_2,unroll_32,pipeline,unroll_32,pipeline,7.0,0.3651197231845643,False
workload_150.cpp,xczu7ev-ffvc1156-2-e,10.0,162.83778,54,1,1,1,2,cyclic_2_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,pipeline,unroll_64,pipeline,1.25,0.36879437324222253,False
workload_151.cpp,xczu7ev-ffvc1156-2-e,10.0,11.12069,421,5,18,14,43,block_16_1,cyclic_128_1,complete_1,unroll_2,pipeline,pipeline_1,pipeline_1,pipeline_1,20.0,0.48466567317723985,False
workload_152.cpp,xczu7ev-ffvc1156-2-e,10.0,75.12581,181,1,1,3,8,cyclic_128_1,cyclic_64_1,complete_1,unroll_2,pipeline,unroll_8,unroll_4,pipeline_1,3.25,0.7100243348836525,False
workload_153.cpp,xczu7ev-ffvc1156-2-e,10.0,55.48546,52,6,1,1,2,cyclic_8_1,block_16_1,complete_1,unroll_2,pipeline,unroll_4,unroll_4,unroll,2.5,0.8110703935463608,False
workload_154.cpp,xczu7ev-ffvc1156-2-e,10.0,18.71874,691,2,6,8,40,cyclic_8_1,block_64_1,complete_1,pipeline,unroll_8,unroll_16,pipeline_1,pipeline_1,14.0,0.6573491575018884,False
workload_155.cpp,xczu7ev-ffvc1156-2-e,10.0,17.42853,508,1,51,27,74,block_64_1,block_4_1,complete_1,unroll_16,pipeline,unroll_32,pipeline_1,pipeline,38.25,0.1551580799053724,False
workload_156.cpp,xczu7ev-ffvc1156-2-e,10.0,10.8749,369,1,2,6,31,block_64_1,block_128_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline,10.0,0.7901668676248342,False
workload_157.cpp,xczu7ev-ffvc1156-2-e,10.0,16.03586,420,1,1,7,31,cyclic_128_1,cyclic_2_1,complete_1,pipeline_1,pipeline,unroll_16,pipeline_1,unroll,10.0,0.7896132923239321,False
workload_158.cpp,xczu7ev-ffvc1156-2-e,10.0,16.17925,345,1,51,27,73,cyclic_128_1,cyclic_64_1,complete_1,unroll_16,pipeline,unroll_8,pipeline_1,pipeline,38.0,0.15767433066180364,False
workload_159.cpp,xczu7ev-ffvc1156-2-e,10.0,26.5421,806,3,1,1,31,cyclic_2_1,cyclic_16_1,complete_1,unroll_4,unroll_8,pipeline_1,pipeline_1,pipeline_1,9.0,0.8015125010804428,False
workload_160.cpp,xczu7ev-ffvc1156-2-e,10.0,32.68994,50,1,1,1,1,cyclic_8_1,block_2_1,complete_1,pipeline_1,pipeline,unroll_8,unroll_16,pipeline,1.0,0.941335506365876,False
workload_161.cpp,xczu7ev-ffvc1156-2-e,10.0,23.12386,55,6,1,1,2,cyclic_8_1,block_16_1,complete_1,unroll_16,pipeline,unroll_8,unroll_32,pipeline_1,2.5,0.9575686617304727,False
workload_162.cpp,xczu7ev-ffvc1156-2-e,10.0,27.01509,55,1,1,1,2,cyclic_8_1,cyclic_32_1,complete_1,unroll_32,pipeline,unroll_2,unroll_32,pipeline_1,1.25,0.9725783220726893,False
workload_163.cpp,xczu7ev-ffvc1156-2-e,10.0,151.20642,55,3,1,1,5,cyclic_16_1,cyclic_4_1,complete_1,pipeline_1,unroll_8,pipeline,unroll_32,pipeline,2.5,0.40582411034493304,False
workload_164.cpp,xczu7ev-ffvc1156-2-e,10.0,162.85794,56,1,1,1,2,cyclic_2_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_64,pipeline,1.25,0.3687303342385636,False
workload_165.cpp,xczu7ev-ffvc1156-2-e,10.0,32.11394,56,1,1,1,2,cyclic_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline,pipeline,unroll_64,pipeline,1.25,0.9440911896035613,False
workload_166.cpp,xczu7ev-ffvc1156-2-e,10.0,168.63618,73,1,1,2,4,block_4_1,cyclic_128_1,complete_1,unroll_4,unroll_2,unroll_8,unroll_16,pipeline_1,2.0,0.3502997847901771,False
workload_167.cpp,xczu7ev-ffvc1156-2-e,10.0,120.73218,94,1,1,3,13,block_64_1,block_128_1,complete_1,unroll_4,unroll_2,pipeline_1,unroll_8,unroll,4.5,0.5084661239552792,False
workload_168.cpp,xczu7ev-ffvc1156-2-e,10.0,27.05602,53,1,1,1,1,cyclic_2_1,block_2_1,complete_1,unroll_16,pipeline,unroll_2,unroll_32,unroll,1.0,0.9732997322092418,False
workload_169.cpp,xczu7ev-ffvc1156-2-e,10.0,32.6093,49,1,1,1,1,cyclic_2_1,cyclic_4_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_16,pipeline,1.0,0.9417888161822643,False
workload_170.cpp,xczu7ev-ffvc1156-2-e,10.0,27.03557,54,6,1,1,2,cyclic_8_1,block_16_1,complete_1,unroll_32,pipeline,unroll_2,unroll_32,pipeline_1,2.5,0.9441508158854202,False
workload_171.cpp,xczu7ev-ffvc1156-2-e,10.0,36.19077,294,1,12,64,51,block_128_1,cyclic_32_1,complete_1,unroll_32,unroll_32,pipeline,unroll_8,unroll,32.0,0.23220535682889112,False
workload_172.cpp,xczu7ev-ffvc1156-2-e,10.0,10.85445,390,1,21,14,45,block_64_1,cyclic_64_1,complete_1,unroll_2,pipeline,unroll_4,pipeline_1,pipeline_1,20.25,0.47810675755645904,False
workload_173.cpp,xczu7ev-ffvc1156-2-e,10.0,16.05634,431,2,1,7,30,cyclic_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline,unroll_16,pipeline_1,pipeline,10.0,0.7896001462802256,False
workload_174.cpp,xczu7ev-ffvc1156-2-e,10.0,10.83394,403,2,1,2,29,block_128_1,cyclic_16_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline,8.5,0.8432943612824156,False
workload_175.cpp,xczu7ev-ffvc1156-2-e,10.0,11.44837,419,10,22,15,47,block_16_1,block_16_1,complete_1,unroll_2,pipeline,unroll_4,pipeline_1,pipeline_1,23.5,0.3985110878165028,False
workload_176.cpp,xczu7ev-ffvc1156-2-e,10.0,43.07333,54,1,1,1,2,cyclic_8_1,cyclic_32_1,complete_1,unroll_2,pipeline,unroll_32,unroll_16,pipeline,1.25,0.8837394539377427,False
workload_177.cpp,xczu7ev-ffvc1156-2-e,10.0,16.05637,460,3,31,21,54,cyclic_8_1,block_4_1,complete_1,pipeline,pipeline,unroll_32,pipeline_1,pipeline,27.25,0.3184071747056887,False
workload_178.cpp,xczu7ev-ffvc1156-2-e,10.0,203.31013,52,2,1,1,1,cyclic_2_1,cyclic_16_1,complete_1,unroll_16,unroll_4,pipeline_1,unroll_4,unroll,1.25,0.2555976823158308,False
workload_179.cpp,xczu7ev-ffvc1156-2-e,10.0,16.05634,482,6,1,7,30,cyclic_8_1,cyclic_16_1,complete_1,unroll_2,unroll_2,unroll_64,pipeline_1,pipeline_1,11.0,0.7557774168115081,False
workload_180.cpp,xczu7ev-ffvc1156-2-e,10.0,37.79589,55,2,1,1,3,block_4_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,unroll_8,unroll_2,pipeline_1,1.75,0.9094302008955177,False
workload_181.cpp,xczu7ev-ffvc1156-2-e,10.0,28.29317,51,6,1,1,2,cyclic_8_1,block_16_1,complete_1,unroll_32,pipeline,unroll_8,unroll_2,pipeline,2.5,0.9392065381569673,False
workload_182.cpp,xczu7ev-ffvc1156-2-e,10.0,158.90565,54,1,1,1,5,cyclic_2_1,cyclic_4_1,complete_1,pipeline_1,unroll_8,pipeline,unroll_64,pipeline,2.0,0.380990219631242,False
workload_183.cpp,xczu7ev-ffvc1156-2-e,10.0,18.75973,520,3,8,9,42,cyclic_8_1,cyclic_2_1,complete_1,unroll_16,unroll_2,unroll_32,pipeline_1,pipeline,15.5,0.6113310733442926,False
workload_184.cpp,xczu7ev-ffvc1156-2-e,10.0,18.7597,484,3,3,3,33,cyclic_16_1,cyclic_2_1,complete_1,unroll_16,pipeline,unroll_16,pipeline_1,unroll,10.5,0.7707571726379592,False
workload_185.cpp,xczu7ev-ffvc1156-2-e,10.0,195.42533,51,2,1,1,1,cyclic_2_1,cyclic_16_1,complete_1,unroll_32,unroll_2,pipeline,unroll_16,unroll,1.25,0.2752390536995195,False
workload_186.cpp,xczu7ev-ffvc1156-2-e,10.0,32.25858,53,2,1,1,2,cyclic_16_1,cyclic_32_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_32,pipeline,1.5,0.9416287761870498,False
workload_187.cpp,xczu7ev-ffvc1156-2-e,10.0,13.41445,431,1,25,16,48,block_2_1,cyclic_64_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,22.5,0.42220514112063734,False
workload_188.cpp,xczu7ev-ffvc1156-2-e,10.0,10.81346,376,1,1,5,29,cyclic_8_1,cyclic_64_1,complete_1,pipeline,pipeline_1,unroll_8,pipeline_1,pipeline,9.0,0.825371142266904,False
workload_189.cpp,xczu7ev-ffvc1156-2-e,10.0,168.08034,59,1,1,1,3,block_4_1,cyclic_32_1,complete_1,unroll_2,unroll_2,unroll_8,unroll_64,pipeline_1,1.5,0.3523194475850283,False
workload_190.cpp,xczu7ev-ffvc1156-2-e,10.0,10.95682,369,10,4,6,31,block_32_1,cyclic_32_1,complete_1,unroll_2,pipeline,unroll_4,pipeline_1,unroll,12.75,0.6975495605111305,False
workload_191.cpp,xczu7ev-ffvc1156-2-e,10.0,18.6573,395,1,1,1,27,cyclic_2_1,block_2_1,complete_1,pipeline,pipeline,unroll_4,pipeline_1,pipeline_1,7.5,0.8559192604893211,False
workload_192.cpp,xczu7ev-ffvc1156-2-e,10.0,17.26466,1034,5,12,11,44,block_16_1,block_32_1,complete_1,unroll_64,unroll_16,pipeline,pipeline,pipeline_1,18.0,0.5390554883287153,False
workload_193.cpp,xczu7ev-ffvc1156-2-e,10.0,26.5421,884,5,1,1,31,cyclic_2_1,block_16_1,complete_1,pipeline,unroll_8,unroll_8,pipeline_1,pipeline,9.5,0.7884992605024531,False
workload_194.cpp,xczu7ev-ffvc1156-2-e,10.0,12.10373,392,1,26,17,49,block_4_1,cyclic_64_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,23.25,0.4043741505402034,False
workload_195.cpp,xczu7ev-ffvc1156-2-e,10.0,16.26114,745,1,51,32,77,block_64_1,block_64_1,complete_1,pipeline,unroll_8,unroll_16,pipeline_1,pipeline,40.25,0.13709321859416496,False
workload_196.cpp,xczu7ev-ffvc1156-2-e,10.0,10.8749,350,1,1,3,29,block_128_1,block_64_1,complete_1,unroll_2,pipeline,unroll_4,pipeline_1,pipeline_1,8.5,0.8433166887391672,False
workload_197.cpp,xczu7ev-ffvc1156-2-e,10.0,26.5421,826,1,1,1,31,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,unroll_8,pipeline,pipeline_1,pipeline,8.5,0.8131756491407095,False
workload_198.cpp,xczu7ev-ffvc1156-2-e,10.0,16.58885,1408,10,25,18,56,block_32_1,block_64_1,complete_1,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,27.25,0.3184012657406794,False
workload_199.cpp,xczu7ev-ffvc1156-2-e,10.0,16.54786,3579,1,51,39,81,block_128_1,cyclic_32_1,complete_1,unroll_4,unroll_32,pipeline_1,pipeline_1,pipeline_1,43.0,0.11808097553610819,False
workload_200.cpp,xczu7ev-ffvc1156-2-e,10.0,157.77989,50,6,1,1,2,cyclic_8_1,block_16_1,complete_1,unroll_16,unroll_2,unroll_2,unroll_32,pipeline_1,2.5,0.38400967298841293,False
workload_201.cpp,xczu7ev-ffvc1156-2-e,10.0,32.59269,56,1,1,5,5,cyclic_8_1,block_64_1,complete_1,pipeline_1,pipeline,unroll_8,unroll_16,pipeline_1,3.0,0.9105857604392638,False
workload_202.cpp,xczu7ev-ffvc1156-2-e,10.0,142.70853,65,1,1,2,16,cyclic_8_1,cyclic_32_1,complete_1,unroll_32,unroll_32,unroll_4,unroll_16,pipeline_1,5.0,0.4261811487057128,False
workload_203.cpp,xczu7ev-ffvc1156-2-e,10.0,160.06146,48,2,1,1,4,cyclic_2_1,cyclic_16_1,complete_1,unroll_16,unroll_8,pipeline_1,unroll_2,pipeline_1,2.0,0.3772521074764579,False
workload_204.cpp,xczu7ev-ffvc1156-2-e,10.0,16.46597,294,7,6,4,35,cyclic_8_1,block_16_1,complete_1,unroll_16,pipeline,unroll_8,pipeline_1,pipeline_1,13.0,0.6897193537219655,False
workload_205.cpp,xczu7ev-ffvc1156-2-e,10.0,23.42274,53,1,1,1,2,cyclic_2_1,block_2_1,complete_1,unroll_16,pipeline,unroll_64,unroll_16,unroll,1.25,0.9912845775466144,False
workload_206.cpp,xczu7ev-ffvc1156-2-e,10.0,11.14114,347,6,1,4,28,cyclic_8_1,block_16_1,complete_1,pipeline,pipeline_1,unroll_8,pipeline_1,pipeline,9.75,0.7990165038230824,False
workload_207.cpp,xczu7ev-ffvc1156-2-e,10.0,10.95682,371,10,4,6,31,block_32_1,cyclic_32_1,complete_1,unroll_2,pipeline,unroll_4,pipeline_1,pipeline_1,12.75,0.6975495605111305,False
workload_208.cpp,xczu7ev-ffvc1156-2-e,10.0,10.8749,380,1,2,6,31,block_64_1,block_128_1,complete_1,pipeline_1,pipeline,pipeline_1,pipeline_1,pipeline,10.0,0.7901668676248342,False
workload_209.cpp,xczu7ev-ffvc1156-2-e,10.0,27.03554,53,1,1,1,2,cyclic_8_1,cyclic_32_1,complete_1,unroll_16,pipeline,unroll_2,unroll_32,pipeline_1,1.25,0.9724650046153834,False
workload_210.cpp,xczu7ev-ffvc1156-2-e,10.0,16.17922,343,1,44,23,70,block_128_1,cyclic_64_1,complete_1,unroll_16,pipeline,unroll_8,pipeline_1,pipeline,34.5,0.1986780384900827,False
workload_211.cpp,xczu7ev-ffvc1156-2-e,10.0,16.05634,417,2,1,7,30,cyclic_8_1,cyclic_4_1,complete_1,unroll_2,pipeline,unroll_16,pipeline_1,pipeline,10.0,0.7896001462802256,False
workload_212.cpp,xczu7ev-ffvc1156-2-e,10.0,16.05637,422,2,31,20,55,cyclic_8_1,cyclic_2_1,complete_1,pipeline_1,pipeline,unroll_64,pipeline_1,unroll,27.0,0.32337218421020275,False
workload_213.cpp,xczu7ev-ffvc1156-2-e,10.0,22.40773,53,1,1,1,2,cyclic_2_1,cyclic_32_1,complete_1,unroll_32,pipeline,pipeline,unroll_32,unroll,1.25,0.9949936652674146,False
workload_214.cpp,xczu7ev-ffvc1156-2-e,10.0,16.03586,383,1,1,2,27,cyclic_2_1,cyclic_64_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,7.75,0.8561763731451544,False
workload_215.cpp,xczu7ev-ffvc1156-2-e,10.0,27.03557,52,6,1,1,2,cyclic_8_1,block_16_1,complete_1,unroll_32,pipeline,unroll_2,unroll_32,unroll,2.5,0.9441508158854202,False
workload_216.cpp,xczu7ev-ffvc1156-2-e,10.0,18.7597,453,3,3,3,33,cyclic_16_1,cyclic_2_1,complete_1,unroll_16,pipeline,unroll_16,pipeline_1,pipeline_1,10.5,0.7707571726379592,False
workload_217.cpp,xczu7ev-ffvc1156-2-e,10.0,32.44226,49,6,1,1,1,cyclic_8_1,block_16_1,complete_1,pipeline,pipeline,unroll_2,unroll_32,pipeline_1,2.25,0.9278204387992732,False
workload_218.cpp,xczu7ev-ffvc1156-2-e,10.0,158.06978,47,1,1,1,1,cyclic_2_1,cyclic_4_1,complete_1,unroll_4,unroll_2,pipeline_1,unroll_16,pipeline,1.0,0.3841901246680095,False
workload_219.cpp,xczu7ev-ffvc1156-2-e,10.0,37.79586,58,1,1,2,5,cyclic_128_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,unroll_16,unroll_2,pipeline_1,2.25,0.9025489366512532,False
workload_220.cpp,xczu7ev-ffvc1156-2-e,10.0,42.82565,50,6,1,1,2,cyclic_8_1,block_16_1,complete_1,unroll_2,pipeline,unroll_4,unroll_32,pipeline_1,2.5,0.8738494442555811,False
workload_221.cpp,xczu7ev-ffvc1156-2-e,10.0,17.69474,503,7,6,7,37,cyclic_8_1,block_16_1,complete_1,unroll_16,pipeline,unroll_16,pipeline_1,pipeline,14.25,0.6498404824881265,False
workload_222.cpp,xczu7ev-ffvc1156-2-e,10.0,24.22981,61,2,2,1,4,cyclic_2_1,cyclic_8_1,complete_1,unroll_32,unroll_64,unroll_2,unroll_32,unroll,2.25,0.9603032327276418,False
workload_223.cpp,xczu7ev-ffvc1156-2-e,10.0,19.79781,63,1,4,3,6,cyclic_4_1,cyclic_32_1,complete_1,unroll_32,unroll_32,unroll_64,unroll_16,unroll,3.5,0.9447908437811886,False
workload_224.cpp,xczu7ev-ffvc1156-2-e,10.0,10.91586,379,1,2,5,30,block_64_1,block_64_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,9.5,0.807704659666067,False
workload_225.cpp,xczu7ev-ffvc1156-2-e,10.0,10.87493,374,1,30,19,54,block_128_1,block_64_1,complete_1,pipeline_1,pipeline,unroll_4,pipeline_1,unroll,26.0,0.3435500775553322,False
workload_226.cpp,xczu7ev-ffvc1156-2-e,10.0,32.58882,47,1,1,1,1,cyclic_2_1,cyclic_32_1,complete_1,pipeline_1,pipeline,pipeline,unroll_16,unroll,1.0,0.9419039619254559,False
workload_227.cpp,xczu7ev-ffvc1156-2-e,10.0,10.83394,349,1,1,2,29,block_128_1,cyclic_4_1,complete_1,unroll_4,pipeline,pipeline_1,pipeline_1,pipeline,8.25,0.8523219388748509,False
workload_228.cpp,xczu7ev-ffvc1156-2-e,10.0,10.81346,373,1,1,5,29,cyclic_8_1,cyclic_64_1,complete_1,pipeline,pipeline,unroll_4,pipeline_1,pipeline,9.0,0.825371142266904,False
workload_229.cpp,xczu7ev-ffvc1156-2-e,10.0,11.14117,387,7,18,12,42,block_16_1,cyclic_16_1,complete_1,unroll_2,pipeline,unroll_8,pipeline_1,pipeline_1,19.75,0.49124119753545226,False
workload_230.cpp,xczu7ev-ffvc1156-2-e,10.0,173.79845,53,1,1,1,3,block_2_1,block_64_1,complete_1,unroll_4,unroll_2,pipeline_1,unroll_16,pipeline_1,1.5,0.33502859724790646,False
workload_231.cpp,xczu7ev-ffvc1156-2-e,10.0,178.35013,54,1,1,1,6,block_64_1,cyclic_8_1,complete_1,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,2.25,0.3212083313298924,False
workload_232.cpp,xczu7ev-ffvc1156-2-e,10.0,18.65733,420,1,16,11,41,cyclic_2_1,block_2_1,complete_1,unroll_4,pipeline,unroll_8,pipeline_1,pipeline_1,17.25,0.5600536233937263,False
workload_233.cpp,xczu7ev-ffvc1156-2-e,10.0,148.56709,62,1,1,2,15,cyclic_2_1,cyclic_4_1,complete_1,unroll_32,unroll_32,pipeline_1,unroll_16,pipeline,4.75,0.40762977282806845,False
workload_234.cpp,xczu7ev-ffvc1156-2-e,10.0,18.6573,502,5,39,25,60,block_2_1,cyclic_16_1,complete_1,unroll_2,unroll_2,unroll_64,pipeline_1,pipeline_1,32.25,0.23077000048626856,False
workload_235.cpp,xczu7ev-ffvc1156-2-e,10.0,10.83394,346,2,1,2,29,block_128_1,cyclic_16_1,complete_1,pipeline_1,pipeline,unroll_8,pipeline_1,pipeline,8.5,0.8432943612824156,False
workload_236.cpp,xczu7ev-ffvc1156-2-e,10.0,11.1821,342,5,2,3,29,block_64_1,block_16_1,complete_1,pipeline,pipeline,unroll_8,pipeline_1,pipeline,9.75,0.799032725488927,False
workload_237.cpp,xczu7ev-ffvc1156-2-e,10.0,26.5421,855,1,1,1,31,cyclic_2_1,cyclic_4_1,complete_1,pipeline_1,unroll_8,pipeline,pipeline_1,pipeline,8.5,0.8131756491407095,False
workload_238.cpp,xczu7ev-ffvc1156-2-e,10.0,18.7597,858,1,3,7,38,cyclic_4_1,block_128_1,complete_1,unroll_64,pipeline_1,unroll_64,pipeline_1,pipeline_1,12.25,0.7131983844787163,False
workload_239.cpp,xczu7ev-ffvc1156-2-e,10.0,18.71874,1395,2,6,5,38,cyclic_8_1,block_64_1,complete_1,pipeline,unroll_16,unroll_8,pipeline_1,pipeline,12.75,0.6970360882433184,False
workload_240.cpp,xczu7ev-ffvc1156-2-e,10.0,23.41378,47,1,1,1,1,cyclic_8_1,block_2_1,complete_1,unroll_16,pipeline,pipeline_1,unroll_16,pipeline,1.0,0.9942812587115362,False
workload_241.cpp,xczu7ev-ffvc1156-2-e,10.0,27.38565,49,5,1,1,1,cyclic_2_1,block_16_1,complete_1,unroll_32,pipeline,unroll_2,unroll_16,unroll,2.0,0.9558400338500737,False
workload_242.cpp,xczu7ev-ffvc1156-2-e,10.0,32.68997,49,6,1,1,1,cyclic_8_1,block_16_1,complete_1,pipeline,pipeline,unroll_8,unroll_16,unroll,2.25,0.9266949475361617,False
workload_243.cpp,xczu7ev-ffvc1156-2-e,10.0,32.27906,50,2,1,1,1,cyclic_16_1,block_2_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_32,pipeline_1,1.25,0.9431689592072904,False
workload_244.cpp,xczu7ev-ffvc1156-2-e,10.0,27.01509,53,1,1,1,2,cyclic_8_1,cyclic_32_1,complete_1,unroll_32,pipeline,unroll_2,unroll_32,unroll,1.25,0.9725783220726893,False
workload_245.cpp,xczu7ev-ffvc1156-2-e,10.0,32.4013,57,1,1,1,2,cyclic_2_1,cyclic_64_1,complete_1,unroll_2,pipeline,unroll_2,unroll_32,unroll,1.25,0.9424863998417445,False
workload_246.cpp,xczu7ev-ffvc1156-2-e,10.0,18.14789,59,2,3,2,4,cyclic_8_1,cyclic_32_1,complete_1,unroll_32,unroll_32,pipeline,unroll_32,unroll,2.75,0.9631450244812025,False
workload_247.cpp,xczu7ev-ffvc1156-2-e,10.0,32.29893,138,5,1,2,6,block_128_1,block_16_1,complete_1,unroll_2,pipeline,unroll_8,unroll_32,pipeline,3.5,0.9033053329915375,False
workload_248.cpp,xczu7ev-ffvc1156-2-e,10.0,30.94786,217,2,1,2,18,block_128_1,block_16_1,complete_1,unroll_32,pipeline,pipeline_1,unroll_32,pipeline_1,5.75,0.8613137755632744,False
workload_249.cpp,xczu7ev-ffvc1156-2-e,10.0,16.13826,301,2,6,4,35,cyclic_8_1,cyclic_64_1,complete_1,unroll_16,pipeline,unroll_4,pipeline_1,pipeline_1,11.75,0.7306835271383749,False
workload_250.cpp,xczu7ev-ffvc1156-2-e,10.0,148.41221,89,1,1,5,31,cyclic_2_1,cyclic_32_1,complete_1,unroll_32,unroll_64,unroll_64,unroll_16,pipeline_1,9.5,0.37821101240541144,False
