Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_1_5,InnerLoop_2_1,Area,Weight,is_pareto
workload_242.cpp,xczu7ev-ffvc1156-2-e,10.0,2218.21125,301,78,2,16,27,block_4_1,block_4_1,block_4_1,block_8_1,block_4_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,block_2_1,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_2,unroll_4,unroll_4,unroll_2,unroll_32,30.75,0.5275938835610049,False
workload_243.cpp,xczu7ev-ffvc1156-2-e,10.0,32275.59377,460,40,1,5,32,cyclic_16_1,cyclic_16_1,block_4_1,block_2_2,block_2_1,cyclic_4_1,complete_1,block_4_1,block_2_1,cyclic_4_1,unroll_8,unroll_4,unroll_2,unroll_8,unroll_4,unroll_2,unroll_2,unroll,unroll_32,19.5,0.32912771290977927,False
workload_244.cpp,xczu7ev-ffvc1156-2-e,10.0,19253.03873,115,32,1,16,33,block_2_1,cyclic_16_1,block_2_1,block_16_2,block_2_1,complete_1,block_4_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll_2,unroll_4,unroll_8,unroll,unroll_4,unroll,unroll_4,pipeline_1,20.5,0.5671028407763025,False
workload_245.cpp,xczu7ev-ffvc1156-2-e,10.0,2218.19841,297,80,2,12,23,block_4_1,cyclic_4_1,block_2_1,complete_1,block_8_1,block_8_1,block_8_1,block_2_1,cyclic_2_1,cyclic_8_1,unroll_32,pipeline_1,unroll_2,unroll,unroll_2,unroll_4,unroll,unroll_2,pipeline_1,29.25,0.5624398439341648,False
workload_246.cpp,xczu7ev-ffvc1156-2-e,10.0,1906.07557,224,33,2,16,48,block_4_1,block_64_1,block_4_1,block_8_2,block_4_1,complete_1,block_8_1,block_4_1,cyclic_2_1,block_2_1,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_2,pipeline,unroll_4,unroll_2,unroll_32,24.75,0.6740738196830186,False
workload_247.cpp,xczu7ev-ffvc1156-2-e,10.0,2384.38337,669,46,1,12,62,cyclic_128_1,cyclic_4_1,block_2_1,complete_1,complete_1,block_4_1,block_8_1,block_4_1,cyclic_4_1,block_2_1,unroll_32,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_2,unroll,unroll_2,unroll_32,30.25,0.5392562032794146,False
workload_248.cpp,xczu7ev-ffvc1156-2-e,10.0,2199.57445,718,37,2,16,41,block_4_1,block_64_1,block_2_1,cyclic_16_2,block_2_1,complete_1,cyclic_8_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline,unroll,pipeline,unroll_4,unroll_2,pipeline_1,24.0,0.6946725122513422,False
workload_249.cpp,xczu7ev-ffvc1156-2-e,10.0,12831.10849,427,52,3,11,40,cyclic_32_1,cyclic_128_1,block_2_1,block_16_2,complete_1,cyclic_8_1,block_8_1,block_4_1,cyclic_4_1,block_4_1,unroll_32,pipeline,unroll_2,unroll_2,unroll_8,unroll_2,unroll,unroll_2,unroll,26.5,0.5386360559896073,False
workload_250.cpp,xczu7ev-ffvc1156-2-e,10.0,4314.61073,569,76,63,26,39,block_4_1,cyclic_4_1,block_4_1,cyclic_4_1,complete_1,cyclic_4_1,complete_1,complete_1,complete_1,cyclic_4_1,unroll_8,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_8,unroll_4,unroll_2,pipeline_1,51.0,0.18999043624452266,False
workload_251.cpp,xczu7ev-ffvc1156-2-e,10.0,4280.30673,831,74,7,19,30,block_2_1,cyclic_16_1,block_4_1,cyclic_4_1,complete_1,complete_1,block_8_1,block_4_1,cyclic_4_1,cyclic_4_1,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_2,unroll_4,unroll_2,unroll_32,32.5,0.4879936679466951,False
workload_252.cpp,xczu7ev-ffvc1156-2-e,10.0,12862.06273,311,82,67,29,46,block_4_1,block_8_1,block_2_1,block_16_2,complete_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,cyclic_4_1,unroll_8,pipeline,unroll_2,unroll_8,unroll_2,unroll,unroll,unroll,pipeline_1,56.0,0.1361082875820531,False
workload_253.cpp,xczu7ev-ffvc1156-2-e,10.0,20725.89509,204,57,1,7,50,block_16_1,block_128_1,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_8_1,block_4_1,block_4_1,cyclic_4_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_2,unroll_4,unroll_2,pipeline,28.75,0.4134862722211098,False
workload_255.cpp,xczu7ev-ffvc1156-2-e,10.0,3428.62405,350,39,6,15,31,block_8_1,cyclic_16_1,cyclic_32_1,block_8_1,block_4_1,cyclic_8_1,block_4_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_2,unroll_8,unroll_2,unroll_2,unroll_16,22.75,0.7288152626956247,False
workload_256.cpp,xczu7ev-ffvc1156-2-e,10.0,6948.27969,276,51,5,13,27,block_2_1,cyclic_4_1,block_2_1,block_2_1,complete_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_2,unroll,unroll_4,unroll_4,unroll,unroll_2,pipeline_1,24.0,0.672543626578215,False
workload_257.cpp,xczu7ev-ffvc1156-2-e,10.0,2089.58149,362,36,2,16,49,block_8_1,block_64_1,block_4_1,block_8_2,complete_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,block_2_1,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_2,unroll_8,unroll_4,unroll_2,unroll_32,25.75,0.6486102241056024,False
workload_258.cpp,xczu7ev-ffvc1156-2-e,10.0,4974.81153,750,69,63,28,44,block_8_1,cyclic_4_1,block_4_1,cyclic_4_1,complete_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_2,unroll,unroll_2,pipeline_1,51.0,0.18964825383871667,False
workload_259.cpp,xczu7ev-ffvc1156-2-e,10.0,19366.34961,197,43,1,3,34,cyclic_32_1,block_64_1,cyclic_32_1,block_16_2,complete_1,cyclic_4_1,block_8_1,block_8_1,cyclic_4_1,block_4_1,unroll_32,unroll_4,unroll_2,unroll_2,unroll_2,unroll_2,unroll_4,unroll,pipeline_1,20.25,0.5688125126377015,False
workload_261.cpp,xczu7ev-ffvc1156-2-e,10.0,3188.80457,377,44,8,12,35,cyclic_32_1,block_64_1,cyclic_4_1,block_8_2,block_4_1,cyclic_4_1,block_8_1,complete_1,cyclic_8_1,block_4_1,unroll_8,pipeline,unroll_4,unroll_2,unroll_8,unroll_2,unroll_4,unroll_2,unroll,24.75,0.6755269962381047,False
workload_263.cpp,xczu7ev-ffvc1156-2-e,10.0,2218.19841,275,81,2,12,23,block_4_1,cyclic_8_1,block_2_1,complete_1,complete_1,complete_1,block_8_1,block_4_1,block_2_1,cyclic_4_1,unroll_32,pipeline_1,unroll_2,unroll,unroll_2,unroll_4,unroll,unroll_2,pipeline_1,29.5,0.5565396775409988,False
workload_264.cpp,xczu7ev-ffvc1156-2-e,10.0,2558.98825,614,67,2,13,30,block_8_1,cyclic_4_1,cyclic_32_1,complete_1,complete_1,complete_1,cyclic_2_1,block_4_1,block_4_1,cyclic_4_1,unroll_32,pipeline_1,unroll_4,unroll,unroll_4,pipeline_1,unroll_4,unroll_2,pipeline_1,28.0,0.5929089991400598,False
workload_265.cpp,xczu7ev-ffvc1156-2-e,10.0,2927.49249,382,41,16,15,26,block_8_1,cyclic_16_1,cyclic_8_1,complete_1,complete_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_4,unroll,unroll_2,pipeline_1,24.5,0.6822093765155153,False
workload_268.cpp,xczu7ev-ffvc1156-2-e,10.0,16578.14977,139,38,2,6,28,block_4_1,block_32_1,block_4_1,complete_1,block_4_1,block_8_1,block_8_1,block_4_1,block_4_1,cyclic_8_1,unroll_32,unroll_4,unroll_4,unroll,pipeline,unroll_4,unroll,unroll_2,pipeline_1,18.5,0.6496364137823425,False
workload_269.cpp,xczu7ev-ffvc1156-2-e,10.0,2016.20681,601,36,2,12,31,block_8_1,cyclic_32_1,block_4_1,block_8_2,complete_1,block_8_1,block_8_1,block_2_1,cyclic_2_1,block_2_1,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_4,unroll_4,unroll_2,unroll_4,20.25,0.7975679186944453,False
workload_271.cpp,xczu7ev-ffvc1156-2-e,10.0,10853.95141,196,44,56,19,63,block_4_1,cyclic_128_1,block_4_1,cyclic_4_1,complete_1,cyclic_4_1,block_4_1,complete_1,complete_1,cyclic_4_1,unroll_8,unroll_2,unroll_8,unroll_8,unroll_2,unroll_8,unroll_4,unroll_2,pipeline_1,45.5,0.24234641907843596,False
workload_273.cpp,xczu7ev-ffvc1156-2-e,10.0,22162.84355,428,37,56,25,79,block_8_1,cyclic_64_1,block_8_1,cyclic_4_1,block_4_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_2_1,complete_1,unroll_8,unroll_2,unroll_16,unroll_8,unroll_4,unroll_4,unroll_4,unroll_2,unroll_16,49.25,0.1546204114805961,False
workload_276.cpp,xczu7ev-ffvc1156-2-e,10.0,20426.42641,101,37,1,4,22,block_2_1,block_16_1,block_4_1,complete_1,complete_1,cyclic_4_1,complete_1,complete_1,complete_1,cyclic_4_1,unroll_32,unroll_4,unroll_2,unroll,unroll_2,unroll_8,unroll_4,unroll_2,pipeline_1,16.0,0.6005911484127853,False
workload_277.cpp,xczu7ev-ffvc1156-2-e,10.0,3278.93957,423,37,16,20,38,block_8_1,cyclic_4_1,block_4_1,block_8_1,complete_1,cyclic_4_1,complete_1,block_4_1,block_2_1,block_4_1,unroll_8,pipeline_1,unroll_8,unroll_2,unroll_4,unroll_2,unroll_2,unroll,unroll_32,27.75,0.5991363432382897,False
workload_279.cpp,xczu7ev-ffvc1156-2-e,10.0,34040.96707,548,41,56,30,76,block_8_1,cyclic_16_1,block_8_1,complete_1,block_4_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_2_1,complete_1,unroll_32,unroll_4,unroll_16,unroll_2,unroll_2,unroll_4,unroll_4,unroll_2,unroll_16,50.75,0.11085222933137928,False
workload_280.cpp,xczu7ev-ffvc1156-2-e,10.0,1906.07557,240,33,2,16,48,block_4_1,block_64_1,block_4_1,block_8_2,complete_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_2,unroll_4,unroll_4,unroll_2,unroll_32,24.75,0.6740738196830186,False
workload_281.cpp,xczu7ev-ffvc1156-2-e,10.0,12484.58441,474,44,3,25,43,block_2_1,cyclic_16_1,cyclic_32_1,block_16_2,complete_1,complete_1,cyclic_2_1,block_4_1,block_4_1,cyclic_4_1,unroll_8,pipeline_1,unroll_4,unroll_8,unroll,pipeline_1,unroll_4,unroll_2,pipeline_1,28.75,0.502747815424839,False
workload_282.cpp,xczu7ev-ffvc1156-2-e,10.0,21909.75441,517,44,1,5,38,cyclic_16_1,cyclic_16_1,block_4_1,complete_1,block_8_1,cyclic_4_1,complete_1,block_4_1,block_2_1,cyclic_8_1,unroll_8,unroll_4,unroll_2,unroll_8,unroll_2,unroll_2,unroll_2,unroll,unroll_32,22.0,0.49656029212190855,False
workload_284.cpp,xczu7ev-ffvc1156-2-e,10.0,19184.31553,203,34,1,3,27,cyclic_4_1,block_64_1,cyclic_32_1,block_16_2,complete_1,cyclic_4_1,block_8_1,block_4_1,block_2_1,cyclic_4_1,unroll_32,unroll_4,unroll_2,unroll_2,unroll_2,unroll_4,unroll,unroll,pipeline_1,16.25,0.6272729504446253,False
workload_286.cpp,xczu7ev-ffvc1156-2-e,10.0,18605.15025,173,47,1,5,17,block_8_1,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_2_1,complete_1,block_8_1,block_4_1,cyclic_2_1,block_4_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_8,unroll_2,unroll_4,unroll_2,unroll,17.5,0.6243486460674116,False
workload_288.cpp,xczu7ev-ffvc1156-2-e,10.0,18731.45793,149,37,1,17,33,block_2_1,cyclic_16_1,block_2_1,complete_1,block_2_1,complete_1,block_4_1,block_4_1,cyclic_4_1,cyclic_4_1,unroll_8,unroll_2,unroll_4,unroll_8,unroll,unroll_4,unroll,unroll_2,pipeline_1,22.0,0.5521468461041499,False
workload_289.cpp,xczu7ev-ffvc1156-2-e,10.0,2391.22629,321,65,2,16,30,block_8_1,cyclic_16_1,block_2_1,complete_1,complete_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,block_2_1,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_2,unroll_4,unroll_4,unroll_2,unroll_32,28.25,0.5866448984800238,False
workload_291.cpp,xczu7ev-ffvc1156-2-e,10.0,18600.89281,210,41,1,4,30,cyclic_32_1,cyclic_4_1,block_2_1,block_16_2,complete_1,complete_1,block_8_1,block_4_1,block_2_1,cyclic_4_1,unroll_32,unroll_4,unroll_2,unroll_2,unroll_2,unroll_4,unroll,unroll_2,unroll_32,19.0,0.6026062132203251,False
workload_292.cpp,xczu7ev-ffvc1156-2-e,10.0,1906.07557,228,32,1,15,46,block_2_1,block_64_1,block_4_1,block_8_2,block_4_1,cyclic_4_1,complete_1,block_4_1,cyclic_2_1,block_2_1,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_4,unroll_4,unroll_4,unroll_2,unroll_32,23.5,0.7072306274732199,False
workload_293.cpp,xczu7ev-ffvc1156-2-e,10.0,2218.20497,270,81,2,11,20,block_4_1,cyclic_16_1,block_2_1,complete_1,block_8_1,complete_1,block_4_1,block_4_1,complete_1,cyclic_4_1,unroll_32,pipeline_1,unroll_2,unroll,unroll,unroll_4,unroll_2,unroll_2,pipeline_1,28.5,0.5803612623343204,False
workload_299.cpp,xczu7ev-ffvc1156-2-e,10.0,2391.21345,337,66,2,14,28,block_8_1,cyclic_4_1,block_2_1,complete_1,block_2_1,complete_1,block_4_1,block_4_1,cyclic_2_1,block_2_1,unroll_32,pipeline_1,unroll_4,unroll,unroll_4,unroll_4,unroll,unroll_2,pipeline_1,27.5,0.6050202912255366,False
workload_300.cpp,xczu7ev-ffvc1156-2-e,10.0,2218.21125,325,78,2,16,27,block_4_1,block_4_1,block_4_1,block_8_1,block_4_1,block_8_1,block_8_1,block_4_1,cyclic_4_1,block_2_1,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_2,unroll_4,unroll_4,unroll_2,unroll_32,30.75,0.5275938835610049,False
workload_301.cpp,xczu7ev-ffvc1156-2-e,10.0,19183.86001,254,41,1,3,31,cyclic_128_1,cyclic_4_1,block_2_1,block_16_2,complete_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,block_2_1,unroll_32,unroll_4,unroll_2,unroll,unroll_2,unroll_4,unroll_4,unroll_4,pipeline_1,19.0,0.5909585194587483,False
workload_302.cpp,xczu7ev-ffvc1156-2-e,10.0,20615.45537,90,79,1,4,21,block_4_1,block_64_1,cyclic_8_1,complete_1,complete_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_4,unroll,unroll_4,pipeline_1,26.25,0.45422503950684057,False
workload_303.cpp,xczu7ev-ffvc1156-2-e,10.0,7474.76177,506,33,60,27,40,block_4_1,cyclic_4_1,block_2_1,block_2_2,block_2_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_8,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_4,unroll_2,pipeline_1,40.0,0.3353750159996013,False
workload_305.cpp,xczu7ev-ffvc1156-2-e,10.0,20310.39425,111,47,15,6,30,block_8_1,cyclic_128_1,cyclic_8_1,block_16_2,complete_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_2,unroll_4,unroll,unroll_2,pipeline_1,24.5,0.48633088538593283,False
workload_306.cpp,xczu7ev-ffvc1156-2-e,10.0,7032.16849,266,39,4,13,25,block_4_1,cyclic_8_1,block_2_1,block_2_1,complete_1,complete_1,block_8_1,block_8_1,cyclic_4_1,block_4_1,unroll_32,pipeline_1,unroll_2,unroll,unroll_2,unroll_2,unroll_4,unroll_2,pipeline_1,20.25,0.7618683643444202,False
workload_308.cpp,xczu7ev-ffvc1156-2-e,10.0,3130.29585,275,34,1,24,36,block_2_1,cyclic_16_1,block_4_1,block_8_1,block_2_1,cyclic_4_1,complete_1,block_4_1,block_2_1,cyclic_4_1,unroll_8,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_2,unroll_2,unroll,unroll_32,23.75,0.7021333687749128,False
workload_311.cpp,xczu7ev-ffvc1156-2-e,10.0,2372.59333,609,40,2,14,25,block_8_1,cyclic_16_1,block_4_1,cyclic_16_2,block_2_1,block_8_1,block_4_1,block_4_1,complete_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_8,pipeline,unroll,unroll_4,unroll_2,unroll_2,pipeline_1,20.25,0.7987453575125455,False
workload_312.cpp,xczu7ev-ffvc1156-2-e,10.0,10644.23621,117,33,1,17,36,block_2_1,cyclic_16_1,block_4_1,cyclic_4_1,complete_1,cyclic_4_1,block_4_1,complete_1,block_2_1,cyclic_4_1,unroll_8,unroll_2,unroll_8,unroll_8,unroll_4,unroll_8,unroll_4,unroll_2,pipeline_1,21.75,0.6644885062163188,False
workload_313.cpp,xczu7ev-ffvc1156-2-e,10.0,10853.95153,90,44,56,15,34,block_4_1,cyclic_128_1,block_4_1,cyclic_4_1,complete_1,block_8_1,block_8_1,complete_1,complete_1,cyclic_4_1,unroll_8,unroll_2,unroll_2,unroll_8,unroll_2,unroll_8,unroll_4,unroll_2,pipeline_1,37.25,0.3651413257390791,False
workload_315.cpp,xczu7ev-ffvc1156-2-e,10.0,2937.58273,387,41,58,27,43,block_8_1,block_8_1,cyclic_4_1,complete_1,block_4_1,cyclic_8_1,block_8_1,block_2_1,cyclic_2_1,block_2_1,unroll_32,pipeline,unroll_2,unroll_2,unroll_2,unroll_2,unroll,unroll,unroll_4,42.25,0.3055932080934562,False
workload_316.cpp,xczu7ev-ffvc1156-2-e,10.0,32275.59365,716,40,1,9,47,cyclic_16_1,cyclic_16_1,block_4_1,block_2_2,block_2_1,cyclic_4_1,complete_1,block_4_1,block_2_1,cyclic_4_1,unroll_8,unroll_4,unroll_8,unroll_8,unroll_4,unroll_2,unroll_2,unroll,unroll_32,24.25,0.29871181528977775,False
workload_319.cpp,xczu7ev-ffvc1156-2-e,10.0,2398.42241,439,40,4,20,36,block_8_1,cyclic_4_1,block_2_1,cyclic_16_2,block_2_1,block_8_1,block_8_1,block_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_8,pipeline,unroll_2,pipeline,unroll,unroll_2,pipeline_1,25.0,0.6686331986239099,False
workload_320.cpp,xczu7ev-ffvc1156-2-e,10.0,21999.57569,80,79,1,4,16,block_4_1,cyclic_32_1,cyclic_8_1,complete_1,complete_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,block_2_1,pipeline_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_4,unroll,unroll_4,pipeline_1,25.0,0.45277695334459844,False
workload_321.cpp,xczu7ev-ffvc1156-2-e,10.0,1906.07557,239,33,2,16,48,block_4_1,block_64_1,block_4_1,block_8_2,block_4_1,cyclic_4_1,block_8_1,block_4_1,cyclic_2_1,block_2_1,pipeline_1,pipeline_1,unroll_8,unroll,unroll_4,unroll_4,unroll_4,unroll_2,pipeline_1,24.75,0.6740738196830186,False
workload_322.cpp,xczu7ev-ffvc1156-2-e,10.0,1906.07557,241,33,2,16,48,block_4_1,block_64_1,block_4_1,block_8_2,block_4_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,block_2_1,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_8,unroll_4,unroll_4,unroll_2,unroll,24.75,0.6740738196830186,False
workload_323.cpp,xczu7ev-ffvc1156-2-e,10.0,2268.17345,422,37,1,57,85,block_2_1,block_8_1,block_2_1,cyclic_16_2,block_4_1,cyclic_8_1,block_4_1,cyclic_8_1,cyclic_8_1,cyclic_4_1,unroll_32,pipeline,unroll_2,unroll_8,unroll_2,unroll_4,unroll,unroll,unroll_16,45.0,0.2641345584721067,False
workload_324.cpp,xczu7ev-ffvc1156-2-e,10.0,2359.61281,498,46,1,9,31,cyclic_128_1,cyclic_4_1,block_4_1,complete_1,complete_1,complete_1,block_4_1,block_4_1,block_2_1,cyclic_4_1,unroll_32,pipeline_1,unroll_2,unroll,unroll_2,unroll_4,unroll,unroll_2,pipeline_1,21.75,0.7564109044562256,False
workload_325.cpp,xczu7ev-ffvc1156-2-e,10.0,19650.47745,144,38,1,6,30,block_4_1,block_32_1,block_4_1,complete_1,block_4_1,cyclic_8_1,block_8_1,block_4_1,block_4_1,cyclic_8_1,unroll_32,unroll_4,unroll_4,unroll,unroll_4,unroll_4,unroll,unroll_2,pipeline_1,18.75,0.5849755819679294,False
workload_327.cpp,xczu7ev-ffvc1156-2-e,10.0,29837.40101,178,44,1,6,29,cyclic_16_1,cyclic_16_1,block_4_1,cyclic_16_2,complete_1,complete_1,block_4_1,block_4_1,cyclic_4_1,block_4_1,pipeline_1,unroll_4,unroll_8,pipeline,unroll_8,unroll_4,unroll_4,unroll_2,pipeline_1,20.0,0.36898902904512865,False
workload_328.cpp,xczu7ev-ffvc1156-2-e,10.0,2218.19841,491,81,2,17,35,block_4_1,block_4_1,block_4_1,complete_1,complete_1,block_8_1,block_8_1,block_4_1,block_2_1,block_2_1,unroll_32,pipeline_1,unroll_8,unroll,unroll_2,unroll_4,unroll,unroll_2,unroll_32,33.75,0.4619262615166929,False
workload_329.cpp,xczu7ev-ffvc1156-2-e,10.0,2218.19841,293,80,2,12,23,block_4_1,cyclic_4_1,block_2_1,complete_1,complete_1,cyclic_4_1,complete_1,complete_1,complete_1,complete_1,unroll_32,pipeline_1,unroll_2,unroll,unroll_2,unroll_8,unroll,unroll_2,pipeline_1,29.25,0.5624398439341648,False
workload_330.cpp,xczu7ev-ffvc1156-2-e,10.0,2372.38721,260,47,1,10,41,cyclic_32_1,block_8_1,cyclic_4_1,complete_1,complete_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,complete_1,unroll_32,pipeline,unroll_2,unroll_8,unroll_2,unroll_4,unroll,unroll_2,pipeline_1,24.75,0.6751474279678205,False
workload_331.cpp,xczu7ev-ffvc1156-2-e,10.0,19183.86385,184,41,1,3,25,cyclic_128_1,cyclic_4_1,block_2_1,block_16_2,complete_1,block_8_1,block_8_1,block_4_1,cyclic_4_1,block_2_1,unroll_32,unroll_4,unroll_2,unroll,unroll_2,unroll_2,unroll_4,unroll_2,pipeline_1,17.5,0.611758938403012,False
workload_333.cpp,xczu7ev-ffvc1156-2-e,10.0,18605.15025,166,47,1,5,17,block_8_1,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_2_1,complete_1,block_8_1,block_4_1,block_8_1,block_4_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_8,unroll_2,unroll_4,unroll_2,unroll,17.5,0.6243486460674116,False
workload_335.cpp,xczu7ev-ffvc1156-2-e,10.0,3062.19457,533,44,1,11,27,cyclic_32_1,block_4_1,cyclic_4_1,block_8_1,block_8_1,block_8_1,block_8_1,block_2_1,cyclic_2_1,cyclic_8_1,unroll_32,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_4,unroll,unroll_2,unroll,20.75,0.7849172827875185,False
workload_336.cpp,xczu7ev-ffvc1156-2-e,10.0,10405.44325,315,34,1,7,28,cyclic_4_1,cyclic_16_1,block_4_1,cyclic_4_1,complete_1,cyclic_4_1,block_4_1,complete_1,block_2_1,cyclic_4_1,unroll_32,unroll_2,unroll_8,unroll_8,unroll_2,unroll_8,unroll_4,unroll,pipeline_1,17.5,0.7676207230151458,False
workload_337.cpp,xczu7ev-ffvc1156-2-e,10.0,2218.20497,295,81,2,11,20,block_4_1,cyclic_16_1,block_2_1,complete_1,block_8_1,complete_1,block_8_1,block_4_1,complete_1,cyclic_4_1,unroll_32,pipeline_1,unroll_2,unroll,unroll,unroll_4,unroll_2,unroll_2,unroll_32,28.5,0.5803612623343204,False
workload_338.cpp,xczu7ev-ffvc1156-2-e,10.0,2218.21137,272,78,2,12,17,block_4_1,cyclic_8_1,block_2_1,block_8_1,block_4_1,complete_1,block_8_1,block_4_1,cyclic_4_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_4,unroll_4,unroll_2,pipeline_1,27.25,0.6109621250990055,False
workload_339.cpp,xczu7ev-ffvc1156-2-e,10.0,12472.90305,335,41,3,11,21,cyclic_32_1,cyclic_4_1,block_2_1,block_16_2,complete_1,complete_1,block_8_1,block_4_1,block_2_1,cyclic_8_1,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_4,unroll,unroll_2,unroll_32,19.0,0.7042951689837755,False
workload_340.cpp,xczu7ev-ffvc1156-2-e,10.0,19328.07377,65,32,1,3,12,block_2_1,cyclic_16_1,block_2_1,block_2_1,complete_1,complete_1,block_4_1,block_4_1,cyclic_4_1,cyclic_4_1,unroll_8,unroll_2,unroll_2,unroll,unroll,unroll_4,unroll_4,unroll_2,pipeline_1,12.0,0.6570379751059202,False
workload_341.cpp,xczu7ev-ffvc1156-2-e,10.0,2370.10369,562,66,1,16,36,cyclic_128_1,cyclic_4_1,block_2_1,complete_1,complete_1,block_8_1,block_8_1,block_4_1,complete_1,block_2_1,unroll_64,pipeline_1,unroll_2,unroll,unroll_2,unroll_8,unroll,unroll_2,pipeline_1,29.75,0.5508637641759466,False
workload_342.cpp,xczu7ev-ffvc1156-2-e,10.0,13396.74177,141,32,1,17,37,block_2_1,cyclic_16_1,block_2_1,block_16_2,block_2_1,complete_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll_2,unroll_4,unroll_8,unroll,unroll,unroll,unroll_4,pipeline_1,21.75,0.6327238580888106,False
workload_343.cpp,xczu7ev-ffvc1156-2-e,10.0,18852.55377,330,74,1,3,41,cyclic_32_1,block_64_1,block_128_1,block_16_2,complete_1,complete_1,block_8_1,block_8_1,cyclic_4_1,block_4_1,unroll_32,unroll_4,unroll_2,unroll_2,unroll_2,unroll_2,unroll_4,unroll_2,unroll_32,29.75,0.4183368198759555,False
workload_344.cpp,xczu7ev-ffvc1156-2-e,10.0,2391.21729,287,64,2,13,21,block_8_1,cyclic_4_1,block_2_1,cyclic_4_1,complete_1,block_8_1,block_8_1,block_4_1,cyclic_4_1,block_4_1,pipeline_1,pipeline_1,unroll_2,unroll,unroll_2,unroll_4,unroll,unroll,pipeline,25.0,0.6686221077086933,False
workload_345.cpp,xczu7ev-ffvc1156-2-e,10.0,4806.47249,605,70,11,14,23,block_8_1,cyclic_16_1,block_4_1,cyclic_4_1,block_4_1,block_8_1,complete_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline,unroll_8,unroll_2,unroll_2,unroll_32,29.5,0.5542104521068991,False
