Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,Area,Weight,is_pareto
stencil_719.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,68,1,1,1,1,unroll_8,unroll_2,pipeline_1,pipeline_1,1.0,0.5881034279237493,False
stencil_720.c,xczu7ev-ffvc1156-2-e,3.33,0.36126171,71,1,1,1,1,pipeline_1,unroll_4,pipeline,pipeline,1.0,0.5924968202352996,False
stencil_721.c,xczu7ev-ffvc1156-2-e,3.33,0.8064360899999999,72,1,1,1,1,unroll_32,unroll_2,unroll,pipeline_1,1.0,0.1511997517063401,False
stencil_722.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,80,1,1,1,1,unroll_2,unroll_8,pipeline_1,pipeline,1.0,0.6283525774992217,False
stencil_723.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,91,1,1,1,1,unroll_4,unroll_8,pipeline_1,pipeline,1.0,0.6283525774992217,False
stencil_724.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,92,1,1,1,1,unroll_8,unroll_8,pipeline_1,pipeline,1.0,0.6283525774992217,False
stencil_725.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,97,1,1,1,3,pipeline_1,unroll_16,pipeline_1,pipeline,1.5,0.679291227396694,False
stencil_726.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,97,1,1,1,3,unroll_16,unroll_16,pipeline_1,unroll,1.5,0.679291227396694,False
stencil_727.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,98,1,1,1,3,unroll_4,unroll_16,pipeline,pipeline_1,1.5,0.679291227396694,False
stencil_728.c,xczu7ev-ffvc1156-2-e,3.33,0.33902397,216,1,1,4,11,unroll_2,unroll,pipeline_1,unroll,4.25,0.4058099855529729,False
stencil_729.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,61,1,1,1,1,unroll_32,pipeline,pipeline_1,pipeline_1,1.0,1.0,True
stencil_730.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,62,1,1,1,1,unroll_2,pipeline,pipeline_1,pipeline_1,1.0,1.0,True
stencil_731.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,63,1,1,1,1,unroll_2,unroll_2,pipeline,pipeline,1.0,0.5881034279237493,False
stencil_732.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,63,1,1,1,1,unroll_8,unroll_2,pipeline_1,unroll,1.0,0.5881034279237493,False
stencil_733.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,64,1,1,1,1,unroll_16,unroll_2,pipeline_1,unroll,1.0,0.5881034279237493,False
stencil_734.c,xczu7ev-ffvc1156-2-e,3.33,0.36126171,65,1,1,1,1,unroll_2,unroll_4,pipeline_1,unroll,1.0,0.5924968202352996,False
stencil_735.c,xczu7ev-ffvc1156-2-e,3.33,0.36126171,66,1,1,1,1,unroll_16,unroll_4,pipeline,pipeline,1.0,0.5924968202352996,False
stencil_736.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,75,1,1,1,1,unroll_4,unroll_8,pipeline_1,pipeline_1,1.0,0.6283525774992217,False
stencil_737.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,76,1,1,1,1,unroll_32,unroll_8,pipeline_1,unroll,1.0,0.6283525774992217,False
stencil_738.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,78,1,1,1,1,pipeline,unroll_8,pipeline,unroll,1.0,0.6283525774992217,False
stencil_739.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,78,1,1,1,1,unroll_2,unroll_8,pipeline_1,unroll,1.0,0.6283525774992217,False
stencil_740.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,97,1,1,1,3,pipeline,unroll_16,pipeline,unroll,1.5,0.679291227396694,False
stencil_741.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,62,1,1,1,1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1.0,1.0,True
stencil_742.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,62,1,1,1,1,unroll_16,pipeline_1,pipeline_1,unroll,1.0,1.0,True
stencil_743.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,63,1,1,1,1,unroll_8,unroll_2,pipeline,unroll,1.0,0.5881034279237493,False
stencil_744.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,64,1,1,1,1,pipeline_1,unroll_2,pipeline,pipeline,1.0,0.5881034279237493,False
stencil_745.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,65,1,1,1,1,unroll_32,unroll_2,pipeline,pipeline_1,1.0,0.5881034279237493,False
stencil_746.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,75,1,1,1,1,unroll_8,unroll_8,pipeline_1,unroll,1.0,0.6283525774992217,False
stencil_747.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,78,1,1,1,1,unroll_2,unroll_8,pipeline_1,pipeline_1,1.0,0.6283525774992217,False
stencil_748.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,91,1,1,1,3,unroll_8,unroll_16,pipeline,pipeline_1,1.5,0.679291227396694,False
stencil_749.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,94,1,1,1,3,pipeline,unroll_16,pipeline,pipeline_1,1.5,0.679291227396694,False
stencil_750.c,xczu7ev-ffvc1156-2-e,3.33,0.04239756,130,1,13,4,7,unroll_4,unroll,unroll,unroll,6.25,1.0,True
stencil_751.c,xczu7ev-ffvc1156-2-e,3.33,0.33902397,215,1,1,4,11,unroll_16,unroll,pipeline,pipeline_1,4.25,0.4058099855529729,False
stencil_752.c,xczu7ev-ffvc1156-2-e,3.33,0.33902397,217,1,1,4,11,unroll_4,unroll,pipeline,unroll,4.25,0.4058099855529729,False
stencil_753.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,61,1,1,1,1,unroll_2,pipeline_1,pipeline,unroll,1.0,1.0,True
stencil_754.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,62,1,1,1,1,unroll_64,unroll_2,pipeline,pipeline_1,1.0,0.5881034279237493,False
stencil_755.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,64,1,1,1,1,unroll_32,unroll_2,pipeline,unroll,1.0,0.5881034279237493,False
stencil_756.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,65,1,1,1,1,unroll_8,pipeline,pipeline,pipeline_1,1.0,1.0,True
stencil_757.c,xczu7ev-ffvc1156-2-e,3.33,0.36126171,65,1,1,1,1,pipeline_1,unroll_4,pipeline,unroll,1.0,0.5924968202352996,False
stencil_758.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,74,1,1,1,1,unroll_2,unroll_8,pipeline,pipeline,1.0,0.6283525774992217,False
stencil_759.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,74,1,1,1,1,pipeline,unroll_8,pipeline,pipeline,1.0,0.6283525774992217,False
stencil_760.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,76,1,1,1,1,unroll_4,unroll_8,pipeline_1,unroll,1.0,0.6283525774992217,False
stencil_761.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,93,1,1,1,3,unroll_2,unroll_16,pipeline_1,pipeline,1.5,0.679291227396694,False
stencil_762.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,93,1,1,1,3,unroll_4,unroll_16,pipeline_1,unroll,1.5,0.679291227396694,False
stencil_763.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,98,1,1,1,3,unroll_32,unroll_16,pipeline_1,pipeline,1.5,0.679291227396694,False
stencil_764.c,xczu7ev-ffvc1156-2-e,3.33,0.33902397,217,1,1,4,11,unroll_4,unroll,pipeline,pipeline_1,4.25,0.4058099855529729,False
stencil_765.c,xcu200-fsgd2104-2-e,10.0,0.82216,26,1,1,1,1,unroll_2,unroll_2,pipeline_1,pipeline,1.0,0.41505864814463367,False
stencil_766.c,xcu200-fsgd2104-2-e,10.0,0.3957,26,1,1,1,1,unroll_2,pipeline,unroll,pipeline_1,1.0,0.7350947199195628,False
stencil_767.c,xcu200-fsgd2104-2-e,10.0,0.37697,29,1,3,1,1,unroll_8,pipeline,pipeline,pipeline_1,1.5,0.7493818221077101,False
stencil_768.c,xcu200-fsgd2104-2-e,10.0,0.37697,32,1,3,1,1,unroll_8,pipeline,pipeline_1,pipeline,1.5,0.7493818221077101,False
stencil_769.c,xcu200-fsgd2104-2-e,10.0,0.79407,45,1,2,1,1,unroll_8,unroll_4,pipeline,unroll,1.25,0.4325174780872766,False
stencil_770.c,xcu200-fsgd2104-2-e,10.0,0.74299,45,1,2,1,1,unroll_4,unroll_8,pipeline,pipeline_1,1.25,0.46584966344670375,False
stencil_771.c,xcu200-fsgd2104-2-e,10.0,0.78184,26,1,1,1,1,unroll_2,unroll_4,pipeline,pipeline_1,1.0,0.44056379350238817,False
stencil_772.c,xcu200-fsgd2104-2-e,10.0,0.12136,52,1,1,1,1,pipeline_1,pipeline_1,pipeline,unroll,1.0,0.9996645650303199,False
stencil_773.c,xcu200-fsgd2104-2-e,10.0,0.12104,52,1,1,1,1,pipeline,unroll_16,unroll,unroll,1.0,1.0,True
stencil_774.c,xcu200-fsgd2104-2-e,10.0,0.37697,33,1,3,1,1,unroll_8,pipeline_1,unroll,unroll,1.5,0.7493818221077101,False
stencil_775.c,xcu200-fsgd2104-2-e,10.0,0.30209,62,1,12,1,2,unroll_32,pipeline_1,pipeline,pipeline,4.0,0.7420514028089402,False
stencil_776.c,xcu200-fsgd2104-2-e,10.0,0.38945,26,1,1,1,1,unroll_4,pipeline_1,unroll,pipeline_1,1.0,0.740610624787057,False
stencil_777.c,xcu200-fsgd2104-2-e,10.0,1.3816,72,1,4,1,1,unroll_2,unroll_16,unroll,pipeline_1,1.75,0.16321698619459107,False
stencil_778.c,xcu200-fsgd2104-2-e,10.0,0.12136,48,1,1,1,1,pipeline,unroll_2,pipeline,unroll,1.0,0.9996645650303199,False
stencil_779.c,xcu200-fsgd2104-2-e,10.0,0.82216,25,1,1,1,1,unroll_2,unroll_2,pipeline,unroll,1.0,0.41505864814463367,False
stencil_780.c,xcu200-fsgd2104-2-e,10.0,0.12136,51,1,1,1,1,pipeline,pipeline_1,pipeline,pipeline,1.0,0.9996645650303199,False
stencil_781.c,xcu200-fsgd2104-2-e,10.0,0.12104,47,1,1,1,1,pipeline,unroll_8,unroll,unroll,1.0,1.0,True
stencil_782.c,xcu200-fsgd2104-2-e,10.0,0.12104,50,1,1,1,1,pipeline,unroll_16,unroll,pipeline,1.0,1.0,True
stencil_783.c,xcu200-fsgd2104-2-e,10.0,0.30209,64,1,12,1,2,unroll_32,pipeline,pipeline_1,pipeline,4.0,0.7420514028089402,False
stencil_784.c,xcu200-fsgd2104-2-e,10.0,0.12136,54,1,1,1,1,pipeline,unroll_4,pipeline,pipeline_1,1.0,0.9996645650303199,False
stencil_785.c,xcu200-fsgd2104-2-e,10.0,0.12136,53,1,1,1,1,pipeline_1,pipeline,pipeline,pipeline,1.0,0.9996645650303199,False
stencil_786.c,xcu200-fsgd2104-2-e,10.0,0.30209,62,1,12,1,2,unroll_32,pipeline_1,unroll,pipeline_1,4.0,0.7420514028089402,False
stencil_787.c,xcu200-fsgd2104-2-e,10.0,0.20225,112,1,25,1,4,unroll_64,pipeline_1,pipeline_1,unroll,7.75,0.5750671121654304,False
stencil_788.c,xcu200-fsgd2104-2-e,10.0,0.83521,140,1,11,1,4,unroll_64,unroll_2,pipeline,unroll,4.25,0.38494853586671496,False
stencil_789.c,xcu200-fsgd2104-2-e,10.0,0.79515,163,1,11,1,5,unroll_32,unroll_4,pipeline,pipeline,4.5,0.40447769219969454,False
stencil_790.c,xcu200-fsgd2104-2-e,10.0,1.70787,170,1,8,1,3,unroll_32,unroll_2,unroll,pipeline_1,3.25,0.10447330254340667,False
stencil_791.c,xcu200-fsgd2104-2-e,10.0,0.12136,50,1,1,1,1,pipeline,unroll_2,pipeline_1,pipeline,1.0,0.9996645650303199,False
stencil_792.c,xcu200-fsgd2104-2-e,10.0,0.12105,50,1,1,1,1,pipeline_1,unroll,unroll,unroll,1.0,0.9999895167108365,False
stencil_793.c,xcu200-fsgd2104-2-e,10.0,0.79407,49,1,2,1,1,unroll_8,unroll_4,pipeline_1,unroll,1.25,0.4325174780872766,False
stencil_794.c,xcu200-fsgd2104-2-e,10.0,0.12104,62,1,1,1,1,pipeline,unroll,unroll,pipeline,1.0,1.0,True
stencil_795.c,xcu200-fsgd2104-2-e,10.0,0.3957,25,1,1,1,1,unroll_2,pipeline,pipeline_1,pipeline_1,1.0,0.7350947199195628,False
stencil_796.c,xcu200-fsgd2104-2-e,10.0,0.12104,54,1,1,1,1,pipeline,pipeline_1,unroll,pipeline,1.0,1.0,True
stencil_797.c,xcu200-fsgd2104-2-e,10.0,0.12104,54,1,1,1,1,pipeline_1,unroll_2,unroll,pipeline,1.0,1.0,True
stencil_798.c,xcu200-fsgd2104-2-e,10.0,0.20225,108,1,25,1,4,unroll_64,pipeline_1,pipeline_1,pipeline,7.75,0.5750671121654304,False
stencil_799.c,xcu200-fsgd2104-2-e,10.0,0.74431,139,1,11,1,5,unroll_16,unroll_8,pipeline,unroll,4.5,0.43433147659717486,False
stencil_800.c,xcu200-fsgd2104-2-e,10.0,1.64116,539,1,16,1,5,unroll_2,unroll,unroll,pipeline_1,5.75,0.10766645988300505,False
stencil_801.c,xcu200-fsgd2104-2-e,10.0,0.7516,1132,1,43,2,18,unroll_8,unroll,pipeline,pipeline,16.0,0.12489582492880158,False
stencil_802.c,xcu200-fsgd2104-2-e,10.0,0.75049,1250,1,44,3,20,unroll_64,unroll_8,pipeline_1,unroll,17.0,0.11182160282185986,False
stencil_803.c,xcu200-fsgd2104-2-e,10.0,0.66411,1284,1,44,2,20,unroll_32,unroll_16,pipeline,pipeline,16.75,0.1197225590782096,False
stencil_805.c,xcu200-fsgd2104-2-e,10.0,0.38945,25,1,1,1,1,unroll_4,pipeline_1,pipeline_1,pipeline_1,1.0,0.740610624787057,False
stencil_806.c,xcu200-fsgd2104-2-e,10.0,0.83479,35,1,1,1,1,unroll_8,unroll_2,pipeline_1,pipeline,1.0,0.4072734702710836,False
stencil_807.c,xcu200-fsgd2104-2-e,10.0,0.12136,45,1,1,1,1,pipeline_1,unroll_4,pipeline_1,unroll,1.0,0.9996645650303199,False
stencil_808.c,xcu200-fsgd2104-2-e,10.0,0.12104,45,1,1,1,1,pipeline,pipeline,unroll,pipeline_1,1.0,1.0,True
stencil_809.c,xcu200-fsgd2104-2-e,10.0,0.12104,53,1,1,1,1,pipeline,unroll_8,unroll,pipeline_1,1.0,1.0,True
stencil_810.c,xcu200-fsgd2104-2-e,10.0,0.12136,53,1,1,1,1,pipeline_1,pipeline,pipeline,pipeline_1,1.0,0.9996645650303199,False
stencil_811.c,xcu200-fsgd2104-2-e,10.0,0.30209,53,1,12,1,2,unroll_32,pipeline,pipeline,pipeline,4.0,0.7420514028089402,False
stencil_812.c,xcu200-fsgd2104-2-e,10.0,0.12136,49,1,1,1,1,pipeline,unroll_8,pipeline,pipeline_1,1.0,0.9996645650303199,False
stencil_813.c,xcu200-fsgd2104-2-e,10.0,0.12136,49,1,1,1,1,pipeline_1,unroll_8,pipeline_1,pipeline,1.0,0.9996645650303199,False
stencil_814.c,xcu200-fsgd2104-2-e,10.0,0.20225,97,1,25,1,4,unroll_64,pipeline_1,pipeline,unroll,7.75,0.5750671121654304,False
stencil_815.c,xcu200-fsgd2104-2-e,10.0,0.12136,52,1,1,1,1,pipeline,unroll_4,pipeline,unroll,1.0,0.9996645650303199,False
stencil_816.c,xcu200-fsgd2104-2-e,10.0,0.12136,52,1,1,1,1,pipeline,pipeline_1,pipeline_1,pipeline,1.0,0.9996645650303199,False
stencil_817.c,xcu200-fsgd2104-2-e,10.0,0.82216,28,1,1,1,1,unroll_2,unroll_2,pipeline_1,unroll,1.0,0.41505864814463367,False
stencil_818.c,xcu200-fsgd2104-2-e,10.0,1.68148,30,1,1,1,1,unroll_2,unroll_2,unroll,pipeline,1.0,0.10748395072410233,False
stencil_819.c,xcu200-fsgd2104-2-e,10.0,0.64576,48,1,2,1,1,unroll_2,unroll_16,pipeline_1,unroll,1.25,0.5336883654298487,False
stencil_820.c,xcu200-fsgd2104-2-e,10.0,1.3816,74,1,4,1,1,unroll_2,unroll_16,unroll,pipeline,1.75,0.16321698619459107,False
stencil_821.c,xcu200-fsgd2104-2-e,10.0,0.12136,49,1,1,1,1,pipeline,pipeline,pipeline_1,pipeline,1.0,0.9996645650303199,False
stencil_822.c,xcu200-fsgd2104-2-e,10.0,0.83521,163,1,11,1,4,unroll_64,unroll_2,pipeline,pipeline,4.25,0.38494853586671496,False
stencil_823.c,xcu200-fsgd2104-2-e,10.0,0.12136,54,1,1,1,1,pipeline,unroll_8,pipeline,unroll,1.0,0.9996645650303199,False
stencil_824.c,xcu200-fsgd2104-2-e,10.0,0.12104,55,1,1,1,1,pipeline,unroll_2,unroll,pipeline,1.0,1.0,True
stencil_825.c,xcu200-fsgd2104-2-e,10.0,0.12104,53,1,1,1,1,pipeline_1,pipeline_1,unroll,pipeline,1.0,1.0,True
stencil_826.c,xcu200-fsgd2104-2-e,10.0,0.11803,220,1,7,1,4,unroll_8,unroll,unroll,unroll,3.25,1.0,True
stencil_827.c,xcu200-fsgd2104-2-e,10.0,0.79515,157,1,11,1,5,unroll_32,unroll_4,pipeline,unroll,4.5,0.40447769219969454,False
stencil_828.c,xcu200-fsgd2104-2-e,10.0,0.20225,104,1,25,1,4,unroll_64,pipeline_1,pipeline,pipeline,7.75,0.5750671121654304,False
stencil_829.c,xcu200-fsgd2104-2-e,10.0,0.3957,28,1,1,1,1,unroll_2,pipeline_1,unroll,pipeline,1.0,0.7350947199195628,False
stencil_830.c,xcu200-fsgd2104-2-e,10.0,0.12136,52,1,1,1,1,pipeline,unroll_4,pipeline,pipeline,1.0,0.9996645650303199,False
stencil_831.c,xcu200-fsgd2104-2-e,10.0,0.12136,51,1,1,1,1,pipeline,unroll_8,pipeline_1,unroll,1.0,0.9996645650303199,False
stencil_832.c,xcu200-fsgd2104-2-e,10.0,0.79673,402,1,22,1,11,unroll_64,unroll_4,pipeline,pipeline_1,8.75,0.3065560688868042,False
stencil_833.c,xcu200-fsgd2104-2-e,10.0,0.12136,55,1,1,1,1,pipeline,unroll,pipeline,pipeline_1,1.0,0.9996645650303199,False
stencil_834.c,xcu200-fsgd2104-2-e,10.0,0.65727,151,1,11,1,5,unroll_8,unroll_16,pipeline,pipeline,4.5,0.4879587235886569,False
stencil_835.c,xcu200-fsgd2104-2-e,10.0,0.83491,77,1,5,1,2,unroll_32,unroll_2,pipeline,pipeline,2.25,0.4036094723950625,False
stencil_836.c,xcu200-fsgd2104-2-e,10.0,0.12136,51,1,1,1,1,pipeline,pipeline_1,pipeline,pipeline_1,1.0,0.9996645650303199,False
stencil_837.c,xcu200-fsgd2104-2-e,10.0,0.30209,57,1,12,1,2,unroll_32,pipeline_1,unroll,pipeline,4.0,0.7420514028089402,False
stencil_838.c,xcu200-fsgd2104-2-e,10.0,0.12136,50,1,1,1,1,pipeline,unroll_4,pipeline_1,pipeline_1,1.0,0.9996645650303199,False
stencil_839.c,xcu200-fsgd2104-2-e,10.0,0.74431,138,1,11,1,5,unroll_16,unroll_8,pipeline,pipeline,4.5,0.43433147659717486,False
stencil_840.c,xcu200-fsgd2104-2-e,10.0,0.66411,1264,1,44,2,20,unroll_32,unroll_16,pipeline,unroll,16.75,0.1197225590782096,False
stencil_841.c,xcu200-fsgd2104-2-e,10.0,1.62224,1970,1,32,1,11,unroll_4,unroll,unroll,pipeline,11.25,0.10000000000000002,False
stencil_845.c,xcu200-fsgd2104-2-e,10.0,0.38945,26,1,1,1,1,unroll_4,pipeline,unroll,pipeline_1,1.0,0.740610624787057,False
stencil_846.c,xcu200-fsgd2104-2-e,10.0,0.12136,48,1,1,1,1,pipeline_1,pipeline_1,pipeline,pipeline,1.0,0.9996645650303199,False
stencil_847.c,xcu200-fsgd2104-2-e,10.0,0.12104,48,1,1,1,1,pipeline_1,pipeline,unroll,unroll,1.0,1.0,True
stencil_848.c,xcu200-fsgd2104-2-e,10.0,0.12136,48,1,1,1,1,pipeline,pipeline_1,pipeline_1,unroll,1.0,0.9996645650303199,False
stencil_849.c,xcu200-fsgd2104-2-e,10.0,0.12136,48,1,1,1,1,pipeline_1,unroll_4,pipeline_1,pipeline,1.0,0.9996645650303199,False
stencil_850.c,xcu200-fsgd2104-2-e,10.0,0.12104,48,1,1,1,1,pipeline_1,unroll_2,unroll,unroll,1.0,1.0,True
stencil_851.c,xcu200-fsgd2104-2-e,10.0,0.12104,48,1,1,1,1,pipeline,pipeline_1,unroll,unroll,1.0,1.0,True
stencil_852.c,xcu200-fsgd2104-2-e,10.0,0.12104,48,1,1,1,1,pipeline,unroll_8,unroll,pipeline,1.0,1.0,True
stencil_853.c,xcu200-fsgd2104-2-e,10.0,0.82216,25,1,1,1,1,unroll_2,unroll_2,pipeline_1,pipeline_1,1.0,0.41505864814463367,False
stencil_854.c,xcu200-fsgd2104-2-e,10.0,0.12136,51,1,1,1,1,pipeline,unroll,pipeline_1,pipeline_1,1.0,0.9996645650303199,False
stencil_855.c,xcu200-fsgd2104-2-e,10.0,0.36798,38,1,1,1,1,unroll_2,unroll_16,unroll,unroll,1.0,0.7597405467552356,False
stencil_856.c,xcu200-fsgd2104-2-e,10.0,0.12136,49,1,1,1,1,pipeline,unroll_2,pipeline_1,unroll,1.0,0.9996645650303199,False
stencil_857.c,xcu200-fsgd2104-2-e,10.0,0.12136,49,1,1,1,1,pipeline_1,unroll_2,pipeline,pipeline,1.0,0.9996645650303199,False
stencil_858.c,xcu200-fsgd2104-2-e,10.0,0.12136,46,1,1,1,1,pipeline,pipeline,pipeline,pipeline_1,1.0,0.9996645650303199,False
stencil_859.c,xcu200-fsgd2104-2-e,10.0,0.12104,49,1,1,1,1,pipeline_1,unroll_4,unroll,unroll,1.0,1.0,True
stencil_860.c,xcu200-fsgd2104-2-e,10.0,0.30209,61,1,12,1,2,unroll_32,pipeline_1,pipeline_1,unroll,4.0,0.7420514028089402,False
stencil_861.c,xcu200-fsgd2104-2-e,10.0,0.30209,61,1,12,1,2,unroll_32,pipeline_1,pipeline,pipeline_1,4.0,0.7420514028089402,False
stencil_862.c,xcu200-fsgd2104-2-e,10.0,0.74335,75,1,5,1,2,unroll_8,unroll_8,pipeline,pipeline_1,2.25,0.4614014980680923,False
stencil_863.c,xcu200-fsgd2104-2-e,10.0,0.79403,33,1,1,1,1,unroll_4,unroll_4,pipeline_1,pipeline_1,1.0,0.4327481073177264,False
stencil_864.c,xcu200-fsgd2104-2-e,10.0,0.83479,33,1,1,1,1,unroll_8,unroll_2,pipeline,pipeline,1.0,0.4072734702710836,False
stencil_865.c,xcu200-fsgd2104-2-e,10.0,0.12136,51,1,1,1,1,pipeline,pipeline_1,pipeline_1,pipeline_1,1.0,0.9996645650303199,False
stencil_866.c,xcu200-fsgd2104-2-e,10.0,0.12104,52,1,1,1,1,pipeline,pipeline_1,unroll,pipeline_1,1.0,1.0,True
stencil_867.c,xcu200-fsgd2104-2-e,10.0,0.3957,26,1,1,1,1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1.0,0.7350947199195628,False
stencil_868.c,xcu200-fsgd2104-2-e,10.0,0.12136,50,1,1,1,1,pipeline,unroll,pipeline,pipeline,1.0,0.9996645650303199,False
stencil_869.c,xcu200-fsgd2104-2-e,10.0,0.12136,50,1,1,1,1,pipeline,pipeline,pipeline_1,pipeline_1,1.0,0.9996645650303199,False
stencil_870.c,xcu200-fsgd2104-2-e,10.0,0.12136,50,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,pipeline,1.0,0.9996645650303199,False
stencil_871.c,xcu200-fsgd2104-2-e,10.0,0.12104,50,1,1,1,1,pipeline,unroll_4,unroll,unroll,1.0,1.0,True
stencil_872.c,xcu200-fsgd2104-2-e,10.0,0.12136,52,1,1,1,1,pipeline,unroll_16,pipeline,pipeline,1.0,0.9996645650303199,False
stencil_873.c,xcu200-fsgd2104-2-e,10.0,0.38945,26,1,1,1,1,unroll_4,pipeline_1,pipeline,pipeline_1,1.0,0.740610624787057,False
stencil_874.c,xcu200-fsgd2104-2-e,10.0,0.12136,50,1,1,1,1,pipeline,unroll_2,pipeline,pipeline,1.0,0.9996645650303199,False
stencil_875.c,xcu200-fsgd2104-2-e,10.0,0.12136,46,1,1,1,1,pipeline_1,unroll_4,pipeline,unroll,1.0,0.9996645650303199,False
stencil_876.c,xcu200-fsgd2104-2-e,10.0,0.12136,49,1,1,1,1,pipeline,unroll_2,pipeline,pipeline_1,1.0,0.9996645650303199,False
stencil_877.c,xcu200-fsgd2104-2-e,10.0,0.12136,50,1,1,1,1,pipeline,pipeline,pipeline_1,unroll,1.0,0.9996645650303199,False
stencil_878.c,xcu200-fsgd2104-2-e,10.0,0.12136,47,1,1,1,1,pipeline_1,pipeline,pipeline_1,pipeline,1.0,0.9996645650303199,False
stencil_879.c,xcu200-fsgd2104-2-e,10.0,1.62224,1804,1,32,1,11,unroll_4,unroll,unroll,pipeline_1,11.25,0.10000000000000002,False
stencil_882.c,xcu200-fsgd2104-2-e,10.0,0.12104,46,1,1,1,1,pipeline_1,unroll_4,unroll,pipeline,1.0,1.0,True
stencil_883.c,xcu200-fsgd2104-2-e,10.0,0.12104,46,1,1,1,1,pipeline,pipeline,unroll,unroll,1.0,1.0,True
stencil_884.c,xcu200-fsgd2104-2-e,10.0,0.12136,46,1,1,1,1,pipeline_1,unroll_8,pipeline,pipeline,1.0,0.9996645650303199,False
stencil_885.c,xcu200-fsgd2104-2-e,10.0,0.12136,46,1,1,1,1,pipeline_1,unroll,pipeline_1,pipeline,1.0,0.9996645650303199,False
stencil_886.c,xcu200-fsgd2104-2-e,10.0,0.12104,53,1,1,1,1,pipeline,unroll,unroll,pipeline_1,1.0,1.0,True
stencil_887.c,xcu200-fsgd2104-2-e,10.0,0.12104,53,1,1,1,1,pipeline,unroll_4,unroll,pipeline,1.0,1.0,True
stencil_888.c,xcu200-fsgd2104-2-e,10.0,0.12136,53,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1.0,0.9996645650303199,False
stencil_889.c,xcu200-fsgd2104-2-e,10.0,0.12136,53,1,1,1,1,pipeline_1,unroll_4,pipeline,pipeline_1,1.0,0.9996645650303199,False
stencil_890.c,xcu200-fsgd2104-2-e,10.0,0.12136,53,1,1,1,1,pipeline_1,pipeline,pipeline,unroll,1.0,0.9996645650303199,False
stencil_891.c,xcu200-fsgd2104-2-e,10.0,0.12136,59,1,1,1,1,pipeline,unroll,pipeline_1,unroll,1.0,0.9996645650303199,False
stencil_892.c,xcu200-fsgd2104-2-e,10.0,0.37697,30,1,3,1,1,unroll_8,pipeline,pipeline_1,unroll,1.5,0.7493818221077101,False
stencil_893.c,xcu200-fsgd2104-2-e,10.0,0.12104,47,1,1,1,1,pipeline,unroll_2,unroll,unroll,1.0,1.0,True
stencil_894.c,xcu200-fsgd2104-2-e,10.0,0.12104,47,1,1,1,1,pipeline_1,pipeline_1,unroll,pipeline_1,1.0,1.0,True
stencil_895.c,xcu200-fsgd2104-2-e,10.0,0.12136,47,1,1,1,1,pipeline,pipeline_1,pipeline,unroll,1.0,0.9996645650303199,False
stencil_896.c,xcu200-fsgd2104-2-e,10.0,0.12136,47,1,1,1,1,pipeline,pipeline,pipeline,pipeline,1.0,0.9996645650303199,False
