Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,OuterLoop_6,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,Area,Weight,is_pareto
ss_sort_141.c,xczu7ev-ffvc1156-2-e,10.0,2.48111,33,1,1,1,3,unroll_16,unroll_4,pipeline_1,pipeline,pipeline_1,unroll_16,unroll_2,unroll_4,unroll,unroll_2,1.5,0.7498388769564007,False
ss_sort_142.c,xczu7ev-ffvc1156-2-e,10.0,2.40079,64,1,1,2,10,pipeline_1,pipeline,unroll_16,unroll_16,unroll_32,unroll,unroll_8,pipeline_1,pipeline_1,pipeline_1,3.5,0.662680065613424,False
ss_sort_143.c,xczu7ev-ffvc1156-2-e,10.0,2.39537,35,1,1,1,4,pipeline,unroll_32,pipeline,pipeline,unroll_16,unroll_8,pipeline_1,unroll_2,unroll,unroll_2,1.75,0.7905796331361983,False
ss_sort_144.c,xczu7ev-ffvc1156-2-e,10.0,2.60401,54,1,1,2,11,unroll_64,pipeline_1,pipeline,unroll_16,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll,3.75,0.5433747672315444,False
ss_sort_145.c,xczu7ev-ffvc1156-2-e,10.0,2.56689,69,1,1,1,6,pipeline_1,pipeline,unroll_8,unroll_2,unroll_64,unroll_4,unroll,unroll_2,unroll,unroll,2.25,0.654229793685655,False
ss_sort_146.c,xczu7ev-ffvc1156-2-e,10.0,2.24095,36,1,1,1,5,pipeline_1,pipeline,pipeline,unroll_16,unroll_4,unroll,unroll_4,unroll_2,unroll,pipeline,2.0,0.871632018099492,False
ss_sort_147.c,xczu7ev-ffvc1156-2-e,10.0,2.44081,30,1,1,1,2,pipeline,pipeline,pipeline,pipeline,unroll_2,unroll_8,unroll_4,unroll_4,pipeline_1,unroll_2,1.25,0.7895344808109417,False
ss_sort_148.c,xczu7ev-ffvc1156-2-e,10.0,2.48639,49,1,1,1,7,unroll_2,pipeline,unroll_4,unroll_32,unroll_4,unroll_16,unroll_8,pipeline,pipeline,pipeline,2.5,0.6869224195532675,False
ss_sort_149.c,xczu7ev-ffvc1156-2-e,10.0,2.42579,90,1,1,3,12,unroll_64,pipeline_1,unroll_16,unroll_8,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll,4.25,0.5941557903281459,False
ss_sort_150.c,xczu7ev-ffvc1156-2-e,10.0,2.29619,30,1,1,1,2,unroll_4,unroll_4,pipeline,pipeline,unroll_2,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll,1.25,0.8880687085684511,False
ss_sort_151.c,xczu7ev-ffvc1156-2-e,10.0,2.44161,111,1,1,6,24,unroll_64,pipeline_1,unroll_16,unroll_8,unroll_2,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll,8.0,0.3819423557320468,False
ss_sort_152.c,xczu7ev-ffvc1156-2-e,10.0,2.60511,34,1,1,1,4,pipeline_1,unroll_32,unroll_2,pipeline,unroll_4,unroll,unroll_4,unroll_4,unroll_2,pipeline_1,1.75,0.6475346641714544,False
ss_sort_153.c,xczu7ev-ffvc1156-2-e,10.0,2.68681,86,1,1,3,15,pipeline_1,pipeline,unroll_16,unroll_64,unroll_16,unroll_2,pipeline,unroll_8,pipeline_1,pipeline_1,5.0,0.426434393154948,False
ss_sort_154.c,xczu7ev-ffvc1156-2-e,10.0,2.66719,63,1,1,1,7,unroll_2,pipeline,pipeline,unroll_4,unroll_64,unroll_16,unroll_2,pipeline,unroll,unroll,2.5,0.5620044616508476,False
ss_sort_155.c,xczu7ev-ffvc1156-2-e,10.0,2.60401,157,1,1,9,27,unroll_64,pipeline,unroll_2,pipeline,unroll_4,unroll_4,unroll,unroll_2,pipeline,pipeline,9.5,0.2453950301852805,False
ss_sort_156.c,xczu7ev-ffvc1156-2-e,10.0,2.36025,109,1,1,3,21,unroll_64,pipeline_1,unroll_16,unroll_64,unroll_4,unroll_2,pipeline,pipeline,unroll,unroll,6.5,0.5143642702793236,False
ss_sort_157.c,xczu7ev-ffvc1156-2-e,10.0,2.51201,283,1,1,17,38,unroll_64,pipeline,unroll_64,unroll_2,unroll_2,unroll_8,unroll,unroll,unroll_2,pipeline_1,14.25,0.1223217285896423,False
ss_sort_158.c,xczu7ev-ffvc1156-2-e,10.0,2.30721,381,1,1,19,48,unroll_64,pipeline,unroll_64,unroll_64,unroll_2,unroll_8,unroll,unroll,pipeline_1,pipeline_1,17.25,0.10000000000000003,False
ss_sort_159.c,xczu7ev-ffvc1156-2-e,10.0,2.47233,182,1,1,11,26,unroll_16,pipeline,unroll_64,unroll_64,unroll_2,unroll_8,unroll,unroll,unroll_2,pipeline_1,9.75,0.27975184090764493,False
ss_sort_160.c,xczu7ev-ffvc1156-2-e,10.0,2.40495,32,1,1,1,3,pipeline,pipeline,pipeline,unroll_16,pipeline_1,unroll,pipeline_1,unroll_2,unroll_2,pipeline,1.5,0.7993216474901187,False
ss_sort_161.c,xczu7ev-ffvc1156-2-e,10.0,2.25825,32,1,1,1,3,pipeline,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll,1.5,0.8992742239610167,False
ss_sort_162.c,xczu7ev-ffvc1156-2-e,10.0,2.33759,32,1,1,1,3,unroll_8,unroll_4,pipeline,pipeline_1,unroll_2,unroll_16,pipeline,unroll_4,unroll_2,pipeline_1,1.5,0.8445182253325217,False
ss_sort_163.c,xczu7ev-ffvc1156-2-e,10.0,2.38001,35,1,1,1,3,unroll_4,pipeline,unroll_16,pipeline,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll,1.5,0.815903125868638,False
ss_sort_164.c,xczu7ev-ffvc1156-2-e,10.0,2.39491,35,1,1,1,4,pipeline,unroll_32,pipeline,pipeline,unroll_16,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_2,1.75,0.7908788255840324,False
ss_sort_165.c,xczu7ev-ffvc1156-2-e,10.0,2.39665,35,1,1,1,3,pipeline,unroll_16,pipeline,pipeline,unroll_16,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_2,1.5,0.8048196135100221,False
ss_sort_166.c,xczu7ev-ffvc1156-2-e,10.0,2.31073,35,1,1,1,4,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_8,unroll_2,pipeline_1,unroll,pipeline,1.75,0.8463509411295537,False
ss_sort_167.c,xczu7ev-ffvc1156-2-e,10.0,2.31073,42,1,1,1,6,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_16,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline_1,2.25,0.8092885621277117,False
ss_sort_168.c,xczu7ev-ffvc1156-2-e,10.0,2.48255,42,1,1,1,5,unroll_2,pipeline,unroll_16,unroll_8,unroll_4,unroll,unroll_8,pipeline_1,pipeline_1,pipeline_1,2.0,0.7201794303637465,False
ss_sort_169.c,xczu7ev-ffvc1156-2-e,10.0,2.25583,33,1,1,1,3,unroll_8,unroll_4,pipeline_1,pipeline,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll,unroll_2,1.5,0.9009634943958458,False
ss_sort_170.c,xczu7ev-ffvc1156-2-e,10.0,2.25759,36,1,1,1,3,pipeline_1,pipeline,unroll_16,pipeline,unroll_4,unroll,unroll_8,pipeline,unroll,unroll,1.5,0.8997348692817054,False
ss_sort_171.c,xczu7ev-ffvc1156-2-e,10.0,2.22897,33,1,1,1,4,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll,unroll,1.75,0.9003020774564756,False
ss_sort_172.c,xczu7ev-ffvc1156-2-e,10.0,2.29683,29,1,1,1,2,unroll_4,pipeline_1,pipeline,pipeline,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll,1.25,0.8876181652116025,False
ss_sort_173.c,xczu7ev-ffvc1156-2-e,10.0,2.14915,39,1,1,1,4,pipeline_1,unroll_32,pipeline,pipeline,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_2,unroll,1.75,0.9584978790115907,False
ss_sort_174.c,xczu7ev-ffvc1156-2-e,10.0,2.40005,50,1,1,1,6,pipeline_1,pipeline,unroll_16,unroll_16,unroll_8,unroll_4,unroll,pipeline_1,pipeline_1,pipeline,2.25,0.7549202651744286,False
ss_sort_175.c,xczu7ev-ffvc1156-2-e,10.0,2.44095,85,1,1,3,15,unroll_4,pipeline,unroll_32,unroll_64,unroll_2,unroll_16,unroll_8,pipeline,pipeline_1,unroll,5.0,0.5403076938141184,False
ss_sort_176.c,xczu7ev-ffvc1156-2-e,10.0,2.33935,38,1,1,1,4,pipeline,pipeline,unroll_16,unroll_4,unroll_4,unroll_16,unroll_4,pipeline_1,unroll,pipeline_1,1.75,0.8273549230867396,False
ss_sort_177.c,xczu7ev-ffvc1156-2-e,10.0,2.15375,68,1,1,3,12,unroll_16,pipeline,pipeline,unroll_16,unroll_16,unroll,unroll,unroll_2,unroll,unroll,4.25,0.807184093966831,False
ss_sort_178.c,xczu7ev-ffvc1156-2-e,10.0,2.40451,34,1,1,1,2,pipeline,pipeline,pipeline,pipeline,unroll_16,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_2,1.25,0.8136484890847583,False
ss_sort_179.c,xczu7ev-ffvc1156-2-e,10.0,2.16537,64,1,1,1,15,pipeline_1,unroll_32,pipeline_1,unroll_64,unroll_4,unroll_2,pipeline,pipeline_1,unroll,unroll,4.5,0.7784688224999262,False
ss_sort_180.c,xczu7ev-ffvc1156-2-e,10.0,2.37795,38,1,1,1,4,unroll_2,unroll_4,pipeline,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll,1.75,0.8019443539276143,False
ss_sort_181.c,xczu7ev-ffvc1156-2-e,10.0,2.44081,28,1,1,1,2,pipeline,pipeline,pipeline,pipeline,unroll_2,unroll_8,unroll_4,unroll_4,unroll,unroll_2,1.25,0.7895344808109417,False
ss_sort_182.c,xczu7ev-ffvc1156-2-e,10.0,2.17951,39,1,1,1,5,pipeline_1,pipeline,pipeline,unroll_16,unroll_4,unroll,unroll_4,unroll_2,unroll,unroll,2.0,0.9161168114179459,False
ss_sort_183.c,xczu7ev-ffvc1156-2-e,10.0,2.23777,39,1,1,1,5,pipeline_1,unroll_32,unroll_16,pipeline_1,unroll_8,unroll_8,unroll_2,pipeline_1,unroll,unroll,2.0,0.8735000355613921,False
ss_sort_184.c,xczu7ev-ffvc1156-2-e,10.0,3.05817,59,1,1,1,6,unroll_2,pipeline,unroll_8,unroll_2,unroll_64,unroll_2,unroll_2,unroll_2,unroll,unroll,2.25,0.26325444429818473,False
ss_sort_185.c,xczu7ev-ffvc1156-2-e,10.0,2.56289,31,1,1,1,2,unroll_4,unroll_4,pipeline,pipeline,unroll_2,unroll_8,unroll_2,unroll_4,pipeline_1,pipeline_1,1.25,0.7071390729836264,False
ss_sort_186.c,xczu7ev-ffvc1156-2-e,10.0,2.64511,34,1,1,1,3,unroll_16,unroll_4,pipeline_1,pipeline,pipeline_1,unroll_16,unroll_2,unroll_4,unroll,unroll_2,1.5,0.6145245698634996,False
ss_sort_187.c,xczu7ev-ffvc1156-2-e,10.0,2.26595,41,1,1,1,4,unroll_2,pipeline,pipeline,unroll_16,unroll_2,unroll_8,unroll,unroll,pipeline_1,unroll,1.75,0.8761281274652829,False
ss_sort_188.c,xczu7ev-ffvc1156-2-e,10.0,2.67695,28,1,1,1,3,unroll_2,unroll_32,pipeline,pipeline,unroll_2,unroll,unroll_8,pipeline,unroll,unroll_2,1.5,0.581711073737439,False
ss_sort_189.c,xczu7ev-ffvc1156-2-e,10.0,2.25825,31,1,1,1,3,pipeline,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll,1.5,0.8992742239610167,False
ss_sort_190.c,xczu7ev-ffvc1156-2-e,10.0,3.07809,28,1,1,1,2,unroll_2,pipeline,unroll_8,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_2,pipeline,1.25,0.25562371941194334,False
ss_sort_191.c,xczu7ev-ffvc1156-2-e,10.0,2.54169,28,1,1,1,2,unroll_4,unroll_4,pipeline,pipeline,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,1.25,0.7246963760231295,False
ss_sort_192.c,xczu7ev-ffvc1156-2-e,10.0,2.29653,66,1,1,2,9,unroll_64,pipeline_1,pipeline,pipeline_1,unroll_2,unroll_4,pipeline,pipeline_1,unroll_2,unroll,3.25,0.7408037641989147,False
ss_sort_193.c,xczu7ev-ffvc1156-2-e,10.0,2.48111,30,1,1,1,2,unroll_4,unroll_4,pipeline_1,pipeline,pipeline_1,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_2,1.25,0.7632487344931348,False
ss_sort_194.c,xczu7ev-ffvc1156-2-e,10.0,2.56657,62,1,1,1,7,pipeline_1,unroll_16,unroll_2,unroll_2,unroll_64,unroll_8,unroll_2,unroll_8,unroll,unroll,2.5,0.6401878740657028,False
ss_sort_195.c,xczu7ev-ffvc1156-2-e,10.0,2.40079,66,1,1,2,10,pipeline,pipeline,unroll_16,unroll_16,unroll_32,unroll,unroll_8,pipeline_1,pipeline_1,pipeline_1,3.5,0.662680065613424,False
ss_sort_196.c,xczu7ev-ffvc1156-2-e,10.0,2.29619,35,1,1,1,3,unroll_16,unroll_4,pipeline,pipeline,unroll_2,unroll_8,pipeline_1,unroll_4,unroll,unroll,1.5,0.8729138937337004,False
ss_sort_197.c,xczu7ev-ffvc1156-2-e,10.0,2.41209,84,1,1,2,18,unroll_16,unroll_32,unroll_16,unroll_64,unroll_4,unroll_2,pipeline,pipeline_1,unroll,pipeline_1,5.5,0.5394007154070332,False
ss_sort_198.c,xczu7ev-ffvc1156-2-e,10.0,2.52321,41,1,1,1,5,unroll_2,pipeline,unroll_16,unroll_16,unroll_2,unroll_4,unroll_4,pipeline_1,pipeline_1,unroll,2.0,0.6954087046232191,False
ss_sort_199.c,xczu7ev-ffvc1156-2-e,10.0,2.37985,290,1,1,13,44,unroll_64,unroll_32,unroll_64,unroll_64,unroll_2,unroll_8,unroll,pipeline_1,pipeline_1,pipeline_1,14.75,0.1219106199837345,False
ss_sort_200.c,xczu7ev-ffvc1156-2-e,10.0,2.25825,31,1,1,1,3,pipeline,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_8,pipeline,pipeline_1,unroll,unroll,1.5,0.8992742239610167,False
ss_sort_201.c,xczu7ev-ffvc1156-2-e,10.0,2.33761,31,1,1,1,2,unroll_4,unroll_4,pipeline,pipeline,unroll_4,unroll_8,pipeline_1,unroll_2,pipeline_1,pipeline_1,1.25,0.8591757317307541,False
ss_sort_202.c,xczu7ev-ffvc1156-2-e,10.0,2.48601,31,1,1,1,3,pipeline_1,pipeline,pipeline,unroll_16,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline,1.5,0.7467156217902395,False
ss_sort_203.c,xczu7ev-ffvc1156-2-e,10.0,2.29663,31,1,1,1,2,unroll_2,unroll_4,pipeline,pipeline_1,unroll_2,unroll_16,pipeline,pipeline_1,pipeline_1,unroll,1.25,0.8877589461718952,False
ss_sort_204.c,xczu7ev-ffvc1156-2-e,10.0,2.29663,31,1,1,1,3,unroll_16,unroll_4,pipeline,pipeline,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_2,unroll,1.5,0.872609883231188,False
ss_sort_205.c,xczu7ev-ffvc1156-2-e,10.0,2.25825,34,1,1,1,3,pipeline,unroll_16,unroll_2,pipeline,unroll_4,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll,1.5,0.8992742239610167,False
ss_sort_206.c,xczu7ev-ffvc1156-2-e,10.0,2.22897,34,1,1,1,4,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,pipeline,1.75,0.9003020774564756,False
ss_sort_207.c,xczu7ev-ffvc1156-2-e,10.0,2.40451,34,1,1,1,2,pipeline,pipeline,pipeline,pipeline,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_2,1.25,0.8136484890847583,False
ss_sort_208.c,xczu7ev-ffvc1156-2-e,10.0,2.16921,37,1,1,1,7,pipeline_1,unroll_32,pipeline_1,unroll_16,unroll_4,unroll_2,unroll_4,pipeline_1,unroll,unroll,2.5,0.898523469401877,False
ss_sort_209.c,xczu7ev-ffvc1156-2-e,10.0,2.26655,30,1,1,1,2,pipeline_1,pipeline,unroll_2,pipeline_1,unroll_4,unroll,unroll_2,pipeline_1,unroll,unroll,1.25,0.9090756369005505,False
ss_sort_210.c,xczu7ev-ffvc1156-2-e,10.0,2.47215,30,1,1,1,3,unroll_8,unroll_32,pipeline_1,pipeline,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll,unroll_2,1.5,0.7555689822240119,False
ss_sort_211.c,xczu7ev-ffvc1156-2-e,10.0,2.16625,30,1,1,1,3,pipeline,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll,1.5,0.9614829711201425,False
ss_sort_212.c,xczu7ev-ffvc1156-2-e,10.0,2.24929,34,1,1,1,4,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_8,unroll_2,pipeline_1,unroll,unroll,1.75,0.887115506680299,False
ss_sort_213.c,xczu7ev-ffvc1156-2-e,10.0,2.59729,37,1,1,1,4,unroll_4,unroll_16,unroll_16,pipeline,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll,1.75,0.6548513759431435,False
ss_sort_214.c,xczu7ev-ffvc1156-2-e,10.0,2.24929,37,1,1,1,4,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_8,pipeline_1,pipeline_1,unroll,unroll,1.75,0.887115506680299,False
ss_sort_215.c,xczu7ev-ffvc1156-2-e,10.0,2.31071,37,1,1,1,4,pipeline,unroll_16,unroll_16,pipeline,unroll_4,unroll,unroll_8,pipeline_1,unroll,pipeline_1,1.75,0.8463642454539735,False
ss_sort_216.c,xczu7ev-ffvc1156-2-e,10.0,2.15119,74,1,1,3,14,unroll_16,pipeline,pipeline,unroll_16,unroll_32,unroll,unroll,pipeline_1,unroll,unroll,4.75,0.7578759857593282,False
ss_sort_217.c,xczu7ev-ffvc1156-2-e,10.0,2.29653,65,1,1,2,9,unroll_64,pipeline,pipeline,pipeline_1,unroll_2,unroll_4,pipeline,pipeline_1,unroll_2,unroll,3.25,0.7408037641989147,False
ss_sort_218.c,xczu7ev-ffvc1156-2-e,10.0,2.89375,28,1,1,1,2,unroll_2,pipeline,unroll_8,unroll_2,pipeline_1,unroll,unroll_4,unroll_2,unroll,pipeline,1.25,0.3843125277460949,False
ss_sort_219.c,xczu7ev-ffvc1156-2-e,10.0,2.14915,38,1,1,1,4,pipeline,unroll_32,pipeline,pipeline,unroll_16,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll,1.75,0.9584978790115907,False
ss_sort_220.c,xczu7ev-ffvc1156-2-e,10.0,2.33935,34,1,1,1,4,pipeline,pipeline,unroll_16,unroll_4,unroll_2,unroll_16,unroll_4,pipeline_1,unroll,pipeline_1,1.75,0.8273549230867396,False
ss_sort_221.c,xczu7ev-ffvc1156-2-e,10.0,2.26719,34,1,1,1,3,pipeline_1,unroll_2,unroll_16,pipeline,unroll_4,unroll,unroll_8,pipeline,unroll,unroll,1.5,0.8930401306502209,False
ss_sort_222.c,xczu7ev-ffvc1156-2-e,10.0,2.33825,31,1,1,1,2,unroll_8,pipeline_1,pipeline,pipeline_1,unroll_2,unroll_8,pipeline,pipeline_1,unroll_2,pipeline_1,1.25,0.8587335258268016,False
ss_sort_223.c,xczu7ev-ffvc1156-2-e,10.0,2.46627,44,1,1,1,8,unroll_8,unroll_32,pipeline,unroll_16,unroll_2,unroll_8,unroll,unroll_4,unroll_2,pipeline_1,2.75,0.6821216158946496,False
ss_sort_224.c,xczu7ev-ffvc1156-2-e,10.0,2.49295,69,1,1,1,13,unroll_4,pipeline,pipeline_1,unroll_64,unroll_8,unroll_16,unroll_2,pipeline,unroll,unroll,4.0,0.5824734194717062,False
ss_sort_225.c,xczu7ev-ffvc1156-2-e,10.0,2.59745,40,1,1,1,5,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_16,unroll_8,unroll_2,unroll_2,pipeline_1,pipeline_1,2.0,0.6437736639705147,False
ss_sort_226.c,xczu7ev-ffvc1156-2-e,10.0,2.15361,28,1,1,1,2,pipeline_1,unroll_4,pipeline,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll,1.25,0.9916525818156278,False
ss_sort_227.c,xczu7ev-ffvc1156-2-e,10.0,2.17567,66,1,1,1,13,pipeline_1,pipeline,pipeline,unroll_64,unroll_4,unroll,pipeline,unroll_2,unroll,unroll,4.0,0.8111795784306243,False
ss_sort_228.c,xczu7ev-ffvc1156-2-e,10.0,2.14915,39,1,1,1,4,pipeline_1,unroll_32,pipeline,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_2,unroll,1.75,0.9584978790115907,False
ss_sort_229.c,xczu7ev-ffvc1156-2-e,10.0,2.60529,33,1,1,1,3,unroll_4,pipeline,unroll_16,pipeline,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll,1.5,0.6558471523894938,False
ss_sort_230.c,xczu7ev-ffvc1156-2-e,10.0,2.53345,33,1,1,1,3,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_2,unroll,unroll,1.5,0.7168591291661969,False
ss_sort_231.c,xczu7ev-ffvc1156-2-e,10.0,2.35945,33,1,1,1,3,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll,1.5,0.8297086325919912,False
ss_sort_232.c,xczu7ev-ffvc1156-2-e,10.0,2.27635,37,1,1,1,4,pipeline,pipeline,pipeline,unroll_16,unroll_2,unroll_8,unroll,unroll,pipeline_1,unroll,1.75,0.8692281479376905,False
ss_sort_233.c,xczu7ev-ffvc1156-2-e,10.0,2.77105,31,1,1,1,2,pipeline,pipeline,unroll_8,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,pipeline_1,pipeline,1.25,0.4912107613761455,False
ss_sort_234.c,xczu7ev-ffvc1156-2-e,10.0,2.22497,31,1,1,1,3,unroll_4,unroll_4,pipeline,pipeline,unroll_2,unroll_8,unroll,unroll_2,pipeline_1,pipeline_1,1.5,0.9225233214647409,False
ss_sort_235.c,xczu7ev-ffvc1156-2-e,10.0,2.15375,59,1,1,3,12,unroll_16,pipeline_1,pipeline,unroll_16,unroll_16,unroll,unroll,unroll_2,unroll,unroll,4.25,0.807184093966831,False
ss_sort_236.c,xczu7ev-ffvc1156-2-e,10.0,2.17951,36,1,1,1,5,pipeline_1,pipeline,pipeline,unroll_16,unroll_4,unroll,unroll_4,unroll_2,unroll,unroll,2.0,0.9161168114179459,False
ss_sort_237.c,xczu7ev-ffvc1156-2-e,10.0,2.22881,75,1,1,1,10,pipeline,unroll_16,pipeline,unroll_16,unroll_64,unroll_8,unroll_4,unroll_2,pipeline_1,unroll,3.25,0.8065172870816756,False
ss_sort_238.c,xczu7ev-ffvc1156-2-e,10.0,2.48783,74,1,1,1,10,unroll_16,pipeline,pipeline,unroll_16,unroll_64,unroll,unroll_2,unroll_2,unroll,unroll,3.25,0.6366173388675714,False
ss_sort_239.c,xczu7ev-ffvc1156-2-e,10.0,2.16031,67,1,1,1,9,pipeline_1,pipeline,pipeline,unroll_16,unroll_64,unroll,unroll,unroll_2,unroll,unroll,3.0,0.8774326948591873,False
ss_sort_240.c,xczu7ev-ffvc1156-2-e,10.0,2.17455,30,1,1,1,2,pipeline_1,pipeline,pipeline,pipeline_1,unroll_4,unroll_16,pipeline,pipeline_1,pipeline_1,unroll,1.25,0.9760391858415144,False
ss_sort_241.c,xczu7ev-ffvc1156-2-e,10.0,2.23601,30,1,1,1,2,pipeline_1,pipeline,pipeline,pipeline_1,unroll_4,unroll_8,unroll_4,unroll_2,unroll,pipeline,1.25,0.9310094518535574,False
ss_sort_242.c,xczu7ev-ffvc1156-2-e,10.0,2.17951,33,1,1,1,5,pipeline_1,pipeline,pipeline,unroll_16,unroll_4,unroll,unroll_8,pipeline,unroll,unroll,2.0,0.9161168114179459,False
ss_sort_243.c,xczu7ev-ffvc1156-2-e,10.0,2.49075,33,1,1,1,2,unroll_4,unroll_4,pipeline,pipeline,unroll_8,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll,1.25,0.7570367349327596,False
ss_sort_244.c,xczu7ev-ffvc1156-2-e,10.0,2.24927,33,1,1,1,4,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_4,unroll,unroll_2,pipeline_1,unroll,unroll,1.75,0.8871286256837512,False
ss_sort_245.c,xczu7ev-ffvc1156-2-e,10.0,2.53601,36,1,1,1,3,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_8,pipeline,unroll_2,pipeline_1,unroll,1.5,0.7152677266265681,False
ss_sort_246.c,xczu7ev-ffvc1156-2-e,10.0,2.23393,39,1,1,1,5,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll,2.0,0.8757344160701862,False
ss_sort_247.c,xczu7ev-ffvc1156-2-e,10.0,2.14383,48,1,1,2,9,unroll_16,pipeline_1,pipeline,pipeline_1,pipeline_1,unroll,unroll,pipeline_1,pipeline_1,unroll,3.25,0.8749044996030054,False
ss_sort_248.c,xczu7ev-ffvc1156-2-e,10.0,2.66833,28,1,1,1,2,unroll_4,pipeline,unroll_8,pipeline,unroll_2,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll,1.25,0.5935236373809278,False
ss_sort_249.c,xczu7ev-ffvc1156-2-e,10.0,2.17391,31,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline,unroll_4,unroll_16,pipeline_1,unroll_2,unroll,unroll,1.25,0.9765143430018436,False
ss_sort_250.c,xczu7ev-ffvc1156-2-e,10.0,2.22897,31,1,1,1,4,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll,unroll,1.75,0.9003020774564756,False
ss_sort_251.c,xczu7ev-ffvc1156-2-e,10.0,2.47455,61,1,1,1,7,unroll_2,unroll_16,pipeline,pipeline_1,unroll_64,unroll,unroll_2,pipeline_1,unroll,unroll,2.5,0.6938198040983823,False
ss_sort_252.c,xczu7ev-ffvc1156-2-e,10.0,2.17881,36,1,1,1,4,pipeline_1,pipeline,pipeline_1,unroll_16,unroll_4,unroll_2,unroll_2,pipeline_1,unroll,unroll,1.75,0.9295782883344271,False
ss_sort_253.c,xczu7ev-ffvc1156-2-e,10.0,2.16625,36,1,1,1,3,pipeline,unroll_16,pipeline,pipeline,unroll_4,unroll_8,pipeline_1,unroll_4,unroll_2,unroll,1.5,0.9614829711201425,False
ss_sort_254.c,xczu7ev-ffvc1156-2-e,10.0,2.14705,72,1,1,1,7,pipeline,unroll_16,pipeline,pipeline_1,unroll_64,unroll_8,unroll_2,unroll_2,pipeline_1,unroll,2.5,0.9156762031797313,False
ss_sort_255.c,xczu7ev-ffvc1156-2-e,10.0,2.33999,44,1,1,1,5,pipeline,unroll_16,unroll_2,unroll_16,unroll_4,unroll,unroll_4,pipeline_1,pipeline_1,unroll,2.0,0.809786677405413,False
