Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,Area,Weight,is_pareto
workload_161.cpp,xczu7ev-ffvc1156-2-e,10.0,19.03952,97,24,1,2,14,cyclic_8_1,cyclic_16_1,block_4_1,cyclic_64_1,cyclic_2_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,block_32_1,complete_1,unroll_16,unroll_2,unroll_4,unroll_16,10.25,0.895862946813244,False
workload_162.cpp,xczu7ev-ffvc1156-2-e,10.0,24.01572,160,18,1,8,21,cyclic_2_1,cyclic_128_1,block_2_1,block_2_1,block_128_1,cyclic_4_1,block_2_1,block_32_1,cyclic_2_1,complete_1,unroll_64,unroll_4,unroll_16,unroll_2,12.0,0.8280330509812647,False
workload_164.cpp,xczu7ev-ffvc1156-2-e,10.0,8.63452,320,64,81,41,85,cyclic_64_1,cyclic_128_1,block_4_1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_32_1,cyclic_32_1,cyclic_32_1,complete_1,pipeline,unroll_16,unroll_32,pipeline_1,67.75,0.30816342063589724,False
workload_165.cpp,xczu7ev-ffvc1156-2-e,10.0,14.91024,72,25,1,3,12,cyclic_8_1,block_8_1,block_16_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,block_4_1,cyclic_32_1,block_32_1,complete_1,unroll_16,unroll_8,unroll_16,pipeline_1,10.25,0.9332480570663938,False
workload_166.cpp,xczu7ev-ffvc1156-2-e,10.0,26.59324,187,44,1,7,40,cyclic_128_1,cyclic_8_1,block_4_1,cyclic_32_1,block_64_1,block_128_1,cyclic_32_1,cyclic_128_1,cyclic_32_1,complete_1,unroll_2,pipeline,unroll_32,unroll_16,23.0,0.6840851531167824,False
workload_167.cpp,xczu7ev-ffvc1156-2-e,10.0,14.89512,489,22,1,11,32,cyclic_16_1,block_2_1,block_64_1,block_16_1,cyclic_128_1,block_64_1,block_64_1,cyclic_2_1,block_8_1,complete_1,unroll_8,unroll_16,unroll_8,pipeline_1,16.5,0.8466734618096418,False
workload_168.cpp,xczu7ev-ffvc1156-2-e,10.0,8.64612,530,25,81,43,93,cyclic_128_1,cyclic_4_1,block_2_1,cyclic_4_1,block_32_1,cyclic_8_1,block_64_1,block_2_1,block_32_1,complete_1,pipeline,unroll_64,unroll_4,unroll_2,60.5,0.39104468296770645,False
workload_169.cpp,xczu7ev-ffvc1156-2-e,10.0,8.63432,447,26,81,39,83,cyclic_128_1,block_16_1,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,block_16_1,complete_1,pipeline_1,unroll_32,unroll_64,unroll_8,57.25,0.418337684618461,False
workload_170.cpp,xczu7ev-ffvc1156-2-e,10.0,8.64724,450,25,81,42,86,cyclic_128_1,block_64_1,block_4_1,cyclic_4_1,block_2_1,block_64_1,cyclic_16_1,block_8_1,block_32_1,complete_1,pipeline,unroll_8,unroll_64,unroll_2,58.5,0.40766519691091063,False
workload_172.cpp,xczu7ev-ffvc1156-2-e,10.0,14.85684,60,21,1,3,10,cyclic_8_1,block_8_1,block_2_1,cyclic_64_1,block_16_1,cyclic_2_1,block_2_1,cyclic_32_1,block_32_1,complete_1,unroll_16,pipeline,unroll_64,pipeline_1,8.75,0.9542837957273969,False
workload_173.cpp,xczu7ev-ffvc1156-2-e,10.0,13.01044,119,26,1,11,25,block_2_1,block_32_1,block_16_1,block_2_1,cyclic_128_1,block_8_1,cyclic_2_1,block_64_1,cyclic_2_1,complete_1,unroll_32,pipeline,unroll_4,pipeline_1,15.75,0.8688299894998699,False
workload_174.cpp,xczu7ev-ffvc1156-2-e,10.0,17.46964,177,21,1,7,22,cyclic_8_1,block_2_1,block_2_1,block_2_1,cyclic_128_1,block_2_1,block_4_1,block_128_1,block_32_1,complete_1,unroll_8,unroll_2,unroll_8,unroll_64,12.75,0.8788703629152197,False
workload_176.cpp,xczu7ev-ffvc1156-2-e,10.0,43.40569,86,19,1,9,18,block_2_1,block_128_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,block_4_1,cyclic_64_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_2,unroll_2,11.75,0.6338776649034701,False
workload_177.cpp,xczu7ev-ffvc1156-2-e,10.0,15.32857,134,19,1,4,19,cyclic_2_1,cyclic_4_1,block_64_1,block_2_1,cyclic_4_1,cyclic_128_1,block_4_1,block_2_1,cyclic_2_1,complete_1,unroll_8,pipeline_1,unroll_2,unroll_64,10.75,0.9230012403081039,False
workload_178.cpp,xczu7ev-ffvc1156-2-e,10.0,8.66132,490,24,81,41,85,cyclic_128_1,cyclic_64_1,block_4_1,cyclic_32_1,block_2_1,block_16_1,cyclic_128_1,block_8_1,block_32_1,complete_1,pipeline,unroll_2,unroll_64,unroll_2,57.75,0.41396607364040916,False
workload_179.cpp,xczu7ev-ffvc1156-2-e,10.0,14.88088,704,29,1,10,83,cyclic_128_1,cyclic_128_1,cyclic_32_1,cyclic_4_1,block_64_1,block_4_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_64,unroll_8,unroll_16,pipeline_1,30.75,0.6651329179975415,False
workload_181.cpp,xczu7ev-ffvc1156-2-e,10.0,12.7852,119,18,1,10,22,cyclic_2_1,cyclic_4_1,block_64_1,block_2_1,cyclic_4_1,cyclic_128_1,block_128_1,block_128_1,cyclic_2_1,complete_1,unroll_8,pipeline_1,unroll_8,pipeline_1,12.75,0.9123617190772919,False
workload_182.cpp,xczu7ev-ffvc1156-2-e,10.0,14.88088,389,29,1,9,52,cyclic_64_1,block_16_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,block_4_1,cyclic_32_1,block_8_1,complete_1,unroll_64,unroll_16,unroll_4,pipeline_1,22.75,0.7640632158571258,False
workload_183.cpp,xczu7ev-ffvc1156-2-e,10.0,8.66132,313,75,81,40,78,cyclic_64_1,block_32_1,cyclic_32_1,cyclic_4_1,block_2_1,block_64_1,cyclic_128_1,block_8_1,block_32_1,complete_1,pipeline,unroll_2,unroll_32,unroll_2,68.5,0.2978928414040879,False
workload_184.cpp,xczu7ev-ffvc1156-2-e,10.0,17.974,669,24,1,8,91,cyclic_64_1,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_128_1,cyclic_4_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,complete_1,unroll_8,unroll_16,unroll_64,unroll_32,31.0,0.6453324383822355,False
workload_185.cpp,xczu7ev-ffvc1156-2-e,10.0,8.6678,404,64,81,46,90,cyclic_64_1,cyclic_128_1,block_4_1,cyclic_32_1,block_64_1,block_16_1,cyclic_16_1,block_128_1,block_64_1,complete_1,pipeline_1,unroll_8,unroll_64,pipeline_1,70.25,0.27493513084676224,False
workload_187.cpp,xczu7ev-ffvc1156-2-e,10.0,8.64453,473,24,81,40,82,cyclic_128_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_128_1,cyclic_16_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,complete_1,pipeline,unroll_2,unroll_2,unroll_64,56.75,0.422599837442452,False
workload_188.cpp,xczu7ev-ffvc1156-2-e,10.0,19.3874,77,19,1,5,13,cyclic_2_1,block_64_1,block_16_1,cyclic_64_1,cyclic_128_1,block_16_1,block_2_1,block_32_1,block_64_1,complete_1,unroll_4,pipeline,unroll_4,unroll_4,9.5,0.9001502544288746,False
workload_189.cpp,xczu7ev-ffvc1156-2-e,10.0,37.33664,281,28,1,9,58,cyclic_64_1,cyclic_8_1,cyclic_16_1,cyclic_32_1,block_4_1,cyclic_2_1,block_2_1,cyclic_32_1,block_4_1,complete_1,unroll_64,unroll_8,unroll_64,unroll_2,24.0,0.5950623895604227,False
workload_191.cpp,xczu7ev-ffvc1156-2-e,10.0,14.88984,314,33,1,11,52,cyclic_64_1,block_32_1,cyclic_32_1,cyclic_4_1,block_64_1,block_64_1,block_2_1,cyclic_32_1,block_64_1,complete_1,unroll_64,unroll_8,unroll_4,pipeline_1,24.25,0.7448620563705919,False
workload_192.cpp,xczu7ev-ffvc1156-2-e,10.0,12.8872,66,25,1,5,14,cyclic_2_1,cyclic_128_1,cyclic_32_1,cyclic_32_1,block_64_1,block_8_1,block_8_1,cyclic_32_1,block_64_1,complete_1,unroll_4,unroll_2,unroll_16,pipeline_1,11.25,0.9332287828195578,False
workload_193.cpp,xczu7ev-ffvc1156-2-e,10.0,14.91224,69,26,1,3,12,cyclic_8_1,block_8_1,block_16_1,block_8_1,cyclic_4_1,block_2_1,block_4_1,cyclic_32_1,cyclic_16_1,complete_1,unroll_16,unroll_8,unroll_64,pipeline_1,10.5,0.9297426524352324,False
workload_194.cpp,xczu7ev-ffvc1156-2-e,10.0,17.47992,672,24,1,6,95,cyclic_128_1,cyclic_2_1,block_8_1,cyclic_64_1,block_16_1,block_64_1,block_4_1,cyclic_32_1,block_32_1,complete_1,unroll_2,unroll_8,unroll_64,unroll_64,31.5,0.6422509622049929,False
workload_196.cpp,xczu7ev-ffvc1156-2-e,10.0,8.66956,547,25,81,42,87,cyclic_128_1,block_16_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_16_1,cyclic_128_1,cyclic_32_1,cyclic_2_1,complete_1,pipeline,unroll_2,unroll_64,pipeline_1,58.75,0.4054803456247613,False
workload_197.cpp,xczu7ev-ffvc1156-2-e,10.0,35.2566,118,22,1,9,27,cyclic_32_1,cyclic_128_1,cyclic_64_1,cyclic_16_1,block_16_1,block_32_1,cyclic_16_1,cyclic_128_1,cyclic_8_1,complete_1,unroll_32,pipeline,unroll_64,unroll_2,14.75,0.6947433881471915,False
workload_198.cpp,xczu7ev-ffvc1156-2-e,10.0,8.63936,245,65,81,38,71,cyclic_64_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,complete_1,pipeline,unroll_4,unroll_64,unroll_64,63.75,0.365036014340295,False
workload_199.cpp,xczu7ev-ffvc1156-2-e,10.0,17.43733,545,22,1,5,33,cyclic_8_1,cyclic_4_1,block_4_1,cyclic_32_1,block_2_1,cyclic_2_1,block_2_1,block_2_1,block_32_1,complete_1,unroll_16,unroll_64,unroll_2,unroll_64,15.25,0.845961670294653,False
workload_200.cpp,xczu7ev-ffvc1156-2-e,10.0,33.24645,66,17,1,7,14,cyclic_2_1,block_128_1,cyclic_4_1,block_16_1,block_32_1,cyclic_4_1,block_64_1,block_32_1,cyclic_16_1,complete_1,unroll_8,unroll_2,unroll_2,unroll_2,9.75,0.7463923523568191,False
workload_201.cpp,xczu7ev-ffvc1156-2-e,10.0,25.09072,104,18,1,8,21,cyclic_2_1,block_128_1,cyclic_128_1,cyclic_32_1,cyclic_128_1,block_8_1,block_2_1,block_32_1,block_4_1,complete_1,unroll_4,unroll_2,unroll_16,unroll_4,12.0,0.8173173055106671,False
workload_202.cpp,xczu7ev-ffvc1156-2-e,10.0,19.06,105,29,1,3,17,cyclic_8_1,cyclic_16_1,cyclic_32_1,cyclic_64_1,block_64_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,block_32_1,complete_1,unroll_16,unroll_2,unroll_32,unroll_16,12.5,0.868789406925785,False
workload_203.cpp,xczu7ev-ffvc1156-2-e,10.0,24.04645,123,21,1,6,18,cyclic_4_1,block_128_1,cyclic_8_1,cyclic_32_1,block_32_1,cyclic_4_1,cyclic_8_1,block_32_1,cyclic_2_1,complete_1,unroll_64,unroll_2,unroll_2,unroll_2,11.5,0.8325444870341944,False
workload_204.cpp,xczu7ev-ffvc1156-2-e,10.0,19.02424,99,23,1,5,17,cyclic_8_1,cyclic_16_1,block_4_1,cyclic_64_1,cyclic_2_1,cyclic_2_1,block_64_1,block_2_1,block_32_1,complete_1,unroll_16,unroll_2,unroll_4,unroll_16,11.5,0.8814257354816278,False
workload_205.cpp,xczu7ev-ffvc1156-2-e,10.0,14.886,147,26,1,7,36,cyclic_128_1,block_128_1,block_4_1,block_2_1,block_2_1,block_64_1,cyclic_16_1,block_8_1,block_32_1,complete_1,unroll_8,unroll_16,unroll_8,pipeline_1,17.5,0.8331923822359367,False
workload_206.cpp,xczu7ev-ffvc1156-2-e,10.0,8.64512,269,70,81,39,76,cyclic_64_1,block_32_1,block_4_1,block_4_1,cyclic_4_1,cyclic_16_1,cyclic_32_1,cyclic_32_1,cyclic_8_1,complete_1,pipeline,unroll_16,unroll_32,pipeline_1,66.5,0.3258612782640053,False
workload_207.cpp,xczu7ev-ffvc1156-2-e,10.0,13.01044,113,22,1,10,23,block_2_1,cyclic_8_1,block_16_1,block_2_1,block_64_1,block_8_1,cyclic_2_1,block_64_1,cyclic_2_1,complete_1,unroll_32,pipeline,unroll_4,pipeline_1,14.0,0.8932704255828822,False
workload_208.cpp,xczu7ev-ffvc1156-2-e,10.0,21.42132,90,22,1,5,17,cyclic_8_1,block_64_1,block_16_1,cyclic_32_1,cyclic_128_1,cyclic_2_1,block_2_1,block_32_1,block_32_1,complete_1,unroll_16,pipeline,unroll_64,unroll_4,11.25,0.8613916010077792,False
workload_209.cpp,xczu7ev-ffvc1156-2-e,10.0,23.94168,127,18,1,9,21,cyclic_2_1,cyclic_4_1,block_64_1,block_2_1,cyclic_4_1,cyclic_128_1,block_128_1,block_128_1,cyclic_2_1,complete_1,unroll_8,pipeline_1,unroll_8,unroll_2,12.25,0.8262698253629166,False
workload_210.cpp,xczu7ev-ffvc1156-2-e,10.0,8.65113,429,24,81,40,81,cyclic_128_1,cyclic_64_1,block_4_1,cyclic_2_1,block_2_1,cyclic_16_1,cyclic_128_1,cyclic_4_1,block_32_1,complete_1,pipeline,unroll_2,unroll_2,unroll_64,56.5,0.42473590583368437,False
workload_211.cpp,xczu7ev-ffvc1156-2-e,10.0,12.87696,54,26,1,4,11,cyclic_2_1,cyclic_128_1,cyclic_32_1,cyclic_32_1,cyclic_2_1,block_8_1,block_8_1,cyclic_32_1,block_64_1,complete_1,unroll_4,unroll_2,unroll_32,pipeline_1,10.5,0.9441482594268286,False
workload_213.cpp,xczu7ev-ffvc1156-2-e,10.0,8.62464,466,24,81,39,82,cyclic_128_1,cyclic_4_1,block_2_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,block_4_1,cyclic_32_1,block_8_1,complete_1,pipeline,unroll_16,unroll_4,pipeline_1,56.5,0.4248355481288866,False
workload_214.cpp,xczu7ev-ffvc1156-2-e,10.0,8.62528,308,65,81,39,75,cyclic_64_1,cyclic_4_1,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,block_4_1,cyclic_64_1,block_8_1,complete_1,pipeline,unroll_16,unroll_64,pipeline_1,65.0,0.3480476595131207,False
workload_215.cpp,xczu7ev-ffvc1156-2-e,10.0,14.89168,94,22,1,4,17,cyclic_8_1,block_128_1,cyclic_4_1,cyclic_64_1,block_4_1,cyclic_2_1,cyclic_8_1,cyclic_32_1,block_32_1,complete_1,unroll_4,unroll_8,unroll_64,pipeline_1,11.0,0.9229028209042294,False
workload_216.cpp,xczu7ev-ffvc1156-2-e,10.0,14.85684,61,21,1,3,11,cyclic_8_1,block_8_1,block_2_1,cyclic_64_1,block_32_1,cyclic_2_1,block_2_1,cyclic_32_1,block_32_1,complete_1,unroll_16,pipeline,unroll_64,pipeline_1,9.0,0.9509275446964482,False
workload_218.cpp,xczu7ev-ffvc1156-2-e,10.0,8.62413,422,24,81,39,80,cyclic_128_1,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,block_16_1,complete_1,pipeline_1,unroll_32,unroll_2,unroll_8,56.0,0.42918132976388346,False
workload_219.cpp,xczu7ev-ffvc1156-2-e,10.0,8.64668,303,64,81,41,80,cyclic_64_1,cyclic_128_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_32_1,complete_1,pipeline,unroll_4,unroll_64,unroll_64,66.5,0.32586134290456203,False
workload_220.cpp,xczu7ev-ffvc1156-2-e,10.0,8.6496,521,25,81,40,87,cyclic_128_1,cyclic_4_1,block_4_1,cyclic_32_1,cyclic_128_1,block_4_1,cyclic_128_1,block_8_1,cyclic_8_1,complete_1,pipeline,unroll_2,unroll_64,unroll_2,58.25,0.40976698468573436,False
workload_221.cpp,xczu7ev-ffvc1156-2-e,10.0,17.0834,84,22,1,5,14,cyclic_2_1,block_64_1,block_32_1,cyclic_64_1,cyclic_128_1,block_16_1,block_2_1,block_32_1,block_64_1,complete_1,unroll_4,pipeline,unroll_4,unroll_8,10.5,0.9114596351687916,False
workload_222.cpp,xczu7ev-ffvc1156-2-e,10.0,12.80948,110,19,1,7,16,cyclic_2_1,cyclic_128_1,block_4_1,block_2_1,cyclic_4_1,cyclic_128_1,cyclic_128_1,block_8_1,block_32_1,complete_1,unroll_8,pipeline_1,unroll_8,pipeline_1,10.75,0.9409479224949383,False
workload_223.cpp,xczu7ev-ffvc1156-2-e,10.0,8.65428,427,69,81,45,84,cyclic_64_1,block_32_1,block_64_1,cyclic_4_1,block_2_1,block_64_1,block_128_1,block_128_1,cyclic_2_1,complete_1,pipeline,unroll_2,unroll_4,unroll_2,69.75,0.28134944916084004,False
workload_225.cpp,xczu7ev-ffvc1156-2-e,10.0,17.15088,132,18,1,5,18,cyclic_2_1,block_8_1,block_2_1,cyclic_32_1,cyclic_128_1,cyclic_128_1,block_2_1,block_32_1,block_64_1,complete_1,unroll_16,unroll_2,unroll_32,unroll_8,10.5,0.9108511959202308,False
workload_226.cpp,xczu7ev-ffvc1156-2-e,10.0,14.90016,671,24,1,8,28,cyclic_16_1,block_2_1,block_64_1,cyclic_32_1,cyclic_128_1,block_64_1,cyclic_8_1,cyclic_2_1,block_8_1,complete_1,unroll_4,unroll_16,unroll_8,pipeline_1,15.25,0.8637199036022496,False
workload_227.cpp,xczu7ev-ffvc1156-2-e,10.0,8.64612,493,26,81,42,91,cyclic_128_1,cyclic_4_1,block_2_1,cyclic_4_1,block_32_1,cyclic_8_1,cyclic_32_1,cyclic_8_1,block_32_1,complete_1,pipeline,unroll_64,unroll_4,unroll_2,60.0,0.39515762661616205,False
workload_228.cpp,xczu7ev-ffvc1156-2-e,10.0,33.1622,73,18,1,6,12,cyclic_2_1,cyclic_128_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,block_4_1,cyclic_64_1,cyclic_16_1,complete_1,unroll_4,pipeline_1,unroll_16,unroll_2,9.25,0.7492958087499783,False
workload_229.cpp,xczu7ev-ffvc1156-2-e,10.0,12.85108,196,18,1,11,28,cyclic_2_1,cyclic_128_1,block_2_1,block_2_1,block_128_1,cyclic_4_1,block_2_1,block_32_1,cyclic_2_1,complete_1,unroll_64,unroll_4,unroll_16,pipeline_1,14.5,0.8872242414516059,False
workload_230.cpp,xczu7ev-ffvc1156-2-e,10.0,8.63533,267,68,81,38,73,cyclic_64_1,cyclic_4_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,block_4_1,cyclic_32_1,block_4_1,complete_1,pipeline_1,unroll_8,unroll_2,pipeline_1,65.0,0.3480474068773667,False
workload_231.cpp,xczu7ev-ffvc1156-2-e,10.0,12.83344,52,23,1,2,8,cyclic_2_1,block_8_1,block_16_1,cyclic_4_1,block_4_1,block_4_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_4,unroll_8,unroll_4,pipeline_1,8.5,0.9737190724720267,False
workload_232.cpp,xczu7ev-ffvc1156-2-e,10.0,23.9394,78,20,1,4,13,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,block_4_1,cyclic_64_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_16,unroll_2,9.5,0.8502074735840032,False
workload_233.cpp,xczu7ev-ffvc1156-2-e,10.0,8.60356,522,28,81,42,89,cyclic_128_1,block_32_1,block_4_1,block_4_1,cyclic_128_1,block_64_1,cyclic_32_1,cyclic_64_1,cyclic_32_1,complete_1,pipeline,pipeline,unroll_32,unroll_16,60.0,0.3953106355718423,False
workload_234.cpp,xczu7ev-ffvc1156-2-e,10.0,26.06016,838,30,1,11,69,cyclic_64_1,block_16_1,cyclic_16_1,cyclic_4_1,block_32_1,block_2_1,block_4_1,block_2_1,block_32_1,complete_1,unroll_64,unroll_64,unroll_4,unroll_2,27.75,0.6342750592649947,False
workload_235.cpp,xczu7ev-ffvc1156-2-e,10.0,8.6344,540,26,81,43,97,cyclic_128_1,block_16_1,block_4_1,block_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,block_128_1,block_16_1,complete_1,pipeline_1,unroll_32,unroll_64,unroll_8,61.75,0.3809295330876791,False
workload_240.cpp,xczu7ev-ffvc1156-2-e,10.0,12.87696,58,25,1,3,10,cyclic_2_1,cyclic_8_1,cyclic_32_1,cyclic_32_1,block_64_1,block_8_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_4,unroll_2,unroll_4,pipeline_1,9.75,0.955073286877764,False
workload_241.cpp,xczu7ev-ffvc1156-2-e,10.0,12.80884,59,19,1,3,9,cyclic_2_1,block_8_1,block_2_1,cyclic_32_1,block_32_1,cyclic_2_1,block_2_1,cyclic_32_1,block_32_1,complete_1,unroll_16,pipeline,unroll_64,pipeline_1,8.0,0.9812797959122976,False
workload_242.cpp,xczu7ev-ffvc1156-2-e,10.0,12.8424,139,19,2,6,18,cyclic_2_1,block_8_1,block_2_1,cyclic_64_1,block_4_1,cyclic_128_1,block_2_1,cyclic_64_1,cyclic_2_1,complete_1,unroll_16,unroll_8,unroll_64,pipeline_1,11.25,0.9335106926292414,False
workload_243.cpp,xczu7ev-ffvc1156-2-e,10.0,8.65676,313,70,81,41,79,cyclic_64_1,block_32_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_128_1,block_4_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline,unroll_4,unroll_64,unroll_2,67.75,0.30816469676997305,False
workload_245.cpp,xczu7ev-ffvc1156-2-e,10.0,16.99152,87,21,1,2,12,cyclic_2_1,cyclic_16_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,block_32_1,complete_1,unroll_16,unroll_2,unroll_4,unroll_16,9.0,0.9304814998496097,False
workload_247.cpp,xczu7ev-ffvc1156-2-e,10.0,35.2102,79,24,1,5,15,cyclic_64_1,cyclic_128_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,block_64_1,block_4_1,cyclic_64_1,cyclic_16_1,complete_1,unroll_4,pipeline_1,unroll_16,unroll_2,11.25,0.7184485449689199,False
workload_248.cpp,xczu7ev-ffvc1156-2-e,10.0,15.34905,136,19,1,4,20,cyclic_2_1,cyclic_4_1,block_64_1,block_16_1,cyclic_4_1,cyclic_128_1,block_4_1,block_2_1,cyclic_2_1,complete_1,unroll_8,pipeline,unroll_2,unroll_64,11.0,0.9193845426384513,False
workload_249.cpp,xczu7ev-ffvc1156-2-e,10.0,8.6054,563,24,81,41,87,cyclic_128_1,cyclic_8_1,block_4_1,cyclic_64_1,block_64_1,cyclic_2_1,cyclic_32_1,cyclic_128_1,block_32_1,complete_1,pipeline,pipeline,unroll_32,unroll_16,58.25,0.40992957612046477,False
workload_250.cpp,xczu7ev-ffvc1156-2-e,10.0,14.9066,534,20,1,12,34,cyclic_8_1,block_2_1,block_64_1,block_4_1,cyclic_128_1,cyclic_16_1,block_64_1,block_128_1,block_8_1,complete_1,unroll_8,unroll_16,unroll_8,pipeline_1,16.75,0.8432038396709736,False
workload_251.cpp,xczu7ev-ffvc1156-2-e,10.0,12.80948,84,19,1,5,13,cyclic_2_1,cyclic_128_1,block_4_1,block_2_1,cyclic_4_1,cyclic_32_1,cyclic_128_1,block_8_1,block_32_1,complete_1,unroll_8,pipeline_1,unroll_16,pipeline_1,9.5,0.9591616397283567,False
workload_253.cpp,xczu7ev-ffvc1156-2-e,10.0,33.19809,65,19,1,5,11,cyclic_2_1,block_128_1,cyclic_4_1,cyclic_32_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,block_32_1,cyclic_16_1,complete_1,unroll_4,pipeline,unroll_2,unroll_2,9.0,0.749792784201751,False
workload_255.cpp,xczu7ev-ffvc1156-2-e,10.0,8.62473,367,65,81,37,87,cyclic_64_1,cyclic_4_1,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,block_4_1,cyclic_2_1,block_8_1,complete_1,pipeline,unroll_16,unroll_2,pipeline_1,67.5,0.3116445932518207,False
workload_256.cpp,xczu7ev-ffvc1156-2-e,10.0,13.01108,121,23,1,13,23,block_2_1,cyclic_128_1,block_16_1,block_2_1,cyclic_2_1,block_8_1,block_8_1,block_64_1,block_64_1,complete_1,unroll_32,pipeline,unroll_32,pipeline_1,15.0,0.8792537982238204,False
workload_258.cpp,xczu7ev-ffvc1156-2-e,10.0,12.82208,508,23,1,7,20,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_4_1,block_4_1,block_2_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_4,unroll_64,unroll_4,pipeline_1,12.75,0.9121339784507977,False
workload_259.cpp,xczu7ev-ffvc1156-2-e,10.0,8.63633,265,67,81,38,73,cyclic_64_1,cyclic_4_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,block_4_1,cyclic_32_1,cyclic_2_1,complete_1,pipeline_1,unroll_8,unroll_2,pipeline_1,64.75,0.35184452967272695,False
workload_260.cpp,xczu7ev-ffvc1156-2-e,10.0,14.85884,77,22,1,4,14,cyclic_8_1,block_8_1,block_2_1,block_4_1,block_16_1,block_64_1,block_2_1,cyclic_32_1,cyclic_32_1,complete_1,unroll_16,pipeline,unroll_64,pipeline_1,10.25,0.9336529120954881,False
workload_261.cpp,xczu7ev-ffvc1156-2-e,10.0,8.63488,281,70,81,39,76,cyclic_64_1,block_32_1,block_4_1,block_2_1,cyclic_4_1,cyclic_4_1,cyclic_32_1,cyclic_32_1,cyclic_8_1,complete_1,pipeline,unroll_16,unroll_32,pipeline_1,66.5,0.32586081694419733,False
workload_262.cpp,xczu7ev-ffvc1156-2-e,10.0,19.19888,151,21,1,6,20,cyclic_8_1,block_8_1,block_2_1,cyclic_64_1,cyclic_128_1,cyclic_128_1,block_2_1,block_32_1,block_64_1,complete_1,unroll_16,unroll_2,unroll_32,unroll_8,12.0,0.8737571555084777,False
workload_263.cpp,xczu7ev-ffvc1156-2-e,10.0,25.97716,65,23,1,2,11,cyclic_8_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_4_1,cyclic_32_1,block_32_1,complete_1,unroll_32,pipeline_1,unroll_16,unroll_2,9.25,0.8289078973483962,False
workload_264.cpp,xczu7ev-ffvc1156-2-e,10.0,8.59332,477,24,81,41,84,cyclic_128_1,cyclic_128_1,block_4_1,block_4_1,cyclic_2_1,block_64_1,cyclic_32_1,cyclic_2_1,cyclic_32_1,complete_1,pipeline_1,pipeline,unroll_32,unroll_16,57.5,0.4163505349491047,False
workload_265.cpp,xczu7ev-ffvc1156-2-e,10.0,19.2232,229,24,1,8,40,cyclic_128_1,block_128_1,cyclic_4_1,cyclic_32_1,cyclic_128_1,cyclic_128_1,cyclic_8_1,cyclic_64_1,block_64_1,complete_1,unroll_4,unroll_2,unroll_32,unroll_8,18.25,0.7939888311364667,False
