Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,Array_11,Array_12,Array_13,Array_14,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,Area,Weight,is_pareto
workload_160.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17289,148,40,1,12,31,cyclic_64_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,block_16_1,block_16_1,block_4_1,block_64_1,cyclic_16_1,cyclic_32_1,cyclic_2_1,block_8_1,complete_1,unroll_2,unroll_16,unroll_2,unroll_16,21.0,0.7506031915847111,False
workload_161.cpp,xczu7ev-ffvc1156-2-e,10.0,25.99473,215,39,1,9,37,block_8_1,block_2_1,cyclic_128_1,block_8_1,block_2_1,cyclic_8_1,block_8_1,block_4_1,cyclic_128_1,cyclic_16_1,block_16_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,unroll_16,unroll_16,unroll_2,21.5,0.33803644830933194,False
workload_162.cpp,xczu7ev-ffvc1156-2-e,10.0,0.16271,265,40,3,13,34,block_8_1,cyclic_8_1,block_4_1,block_4_1,block_4_1,cyclic_32_1,cyclic_8_1,cyclic_128_1,block_64_1,cyclic_4_1,cyclic_32_1,cyclic_16_1,block_16_1,complete_1,unroll_8,unroll_16,unroll_4,unroll_4,22.5,0.7182712959140365,False
workload_163.cpp,xczu7ev-ffvc1156-2-e,10.0,8.69663,68,45,1,3,10,block_2_1,cyclic_16_1,block_8_1,cyclic_32_1,block_2_1,cyclic_16_1,block_16_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_32_1,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_16,pipeline_1,14.75,0.7297050084045351,False
workload_164.cpp,xczu7ev-ffvc1156-2-e,10.0,8.64033,281,40,1,10,25,cyclic_8_1,cyclic_4_1,block_2_1,block_16_1,cyclic_64_1,block_8_1,block_32_1,block_64_1,block_2_1,block_4_1,block_16_1,cyclic_128_1,cyclic_32_1,complete_1,unroll_2,unroll_8,unroll_16,pipeline,19.0,0.6853115031892918,False
workload_165.cpp,xczu7ev-ffvc1156-2-e,10.0,9.76153,191,43,1,10,22,block_8_1,block_16_1,block_2_1,block_8_1,block_2_1,cyclic_4_1,cyclic_4_1,cyclic_128_1,cyclic_128_1,cyclic_128_1,block_4_1,cyclic_16_1,cyclic_64_1,complete_1,unroll_2,unroll_8,unroll_64,pipeline,19.0,0.6624237994887527,False
workload_166.cpp,xczu7ev-ffvc1156-2-e,10.0,14.16991,101,34,1,7,15,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_4_1,block_16_1,block_64_1,cyclic_128_1,cyclic_64_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline,unroll_64,unroll_8,14.25,0.599591819245,False
workload_167.cpp,xczu7ev-ffvc1156-2-e,10.0,14.97137,241,45,1,8,26,cyclic_8_1,block_32_1,block_2_1,block_16_1,block_2_1,block_4_1,block_16_1,block_2_1,block_16_1,cyclic_64_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,complete_1,unroll_2,unroll_32,unroll_16,unroll_4,20.0,0.5456344850620832,False
workload_168.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17289,235,41,1,13,39,block_16_1,cyclic_4_1,block_128_1,cyclic_2_1,cyclic_2_1,block_8_1,block_16_1,block_64_1,block_2_1,block_16_1,cyclic_8_1,cyclic_128_1,cyclic_32_1,complete_1,unroll_2,unroll_16,unroll_2,unroll_2,23.5,0.6971741301101135,False
workload_169.cpp,xczu7ev-ffvc1156-2-e,10.0,17.30497,534,45,4,14,73,cyclic_64_1,block_64_1,cyclic_128_1,cyclic_8_1,cyclic_2_1,block_8_1,cyclic_128_1,block_4_1,block_16_1,cyclic_16_1,cyclic_128_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_32,unroll_8,unroll_64,unroll_2,34.0,0.3690615518052378,False
workload_170.cpp,xczu7ev-ffvc1156-2-e,10.0,0.18113,216,43,1,13,49,cyclic_64_1,block_2_1,cyclic_16_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,block_128_1,block_4_1,block_128_1,cyclic_16_1,cyclic_4_1,cyclic_16_1,cyclic_4_1,complete_1,unroll_32,pipeline,unroll_2,unroll_2,26.5,0.6360802602331057,False
workload_171.cpp,xczu7ev-ffvc1156-2-e,10.0,9.62591,134,44,1,6,18,cyclic_8_1,cyclic_128_1,block_8_1,block_8_1,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,block_64_1,cyclic_128_1,block_4_1,cyclic_128_1,cyclic_4_1,complete_1,unroll_2,pipeline,unroll_16,pipeline,17.25,0.6846751619849011,False
workload_172.cpp,xczu7ev-ffvc1156-2-e,10.0,16.52265,206,40,1,13,38,cyclic_64_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,block_4_1,block_32_1,block_16_1,cyclic_128_1,block_64_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,cyclic_32_1,complete_1,unroll_2,unroll_16,unroll_32,unroll_16,23.0,0.49038414222105187,False
workload_173.cpp,xczu7ev-ffvc1156-2-e,10.0,13.97329,1296,43,1,6,27,cyclic_64_1,cyclic_4_1,block_2_1,cyclic_16_1,block_128_1,cyclic_4_1,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_8_1,cyclic_2_1,complete_1,unroll_2,unroll_8,unroll_64,unroll_4,19.25,0.572215558634309,False
workload_174.cpp,xczu7ev-ffvc1156-2-e,10.0,0.16071,154,43,1,12,28,cyclic_64_1,block_64_1,block_4_1,cyclic_2_1,cyclic_2_1,block_16_1,block_16_1,cyclic_128_1,block_16_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,unroll_16,unroll_4,unroll_4,21.0,0.7506034339293679,False
workload_177.cpp,xczu7ev-ffvc1156-2-e,10.0,9.65715,227,45,1,7,24,cyclic_8_1,block_64_1,block_2_1,block_16_1,cyclic_64_1,block_4_1,block_128_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,unroll_8,unroll_16,pipeline,19.25,0.6615888830678606,False
workload_178.cpp,xczu7ev-ffvc1156-2-e,10.0,19.83313,127,41,2,8,26,block_8_1,cyclic_8_1,block_128_1,block_4_1,block_2_1,cyclic_32_1,cyclic_8_1,cyclic_4_1,block_8_1,block_16_1,cyclic_2_1,block_16_1,block_2_1,complete_1,unroll_8,unroll_4,unroll_32,unroll_4,19.25,0.4553670532386862,False
workload_179.cpp,xczu7ev-ffvc1156-2-e,10.0,0.18119,185,43,1,10,26,cyclic_32_1,block_64_1,block_2_1,cyclic_64_1,cyclic_64_1,cyclic_32_1,cyclic_2_1,cyclic_64_1,cyclic_2_1,cyclic_64_1,block_128_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_4,pipeline,20.0,0.7726151924058187,False
workload_180.cpp,xczu7ev-ffvc1156-2-e,10.0,19.80965,436,39,1,8,29,cyclic_4_1,cyclic_4_1,cyclic_16_1,cyclic_64_1,block_2_1,block_4_1,cyclic_2_1,cyclic_128_1,cyclic_2_1,block_8_1,block_128_1,cyclic_4_1,cyclic_128_1,complete_1,unroll_8,pipeline,unroll_64,unroll_2,19.25,0.4558122685111885,False
workload_181.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17089,143,41,3,17,23,cyclic_4_1,cyclic_4_1,block_2_1,block_16_1,cyclic_2_1,cyclic_4_1,block_8_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_32_1,cyclic_8_1,cyclic_2_1,complete_1,pipeline_1,pipeline,unroll_2,unroll_64,21.0,0.7506032643136352,False
workload_182.cpp,xczu7ev-ffvc1156-2-e,10.0,30.94757,263,45,2,10,26,block_16_1,block_4_1,cyclic_32_1,block_64_1,block_4_1,cyclic_8_1,cyclic_4_1,block_2_1,block_64_1,cyclic_128_1,cyclic_2_1,cyclic_128_1,cyclic_128_1,complete_1,unroll_2,pipeline,unroll_64,unroll_8,20.75,0.2687540472268598,False
workload_183.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17095,107,50,1,5,18,cyclic_32_1,block_64_1,block_4_1,cyclic_32_1,cyclic_4_1,cyclic_16_1,block_64_1,cyclic_64_1,cyclic_2_1,block_8_1,block_64_1,block_4_1,block_128_1,complete_1,unroll_2,unroll_2,unroll_4,pipeline,18.5,0.8063211687978846,False
workload_184.cpp,xczu7ev-ffvc1156-2-e,10.0,18.76897,159,39,1,8,27,block_2_1,cyclic_128_1,cyclic_4_1,block_2_1,block_4_1,cyclic_2_1,block_64_1,block_64_1,block_128_1,cyclic_64_1,block_2_1,cyclic_4_1,block_128_1,complete_1,unroll_4,pipeline,unroll_64,unroll_4,18.75,0.4786173709939039,False
workload_185.cpp,xczu7ev-ffvc1156-2-e,10.0,0.18119,108,43,1,7,19,block_2_1,cyclic_16_1,block_32_1,block_64_1,cyclic_2_1,cyclic_64_1,block_64_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_64_1,block_2_1,complete_1,unroll_2,pipeline,unroll_4,unroll_8,17.5,0.8292483864189474,False
workload_186.cpp,xczu7ev-ffvc1156-2-e,10.0,6.58449,149,36,6,19,27,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_32_1,block_4_1,block_2_1,cyclic_2_1,cyclic_64_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,complete_1,pipeline_1,pipeline,unroll_32,unroll_2,22.0,0.6761013277220531,False
workload_187.cpp,xczu7ev-ffvc1156-2-e,10.0,0.18319,193,42,1,11,33,cyclic_4_1,cyclic_128_1,cyclic_8_1,block_8_1,cyclic_2_1,block_8_1,cyclic_2_1,block_64_1,block_2_1,block_4_1,block_128_1,cyclic_128_1,cyclic_32_1,complete_1,unroll_2,unroll_16,unroll_4,pipeline,21.75,0.7343336120540912,False
workload_188.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17295,210,40,1,17,31,cyclic_64_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,block_4_1,block_16_1,block_32_1,cyclic_128_1,block_128_1,block_16_1,cyclic_32_1,cyclic_2_1,cyclic_64_1,complete_1,unroll_2,unroll_16,unroll_4,unroll_2,22.25,0.7236025550212957,False
workload_189.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17089,85,46,1,6,12,cyclic_8_1,block_64_1,block_2_1,block_16_1,block_2_1,cyclic_4_1,block_128_1,cyclic_128_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_8_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline,16.25,0.858424211203515,False
workload_190.cpp,xczu7ev-ffvc1156-2-e,10.0,19.80959,82,43,1,4,12,block_8_1,cyclic_8_1,cyclic_128_1,cyclic_16_1,cyclic_32_1,block_4_1,block_8_1,block_2_1,cyclic_2_1,block_16_1,cyclic_2_1,block_4_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_32,unroll_4,15.0,0.4738805103913246,False
workload_191.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17095,190,45,3,8,40,cyclic_64_1,block_64_1,cyclic_128_1,cyclic_4_1,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_8_1,cyclic_2_1,complete_1,unroll_16,unroll_2,unroll_4,unroll_2,24.0,0.6867630300181623,False
workload_192.cpp,xczu7ev-ffvc1156-2-e,10.0,8.57061,388,46,26,31,51,cyclic_32_1,cyclic_8_1,block_2_1,block_4_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,block_32_1,cyclic_128_1,cyclic_8_1,block_8_1,block_16_1,cyclic_4_1,complete_1,pipeline_1,unroll_16,unroll_8,unroll_64,38.5,0.39601400472793724,False
workload_193.cpp,xczu7ev-ffvc1156-2-e,10.0,12.88027,101,36,1,5,15,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_64_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,block_128_1,complete_1,unroll_8,pipeline,unroll_32,unroll_4,14.25,0.6300654865881871,False
workload_194.cpp,xczu7ev-ffvc1156-2-e,10.0,9.76977,147,47,1,8,20,block_16_1,block_32_1,block_2_1,block_16_1,block_2_1,block_8_1,cyclic_4_1,cyclic_128_1,block_16_1,block_64_1,cyclic_32_1,cyclic_16_1,block_128_1,complete_1,unroll_2,unroll_8,unroll_32,pipeline_1,19.0,0.662253652741944,False
workload_195.cpp,xczu7ev-ffvc1156-2-e,10.0,8.71699,155,44,1,9,23,block_2_1,cyclic_16_1,cyclic_32_1,block_2_1,block_4_1,cyclic_32_1,block_128_1,cyclic_4_1,block_4_1,cyclic_16_1,cyclic_128_1,cyclic_64_1,block_2_1,complete_1,unroll_4,unroll_4,unroll_64,pipeline,19.25,0.6805218820880802,False
workload_197.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17295,715,43,1,12,74,cyclic_32_1,cyclic_8_1,block_128_1,block_4_1,block_2_1,cyclic_32_1,cyclic_8_1,block_64_1,block_8_1,block_4_1,cyclic_2_1,cyclic_16_1,block_16_1,complete_1,unroll_8,unroll_32,unroll_4,unroll_4,32.5,0.5237811097599809,False
workload_198.cpp,xczu7ev-ffvc1156-2-e,10.0,0.18119,119,46,1,5,26,block_2_1,cyclic_128_1,cyclic_32_1,block_64_1,block_4_1,cyclic_2_1,block_64_1,cyclic_4_1,block_8_1,cyclic_2_1,block_2_1,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_4,unroll_8,19.5,0.7837587370292959,False
workload_199.cpp,xczu7ev-ffvc1156-2-e,10.0,9.04615,1757,39,18,52,81,block_8_1,cyclic_8_1,block_128_1,block_4_1,block_2_1,cyclic_32_1,cyclic_8_1,block_64_1,block_128_1,block_16_1,cyclic_2_1,block_16_1,cyclic_128_1,complete_1,pipeline_1,pipeline,unroll_32,unroll_64,47.5,0.28149664831856713,False
workload_200.cpp,xczu7ev-ffvc1156-2-e,10.0,19.80959,97,44,1,5,14,block_8_1,cyclic_8_1,cyclic_128_1,cyclic_32_1,cyclic_32_1,block_4_1,block_64_1,block_2_1,cyclic_2_1,block_16_1,cyclic_2_1,block_4_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_32,unroll_4,16.0,0.47058096044484576,False
workload_201.cpp,xczu7ev-ffvc1156-2-e,10.0,13.66303,126,36,1,8,17,cyclic_8_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,block_16_1,block_64_1,cyclic_128_1,cyclic_64_1,cyclic_128_1,cyclic_32_1,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline,unroll_16,unroll_8,15.5,0.6054177071625104,False
workload_202.cpp,xczu7ev-ffvc1156-2-e,10.0,19.83007,134,43,1,7,17,block_8_1,cyclic_8_1,cyclic_16_1,cyclic_16_1,cyclic_32_1,block_4_1,block_128_1,cyclic_128_1,cyclic_2_1,cyclic_16_1,block_128_1,block_4_1,block_128_1,complete_1,unroll_2,pipeline,unroll_32,unroll_4,17.0,0.4662702708596651,False
workload_203.cpp,xczu7ev-ffvc1156-2-e,10.0,0.18319,143,44,1,7,20,cyclic_4_1,cyclic_128_1,cyclic_8_1,block_16_1,cyclic_2_1,block_8_1,cyclic_2_1,block_64_1,block_2_1,block_4_1,block_128_1,cyclic_128_1,cyclic_32_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline,18.0,0.8177384513085957,False
workload_204.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17089,93,42,1,6,14,block_8_1,cyclic_8_1,block_128_1,block_4_1,block_2_1,cyclic_32_1,cyclic_8_1,block_64_1,block_8_1,cyclic_8_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_8,pipeline,unroll_2,unroll_2,15.75,0.8702544263980716,False
workload_205.cpp,xczu7ev-ffvc1156-2-e,10.0,6.59367,169,37,6,19,30,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_64_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline,unroll_32,unroll_64,23.0,0.6590232346058594,False
workload_206.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17095,236,42,1,11,46,cyclic_64_1,cyclic_8_1,cyclic_128_1,cyclic_4_1,block_2_1,cyclic_4_1,block_64_1,cyclic_128_1,block_64_1,cyclic_4_1,cyclic_32_1,cyclic_8_1,cyclic_2_1,complete_1,unroll_16,unroll_2,unroll_4,unroll_4,25.0,0.6662153815042322,False
workload_207.cpp,xczu7ev-ffvc1156-2-e,10.0,8.63001,166,45,1,10,26,cyclic_4_1,block_16_1,block_2_1,cyclic_32_1,cyclic_4_1,cyclic_16_1,cyclic_4_1,cyclic_64_1,cyclic_2_1,cyclic_64_1,block_128_1,cyclic_8_1,cyclic_64_1,complete_1,unroll_2,unroll_8,unroll_64,pipeline,20.5,0.6652522463029382,False
workload_208.cpp,xczu7ev-ffvc1156-2-e,10.0,18.80337,111,40,1,5,21,block_128_1,cyclic_4_1,block_128_1,cyclic_2_1,cyclic_2_1,block_16_1,block_4_1,block_2_1,block_2_1,cyclic_64_1,block_16_1,block_4_1,block_32_1,complete_1,unroll_2,unroll_2,unroll_32,unroll_4,16.75,0.48790489679601845,False
workload_209.cpp,xczu7ev-ffvc1156-2-e,10.0,0.19337,199,40,1,5,22,cyclic_8_1,cyclic_4_1,cyclic_8_1,block_16_1,cyclic_64_1,block_16_1,block_16_1,block_4_1,block_64_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,cyclic_32_1,complete_1,unroll_2,unroll_8,unroll_2,unroll_16,17.0,0.8408478495003826,False
workload_210.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17095,114,46,1,5,23,block_2_1,cyclic_128_1,cyclic_32_1,cyclic_2_1,block_4_1,cyclic_2_1,block_64_1,cyclic_4_1,block_8_1,cyclic_2_1,cyclic_32_1,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_4,unroll_8,18.75,0.8006463814734753,False
workload_211.cpp,xczu7ev-ffvc1156-2-e,10.0,13.90427,105,38,1,5,16,cyclic_8_1,cyclic_4_1,block_2_1,cyclic_64_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,block_128_1,complete_1,unroll_8,pipeline,unroll_32,unroll_4,15.0,0.6024357269641359,False
workload_212.cpp,xczu7ev-ffvc1156-2-e,10.0,0.18319,883,48,1,13,46,cyclic_64_1,block_32_1,block_32_1,block_64_1,cyclic_2_1,cyclic_64_1,block_16_1,block_64_1,block_2_1,block_4_1,cyclic_2_1,cyclic_64_1,cyclic_32_1,complete_1,unroll_2,unroll_16,unroll_4,unroll_4,27.0,0.6262183579752566,False
workload_213.cpp,xczu7ev-ffvc1156-2-e,10.0,0.16071,272,43,1,16,45,cyclic_64_1,cyclic_128_1,block_4_1,block_2_1,block_4_1,block_16_1,block_16_1,cyclic_128_1,block_128_1,cyclic_64_1,cyclic_32_1,cyclic_16_1,block_64_1,complete_1,unroll_4,unroll_16,unroll_4,unroll_4,26.25,0.6410459152427554,False
workload_214.cpp,xczu7ev-ffvc1156-2-e,10.0,16.75239,115,39,1,6,18,cyclic_64_1,cyclic_4_1,block_128_1,cyclic_8_1,block_2_1,block_16_1,block_16_1,block_64_1,block_64_1,block_16_1,cyclic_2_1,cyclic_2_1,block_8_1,complete_1,unroll_2,pipeline,unroll_32,unroll_4,16.0,0.5341333901121919,False
workload_215.cpp,xczu7ev-ffvc1156-2-e,10.0,0.19143,159,47,1,6,26,cyclic_32_1,block_128_1,cyclic_128_1,block_16_1,cyclic_64_1,cyclic_4_1,block_8_1,cyclic_64_1,cyclic_2_1,cyclic_64_1,block_32_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_4,pipeline,20.0,0.7726142370700024,False
workload_216.cpp,xczu7ev-ffvc1156-2-e,10.0,7.51733,565,40,44,37,69,cyclic_64_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_32_1,block_4_1,block_2_1,cyclic_4_1,cyclic_64_1,cyclic_2_1,cyclic_128_1,cyclic_128_1,complete_1,pipeline_1,unroll_16,unroll_32,unroll_2,47.5,0.2873483456270234,False
workload_217.cpp,xczu7ev-ffvc1156-2-e,10.0,0.18119,583,46,2,16,77,block_16_1,block_32_1,block_128_1,block_8_1,block_2_1,cyclic_4_1,cyclic_4_1,block_64_1,block_64_1,block_4_1,cyclic_32_1,cyclic_16_1,cyclic_4_1,complete_1,unroll_8,unroll_32,unroll_4,pipeline_1,35.25,0.47671644024165305,False
workload_218.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17095,85,44,1,5,14,block_2_1,cyclic_16_1,block_32_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,block_64_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_64_1,block_2_1,complete_1,unroll_2,pipeline,unroll_4,unroll_8,16.0,0.8643278711978519,False
workload_219.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17089,143,37,3,16,24,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_64_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_2_1,block_16_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,complete_1,pipeline_1,pipeline,unroll_2,unroll_64,20.0,0.77261576874364,False
workload_220.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17095,89,49,1,4,15,cyclic_32_1,block_64_1,block_4_1,cyclic_16_1,cyclic_4_1,cyclic_16_1,block_8_1,cyclic_64_1,cyclic_2_1,block_8_1,block_64_1,block_4_1,block_128_1,complete_1,unroll_2,unroll_2,unroll_4,pipeline,17.25,0.835038424489683,False
workload_221.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17295,132,42,1,10,21,block_8_1,cyclic_8_1,block_4_1,block_8_1,block_4_1,cyclic_32_1,cyclic_8_1,block_4_1,block_128_1,block_16_1,cyclic_8_1,cyclic_16_1,block_16_1,complete_1,unroll_2,unroll_16,unroll_4,unroll_2,18.5,0.8063210688067938,False
workload_222.cpp,xczu7ev-ffvc1156-2-e,10.0,8.70175,68,45,1,3,11,block_2_1,cyclic_16_1,block_8_1,cyclic_32_1,block_2_1,cyclic_16_1,block_16_1,cyclic_4_1,block_4_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_64,pipeline_1,15.0,0.7275402149886574,False
workload_223.cpp,xczu7ev-ffvc1156-2-e,10.0,8.69407,100,42,1,4,16,block_2_1,cyclic_128_1,block_8_1,block_8_1,block_4_1,cyclic_4_1,cyclic_2_1,block_2_1,block_64_1,cyclic_2_1,block_4_1,cyclic_128_1,cyclic_4_1,complete_1,unroll_2,pipeline,unroll_64,pipeline,15.75,0.7210541791437325,False
workload_224.cpp,xczu7ev-ffvc1156-2-e,10.0,0.16065,184,39,8,14,31,block_8_1,cyclic_8_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,block_4_1,block_128_1,cyclic_16_1,cyclic_32_1,block_16_1,block_128_1,complete_1,unroll_8,unroll_16,unroll_2,unroll_16,23.0,0.7076770326419727,False
workload_225.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17089,143,44,1,12,26,cyclic_8_1,block_64_1,block_2_1,block_8_1,block_2_1,cyclic_4_1,block_128_1,cyclic_128_1,block_128_1,cyclic_16_1,cyclic_8_1,cyclic_8_1,block_128_1,complete_1,unroll_2,unroll_16,unroll_2,pipeline,20.75,0.7560720580063182,False
workload_226.cpp,xczu7ev-ffvc1156-2-e,10.0,13.97329,1328,43,1,10,32,cyclic_64_1,cyclic_4_1,block_2_1,cyclic_16_1,block_128_1,cyclic_4_1,cyclic_2_1,cyclic_128_1,cyclic_2_1,block_128_1,cyclic_32_1,cyclic_8_1,cyclic_2_1,complete_1,unroll_2,unroll_8,unroll_16,unroll_4,21.5,0.5516629398215636,False
workload_227.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17289,347,41,3,26,43,cyclic_4_1,cyclic_4_1,block_2_1,block_16_1,cyclic_2_1,cyclic_4_1,block_8_1,cyclic_128_1,cyclic_2_1,block_16_1,block_32_1,cyclic_8_1,block_16_1,complete_1,pipeline_1,unroll_32,unroll_2,unroll_64,28.25,0.6019646615117138,False
workload_228.cpp,xczu7ev-ffvc1156-2-e,10.0,9.65171,148,45,1,9,26,cyclic_64_1,block_64_1,block_2_1,cyclic_8_1,cyclic_2_1,block_4_1,block_128_1,cyclic_2_1,cyclic_32_1,cyclic_16_1,block_16_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,unroll_16,unroll_16,pipeline,20.25,0.6492858777218611,False
workload_229.cpp,xczu7ev-ffvc1156-2-e,10.0,0.16271,206,43,3,11,33,block_8_1,block_64_1,block_4_1,block_4_1,block_4_1,cyclic_32_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_16_1,block_16_1,complete_1,unroll_8,unroll_16,unroll_4,unroll_2,22.5,0.7182712959140365,False
workload_230.cpp,xczu7ev-ffvc1156-2-e,10.0,15.19389,83,44,1,4,14,block_2_1,cyclic_16_1,cyclic_32_1,block_64_1,block_4_1,cyclic_16_1,block_16_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline,unroll_64,unroll_8,15.75,0.5694435073997761,False
workload_231.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17095,368,42,24,28,45,cyclic_32_1,cyclic_4_1,block_4_1,block_8_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_32_1,block_64_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_4,pipeline,34.75,0.48506779631893115,False
workload_232.cpp,xczu7ev-ffvc1156-2-e,10.0,24.30439,124,45,1,6,17,cyclic_32_1,cyclic_8_1,block_8_1,block_8_1,block_2_1,cyclic_32_1,cyclic_8_1,block_2_1,block_8_1,cyclic_128_1,cyclic_2_1,cyclic_128_1,block_16_1,complete_1,unroll_2,pipeline,unroll_16,unroll_4,17.25,0.3819790811919167,False
workload_233.cpp,xczu7ev-ffvc1156-2-e,10.0,19.80185,127,41,1,6,20,block_8_1,block_64_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_128_1,block_64_1,block_64_1,block_16_1,cyclic_16_1,block_2_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_64,unroll_4,17.0,0.4668278265869371,False
workload_234.cpp,xczu7ev-ffvc1156-2-e,10.0,0.18119,114,39,1,8,19,block_2_1,cyclic_4_1,cyclic_32_1,block_64_1,block_4_1,block_16_1,block_64_1,cyclic_128_1,cyclic_64_1,cyclic_2_1,block_2_1,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline,unroll_4,unroll_8,16.75,0.8466846215818244,False
