Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,InnerLoop_1_1,Area,Weight,is_pareto
workload_141.cpp,xczu7ev-ffvc1156-2-e,10.0,0.21725,104,30,14,8,12,cyclic_4_1,cyclic_32_1,cyclic_4_1,block_8_1,block_4_1,cyclic_4_1,pipeline_1,unroll_8,16.0,0.8068561122899968,False
workload_142.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22878,267,42,8,8,20,cyclic_4_1,block_128_1,block_32_1,complete_1,block_4_1,block_8_1,pipeline_1,unroll,19.5,0.6999275125079322,False
workload_143.cpp,xczu7ev-ffvc1156-2-e,10.0,0.28444,1469,4,1,32,31,block_2_1,block_128_1,cyclic_2_1,complete_1,complete_1,block_2_1,unroll,pipeline,17.0,0.7302679581115539,False
workload_144.cpp,xczu7ev-ffvc1156-2-e,10.0,0.27872,535,9,1,9,33,cyclic_4_1,cyclic_32_1,block_2_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_32,pipeline,13.0,0.8027647096477472,False
workload_145.cpp,xczu7ev-ffvc1156-2-e,10.0,0.3084,239,4,20,18,29,block_4_1,block_2_1,cyclic_128_1,cyclic_8_1,complete_1,block_8_1,unroll_4,pipeline_1,17.75,0.6895097241759851,False
workload_146.cpp,xczu7ev-ffvc1156-2-e,10.0,0.26264,137,6,26,12,21,cyclic_4_1,block_4_1,block_2_1,cyclic_4_1,block_4_1,block_8_1,unroll_2,unroll,16.25,0.7686469295429207,False
workload_147.cpp,xczu7ev-ffvc1156-2-e,10.0,0.28896,602,4,1,10,42,cyclic_4_1,block_2_1,block_64_1,cyclic_4_1,complete_1,cyclic_2_1,unroll_32,pipeline_1,14.25,0.7716521538402221,False
workload_148.cpp,xczu7ev-ffvc1156-2-e,10.0,0.61996,2508,6,7,9,76,cyclic_8_1,block_8_1,block_64_1,cyclic_8_1,block_2_1,cyclic_2_1,unroll_32,unroll_8,24.5,0.2827552446644432,False
workload_149.cpp,xczu7ev-ffvc1156-2-e,10.0,0.6244,162,6,1,1,10,cyclic_8_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_2_1,complete_1,unroll_8,unroll_2,4.5,0.46121268075329513,False
workload_150.cpp,xczu7ev-ffvc1156-2-e,10.0,0.21792,99,36,10,7,10,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,complete_1,block_8_1,pipeline_1,unroll_2,15.75,0.8147631939845033,False
workload_151.cpp,xczu7ev-ffvc1156-2-e,10.0,0.27576,121,5,1,4,9,cyclic_4_1,cyclic_128_1,cyclic_4_1,complete_1,complete_1,block_4_1,unroll_4,pipeline_1,4.75,0.9394014779162997,False
workload_152.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22882,108,15,7,6,8,cyclic_4_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,block_4_1,complete_1,pipeline_1,unroll_2,9.0,0.9279886348967864,False
workload_153.cpp,xczu7ev-ffvc1156-2-e,10.0,0.30696,462,5,38,29,49,block_4_1,block_8_1,cyclic_64_1,complete_1,block_2_1,block_2_1,unroll_8,pipeline_1,30.25,0.4139964472508998,False
workload_154.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22749,100,32,14,8,12,cyclic_4_1,cyclic_32_1,cyclic_16_1,complete_1,block_4_1,block_2_1,pipeline_1,unroll_2,16.5,0.7893127194834663,False
workload_155.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22882,119,12,7,7,9,cyclic_4_1,cyclic_2_1,cyclic_64_1,cyclic_2_1,complete_1,complete_1,pipeline_1,unroll_8,8.75,0.9322288909852029,False
workload_156.cpp,xczu7ev-ffvc1156-2-e,10.0,0.28217,1452,4,1,37,45,block_4_1,block_128_1,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_8_1,unroll,pipeline,21.75,0.6182112540905841,False
workload_157.cpp,xczu7ev-ffvc1156-2-e,10.0,0.29657,2254,4,1,34,75,block_2_1,block_128_1,cyclic_128_1,block_4_1,cyclic_2_1,block_8_1,unroll,pipeline,28.5,0.45397319299538197,False
workload_158.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22749,117,25,14,10,15,cyclic_4_1,cyclic_128_1,cyclic_64_1,complete_1,complete_1,block_2_1,pipeline_1,unroll_4,16.0,0.8041800877639931,False
workload_159.cpp,xczu7ev-ffvc1156-2-e,10.0,1.13135,2322,7,1,9,41,cyclic_16_1,cyclic_2_1,cyclic_128_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll,unroll_2,14.5,0.10051638543860729,False
workload_160.cpp,xczu7ev-ffvc1156-2-e,10.0,0.91576,118,10,1,1,4,cyclic_4_1,cyclic_32_1,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_4_1,unroll_2,unroll_8,4.0,0.17933374019416543,False
workload_161.cpp,xczu7ev-ffvc1156-2-e,10.0,0.26264,138,6,26,12,21,cyclic_4_1,block_4_1,block_2_1,cyclic_8_1,block_4_1,block_8_1,unroll_2,unroll,16.25,0.7686469295429207,False
workload_162.cpp,xczu7ev-ffvc1156-2-e,10.0,0.62368,152,8,1,1,9,cyclic_16_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_2_1,unroll_8,unroll_2,4.75,0.46181586944969,False
workload_163.cpp,xczu7ev-ffvc1156-2-e,10.0,0.21858,109,16,7,6,8,cyclic_4_1,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,pipeline,unroll_2,9.25,0.9343903339541696,False
workload_164.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22877,280,12,8,9,19,cyclic_4_1,block_128_1,cyclic_64_1,complete_1,block_4_1,block_8_1,pipeline_1,unroll_8,12.0,0.8777048763298783,False
workload_165.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22882,109,15,7,6,8,cyclic_4_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,block_2_1,complete_1,pipeline_1,unroll_2,9.0,0.9279886348967864,False
workload_166.cpp,xczu7ev-ffvc1156-2-e,10.0,0.2678,112,33,29,11,17,cyclic_8_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,block_2_1,complete_1,pipeline_1,unroll_2,22.5,0.6061783278264777,False
workload_167.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22967,130,38,6,14,22,block_2_1,cyclic_2_1,cyclic_16_1,cyclic_4_1,complete_1,complete_1,pipeline_1,unroll_8,20.0,0.6854265801616342,False
workload_168.cpp,xczu7ev-ffvc1156-2-e,10.0,1.09752,178,7,1,3,7,cyclic_16_1,block_4_1,cyclic_128_1,cyclic_4_1,block_4_1,block_8_1,unroll_2,unroll,4.5,0.10670407201128095,False
workload_169.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22974,269,35,6,32,37,block_2_1,cyclic_128_1,block_128_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,pipeline,unroll_4,27.5,0.4902469565450662,False
workload_170.cpp,xczu7ev-ffvc1156-2-e,10.0,0.23153,157,7,3,6,9,cyclic_4_1,block_2_1,cyclic_128_1,cyclic_2_1,complete_1,cyclic_2_1,pipeline_1,unroll_2,6.25,0.9714544569146669,False
workload_171.cpp,xczu7ev-ffvc1156-2-e,10.0,0.27496,281,4,1,7,21,cyclic_4_1,cyclic_64_1,block_2_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_16,pipeline,8.25,0.8766699053446775,False
workload_172.cpp,xczu7ev-ffvc1156-2-e,10.0,0.97256,174,5,1,1,10,cyclic_8_1,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,complete_1,unroll_8,unroll_2,4.25,0.14805997507313853,False
workload_173.cpp,xczu7ev-ffvc1156-2-e,10.0,0.32504,89,6,1,2,5,cyclic_8_1,cyclic_8_1,cyclic_2_1,complete_1,block_4_1,block_8_1,unroll_2,pipeline,3.5,0.8755830758951493,False
workload_174.cpp,xczu7ev-ffvc1156-2-e,10.0,1.02312,171,5,1,2,9,cyclic_8_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,block_4_1,block_8_1,unroll_8,unroll_2,4.25,0.12679143930590323,False
workload_175.cpp,xczu7ev-ffvc1156-2-e,10.0,0.33448,118,23,1,2,9,cyclic_64_1,block_16_1,block_16_1,complete_1,complete_1,block_2_1,unroll_4,pipeline,8.75,0.7918587515618131,False
workload_176.cpp,xczu7ev-ffvc1156-2-e,10.0,0.28282,165,9,3,13,14,cyclic_16_1,block_16_1,block_64_1,block_8_1,block_4_1,cyclic_4_1,pipeline_1,unroll_4,9.75,0.8414224837584504,False
workload_177.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22967,142,36,6,16,25,block_2_1,cyclic_2_1,cyclic_128_1,block_2_1,complete_1,block_8_1,pipeline,pipeline_1,20.75,0.664187489707881,False
workload_178.cpp,xczu7ev-ffvc1156-2-e,10.0,0.938,144,5,1,3,15,cyclic_4_1,cyclic_4_1,block_128_1,cyclic_8_1,complete_1,cyclic_4_1,unroll_4,unroll_2,6.0,0.16552472891026743,False
workload_179.cpp,xczu7ev-ffvc1156-2-e,10.0,0.28896,1278,4,1,15,70,cyclic_4_1,block_128_1,cyclic_64_1,complete_1,cyclic_8_1,cyclic_8_1,unroll_32,pipeline_1,22.5,0.5959211578846454,False
workload_180.cpp,xczu7ev-ffvc1156-2-e,10.0,0.21725,101,30,14,8,12,cyclic_4_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,pipeline_1,16.0,0.8068561122899968,False
workload_181.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22138,171,32,3,13,24,block_2_1,block_32_1,cyclic_2_1,complete_1,complete_1,block_2_1,pipeline,pipeline,18.0,0.7450446697652179,False
workload_182.cpp,xczu7ev-ffvc1156-2-e,10.0,0.4204,128,9,3,3,12,cyclic_16_1,block_16_1,block_64_1,cyclic_8_1,block_2_1,cyclic_2_1,unroll_2,unroll_8,6.75,0.7349850334257827,False
workload_183.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22749,105,26,14,9,13,cyclic_4_1,cyclic_4_1,cyclic_64_1,complete_1,complete_1,block_2_1,pipeline_1,unroll_4,15.5,0.8181844545118109,False
workload_184.cpp,xczu7ev-ffvc1156-2-e,10.0,0.3084,202,7,20,15,23,block_4_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,complete_1,complete_1,unroll_4,pipeline_1,16.25,0.7170991742662273,False
workload_185.cpp,xczu7ev-ffvc1156-2-e,10.0,0.50296,105,7,1,2,8,cyclic_4_1,block_16_1,block_64_1,complete_1,block_2_1,block_4_1,unroll_2,unroll_4,4.5,0.6371090493180547,False
workload_186.cpp,xczu7ev-ffvc1156-2-e,10.0,0.21934,650,40,12,17,31,block_4_1,block_128_1,cyclic_2_1,cyclic_2_1,complete_1,block_8_1,pipeline_1,pipeline,25.0,0.5513933949130871,False
workload_187.cpp,xczu7ev-ffvc1156-2-e,10.0,0.63272,163,5,1,2,12,cyclic_8_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,complete_1,block_8_1,unroll_8,unroll_2,5.0,0.44964017308402415,False
workload_188.cpp,xczu7ev-ffvc1156-2-e,10.0,0.3236,122,7,1,4,9,cyclic_16_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,complete_1,cyclic_4_1,unroll_4,pipeline_1,5.25,0.8534928947978196,False
workload_189.cpp,xczu7ev-ffvc1156-2-e,10.0,0.27813,177,22,29,20,24,cyclic_16_1,cyclic_128_1,block_64_1,cyclic_8_1,block_2_1,cyclic_2_1,pipeline_1,unroll_4,23.75,0.5705144687888246,False
workload_190.cpp,xczu7ev-ffvc1156-2-e,10.0,0.28664,120,5,1,3,9,cyclic_4_1,cyclic_4_1,cyclic_64_1,block_4_1,complete_1,block_2_1,unroll_4,pipeline_1,4.5,0.917667075194155,False
workload_191.cpp,xczu7ev-ffvc1156-2-e,10.0,0.27931,1223,5,1,15,33,cyclic_4_1,cyclic_2_1,block_4_1,block_8_1,cyclic_2_1,cyclic_4_1,unroll,pipeline_1,13.5,0.7947292050483207,False
workload_192.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22878,266,42,8,8,20,cyclic_4_1,block_128_1,block_32_1,complete_1,block_4_1,complete_1,pipeline_1,unroll,19.5,0.6999275125079322,False
workload_193.cpp,xczu7ev-ffvc1156-2-e,10.0,0.50104,103,7,1,2,7,cyclic_4_1,block_16_1,cyclic_64_1,complete_1,complete_1,block_2_1,unroll_2,unroll_4,4.25,0.6409142527942518,False
workload_194.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22816,100,37,10,6,10,cyclic_2_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,complete_1,cyclic_8_1,pipeline_1,unroll_8,15.75,0.8109542551732111,False
workload_195.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22749,115,25,14,10,15,cyclic_4_1,cyclic_128_1,cyclic_64_1,cyclic_4_1,block_4_1,block_8_1,pipeline_1,unroll_8,16.0,0.8041800877639931,False
workload_196.cpp,xczu7ev-ffvc1156-2-e,10.0,0.21725,101,28,14,8,12,cyclic_4_1,cyclic_16_1,cyclic_4_1,cyclic_8_1,block_4_1,complete_1,pipeline_1,unroll_2,15.5,0.822720439214028,False
workload_198.cpp,xczu7ev-ffvc1156-2-e,10.0,0.94184,134,4,1,4,11,cyclic_4_1,cyclic_128_1,cyclic_64_1,block_4_1,block_4_1,block_4_1,unroll_4,unroll_2,5.0,0.16383119936617405,False
workload_200.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22882,120,12,7,7,9,cyclic_4_1,cyclic_2_1,cyclic_64_1,cyclic_2_1,complete_1,complete_1,pipeline_1,unroll_2,8.75,0.9322288909852029,False
workload_201.cpp,xczu7ev-ffvc1156-2-e,10.0,0.21943,127,40,6,14,22,block_2_1,cyclic_2_1,block_4_1,cyclic_8_1,complete_1,cyclic_4_1,pipeline,unroll_2,20.5,0.6719938257641664,False
workload_202.cpp,xczu7ev-ffvc1156-2-e,10.0,0.21943,128,36,6,14,21,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,block_8_1,pipeline_1,pipeline,19.25,0.708021292507455,False
workload_203.cpp,xczu7ev-ffvc1156-2-e,10.0,0.57456,170,6,1,2,14,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,unroll_8,unroll_2,5.75,0.5260449175153408,False
workload_204.cpp,xczu7ev-ffvc1156-2-e,10.0,1.02312,172,5,1,2,9,cyclic_8_1,block_4_1,cyclic_4_1,cyclic_8_1,block_4_1,block_8_1,unroll_8,unroll_2,4.25,0.12679143930590323,False
workload_205.cpp,xczu7ev-ffvc1156-2-e,10.0,0.5836,86,5,1,1,4,cyclic_4_1,cyclic_2_1,cyclic_2_1,complete_1,block_4_1,block_8_1,unroll_2,unroll_2,2.75,0.5170351568509671,False
workload_206.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22816,106,36,10,7,11,cyclic_2_1,cyclic_32_1,cyclic_64_1,cyclic_8_1,block_4_1,block_8_1,pipeline_1,unroll_8,16.0,0.8038320754108347,False
workload_207.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22816,104,32,10,7,11,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_8_1,block_4_1,block_2_1,pipeline_1,pipeline_1,15.0,0.8285210295930823,False
workload_208.cpp,xczu7ev-ffvc1156-2-e,10.0,0.94184,139,4,1,4,11,cyclic_4_1,cyclic_128_1,cyclic_64_1,block_4_1,block_2_1,block_4_1,unroll_4,unroll_2,5.0,0.16383119936617405,False
workload_209.cpp,xczu7ev-ffvc1156-2-e,10.0,0.23153,165,8,3,6,8,cyclic_4_1,block_4_1,cyclic_128_1,cyclic_8_1,block_4_1,block_8_1,pipeline_1,unroll,6.25,0.9714544569146669,False
workload_210.cpp,xczu7ev-ffvc1156-2-e,10.0,0.23153,157,7,3,6,9,cyclic_4_1,block_2_1,cyclic_128_1,cyclic_2_1,block_4_1,cyclic_2_1,pipeline_1,unroll_2,6.25,0.9714544569146669,False
workload_211.cpp,xczu7ev-ffvc1156-2-e,10.0,0.50104,96,9,1,1,5,cyclic_4_1,block_16_1,cyclic_16_1,complete_1,complete_1,block_2_1,unroll_2,unroll_4,4.0,0.6415227293897782,False
workload_212.cpp,xczu7ev-ffvc1156-2-e,10.0,0.93832,221,4,1,4,16,cyclic_4_1,cyclic_128_1,block_128_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_4,6.25,0.16519107782567222,False
workload_213.cpp,xczu7ev-ffvc1156-2-e,10.0,0.23146,147,23,3,5,11,cyclic_2_1,block_32_1,block_16_1,cyclic_2_1,block_2_1,block_8_1,pipeline,unroll_4,10.5,0.8998343214642849,False
workload_214.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22122,105,12,3,5,6,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_8_1,block_2_1,block_8_1,pipeline_1,unroll_2,6.5,0.9811576435903363,False
workload_215.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22877,272,12,8,9,19,cyclic_4_1,block_128_1,cyclic_64_1,complete_1,block_4_1,block_8_1,pipeline_1,unroll_2,12.0,0.8777048763298783,False
workload_216.cpp,xczu7ev-ffvc1156-2-e,10.0,0.33432,115,7,1,5,12,cyclic_16_1,block_128_1,cyclic_64_1,complete_1,block_4_1,block_8_1,unroll_2,pipeline,6.25,0.8262671658429483,False
workload_217.cpp,xczu7ev-ffvc1156-2-e,10.0,0.93544,122,10,1,1,8,cyclic_4_1,cyclic_32_1,cyclic_4_1,block_4_1,complete_1,block_8_1,unroll_4,unroll_2,5.0,0.16743053943987635,False
workload_218.cpp,xczu7ev-ffvc1156-2-e,10.0,0.36824,104,8,3,3,7,cyclic_8_1,cyclic_8_1,cyclic_16_1,complete_1,block_4_1,complete_1,unroll_2,unroll_8,5.25,0.8100609201557901,False
workload_219.cpp,xczu7ev-ffvc1156-2-e,10.0,0.26232,128,5,15,8,14,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_8_1,block_4_1,block_8_1,unroll_2,unroll,10.5,0.8613629441308724,False
workload_220.cpp,xczu7ev-ffvc1156-2-e,10.0,0.27804,109,30,29,11,16,cyclic_8_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,block_2_1,complete_1,pipeline_1,unroll_8,21.5,0.6267723461664132,False
workload_221.cpp,xczu7ev-ffvc1156-2-e,10.0,0.21854,263,12,8,8,18,cyclic_4_1,block_128_1,cyclic_4_1,complete_1,complete_1,block_8_1,pipeline_1,unroll,11.5,1.0,True
workload_222.cpp,xczu7ev-ffvc1156-2-e,10.0,0.25304,140,10,30,13,23,cyclic_4_1,cyclic_32_1,block_2_1,cyclic_4_1,block_4_1,cyclic_8_1,unroll_2,unroll,19.0,0.7059532383742929,False
workload_223.cpp,xczu7ev-ffvc1156-2-e,10.0,0.27813,171,22,29,20,24,cyclic_16_1,cyclic_128_1,block_64_1,cyclic_8_1,block_4_1,cyclic_2_1,pipeline_1,unroll_2,23.75,0.5705144687888246,False
workload_224.cpp,xczu7ev-ffvc1156-2-e,10.0,0.21725,103,30,14,8,12,cyclic_4_1,cyclic_32_1,cyclic_4_1,block_8_1,complete_1,cyclic_4_1,pipeline_1,unroll_8,16.0,0.8068561122899968,False
workload_225.cpp,xczu7ev-ffvc1156-2-e,10.0,0.21725,101,28,14,8,12,cyclic_4_1,cyclic_16_1,cyclic_4_1,cyclic_8_1,block_4_1,complete_1,pipeline_1,unroll_8,15.5,0.822720439214028,False
workload_226.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22129,114,8,3,5,6,cyclic_4_1,block_2_1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,pipeline,unroll_2,5.5,1.0,True
workload_227.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22749,115,96,14,9,16,cyclic_4_1,cyclic_64_1,block_32_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline,33.75,0.35760104489613864,False
workload_228.cpp,xczu7ev-ffvc1156-2-e,10.0,0.28273,213,5,3,6,9,cyclic_16_1,block_4_1,cyclic_128_1,cyclic_8_1,block_4_1,block_8_1,pipeline_1,unroll,5.75,0.9230082122693679,False
workload_229.cpp,xczu7ev-ffvc1156-2-e,10.0,0.49688,138,9,1,3,11,cyclic_4_1,block_16_1,cyclic_64_1,complete_1,complete_1,block_2_1,unroll_4,unroll_4,6.0,0.6381655461350003,False
workload_230.cpp,xczu7ev-ffvc1156-2-e,10.0,0.32504,87,7,1,2,5,cyclic_8_1,cyclic_16_1,cyclic_2_1,complete_1,block_4_1,block_8_1,unroll_2,pipeline,3.75,0.8726741971686343,False
workload_231.cpp,xczu7ev-ffvc1156-2-e,10.0,0.28664,129,4,1,5,11,cyclic_4_1,cyclic_128_1,cyclic_64_1,cyclic_4_1,complete_1,block_4_1,unroll_4,pipeline_1,5.25,0.9182131768999588,False
workload_232.cpp,xczu7ev-ffvc1156-2-e,10.0,0.27608,96,5,1,3,7,cyclic_4_1,cyclic_128_1,cyclic_4_1,complete_1,complete_1,block_4_1,unroll_2,pipeline_1,4.0,0.9364359658293546,False
workload_233.cpp,xczu7ev-ffvc1156-2-e,10.0,0.97336,89,6,1,1,5,cyclic_8_1,cyclic_8_1,cyclic_2_1,complete_1,block_2_1,block_8_1,unroll_2,unroll_2,3.25,0.14766465000125434,False
workload_234.cpp,xczu7ev-ffvc1156-2-e,10.0,0.76383,2089,4,1,7,23,block_2_1,cyclic_2_1,block_128_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll,unroll_2,8.75,0.29305689810909386,False
workload_235.cpp,xczu7ev-ffvc1156-2-e,10.0,0.76383,2111,9,1,5,19,block_2_1,block_16_1,block_64_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll,unroll_2,8.5,0.29382581648290934,False
workload_236.cpp,xczu7ev-ffvc1156-2-e,10.0,0.58744,84,7,1,1,4,cyclic_2_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,complete_1,complete_1,unroll_2,unroll_2,3.25,0.5120489869998638,False
workload_238.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22882,109,15,7,6,8,cyclic_4_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,block_4_1,complete_1,pipeline_1,unroll_8,9.0,0.9279886348967864,False
workload_239.cpp,xczu7ev-ffvc1156-2-e,10.0,0.2813,99,7,5,5,7,cyclic_8_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,complete_1,complete_1,pipeline_1,unroll_2,6.0,0.9219131751578266,False
workload_240.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22129,112,12,3,5,8,cyclic_4_1,block_16_1,cyclic_4_1,complete_1,complete_1,block_8_1,pipeline_1,unroll_4,7.0,0.9718975819628358,False
workload_241.cpp,xczu7ev-ffvc1156-2-e,10.0,0.27257,118,5,3,5,6,cyclic_8_1,block_2_1,cyclic_4_1,cyclic_8_1,complete_1,block_8_1,pipeline_1,unroll,4.75,1.0,True
workload_242.cpp,xczu7ev-ffvc1156-2-e,10.0,0.9316,122,5,1,2,8,cyclic_4_1,cyclic_64_1,cyclic_4_1,block_4_1,block_2_1,complete_1,unroll_4,unroll_2,4.0,0.16983478856712836,False
workload_243.cpp,xczu7ev-ffvc1156-2-e,10.0,0.21725,103,30,14,8,12,cyclic_4_1,cyclic_32_1,cyclic_4_1,block_8_1,block_4_1,cyclic_2_1,pipeline_1,unroll_8,16.0,0.8068561122899968,False
workload_244.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22052,95,8,4,5,7,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,complete_1,block_4_1,pipeline,unroll_2,6.0,1.0,True
workload_245.cpp,xczu7ev-ffvc1156-2-e,10.0,0.2764,121,5,1,4,9,cyclic_4_1,cyclic_128_1,block_4_1,block_4_1,complete_1,block_4_1,unroll_4,pipeline_1,4.75,0.9381365627431795,False
workload_246.cpp,xczu7ev-ffvc1156-2-e,10.0,0.93688,91,7,1,1,5,cyclic_4_1,cyclic_16_1,cyclic_4_1,complete_1,block_4_1,complete_1,unroll_2,unroll_2,3.5,0.16679772781891955,False
workload_247.cpp,xczu7ev-ffvc1156-2-e,10.0,0.2764,122,5,1,4,9,cyclic_4_1,cyclic_128_1,cyclic_4_1,complete_1,block_2_1,complete_1,unroll_4,pipeline_1,4.75,0.9381365627431795,False
workload_248.cpp,xczu7ev-ffvc1156-2-e,10.0,0.58888,207,14,1,3,16,cyclic_4_1,block_128_1,block_32_1,cyclic_4_1,cyclic_2_1,block_8_1,unroll_4,unroll_4,8.5,0.49133497591542674,False
workload_249.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22129,113,12,3,5,8,cyclic_4_1,block_16_1,cyclic_2_1,complete_1,complete_1,block_2_1,pipeline_1,unroll_2,7.0,0.9718975819628358,False
workload_250.cpp,xczu7ev-ffvc1156-2-e,10.0,0.21792,100,36,10,7,10,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_4_1,block_4_1,cyclic_8_1,pipeline_1,unroll,15.75,0.8147631939845033,False
workload_251.cpp,xczu7ev-ffvc1156-2-e,10.0,0.22129,112,8,3,5,6,cyclic_4_1,block_2_1,block_4_1,complete_1,cyclic_2_1,block_8_1,pipeline,unroll_2,5.5,1.0,True
workload_252.cpp,xczu7ev-ffvc1156-2-e,10.0,0.25304,145,5,30,15,25,cyclic_4_1,cyclic_128_1,block_2_1,cyclic_8_1,block_4_1,block_8_1,unroll_2,unroll,18.75,0.7128017153948849,False
workload_253.cpp,xczu7ev-ffvc1156-2-e,10.0,0.95352,89,7,1,1,4,cyclic_2_1,cyclic_16_1,cyclic_4_1,cyclic_8_1,block_4_1,complete_1,unroll_2,unroll_2,3.25,0.15765700970583135,False
workload_254.cpp,xczu7ev-ffvc1156-2-e,10.0,0.21941,124,37,6,14,22,block_2_1,cyclic_8_1,cyclic_2_1,complete_1,block_4_1,block_8_1,pipeline,pipeline,19.75,0.693479010697636,False
workload_255.cpp,xczu7ev-ffvc1156-2-e,10.0,0.5848,168,4,1,3,13,cyclic_4_1,cyclic_2_1,cyclic_64_1,cyclic_4_1,block_2_1,block_4_1,unroll_8,unroll_2,5.25,0.5133827874048188,False
workload_256.cpp,xczu7ev-ffvc1156-2-e,10.0,0.96368,186,5,1,2,14,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,complete_1,complete_1,unroll_8,unroll_2,5.5,0.1521258340501163,False
workload_257.cpp,xczu7ev-ffvc1156-2-e,10.0,1.00388,372,4,1,5,32,cyclic_4_1,cyclic_64_1,cyclic_128_1,cyclic_2_1,cyclic_2_1,complete_1,unroll_16,unroll_2,10.5,0.13044248787351698,False
workload_258.cpp,xczu7ev-ffvc1156-2-e,10.0,0.6156,134,4,1,7,15,block_2_1,cyclic_2_1,block_64_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,6.75,0.466631584260095,False
workload_259.cpp,xczu7ev-ffvc1156-2-e,10.0,0.58984,120,4,1,3,10,cyclic_4_1,cyclic_2_1,cyclic_64_1,cyclic_4_1,complete_1,cyclic_4_1,unroll_4,unroll_2,4.5,0.5079880756931306,False
workload_260.cpp,xczu7ev-ffvc1156-2-e,10.0,0.9484,92,11,1,1,5,cyclic_2_1,cyclic_32_1,cyclic_16_1,cyclic_8_1,complete_1,block_2_1,unroll_2,unroll_2,4.5,0.16036402370069722,False
