Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,InnerLoop_4_1,Replicate_Count,Area,Weight,is_pareto
bbgemm_3383.c,xcu200-fsgd2104-2-e,3.33,0.13354632,166.5,0,1,12,7,unroll_32,unroll_2,pipeline_1,unroll_8,unroll_8,2,5,1,True
bbgemm_3185.c,xcu200-fsgd2104-2-e,3.33,1.44956232,76,0,0,2,2,unroll_32,unroll_2,unroll_2,pipeline_1,pipeline_1,2,1,0.897488540334,False
bbgemm_3540.c,xcu200-fsgd2104-2-e,3.33,0.97217352,88.5,0,0,2,2,unroll_32,unroll_2,unroll_2,pipeline_1,unroll_8,2,1,0.9425151154,False
bbgemm_3243.c,xcu200-fsgd2104-2-e,3.33,5.14932552,77.5,0,0,1,1.5,unroll_32,unroll_2,unroll_2,unroll_2,pipeline_1,2,0.625,0.503903041128,False
bbgemm_3390.c,xcu200-fsgd2104-2-e,3.33,1.69848648,111,0,0,1,2,unroll_32,unroll_2,unroll_2,unroll_2,unroll_8,1,0.75,0.883325094425,False
bbgemm_3225.c,xcu200-fsgd2104-2-e,3.33,5.53123656,168,0,0,2,3,unroll_32,unroll_2,unroll_2,unroll_4,pipeline_1,1,1.25,0.462609881741,False
bbgemm_3490.c,xcu200-fsgd2104-2-e,3.33,1.3438548,192,0,0,1,3,unroll_32,unroll_2,unroll_2,unroll_4,unroll_8,1,1,0.906136730038,False
bbgemm_3323.c,xcu200-fsgd2104-2-e,3.33,4.59691848,386,0,0,5,7,unroll_32,unroll_2,unroll_2,unroll_8,pipeline_1,1,3,0.506269251395,False
bbgemm_3433.c,xcu200-fsgd2104-2-e,3.33,0.56639304,283,0,2,4,5,unroll_32,unroll_2,unroll_2,unroll_8,unroll_8,1,2.75,0.862583593515,False
bbgemm_3372.c,xcu200-fsgd2104-2-e,3.33,1.69507656,224,0,0,2,4,unroll_32,unroll_2,unroll_4,unroll_2,unroll_8,1,1.5,0.843088666855,False
bbgemm_3656.c,xcu200-fsgd2104-2-e,3.33,1.34044488,426,0,0,2,6,unroll_32,unroll_2,unroll_4,unroll_4,unroll_8,1,2,0.845423841517,False
bbgemm_3321.c,xcu200-fsgd2104-2-e,3.33,0.31405896,454,0,2,4,7,unroll_32,unroll_2,unroll_4,unroll_8,unroll_8,1,3.25,1,True
bbgemm_3686.c,xcu200-fsgd2104-2-e,3.33,1.08129096,408,0,0,10,10,unroll_32,unroll_2,unroll_8,pipeline_1,unroll_8,1,5,0.72009052251,False
bbgemm_3563.c,xcu200-fsgd2104-2-e,3.33,1.6933716,565,0,0,5,7,unroll_32,unroll_2,unroll_8,unroll_2,unroll_8,1,3,0.767688650076,False
bbgemm_3724.c,xcu200-fsgd2104-2-e,3.33,5.52612168,1972,0,0,11,13,unroll_32,unroll_2,unroll_8,unroll_4,pipeline_1,1,6,0.342502068877,False
bbgemm_3209.c,xcu200-fsgd2104-2-e,3.33,1.33873992,1398,0,0,5,9,unroll_32,unroll_2,unroll_8,unroll_4,unroll_8,1,3.5,0.778597025789,False
bbgemm_3526.c,xcu200-fsgd2104-2-e,3.33,0.18789192,1077,0,4,6,12,unroll_32,unroll_2,unroll_8,unroll_8,unroll_8,1,5.5,0.73288204021,False
bbgemm_3458.c,xcu200-fsgd2104-2-e,3.33,0.13320333,706,0,1,47,23,unroll_32,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,17.75,1,True
bbgemm_3370.c,xcu200-fsgd2104-2-e,3.33,0.13320333,735,0,1,47,23,unroll_32,unroll_32,pipeline_1,pipeline_1,unroll_8,1,17.75,1,True
bbgemm_3595.c,xcu200-fsgd2104-2-e,3.33,0.13320333,740,0,1,47,23,unroll_32,unroll_32,pipeline_1,unroll_2,pipeline_1,1,17.75,1,True
bbgemm_3580.c,xcu200-fsgd2104-2-e,3.33,0.13320333,740,0,1,47,23,unroll_32,unroll_32,pipeline_1,unroll_4,pipeline_1,1,17.75,1,True
bbgemm_3471.c,xcu200-fsgd2104-2-e,3.33,0.13320333,741,0,1,47,23,unroll_32,unroll_32,pipeline_1,unroll_8,pipeline_1,1,17.75,1,True
bbgemm_3398.c,xcu200-fsgd2104-2-e,3.33,0.13320333,789,0,1,47,23,unroll_32,unroll_32,pipeline_1,unroll_8,unroll_8,1,17.75,1,True
bbgemm_3253.c,xcu200-fsgd2104-2-e,3.33,0.13338648,305,0,1,24,14,unroll_32,unroll_4,pipeline_1,pipeline_1,pipeline_1,5,9.75,1,True
bbgemm_3277.c,xcu200-fsgd2104-2-e,3.33,0.13338648,317,0,1,24,14,unroll_32,unroll_4,pipeline_1,pipeline_1,unroll_4,1,9.75,1,True
bbgemm_3272.c,xcu200-fsgd2104-2-e,3.33,0.13338648,326,0,1,24,14,unroll_32,unroll_4,pipeline_1,pipeline_1,unroll_8,3,9.75,1,True
bbgemm_3536.c,xcu200-fsgd2104-2-e,3.33,0.13338648,319.5,0,1,24,14,unroll_32,unroll_4,pipeline_1,unroll_2,unroll_8,2,9.75,1,True
bbgemm_3262.c,xcu200-fsgd2104-2-e,3.33,0.13338648,324.5,0,1,24,14,unroll_32,unroll_4,pipeline_1,unroll_4,pipeline_1,2,9.75,1,True
bbgemm_3391.c,xcu200-fsgd2104-2-e,3.33,0.13338648,332.5,0,1,24,14,unroll_32,unroll_4,pipeline_1,unroll_4,unroll_8,2,9.75,1,True
bbgemm_3468.c,xcu200-fsgd2104-2-e,3.33,0.13338648,320,0,1,24,14,unroll_32,unroll_4,pipeline_1,unroll_8,pipeline_1,2,9.75,1,True
bbgemm_3396.c,xcu200-fsgd2104-2-e,3.33,0.13338648,341,0,1,24,14,unroll_32,unroll_4,pipeline_1,unroll_8,unroll_8,2,9.75,1,True
bbgemm_3194.c,xcu200-fsgd2104-2-e,3.33,1.59102072,160,0,0,4,4.5,unroll_32,unroll_4,unroll_2,pipeline_1,pipeline_1,2,2.125,0.812445207491,False
bbgemm_3229.c,xcu200-fsgd2104-2-e,3.33,1.08123768,181,0,0,5,5,unroll_32,unroll_4,unroll_2,pipeline_1,unroll_8,1,2.5,0.836229056444,False
bbgemm_3543.c,xcu200-fsgd2104-2-e,3.33,0.56633976,641,0,2,7,9,unroll_32,unroll_4,unroll_2,unroll_8,unroll_8,1,4.5,0.768967090679,False
bbgemm_3098.c,xcu200-fsgd2104-2-e,3.33,1.59102072,1526.5,0,0,17,19.5,unroll_32,unroll_4,unroll_8,pipeline_1,unroll_4,2,9.125,0.514430666328,False
bbgemm_3212.c,xcu200-fsgd2104-2-e,3.33,1.69331832,2079,0,0,9,12,unroll_32,unroll_4,unroll_8,unroll_2,unroll_8,1,5.25,0.663580155589,False
bbgemm_3596.c,xcu200-fsgd2104-2-e,3.33,0.18783864,2917,0,4,10,18,unroll_32,unroll_4,unroll_8,unroll_8,unroll_8,1,8,0.572619429898,False
bbgemm_3151.c,xcu200-fsgd2104-2-e,3.33,0.13320333,708.5,0,1,47,23,unroll_32,unroll_64,pipeline_1,pipeline_1,pipeline_1,6,17.75,1,True
bbgemm_3655.c,xcu200-fsgd2104-2-e,3.33,0.13320333,709,0,1,47,23,unroll_32,unroll_64,pipeline_1,pipeline_1,unroll_2,1,17.75,1,True
bbgemm_3206.c,xcu200-fsgd2104-2-e,3.33,0.13320333,726,0,1,47,23,unroll_32,unroll_64,pipeline_1,pipeline_1,unroll_4,1,17.75,1,True
bbgemm_3164.c,xcu200-fsgd2104-2-e,3.33,0.13320333,726,0,1,47,23,unroll_32,unroll_64,pipeline_1,pipeline_1,unroll_8,4,17.75,1,True
bbgemm_3452.c,xcu200-fsgd2104-2-e,3.33,0.13320333,741.5,0,1,47,23,unroll_32,unroll_64,pipeline_1,unroll_2,pipeline_1,2,17.75,1,True
bbgemm_3291.c,xcu200-fsgd2104-2-e,3.33,0.13320333,726,0,1,47,23,unroll_32,unroll_64,pipeline_1,unroll_2,unroll_8,2,17.75,1,True
bbgemm_3239.c,xcu200-fsgd2104-2-e,3.33,0.13320333,727,0,1,47,23,unroll_32,unroll_64,pipeline_1,unroll_4,pipeline_1,4,17.75,1,True
bbgemm_3645.c,xcu200-fsgd2104-2-e,3.33,0.13320333,733,0,1,47,23,unroll_32,unroll_64,pipeline_1,unroll_4,unroll_2,1,17.75,1,True
bbgemm_3202.c,xcu200-fsgd2104-2-e,3.33,0.13320333,746,0,1,47,23,unroll_32,unroll_64,pipeline_1,unroll_4,unroll_8,2,17.75,1,True
bbgemm_3419.c,xcu200-fsgd2104-2-e,3.33,0.13320333,749,0,1,47,23,unroll_32,unroll_64,pipeline_1,unroll_8,pipeline_1,3,17.75,1,True
bbgemm_3676.c,xcu200-fsgd2104-2-e,3.33,0.13320333,785,0,1,47,23,unroll_32,unroll_64,pipeline_1,unroll_8,unroll_2,1,17.75,1,True
bbgemm_3176.c,xcu200-fsgd2104-2-e,3.33,0.13320333,796,0,1,47,23,unroll_32,unroll_64,pipeline_1,unroll_8,unroll_8,2,17.75,1,True
bbgemm_3079.c,xcu200-fsgd2104-2-e,3.33,1.80065088,409,0,0,9,9,unroll_32,unroll_64,unroll_2,pipeline_1,pipeline_1,3,4.5,0.684145309222,False
bbgemm_3640.c,xcu200-fsgd2104-2-e,3.33,1.69835328,588,0,0,4,7,unroll_32,unroll_64,unroll_2,unroll_2,unroll_8,1,2.75,0.774662813447,False
bbgemm_3609.c,xcu200-fsgd2104-2-e,3.33,1.3437216,1385,0,0,5,8,unroll_32,unroll_64,unroll_2,unroll_4,unroll_8,1,3.25,0.790474625625,False
bbgemm_3184.c,xcu200-fsgd2104-2-e,3.33,0.13320333,720,0,1,47,23,unroll_32,unroll_8,pipeline_1,pipeline_1,pipeline_1,5,17.75,1,True
bbgemm_3221.c,xcu200-fsgd2104-2-e,3.33,0.13320333,725,0,1,47,23,unroll_32,unroll_8,pipeline_1,pipeline_1,unroll_8,3,17.75,1,True
bbgemm_3362.c,xcu200-fsgd2104-2-e,3.33,0.13320333,717,0,1,47,23,unroll_32,unroll_8,pipeline_1,unroll_2,pipeline_1,3,17.75,1,True
bbgemm_3643.c,xcu200-fsgd2104-2-e,3.33,0.13320333,726,0,1,47,23,unroll_32,unroll_8,pipeline_1,unroll_2,unroll_8,2,17.75,1,True
bbgemm_3439.c,xcu200-fsgd2104-2-e,3.33,0.13320333,738,0,1,47,23,unroll_32,unroll_8,pipeline_1,unroll_4,pipeline_1,3,17.75,1,True
bbgemm_3344.c,xcu200-fsgd2104-2-e,3.33,0.13320333,740,0,1,47,23,unroll_32,unroll_8,pipeline_1,unroll_4,unroll_8,2,17.75,1,True
bbgemm_3165.c,xcu200-fsgd2104-2-e,3.33,0.13320333,780.5,0,1,47,23,unroll_32,unroll_8,pipeline_1,unroll_8,pipeline_1,4,17.75,1,True
bbgemm_3623.c,xcu200-fsgd2104-2-e,3.33,0.13320333,796,0,1,47,23,unroll_32,unroll_8,pipeline_1,unroll_8,unroll_2,1,17.75,1,True
bbgemm_3227.c,xcu200-fsgd2104-2-e,3.33,0.13320333,797,0,1,47,23,unroll_32,unroll_8,pipeline_1,unroll_8,unroll_8,2,17.75,1,True
bbgemm_3352.c,xcu200-fsgd2104-2-e,3.33,0.85951296,427,0,0,10,10,unroll_32,unroll_8,unroll_2,pipeline_1,unroll_8,1,5,0.735280223547,False
bbgemm_3425.c,xcu200-fsgd2104-2-e,3.33,1.69835328,661,0,0,4,7,unroll_32,unroll_8,unroll_2,unroll_2,unroll_8,1,2.75,0.774662813447,False
bbgemm_3356.c,xcu200-fsgd2104-2-e,3.33,0.56625984,2424,0,2,13,12,unroll_32,unroll_8,unroll_2,unroll_8,unroll_8,1,6.75,0.62075455487,False
bbgemm_3181.c,xcu200-fsgd2104-2-e,3.33,0.75659265,322,0,1,13,7,unroll_4,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,5.25,0.728856820826,False
bbgemm_3268.c,xcu200-fsgd2104-2-e,3.33,0.75659265,303,0,1,13,7,unroll_4,unroll_16,pipeline_1,unroll_2,pipeline_1,1,5.25,0.728856820826,False
bbgemm_3230.c,xcu200-fsgd2104-2-e,3.33,0.75643281,339,0,1,13,7,unroll_4,unroll_16,pipeline_1,unroll_8,unroll_4,1,5.25,0.728866681516,False
bbgemm_3584.c,xcu200-fsgd2104-2-e,3.33,0.75693231,80,0,1,3,2,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,1.5,0.934876784982,False
bbgemm_3375.c,xcu200-fsgd2104-2-e,3.33,1.09869687,175,0,0,2.5,2.5,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_8,2,1.25,0.914634015852,False
bbgemm_3615.c,xcu200-fsgd2104-2-e,3.33,0.75677247,85,0,1,3,3,unroll_4,unroll_2,pipeline_1,unroll_8,pipeline_1,1,1.75,0.912662470213,False
bbgemm_3385.c,xcu200-fsgd2104-2-e,3.33,1.70145351,862,0,1,13,9,unroll_4,unroll_64,pipeline_1,pipeline_1,unroll_8,1,5.75,0.637517394586,False
bbgemm_3241.c,xcu200-fsgd2104-2-e,3.33,0.75659265,318,0,1,13,7,unroll_4,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,5.25,0.728856820826,False
bbgemm_3457.c,xcu200-fsgd2104-2-e,3.33,0.75643281,318,0,1,13,7,unroll_4,unroll_8,pipeline_1,unroll_2,pipeline_1,1,5.25,0.728866681516,False
bbgemm_3663.c,xcu200-fsgd2104-2-e,3.33,0.72953973,395,0,1,13,8,unroll_4,unroll_8,pipeline_1,unroll_8,unroll_8,1,5.5,0.714311974815,False
bbgemm_3232.c,xcu200-fsgd2104-2-e,3.33,0.13320333,768,0,1,47,23,unroll_64,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,17.75,1,True
bbgemm_3340.c,xcu200-fsgd2104-2-e,3.33,0.13320333,746,0,1,47,23,unroll_64,unroll_16,pipeline_1,unroll_4,unroll_8,1,17.75,1,True
bbgemm_3687.c,xcu200-fsgd2104-2-e,3.33,0.13354632,151,0,1,12,7,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,5,1,True
bbgemm_3620.c,xcu200-fsgd2104-2-e,3.33,0.13354632,160.5,0,1,12,7,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,2,5,1,True
bbgemm_3706.c,xcu200-fsgd2104-2-e,3.33,1.3438548,195,0,0,1,3,unroll_64,unroll_2,unroll_2,unroll_4,unroll_8,1,1,0.906136730038,False
bbgemm_3732.c,xcu200-fsgd2104-2-e,3.33,0.31405896,495,0,2,4,7,unroll_64,unroll_2,unroll_4,unroll_8,unroll_8,1,3.25,1,True
bbgemm_3463.c,xcu200-fsgd2104-2-e,3.33,0.13320333,711,0,1,47,23,unroll_64,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,17.75,1,True
bbgemm_3223.c,xcu200-fsgd2104-2-e,3.33,0.13338648,332,0,1,24,14,unroll_64,unroll_4,pipeline_1,pipeline_1,pipeline_1,3,9.75,1,True
bbgemm_3138.c,xcu200-fsgd2104-2-e,3.33,0.13338648,308,0,1,24,14,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_4,2,9.75,1,True
bbgemm_3280.c,xcu200-fsgd2104-2-e,3.33,0.13338648,313.5,0,1,24,14,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_8,2,9.75,1,True
bbgemm_3266.c,xcu200-fsgd2104-2-e,3.33,0.13338648,321,0,1,24,14,unroll_64,unroll_4,pipeline_1,unroll_4,pipeline_1,3,9.75,1,True
bbgemm_3270.c,xcu200-fsgd2104-2-e,3.33,0.13338648,328,0,1,24,14,unroll_64,unroll_4,pipeline_1,unroll_8,pipeline_1,1,9.75,1,True
bbgemm_3191.c,xcu200-fsgd2104-2-e,3.33,0.13338648,361,0,1,24,14,unroll_64,unroll_4,pipeline_1,unroll_8,unroll_4,1,9.75,1,True
bbgemm_3199.c,xcu200-fsgd2104-2-e,3.33,1.44950904,1242,0,0,16,20,unroll_64,unroll_4,unroll_8,pipeline_1,pipeline_1,1,9,0.52517780466,False
bbgemm_3086.c,xcu200-fsgd2104-2-e,3.33,1.7325324,1449,0,0,18,19,unroll_64,unroll_4,unroll_8,pipeline_1,unroll_4,1,9.25,0.503136650398,False
bbgemm_3179.c,xcu200-fsgd2104-2-e,3.33,0.13320333,784,0,1,47,23,unroll_64,unroll_64,pipeline_1,pipeline_1,pipeline_1,1,17.75,1,True
bbgemm_3099.c,xcu200-fsgd2104-2-e,3.33,1.80065088,409,0,0,9,9,unroll_64,unroll_64,unroll_2,pipeline_1,pipeline_1,3,4.5,0.684145309222,False
bbgemm_3193.c,xcu200-fsgd2104-2-e,3.33,0.9686304,444.5,0,0,10,9.5,unroll_64,unroll_64,unroll_2,pipeline_1,unroll_8,2,4.875,0.733294094182,False
bbgemm_3673.c,xcu200-fsgd2104-2-e,3.33,0.13320333,704,0,1,47,23,unroll_64,unroll_8,pipeline_1,pipeline_1,unroll_8,1,17.75,1,True
bbgemm_3423.c,xcu200-fsgd2104-2-e,3.33,0.13320333,767,0,1,47,23,unroll_64,unroll_8,pipeline_1,unroll_4,pipeline_1,1,17.75,1,True
bbgemm_3155.c,xcu200-fsgd2104-2-e,3.33,0.13320333,768,0,1,47,23,unroll_64,unroll_8,pipeline_1,unroll_8,pipeline_1,1,17.75,1,True
bbgemm_3072.c,xcu200-fsgd2104-2-e,3.33,0.13320333,706,0,1,47,23,unroll_8,unroll_16,pipeline_1,pipeline_1,pipeline_1,5,17.75,1,True
bbgemm_3257.c,xcu200-fsgd2104-2-e,3.33,0.13320333,684,0,1,47,23,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_4,1,17.75,1,True
bbgemm_3217.c,xcu200-fsgd2104-2-e,3.33,0.13320333,756,0,1,47,23,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_8,3,17.75,1,True
bbgemm_3109.c,xcu200-fsgd2104-2-e,3.33,0.13320333,762,0,1,47,23,unroll_8,unroll_16,pipeline_1,unroll_4,pipeline_1,4,17.75,1,True
bbgemm_3170.c,xcu200-fsgd2104-2-e,3.33,0.13320333,791,0,1,47,23,unroll_8,unroll_16,pipeline_1,unroll_8,pipeline_1,3,17.75,1,True
bbgemm_3642.c,xcu200-fsgd2104-2-e,3.33,0.13320333,796.5,0,1,47,23,unroll_8,unroll_16,pipeline_1,unroll_8,unroll_8,2,17.75,1,True
bbgemm_3274.c,xcu200-fsgd2104-2-e,3.33,1.4460192,371,0,0,8,10,unroll_8,unroll_16,unroll_2,pipeline_1,pipeline_1,1,4.5,0.712088089915,False
bbgemm_3312.c,xcu200-fsgd2104-2-e,3.33,0.13354632,154,0,1,12,7,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline_1,5,5,1,True
bbgemm_3335.c,xcu200-fsgd2104-2-e,3.33,0.13354632,159.5,0,1,12,7,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_2,2,5,1,True
bbgemm_3292.c,xcu200-fsgd2104-2-e,3.33,0.13354632,154,0,1,12,7,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_4,1,5,1,True
bbgemm_3420.c,xcu200-fsgd2104-2-e,3.33,0.13354632,159,0,1,12,7,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_8,3,5,1,True
bbgemm_3690.c,xcu200-fsgd2104-2-e,3.33,0.13354632,160,0,1,12,7,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_8,1,5,1,True
bbgemm_3523.c,xcu200-fsgd2104-2-e,3.33,0.13354632,167,0,1,12,7,unroll_8,unroll_2,pipeline_1,unroll_4,pipeline_1,3,5,1,True
bbgemm_3485.c,xcu200-fsgd2104-2-e,3.33,0.13354632,163.5,0,1,12,7,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_8,2,5,1,True
bbgemm_3365.c,xcu200-fsgd2104-2-e,3.33,0.13354632,157,0,1,12,7,unroll_8,unroll_2,pipeline_1,unroll_8,pipeline_1,3,5,1,True
bbgemm_3492.c,xcu200-fsgd2104-2-e,3.33,0.13354632,174,0,1,12,7,unroll_8,unroll_2,pipeline_1,unroll_8,unroll_8,2,5,1,True
bbgemm_3341.c,xcu200-fsgd2104-2-e,3.33,5.58579528,75,0,0,1,1,unroll_8,unroll_2,unroll_2,unroll_2,pipeline_1,1,0.5,0.462325388312,False
bbgemm_3361.c,xcu200-fsgd2104-2-e,3.33,1.3438548,181,0,0,1,3,unroll_8,unroll_2,unroll_2,unroll_4,unroll_8,1,1,0.906136730038,False
bbgemm_3670.c,xcu200-fsgd2104-2-e,3.33,1.73258568,166,0,0,4,4,unroll_8,unroll_2,unroll_4,pipeline_1,pipeline_1,1,2,0.804390275489,False
bbgemm_3424.c,xcu200-fsgd2104-2-e,3.33,1.34044488,468,0,0,2,6,unroll_8,unroll_2,unroll_4,unroll_4,unroll_8,1,2,0.845423841517,False
bbgemm_3371.c,xcu200-fsgd2104-2-e,3.33,0.31405896,460,0,2,4,7,unroll_8,unroll_2,unroll_4,unroll_8,unroll_8,1,3.25,1,True
bbgemm_3689.c,xcu200-fsgd2104-2-e,3.33,0.18789192,1000,0,4,6,12,unroll_8,unroll_2,unroll_8,unroll_8,unroll_8,1,5.5,0.73288204021,False
bbgemm_3560.c,xcu200-fsgd2104-2-e,3.33,0.13320333,699,0,1,47,23,unroll_8,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,17.75,1,True
bbgemm_3588.c,xcu200-fsgd2104-2-e,3.33,0.13320333,710,0,1,47,23,unroll_8,unroll_32,pipeline_1,pipeline_1,unroll_8,1,17.75,1,True
bbgemm_3346.c,xcu200-fsgd2104-2-e,3.33,0.13320333,753,0,1,47,23,unroll_8,unroll_32,pipeline_1,unroll_8,pipeline_1,1,17.75,1,True
bbgemm_3512.c,xcu200-fsgd2104-2-e,3.33,0.13320333,797,0,1,47,23,unroll_8,unroll_32,pipeline_1,unroll_8,unroll_8,2,17.75,1,True
bbgemm_3177.c,xcu200-fsgd2104-2-e,3.33,0.13338648,327,0,1,24,14,unroll_8,unroll_4,pipeline_1,pipeline_1,pipeline_1,5,9.75,1,True
bbgemm_3637.c,xcu200-fsgd2104-2-e,3.33,0.13338648,329.5,0,1,24,14,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_8,2,9.75,1,True
bbgemm_3586.c,xcu200-fsgd2104-2-e,3.33,0.13338648,309,0,1,24,14,unroll_8,unroll_4,pipeline_1,unroll_2,pipeline_1,1,9.75,1,True
bbgemm_3520.c,xcu200-fsgd2104-2-e,3.33,0.13338648,351,0,1,24,14,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_8,1,9.75,1,True
bbgemm_3328.c,xcu200-fsgd2104-2-e,3.33,0.13338648,308,0,1,24,14,unroll_8,unroll_4,pipeline_1,unroll_4,pipeline_1,3,9.75,1,True
bbgemm_3495.c,xcu200-fsgd2104-2-e,3.33,0.13338648,346.5,0,1,24,14,unroll_8,unroll_4,pipeline_1,unroll_4,unroll_8,2,9.75,1,True
bbgemm_3427.c,xcu200-fsgd2104-2-e,3.33,0.13338648,346.5,0,1,24,14,unroll_8,unroll_4,pipeline_1,unroll_8,unroll_8,2,9.75,1,True
bbgemm_3701.c,xcu200-fsgd2104-2-e,3.33,1.6984332,221,0,0,2,4,unroll_8,unroll_4,unroll_2,unroll_2,unroll_8,1,1.5,0.842796632235,False
bbgemm_3718.c,xcu200-fsgd2104-2-e,3.33,0.18783864,3165,0,4,10,18,unroll_8,unroll_4,unroll_8,unroll_8,unroll_8,1,8,0.572619429898,False
bbgemm_3250.c,xcu200-fsgd2104-2-e,3.33,0.13320333,746.5,0,1,47,23,unroll_8,unroll_64,pipeline_1,pipeline_1,pipeline_1,2,17.75,1,True
bbgemm_3481.c,xcu200-fsgd2104-2-e,3.33,0.13320333,744,0,1,47,23,unroll_8,unroll_64,pipeline_1,pipeline_1,unroll_2,1,17.75,1,True
bbgemm_3306.c,xcu200-fsgd2104-2-e,3.33,0.13320333,712,0,1,47,23,unroll_8,unroll_64,pipeline_1,pipeline_1,unroll_8,3,17.75,1,True
bbgemm_3682.c,xcu200-fsgd2104-2-e,3.33,0.13320333,738,0,1,47,23,unroll_8,unroll_64,pipeline_1,unroll_2,unroll_8,1,17.75,1,True
bbgemm_3336.c,xcu200-fsgd2104-2-e,3.33,0.13320333,740,0,1,47,23,unroll_8,unroll_64,pipeline_1,unroll_4,pipeline_1,3,17.75,1,True
bbgemm_3299.c,xcu200-fsgd2104-2-e,3.33,0.13320333,727,0,1,47,23,unroll_8,unroll_64,pipeline_1,unroll_4,unroll_2,1,17.75,1,True
bbgemm_3295.c,xcu200-fsgd2104-2-e,3.33,0.13320333,743,0,1,47,23,unroll_8,unroll_64,pipeline_1,unroll_4,unroll_8,2,17.75,1,True
bbgemm_3226.c,xcu200-fsgd2104-2-e,3.33,0.13320333,709,0,1,47,23,unroll_8,unroll_8,pipeline_1,pipeline_1,pipeline_1,5,17.75,1,True
bbgemm_3498.c,xcu200-fsgd2104-2-e,3.33,0.13320333,738,0,1,47,23,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_8,1,17.75,1,True
bbgemm_3242.c,xcu200-fsgd2104-2-e,3.33,0.13320333,713.5,0,1,47,23,unroll_8,unroll_8,pipeline_1,unroll_2,pipeline_1,4,17.75,1,True
bbgemm_3412.c,xcu200-fsgd2104-2-e,3.33,0.13320333,754.5,0,1,47,23,unroll_8,unroll_8,pipeline_1,unroll_2,unroll_8,2,17.75,1,True
bbgemm_3513.c,xcu200-fsgd2104-2-e,3.33,0.13320333,788,0,1,47,23,unroll_8,unroll_8,pipeline_1,unroll_4,pipeline_1,1,17.75,1,True
bbgemm_3589.c,xcu200-fsgd2104-2-e,3.33,0.13320333,751,0,1,47,23,unroll_8,unroll_8,pipeline_1,unroll_4,unroll_8,2,17.75,1,True
bbgemm_3276.c,xcu200-fsgd2104-2-e,3.33,0.13320333,744.5,0,1,47,23,unroll_8,unroll_8,pipeline_1,unroll_8,pipeline_1,4,17.75,1,True
bbgemm_3440.c,xcu200-fsgd2104-2-e,3.33,0.13320333,764,0,1,47,23,unroll_8,unroll_8,pipeline_1,unroll_8,unroll_8,2,17.75,1,True
bbgemm_3369.c,xcu200-fsgd2104-2-e,3.33,5.6061216,503,0,0,5,7,unroll_8,unroll_8,unroll_2,unroll_2,pipeline_1,1,3,0.422244554664,False
bbgemm_2822.c,xcu200-fsgd2104-2-e,5,0.189445,625.5,0,1,45,22,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,2,17,1,True
bbgemm_2668.c,xcu200-fsgd2104-2-e,5,0.189445,636,0,1,45,22,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_2,3,17,1,True
bbgemm_2500.c,xcu200-fsgd2104-2-e,5,0.189445,637.5,0,1,45,22,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_4,2,17,1,True
bbgemm_2720.c,xcu200-fsgd2104-2-e,5,0.189445,635.5,0,1,45,22,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_8,4,17,1,True
bbgemm_2917.c,xcu200-fsgd2104-2-e,5,0.189445,638,0,1,45,22,unroll_16,unroll_16,pipeline_1,unroll_2,pipeline_1,2,17,1,True
bbgemm_2651.c,xcu200-fsgd2104-2-e,5,0.189445,655,0,1,45,22,unroll_16,unroll_16,pipeline_1,unroll_2,unroll_2,1,17,1,True
bbgemm_2667.c,xcu200-fsgd2104-2-e,5,0.189445,657.5,0,1,45,22,unroll_16,unroll_16,pipeline_1,unroll_2,unroll_8,2,17,1,True
