Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
MatrixMultiplication_781.cpp,xczu7ev-ffvc1156-2-e,10,7523.71786,586,1,1,3,11,cyclic_2_1,unroll_16,unroll_2,unroll_32,1,4,0.881813101676,False
MatrixMultiplication_141.cpp,xczu7ev-ffvc1156-2-e,10,10826.66053,90.5,1,1,3,10.5,cyclic_2_1,unroll_16,unroll_4,pipeline_1,2,3.875,0.826082833273,False
MatrixMultiplication_580.cpp,xczu7ev-ffvc1156-2-e,10,6451.5489,1520,1,1,5,13,cyclic_2_1,unroll_16,unroll_4,unroll_32,1,5,0.866996806302,False
MatrixMultiplication_192.cpp,xczu7ev-ffvc1156-2-e,10,10826.66053,179,1,1,6.5,19.5,cyclic_2_1,unroll_16,unroll_8,pipeline_1,2,7,0.726657254325,False
MatrixMultiplication_123.cpp,xczu7ev-ffvc1156-2-e,10,10821.98533,43,1,1,1,5,cyclic_2_1,unroll_2,unroll_16,pipeline_1,5,2,0.891587345717,False
MatrixMultiplication_204.cpp,xczu7ev-ffvc1156-2-e,10,6556.24714,125.5,1,1,1,6,cyclic_2_1,unroll_2,unroll_16,unroll_16,6,2.25,0.951521396406,False
MatrixMultiplication_214.cpp,xczu7ev-ffvc1156-2-e,10,32227.35365,36,1,2,1,2,cyclic_2_1,unroll_2,unroll_16,unroll_2,4,1.5,0.496886268997,False
MatrixMultiplication_259.cpp,xczu7ev-ffvc1156-2-e,10,5632.51722,334,1,1,2,10,cyclic_2_1,unroll_2,unroll_16,unroll_32,4,3.5,0.931321178317,False
MatrixMultiplication_379.cpp,xczu7ev-ffvc1156-2-e,10,17711.78506,43,1,1,1,3,cyclic_2_1,unroll_2,unroll_16,unroll_4,1,1.5,0.762987164893,False
MatrixMultiplication_347.cpp,xczu7ev-ffvc1156-2-e,10,5548.30346,1159,1,1,4,12,cyclic_2_1,unroll_2,unroll_16,unroll_64,3,4.5,0.900552051379,False
MatrixMultiplication_124.cpp,xczu7ev-ffvc1156-2-e,10,10418.28362,60,1,1,1,4,cyclic_2_1,unroll_2,unroll_16,unroll_8,5,1.75,0.903092504318,False
MatrixMultiplication_174.cpp,xczu7ev-ffvc1156-2-e,10,10821.98533,29,1,1,1,1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,7,1,0.905766100117,False
MatrixMultiplication_353.cpp,xczu7ev-ffvc1156-2-e,10,9914.96714,33,1,1,1,2,cyclic_2_1,unroll_2,unroll_2,unroll_16,3,1.25,1,True
MatrixMultiplication_310.cpp,xczu7ev-ffvc1156-2-e,10,32228.17285,31,1,2,1,1,cyclic_2_1,unroll_2,unroll_2,unroll_2,1,1.25,0.496535091396,False
MatrixMultiplication_445.cpp,xczu7ev-ffvc1156-2-e,10,7230.94026,45.5,1,1,1,3,cyclic_2_1,unroll_2,unroll_2,unroll_32,4,1.5,1,True
MatrixMultiplication_526.cpp,xczu7ev-ffvc1156-2-e,10,6307.61994,79.5,1,1,1,4,cyclic_2_1,unroll_2,unroll_2,unroll_64,2,1.75,0.962755874958,False
MatrixMultiplication_212.cpp,xczu7ev-ffvc1156-2-e,10,17139.34602,30.5,1,1,1,2,cyclic_2_1,unroll_2,unroll_2,unroll_8,4,1.25,0.774224872056,False
MatrixMultiplication_145.cpp,xczu7ev-ffvc1156-2-e,10,10821.49381,66,1,1,3,9,cyclic_2_1,unroll_2,unroll_32,pipeline_1,3,3.5,0.842246057905,False
MatrixMultiplication_252.cpp,xczu7ev-ffvc1156-2-e,10,6303.03242,331,1,1,2,10,cyclic_2_1,unroll_2,unroll_32,unroll_16,2,3.5,0.919235192448,False
MatrixMultiplication_601.cpp,xczu7ev-ffvc1156-2-e,10,5506.6881,1112,1,1,4,12,cyclic_2_1,unroll_2,unroll_32,unroll_32,3,4.5,0.901140172531,False
MatrixMultiplication_280.cpp,xczu7ev-ffvc1156-2-e,10,9920.57354,127,1,1,2,6,cyclic_2_1,unroll_2,unroll_32,unroll_8,3,2.5,0.889905633928,False
MatrixMultiplication_289.cpp,xczu7ev-ffvc1156-2-e,10,10821.98533,31.5,1,1,1,1,cyclic_2_1,unroll_2,unroll_4,pipeline_1,6,1,0.905766100117,False
MatrixMultiplication_403.cpp,xczu7ev-ffvc1156-2-e,10,7983.9489,43.5,1,1,1,3,cyclic_2_1,unroll_2,unroll_4,unroll_16,4,1.5,0.933330501331,False
MatrixMultiplication_566.cpp,xczu7ev-ffvc1156-2-e,10,32225.55141,32,1,2,1,1,cyclic_2_1,unroll_2,unroll_4,unroll_2,1,1.25,0.496577170597,False
MatrixMultiplication_398.cpp,xczu7ev-ffvc1156-2-e,10,6305.57194,65.5,1,1,1,4,cyclic_2_1,unroll_2,unroll_4,unroll_32,4,1.75,1,True
MatrixMultiplication_474.cpp,xczu7ev-ffvc1156-2-e,10,5843.62506,151,1,1,2,6,cyclic_2_1,unroll_2,unroll_4,unroll_64,2,2.5,0.964418798537,False
MatrixMultiplication_343.cpp,xczu7ev-ffvc1156-2-e,10,13271.0657,33.5,1,1,1,2,cyclic_2_1,unroll_2,unroll_4,unroll_8,4,1.25,0.855371397412,False
MatrixMultiplication_383.cpp,xczu7ev-ffvc1156-2-e,10,10822.64069,149,1,1,6,18,cyclic_2_1,unroll_2,unroll_64,pipeline_1,1,6.5,0.745578249714,False
MatrixMultiplication_434.cpp,xczu7ev-ffvc1156-2-e,10,9663.32682,359,1,1,3,10,cyclic_2_1,unroll_2,unroll_64,unroll_8,2,3.75,0.850388894354,False
MatrixMultiplication_240.cpp,xczu7ev-ffvc1156-2-e,10,10821.49381,37,1,1,1,2,cyclic_2_1,unroll_2,unroll_8,pipeline_1,3,1.25,0.901708119572,False
MatrixMultiplication_357.cpp,xczu7ev-ffvc1156-2-e,10,7019.25898,65,1,1,1,4,cyclic_2_1,unroll_2,unroll_8,unroll_16,4,1.75,0.94769320915,False
MatrixMultiplication_216.cpp,xczu7ev-ffvc1156-2-e,10,32228.00901,30,1,2,1,1,cyclic_2_1,unroll_2,unroll_8,unroll_2,2,1.25,0.496537721281,False
MatrixMultiplication_341.cpp,xczu7ev-ffvc1156-2-e,10,5843.87082,135,1,1,2,6,cyclic_2_1,unroll_2,unroll_8,unroll_32,6,2.5,0.964413574861,False
MatrixMultiplication_724.cpp,xczu7ev-ffvc1156-2-e,10,5611.87338,367,1,1,3,10,cyclic_2_1,unroll_2,unroll_8,unroll_64,1,3.75,0.921491399039,False
MatrixMultiplication_242.cpp,xczu7ev-ffvc1156-2-e,10,11345.63594,41,1,1,1,3,cyclic_2_1,unroll_2,unroll_8,unroll_8,2,1.5,0.890417557639,False
MatrixMultiplication_106.cpp,xczu7ev-ffvc1156-2-e,10,10831.98501,86.5,1,1,3,12,cyclic_2_1,unroll_32,unroll_2,pipeline_1,2,4.25,0.813366350145,False
MatrixMultiplication_135.cpp,xczu7ev-ffvc1156-2-e,10,34755.09381,68,1,2,1,6,cyclic_2_1,unroll_32,unroll_2,unroll_2,1,2.5,0.455837872108,False
MatrixMultiplication_111.cpp,xczu7ev-ffvc1156-2-e,10,10831.83141,203,1,1,7,22,cyclic_2_1,unroll_32,unroll_4,pipeline_1,1,7.75,0.695911883064,False
MatrixMultiplication_283.cpp,xczu7ev-ffvc1156-2-e,10,10821.98277,71,1,1,3,9,cyclic_2_1,unroll_4,unroll_16,pipeline_1,5,3.5,0.842240279142,False
MatrixMultiplication_114.cpp,xczu7ev-ffvc1156-2-e,10,6556.24458,349.5,1,1,2,10,cyclic_2_1,unroll_4,unroll_16,unroll_16,4,3.5,0.914432532626,False
MatrixMultiplication_213.cpp,xczu7ev-ffvc1156-2-e,10,32224.81157,50.5,1,2,1,3,cyclic_2_1,unroll_4,unroll_16,unroll_2,2,1.75,0.49695434462,False
MatrixMultiplication_373.cpp,xczu7ev-ffvc1156-2-e,10,5642.67274,1190,1,1,4,12,cyclic_2_1,unroll_4,unroll_16,unroll_32,3,4.5,0.899205623279,False
MatrixMultiplication_270.cpp,xczu7ev-ffvc1156-2-e,10,17459.63274,74,1,1,1,5,cyclic_2_1,unroll_4,unroll_16,unroll_4,1,2,0.766068960534,False
MatrixMultiplication_163.cpp,xczu7ev-ffvc1156-2-e,10,10424.1985,127.5,1,1,2,7,cyclic_2_1,unroll_4,unroll_16,unroll_8,4,2.75,0.875638885057,False
MatrixMultiplication_211.cpp,xczu7ev-ffvc1156-2-e,10,10821.98277,33.5,1,1,1,1,cyclic_2_1,unroll_4,unroll_2,pipeline_1,6,1,0.905766154674,False
MatrixMultiplication_390.cpp,xczu7ev-ffvc1156-2-e,10,9998.6049,48.5,1,1,1,3,cyclic_2_1,unroll_4,unroll_2,unroll_16,2,1.5,0.913613018287,False
MatrixMultiplication_160.cpp,xczu7ev-ffvc1156-2-e,10,32905.65381,28.5,1,2,1,1,cyclic_2_1,unroll_4,unroll_2,unroll_2,2,1.25,0.485734044172,False
MatrixMultiplication_564.cpp,xczu7ev-ffvc1156-2-e,10,7398.4641,81,1,1,1,4,cyclic_2_1,unroll_4,unroll_2,unroll_32,2,1.75,0.944000905792,False
MatrixMultiplication_522.cpp,xczu7ev-ffvc1156-2-e,10,6475.14378,201,1,1,2,7,cyclic_2_1,unroll_4,unroll_2,unroll_64,1,2.75,0.944865703095,False
MatrixMultiplication_241.cpp,xczu7ev-ffvc1156-2-e,10,17301.52714,34,1,1,1,2,cyclic_2_1,unroll_4,unroll_2,unroll_8,3,1.25,0.770885852196,False
MatrixMultiplication_376.cpp,xczu7ev-ffvc1156-2-e,10,10821.49125,159,1,1,6,18,cyclic_2_1,unroll_4,unroll_32,pipeline_1,1,6.5,0.745595173031,False
MatrixMultiplication_16.cpp,xczu7ev-ffvc1156-2-e,10,10822.31045,37,1,1,1,3,cyclic_2_1,unroll_4,unroll_4,pipeline_1,8,1.5,0.899798658517,False
MatrixMultiplication_364.cpp,xczu7ev-ffvc1156-2-e,10,8024.90634,75,1,1,1,4,cyclic_2_1,unroll_4,unroll_4,unroll_16,3,1.75,0.933578295568,False
MatrixMultiplication_248.cpp,xczu7ev-ffvc1156-2-e,10,32228.00645,29,1,2,1,1,cyclic_2_1,unroll_4,unroll_4,unroll_2,1,1.25,0.496537762373,False
MatrixMultiplication_481.cpp,xczu7ev-ffvc1156-2-e,10,6389.86506,147,1,1,2,6,cyclic_2_1,unroll_4,unroll_4,unroll_32,2,2.5,0.952417721397,False
MatrixMultiplication_546.cpp,xczu7ev-ffvc1156-2-e,10,21320.3585,44,1,1,1,2,cyclic_2_1,unroll_4,unroll_4,unroll_4,1,1.25,0.690405550013,False
MatrixMultiplication_382.cpp,xczu7ev-ffvc1156-2-e,10,10821.98277,480,1,1,13,37,cyclic_2_1,unroll_4,unroll_64,pipeline_1,1,13,0.468139664132,False
MatrixMultiplication_349.cpp,xczu7ev-ffvc1156-2-e,10,10826.65221,45,1,1,1.5,5,cyclic_2_1,unroll_4,unroll_8,pipeline_1,2,2.125,0.888569183666,False
MatrixMultiplication_514.cpp,xczu7ev-ffvc1156-2-e,10,7037.44266,141,1,1,1,6,cyclic_2_1,unroll_4,unroll_8,unroll_16,1,2.25,0.94413499628,False
MatrixMultiplication_677.cpp,xczu7ev-ffvc1156-2-e,10,5884.00906,374,1,1,3,10,cyclic_2_1,unroll_4,unroll_8,unroll_32,1,3.75,0.917281900573,False
MatrixMultiplication_287.cpp,xczu7ev-ffvc1156-2-e,10,18721.0369,45,1,1,1,3,cyclic_2_1,unroll_4,unroll_8,unroll_4,1,1.5,0.742488701854,False
MatrixMultiplication_401.cpp,xczu7ev-ffvc1156-2-e,10,10821.48997,160,1,1,6,19,cyclic_2_1,unroll_8,unroll_16,pipeline_1,3,6.75,0.736356884902,False
MatrixMultiplication_138.cpp,xczu7ev-ffvc1156-2-e,10,6555.58794,1224,1,1,5,13,cyclic_2_1,unroll_8,unroll_16,unroll_16,3,5,0.865589291395,False
MatrixMultiplication_185.cpp,xczu7ev-ffvc1156-2-e,10,32223.58149,94,1,2,1,5,cyclic_2_1,unroll_8,unroll_16,unroll_2,1,2.25,0.49609908248,False
MatrixMultiplication_236.cpp,xczu7ev-ffvc1156-2-e,10,10423.87466,359,1,1,3,11,cyclic_2_1,unroll_8,unroll_16,unroll_8,1,4,0.827992992492,False
MatrixMultiplication_319.cpp,xczu7ev-ffvc1156-2-e,10,10821.48997,50,1,1,1,3,cyclic_2_1,unroll_8,unroll_2,pipeline_1,3,1.5,0.899814842959,False
MatrixMultiplication_345.cpp,xczu7ev-ffvc1156-2-e,10,10040.54666,88.5,1,1,1,5,cyclic_2_1,unroll_8,unroll_2,unroll_16,2,2,0.902446402568,False
MatrixMultiplication_203.cpp,xczu7ev-ffvc1156-2-e,10,32228.66053,38,1,2,1,2,cyclic_2_1,unroll_8,unroll_2,unroll_2,3,1.5,0.496865271168,False
MatrixMultiplication_511.cpp,xczu7ev-ffvc1156-2-e,10,7483.25002,186,1,1,2,7,cyclic_2_1,unroll_8,unroll_2,unroll_32,4,2.75,0.923737660027,False
MatrixMultiplication_102.cpp,xczu7ev-ffvc1156-2-e,10,6776.44426,551.5,1,1,3,11,cyclic_2_1,unroll_8,unroll_2,unroll_64,2,4,0.895334297743,False
MatrixMultiplication_152.cpp,xczu7ev-ffvc1156-2-e,10,17386.81674,56,1,1,1,4,cyclic_2_1,unroll_8,unroll_2,unroll_8,2,1.75,0.769089123107,False
MatrixMultiplication_285.cpp,xczu7ev-ffvc1156-2-e,10,10821.48997,446,1,1,13,37,cyclic_2_1,unroll_8,unroll_32,pipeline_1,1,13,0.468141963908,False
MatrixMultiplication_125.cpp,xczu7ev-ffvc1156-2-e,10,32301.82725,178,1,2,3,8,cyclic_2_1,unroll_8,unroll_32,unroll_2,2,3.5,0.487423310537,False
MatrixMultiplication_215.cpp,xczu7ev-ffvc1156-2-e,10,9914.63562,1213,1,1,6,14,cyclic_2_1,unroll_8,unroll_32,unroll_8,3,5.5,0.795274190125,False
MatrixMultiplication_470.cpp,xczu7ev-ffvc1156-2-e,10,10821.48997,59.5,1,1,1,5,cyclic_2_1,unroll_8,unroll_4,pipeline_1,2,2,0.891595140317,False
MatrixMultiplication_559.cpp,xczu7ev-ffvc1156-2-e,10,8045.38506,152,1,1,1,7,cyclic_2_1,unroll_8,unroll_4,unroll_16,1,2.5,0.919950364085,False
MatrixMultiplication_464.cpp,xczu7ev-ffvc1156-2-e,10,6435.74922,438.5,1,1,3,10.5,cyclic_2_1,unroll_8,unroll_4,unroll_32,2,3.875,0.903661345404,False
MatrixMultiplication_444.cpp,xczu7ev-ffvc1156-2-e,10,10821.48997,1769,1,1,26,72,cyclic_2_1,unroll_8,unroll_64,pipeline_1,1,25,0.137210707877,False
MatrixMultiplication_193.cpp,xczu7ev-ffvc1156-2-e,10,10821.98149,77,1,1,3,9,cyclic_2_1,unroll_8,unroll_8,pipeline_1,5,3.5,0.84224029427,False
MatrixMultiplication_284.cpp,xczu7ev-ffvc1156-2-e,10,7058.26954,388,1,1,3,11,cyclic_2_1,unroll_8,unroll_8,unroll_16,1,4,0.890317798377,False
MatrixMultiplication_510.cpp,xczu7ev-ffvc1156-2-e,10,5915.3217,1353,1,1,5,13,cyclic_2_1,unroll_8,unroll_8,unroll_32,1,5,0.873899304591,False
MatrixMultiplication_257.cpp,xczu7ev-ffvc1156-2-e,10,11404.59658,151,1,1,2,7,cyclic_2_1,unroll_8,unroll_8,unroll_8,3,2.75,0.862123181876,False
MatrixMultiplication_582.cpp,xczu7ev-ffvc1156-2-e,10,2952.4225,614,10,6,3,12,cyclic_32_1,unroll_2,unroll_2,unroll_32,1,7.75,0.751402518451,False
MatrixMultiplication_200.cpp,xczu7ev-ffvc1156-2-e,10,10831.81573,48,12,1,4,9,cyclic_32_1,unroll_2,unroll_4,pipeline_1,1,6.5,0.745443136516,False
MatrixMultiplication_385.cpp,xczu7ev-ffvc1156-2-e,10,43637.82666,508,10,1,1,7,cyclic_32_1,unroll_2,unroll_4,unroll_16,1,4.75,0.322682982931,False
MatrixMultiplication_232.cpp,xczu7ev-ffvc1156-2-e,10,60091.3153,60,10,1,1,5,cyclic_32_1,unroll_2,unroll_4,unroll_4,1,4.25,0.17188471237,False
MatrixMultiplication_598.cpp,xczu7ev-ffvc1156-2-e,10,10821.48933,79.5,1,1,3,6,cyclic_4_1,unroll_16,unroll_2,pipeline_1,2,2.75,0.870439280057,False
MatrixMultiplication_120.cpp,xczu7ev-ffvc1156-2-e,10,10822.31301,48.5,1,1,2,6,cyclic_4_1,unroll_2,unroll_16,pipeline_1,4,2.5,0.878356544586,False
MatrixMultiplication_230.cpp,xczu7ev-ffvc1156-2-e,10,5214.06986,172.5,2,2,2,7,cyclic_4_1,unroll_2,unroll_16,unroll_16,6,3.25,0.946771113364,False
MatrixMultiplication_295.cpp,xczu7ev-ffvc1156-2-e,10,59069.58853,40,1,2,1,4,cyclic_4_1,unroll_2,unroll_16,unroll_2,1,2,0.182401522753,False
MatrixMultiplication_331.cpp,xczu7ev-ffvc1156-2-e,10,3283.70698,551.5,2,2,2,10,cyclic_4_1,unroll_2,unroll_16,unroll_32,4,4,0.94070444179,False
MatrixMultiplication_223.cpp,xczu7ev-ffvc1156-2-e,10,16715.01834,45,1,1,1,3,cyclic_4_1,unroll_2,unroll_16,unroll_4,1,1.5,0.78345969445,False
MatrixMultiplication_109.cpp,xczu7ev-ffvc1156-2-e,10,9073.4849,77,2,2,1,5,cyclic_4_1,unroll_2,unroll_16,unroll_8,5,2.5,0.901045979611,False
MatrixMultiplication_296.cpp,xczu7ev-ffvc1156-2-e,10,10821.98533,29,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,5,1,0.905766100117,False
MatrixMultiplication_446.cpp,xczu7ev-ffvc1156-2-e,10,8572.87178,38,2,2,1,3,cyclic_4_1,unroll_2,unroll_2,unroll_16,2,2,0.920502577929,False
MatrixMultiplication_227.cpp,xczu7ev-ffvc1156-2-e,10,59074.25797,29,1,2,1,1,cyclic_4_1,unroll_2,unroll_2,unroll_2,2,1.25,0.182306098687,False
MatrixMultiplication_452.cpp,xczu7ev-ffvc1156-2-e,10,4966.34378,51,2,2,1,4,cyclic_4_1,unroll_2,unroll_2,unroll_32,5,2.25,1,True
MatrixMultiplication_712.cpp,xczu7ev-ffvc1156-2-e,10,3623.51114,99,2,2,2,5,cyclic_4_1,unroll_2,unroll_2,unroll_64,3,2.75,0.989196578964,False
MatrixMultiplication_369.cpp,xczu7ev-ffvc1156-2-e,10,15797.16874,32,2,2,1,3,cyclic_4_1,unroll_2,unroll_2,unroll_8,2,2,0.799395242038,False
MatrixMultiplication_366.cpp,xczu7ev-ffvc1156-2-e,10,4960.85514,570.5,2,2,3,10,cyclic_4_1,unroll_2,unroll_32,unroll_16,2,4.25,0.917628722162,False
MatrixMultiplication_253.cpp,xczu7ev-ffvc1156-2-e,10,16620.44682,81,1,1,1,4,cyclic_4_1,unroll_2,unroll_32,unroll_4,1,1.75,0.784707408709,False
MatrixMultiplication_250.cpp,xczu7ev-ffvc1156-2-e,10,8572.46218,178,2,2,2,7,cyclic_4_1,unroll_2,unroll_32,unroll_8,1,3.25,0.887729698715,False
MatrixMultiplication_264.cpp,xczu7ev-ffvc1156-2-e,10,10821.98533,31,1,1,1,2,cyclic_4_1,unroll_2,unroll_4,pipeline_1,5,1.25,0.901703089959,False
MatrixMultiplication_342.cpp,xczu7ev-ffvc1156-2-e,10,6641.11626,47.5,2,2,1,4,cyclic_4_1,unroll_2,unroll_4,unroll_16,4,2.25,0.950344585133,False
MatrixMultiplication_392.cpp,xczu7ev-ffvc1156-2-e,10,3998.1313,87.5,2,2,1,5,cyclic_4_1,unroll_2,unroll_4,unroll_32,2,2.5,1,True
MatrixMultiplication_247.cpp,xczu7ev-ffvc1156-2-e,10,19815.49066,28,1,1,1,2,cyclic_4_1,unroll_2,unroll_4,unroll_4,1,1.25,0.720011827568,False
MatrixMultiplication_503.cpp,xczu7ev-ffvc1156-2-e,10,3159.2705,218.5,2,2,2,7,cyclic_4_1,unroll_2,unroll_4,unroll_64,2,3.25,1,True
MatrixMultiplication_217.cpp,xczu7ev-ffvc1156-2-e,10,11927.90538,35,2,2,1,3,cyclic_4_1,unroll_2,unroll_4,unroll_8,4,2,0.87218077062,False
MatrixMultiplication_189.cpp,xczu7ev-ffvc1156-2-e,10,10826.57285,35,1,1,1,3,cyclic_4_1,unroll_2,unroll_8,pipeline_1,5,1.5,0.899714540817,False
MatrixMultiplication_291.cpp,xczu7ev-ffvc1156-2-e,10,5674.78794,77,2,2,1,5,cyclic_4_1,unroll_2,unroll_8,unroll_16,3,2.5,0.967945364494,False
MatrixMultiplication_178.cpp,xczu7ev-ffvc1156-2-e,10,59072.86533,33,1,2,1,2,cyclic_4_1,unroll_2,unroll_8,unroll_2,1,1.5,0.182404231723,False
MatrixMultiplication_620.cpp,xczu7ev-ffvc1156-2-e,10,3514.72138,187,2,2,1,6,cyclic_4_1,unroll_2,unroll_8,unroll_32,3,2.75,1,True
MatrixMultiplication_335.cpp,xczu7ev-ffvc1156-2-e,10,17302.87626,34,1,1,1,2,cyclic_4_1,unroll_2,unroll_8,unroll_4,1,1.25,0.770858103612,False
MatrixMultiplication_587.cpp,xczu7ev-ffvc1156-2-e,10,2927.51882,627,2,2,3,10,cyclic_4_1,unroll_2,unroll_8,unroll_64,3,4.25,1,True
MatrixMultiplication_158.cpp,xczu7ev-ffvc1156-2-e,10,9997.21482,46,2,2,1,4,cyclic_4_1,unroll_2,unroll_8,unroll_8,4,2.25,0.896416155714,False
MatrixMultiplication_11.cpp,xczu7ev-ffvc1156-2-e,10,10831.97477,102,1,1,5,14,cyclic_4_1,unroll_32,unroll_2,pipeline_1,3,5.25,0.788673385389,False
MatrixMultiplication_58.cpp,xczu7ev-ffvc1156-2-e,10,48680.16293,78,1,2,2,9,cyclic_4_1,unroll_32,unroll_2,unroll_2,1,3.5,0.273132004134,False
MatrixMultiplication_137.cpp,xczu7ev-ffvc1156-2-e,10,16112.04778,253,2,2,3,12,cyclic_4_1,unroll_32,unroll_2,unroll_8,1,4.75,0.721432610213,False
MatrixMultiplication_220.cpp,xczu7ev-ffvc1156-2-e,10,10821.49125,92,1,1,5,11,cyclic_4_1,unroll_4,unroll_16,pipeline_1,3,4.5,0.808767320673,False
MatrixMultiplication_179.cpp,xczu7ev-ffvc1156-2-e,10,5928.73738,574.5,2,2,3,11,cyclic_4_1,unroll_4,unroll_16,unroll_16,2,4.5,0.895020296,False
MatrixMultiplication_201.cpp,xczu7ev-ffvc1156-2-e,10,59068.35717,62.5,1,2,1,8,cyclic_4_1,unroll_4,unroll_16,unroll_2,2,3,0.181549984593,False
MatrixMultiplication_165.cpp,xczu7ev-ffvc1156-2-e,10,9076.10378,173,2,2,2,8,cyclic_4_1,unroll_4,unroll_16,unroll_8,3,3.5,0.869873316976,False
MatrixMultiplication_571.cpp,xczu7ev-ffvc1156-2-e,10,10822.31045,32.5,1,1,1,2,cyclic_4_1,unroll_4,unroll_2,pipeline_1,2,1.25,0.901699760838,False
MatrixMultiplication_611.cpp,xczu7ev-ffvc1156-2-e,10,5007.6289,105,2,2,1,5,cyclic_4_1,unroll_4,unroll_2,unroll_32,1,2.5,0.979490510542,False
MatrixMultiplication_186.cpp,xczu7ev-ffvc1156-2-e,10,10821.49125,225,1,1,10,23,cyclic_4_1,unroll_4,unroll_32,pipeline_1,1,8.75,0.652552623031,False
MatrixMultiplication_153.cpp,xczu7ev-ffvc1156-2-e,10,10822.63813,37,1,1,1,3,cyclic_4_1,unroll_4,unroll_4,pipeline_1,5,1.5,0.899792194154,False
MatrixMultiplication_406.cpp,xczu7ev-ffvc1156-2-e,10,6682.81098,85,2,2,1,5,cyclic_4_1,unroll_4,unroll_4,unroll_16,2,2.5,0.945802376735,False
MatrixMultiplication_254.cpp,xczu7ev-ffvc1156-2-e,10,12009.24938,53,2,2,1,4,cyclic_4_1,unroll_4,unroll_4,unroll_8,2,2.25,0.865807705946,False
MatrixMultiplication_239.cpp,xczu7ev-ffvc1156-2-e,10,10831.83365,44,2,1,3,6,cyclic_4_1,unroll_4,unroll_8,pipeline_1,1,3,0.86159457522,False
MatrixMultiplication_271.cpp,xczu7ev-ffvc1156-2-e,10,5700.34442,183,2,2,2,7,cyclic_4_1,unroll_4,unroll_8,unroll_16,1,3.25,0.937776402508,False
MatrixMultiplication_101.cpp,xczu7ev-ffvc1156-2-e,10,10827.87861,841.5,1,1,21.5,51,cyclic_4_1,unroll_64,unroll_4,pipeline_1,2,18.625,0.271865795768,False
MatrixMultiplication_260.cpp,xczu7ev-ffvc1156-2-e,10,10823.94757,222,1,1,10,23,cyclic_4_1,unroll_8,unroll_16,pipeline_1,1,8.75,0.652528844625,False
MatrixMultiplication_132.cpp,xczu7ev-ffvc1156-2-e,10,9077.58922,622,2,2,3,11.5,cyclic_4_1,unroll_8,unroll_16,unroll_8,2,4.625,0.838233802676,False
MatrixMultiplication_415.cpp,xczu7ev-ffvc1156-2-e,10,10823.94757,37,1,1,1,3,cyclic_4_1,unroll_8,unroll_2,pipeline_1,3,1.5,0.899766358049,False
MatrixMultiplication_399.cpp,xczu7ev-ffvc1156-2-e,10,8701.89194,95.5,2,2,1,6,cyclic_4_1,unroll_8,unroll_2,unroll_16,2,2.75,0.900867514657,False
MatrixMultiplication_170.cpp,xczu7ev-ffvc1156-2-e,10,49686.80069,35,1,2,1,3,cyclic_4_1,unroll_8,unroll_2,unroll_2,1,1.75,0.265712059858,False
MatrixMultiplication_484.cpp,xczu7ev-ffvc1156-2-e,10,5029.90986,277.5,2,2,2,8,cyclic_4_1,unroll_8,unroll_2,unroll_32,4,3.5,0.941096792766,False
MatrixMultiplication_763.cpp,xczu7ev-ffvc1156-2-e,10,3822.10186,1033,2,2,3,13,cyclic_4_1,unroll_8,unroll_2,unroll_64,1,5,0.897444309176,False
MatrixMultiplication_436.cpp,xczu7ev-ffvc1156-2-e,10,10821.48997,777,1,1,21,46,cyclic_4_1,unroll_8,unroll_32,pipeline_1,1,17.25,0.313465626185,False
MatrixMultiplication_180.cpp,xczu7ev-ffvc1156-2-e,10,10822.71877,55,1,1,2,6,cyclic_4_1,unroll_8,unroll_4,pipeline_1,2,2.5,0.878350796493,False
MatrixMultiplication_454.cpp,xczu7ev-ffvc1156-2-e,10,4034.51018,759,2,2,2,11,cyclic_4_1,unroll_8,unroll_4,unroll_32,2,4.25,0.929489244884,False
MatrixMultiplication_226.cpp,xczu7ev-ffvc1156-2-e,10,12053.40298,85,2,2,1,6,cyclic_4_1,unroll_8,unroll_4,unroll_8,1,2.75,0.852030556162,False
MatrixMultiplication_268.cpp,xczu7ev-ffvc1156-2-e,10,10821.48997,97.5,1,1,5,11,cyclic_4_1,unroll_8,unroll_8,pipeline_1,2,4.5,0.808767345138,False
MatrixMultiplication_297.cpp,xczu7ev-ffvc1156-2-e,10,5706.24138,634,2,2,3,11,cyclic_4_1,unroll_8,unroll_8,unroll_16,1,4.5,0.898288854667,False
MatrixMultiplication_245.cpp,xczu7ev-ffvc1156-2-e,10,59070.24005,59,1,2,1,8,cyclic_4_1,unroll_8,unroll_8,unroll_2,1,3,0.181536271594,False
MatrixMultiplication_182.cpp,xczu7ev-ffvc1156-2-e,10,74846.06981,166,20,2,1,7,cyclic_64_1,unroll_2,unroll_8,unroll_2,1,7.5,0.103795167155,False
