Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_5297.cpp,xcu200-fsgd2104-2-e,3.33,37.4159133,240.5,1,1,1,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,pipeline_1,2,1.25,1,True
workload_5353.cpp,xcu200-fsgd2104-2-e,3.33,208.53201258,435,1,1,1,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,unroll_8,1,1.25,0.66078752756,False
workload_5588.cpp,xcu200-fsgd2104-2-e,3.33,35.89820586,427,1,1,3,5,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_8,pipeline_1,1,2.5,1,True
workload_5227.cpp,xcu200-fsgd2104-2-e,3.33,37.4895729,167,1,1,1,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,pipeline_1,2,1.25,0.99050399426,False
workload_5197.cpp,xcu200-fsgd2104-2-e,3.33,208.60360758,352.5,1,1,1,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_8,2,1.25,0.66066246946,False
workload_5225.cpp,xcu200-fsgd2104-2-e,3.33,37.42371882,290,1,1,2,3,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_16,unroll_4,unroll_16,pipeline_1,unroll_16,unroll_2,pipeline_1,1,1.75,0.971855719047,False
workload_5176.cpp,xcu200-fsgd2104-2-e,3.33,59.71950738,255,1,1,1,3,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_16,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,1,1.5,0.943400138492,False
workload_5345.cpp,xcu200-fsgd2104-2-e,3.33,37.41881706,180,1,1,1,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,1.25,0.99058225784,False
workload_5337.cpp,xcu200-fsgd2104-2-e,3.33,37.41827094,211,1,1,1,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,pipeline_1,2,1.25,0.990582859406,False
workload_5402.cpp,xcu200-fsgd2104-2-e,3.33,37.45408842,214,1,1,1,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,pipeline_1,1,1.25,0.990543324324,False
workload_5121.cpp,xcu200-fsgd2104-2-e,3.33,37.50020226,353,1,1,2,3,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_2,unroll_4,unroll_16,unroll_16,unroll_2,unroll_2,pipeline_1,1,1.75,0.97177222978,False
workload_5354.cpp,xcu200-fsgd2104-2-e,3.33,59.65194834,183,1,1,1,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_2,pipeline_1,1,1.25,0.949737750624,False
workload_5224.cpp,xcu200-fsgd2104-2-e,3.33,59.71784238,162.5,1,1,1,1,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,4,1,0.951296299223,False
workload_5404.cpp,xcu200-fsgd2104-2-e,3.33,57.33593334,335,1,1,3,4,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_8,pipeline_1,1,2.25,0.925768464356,False
workload_5260.cpp,xcu200-fsgd2104-2-e,3.33,59.6524545,156,1,1,1,1,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,3,1,0.951437123898,False
workload_5206.cpp,xcu200-fsgd2104-2-e,3.33,59.71797558,152,1,1,1,1,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,pipeline_1,2,1,0.951296012364,False
workload_5694.cpp,xcu200-fsgd2104-2-e,3.33,35.89908498,365,1,1,3,5,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,2.5,0.944230142845,False
workload_5533.cpp,xcu200-fsgd2104-2-e,3.33,59.6512557,171,1,1,1,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_2,pipeline_1,1,1.25,0.949739191528,False
workload_5322.cpp,xcu200-fsgd2104-2-e,3.33,37.4883741,171,1,1,1,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,1,1.25,0.990505325618,False
workload_5553.cpp,xcu200-fsgd2104-2-e,3.33,208.60447338,361,1,1,1,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_2,unroll_8,1,1.25,0.660660957215,False
workload_5614.cpp,xcu200-fsgd2104-2-e,3.33,35.88509898,694,1,1,7,8,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_16,pipeline_1,3,4.25,1,True
workload_5394.cpp,xcu200-fsgd2104-2-e,3.33,37.41623298,213,1,1,1,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,pipeline_1,3,1.25,0.990585103935,False
workload_5620.cpp,xcu200-fsgd2104-2-e,3.33,37.37962962,272,1,1,2,3,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_4,pipeline_1,1,1.75,0.971903735354,False
workload_5624.cpp,xcu200-fsgd2104-2-e,3.33,35.89852554,404,1,1,3,5,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_8,pipeline_1,1,2.5,0.944230724943,False
workload_5659.cpp,xcu200-fsgd2104-2-e,3.33,37.41599322,270,1,1,1,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_2,pipeline_1,1,1.25,0.990585367962,False
workload_5660.cpp,xcu200-fsgd2104-2-e,3.33,35.88613794,606,1,1,7,8,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,4.25,0.881459958239,False
workload_5478.cpp,xcu200-fsgd2104-2-e,3.33,35.8995645,350.5,1,1,3,4,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_8,pipeline_1,2,2.25,0.953392817725,False
workload_5417.cpp,xcu200-fsgd2104-2-e,3.33,37.48885362,166,1,1,1,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,pipeline_1,2,1.25,0.990504793097,False
workload_5375.cpp,xcu200-fsgd2104-2-e,3.33,35.97114618,335,1,1,3,4,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_8,pipeline_1,3,2.25,0.95331832685,False
workload_5498.cpp,xcu200-fsgd2104-2-e,3.33,35.8855785,654,1,1,7,8.5,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_16,pipeline_1,2,4.375,0.872690443693,False
workload_5420.cpp,xcu200-fsgd2104-2-e,3.33,37.4167125,192.5,1,1,1,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,2,1.25,0.990584575858,False
workload_5468.cpp,xcu200-fsgd2104-2-e,3.33,35.89900506,375,1,1,3,5,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_8,pipeline_1,5,2.5,0.944230226002,False
workload_5302.cpp,xcu200-fsgd2104-2-e,3.33,37.48986594,187,1,1,1,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_8,unroll_2,unroll_64,unroll_2,pipeline_1,1,1.25,0.990503668788,False
workload_5316.cpp,xcu200-fsgd2104-2-e,3.33,35.97213186,367,1,1,3,5,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_8,unroll_2,unroll_64,unroll_8,pipeline_1,1,2.5,0.944154082933,False
workload_5549.cpp,xcu200-fsgd2104-2-e,3.33,36.00697698,336,1,1,3,4,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_8,unroll_4,unroll_2,unroll_8,pipeline_1,1,2.25,0.953280992469,False
workload_5575.cpp,xcu200-fsgd2104-2-e,3.33,59.65166196,282,1,1,2,3,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_4,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,1,1.75,0.938891859069,False
workload_5355.cpp,xcu200-fsgd2104-2-e,3.33,422.04870882,487,1,1,1,2,block_2_2,cyclic_2_1,cyclic_32_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_16,unroll_2,unroll_2,unroll_2,unroll_8,1,1.25,0.349739488167,False
workload_5647.cpp,xcu200-fsgd2104-2-e,3.33,366.10691994,165,1,1,1,1,block_2_2,cyclic_2_1,cyclic_4_1,complete_2,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_2,1,1,0.419318531849,False
workload_5594.cpp,xcu200-fsgd2104-2-e,3.33,35.8995645,334,1,1,3,4,block_2_2,cyclic_2_1,cyclic_4_1,complete_2,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,2.25,0.953392817725,False
workload_5679.cpp,xcu200-fsgd2104-2-e,3.33,37.4167125,186,1,1,1,2,block_2_2,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,1,1.25,0.990584575858,False
workload_5081.cpp,xcu200-fsgd2104-2-e,3.33,208.60513938,718,1,1,1,2,block_2_2,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_16,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_2,unroll_8,1,1.25,0.66065979395,False
workload_5148.cpp,xcu200-fsgd2104-2-e,3.33,57.27880386,986,1,1,7,10,block_2_2,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_16,unroll_4,unroll_16,unroll_4,unroll_64,unroll_8,pipeline_1,1,4.75,0.839128239044,False
workload_5513.cpp,xcu200-fsgd2104-2-e,3.33,37.41873714,191,1,1,1,2,block_2_2,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,1,1.25,0.990582345876,False
workload_5654.cpp,xcu200-fsgd2104-2-e,3.33,35.90025714,337,1,1,3,4,block_2_2,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,2.25,0.953392097539,False
workload_5399.cpp,xcu200-fsgd2104-2-e,3.33,35.97183882,349,1,1,3,5,block_2_2,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_8,pipeline_1,1,2.5,0.944154388277,False
workload_5644.cpp,xcu200-fsgd2104-2-e,3.33,35.90052354,552,1,1,5,7,block_2_2,cyclic_2_1,cyclic_8_1,complete_2,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_8,pipeline_1,1,3.5,0.881458017813,False
workload_5016.cpp,xcu200-fsgd2104-2-e,3.33,208.60513938,703,1,1,1,2,block_2_2,cyclic_2_1,cyclic_8_1,complete_2,unroll_2,unroll_16,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_2,unroll_8,1,1.25,0.66065979395,False
workload_5116.cpp,xcu200-fsgd2104-2-e,3.33,208.6074837,676,1,1,1,2,block_2_2,cyclic_2_1,cyclic_8_1,complete_2,unroll_2,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_2,unroll_8,1,1.25,0.660655699269,False
workload_5133.cpp,xcu200-fsgd2104-2-e,3.33,38.04879978,217,1,1,1,3,block_2_2,cyclic_2_1,cyclic_8_1,complete_2,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,1,1.5,0.971866564957,False
workload_5266.cpp,xcu200-fsgd2104-2-e,3.33,37.42273314,226,1,1,2,3,block_2_2,cyclic_2_1,cyclic_8_1,complete_2,unroll_2,unroll_4,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,1.75,0.971856793414,False
workload_5661.cpp,xcu200-fsgd2104-2-e,3.33,208.53028098,408,1,1,1,2,block_2_2,cyclic_2_1,cyclic_8_1,complete_2,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,unroll_8,1,1.25,0.660790552393,False
workload_5587.cpp,xcu200-fsgd2104-2-e,3.33,208.53131994,339,1,1,1,2,block_2_2,cyclic_2_1,cyclic_8_1,complete_2,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_8,1,1.25,0.660788737493,False
workload_5525.cpp,xcu200-fsgd2104-2-e,3.33,35.89900506,380,1,1,4,5,block_2_2,cyclic_2_1,cyclic_8_1,complete_2,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_8,pipeline_1,1,2.75,0.926049170915,False
workload_4825.cpp,xcu200-fsgd2104-2-e,3.33,209.136987,803,1,1,1,3,block_2_2,cyclic_2_1,cyclic_8_1,complete_2,unroll_4,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_8,1,1.5,0.658994119103,False
workload_5317.cpp,xcu200-fsgd2104-2-e,3.33,208.53318474,323,1,1,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,1,1.25,0.660785479986,False
workload_5396.cpp,xcu200-fsgd2104-2-e,3.33,37.48866714,154,1,1,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,1,1.25,0.990505000192,False
workload_5371.cpp,xcu200-fsgd2104-2-e,3.33,208.56901554,330,1,1,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_8,1,1.25,0.660722891148,False
workload_5491.cpp,xcu200-fsgd2104-2-e,3.33,37.41695226,206,1,1,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,pipeline_1,1,1.25,0.990584311809,False
workload_5359.cpp,xcu200-fsgd2104-2-e,3.33,208.53518274,352,1,1,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_64,unroll_2,unroll_8,1,1.25,0.66078198981,False
workload_5087.cpp,xcu200-fsgd2104-2-e,3.33,208.6061517,677,1,1,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_2,unroll_8,1,1.25,0.660658025791,False
workload_5108.cpp,xcu200-fsgd2104-2-e,3.33,208.64203578,1711,1,1,1,3,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_4,unroll_16,unroll_2,unroll_2,unroll_4,unroll_8,1,1.5,0.659855550584,False
workload_5622.cpp,xcu200-fsgd2104-2-e,3.33,37.41623298,213,1,1,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,pipeline_1,1,1.25,0.990585103935,False
workload_5581.cpp,xcu200-fsgd2104-2-e,3.33,35.89852554,412,1,1,4,5,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_8,pipeline_1,1,2.75,0.926049158011,False
workload_5504.cpp,xcu200-fsgd2104-2-e,3.33,37.4167125,185,1,1,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,1,1.25,0.990584575858,False
workload_5531.cpp,xcu200-fsgd2104-2-e,3.33,35.89900506,377,1,1,4,5,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_8,pipeline_1,1,2.75,0.926049170915,False
workload_5566.cpp,xcu200-fsgd2104-2-e,3.33,208.63873242,342,1,1,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_8,unroll_4,unroll_2,unroll_2,unroll_8,1,1.25,0.66060112045,False
workload_5429.cpp,xcu200-fsgd2104-2-e,3.33,37.41796458,228,1,1,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_4_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,pipeline_1,1,1.25,0.990583196852,False
workload_5684.cpp,xcu200-fsgd2104-2-e,3.33,37.41647274,190,1,1,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,1.25,0.9905848399,False
workload_5453.cpp,xcu200-fsgd2104-2-e,3.33,208.53257202,378,1,1,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_2,unroll_8,1,1.25,0.660786550308,False
workload_5433.cpp,xcu200-fsgd2104-2-e,3.33,37.4901057,184,1,1,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,1,1.25,0.990503402485,False
workload_5691.cpp,xcu200-fsgd2104-2-e,3.33,35.8847793,769,1,1,9,9,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_16,pipeline_1,1,5,1,True
workload_5467.cpp,xcu200-fsgd2104-2-e,3.33,208.78273494,451.5,1,1,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,unroll_8,2,1.25,0.660349640722,False
workload_5672.cpp,xcu200-fsgd2104-2-e,3.33,37.3786173,311,1,1,2,3,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_4,pipeline_1,1,1.75,1,True
workload_5544.cpp,xcu200-fsgd2104-2-e,3.33,37.52388522,198,1,1,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_4,unroll_2,unroll_2,pipeline_1,1,1.25,0.99046580955,False
workload_5178.cpp,xcu200-fsgd2104-2-e,3.33,208.60463322,353,1,1,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_8,3,1.25,0.660660678031,False
workload_5215.cpp,xcu200-fsgd2104-2-e,3.33,208.60806978,464,1,1,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_32,unroll_2,unroll_2,unroll_8,1,1.25,0.660654675601,False
workload_4855.cpp,xcu200-fsgd2104-2-e,3.33,59.71950738,265,1,1,2,3,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,1,1.75,0.938771721228,False
workload_5381.cpp,xcu200-fsgd2104-2-e,3.33,37.41825762,219,1,1,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,pipeline_1,1,1.25,0.990582874077,False
workload_5153.cpp,xcu200-fsgd2104-2-e,3.33,59.71709646,156.5,1,1,1,1.5,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,4,1.125,0.950428549735,False
workload_5493.cpp,xcu200-fsgd2104-2-e,3.33,57.23849754,413,1,1,4,5,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_8,pipeline_1,1,2.75,0.907443280544,False
workload_5482.cpp,xcu200-fsgd2104-2-e,3.33,37.4173785,271,1,1,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_2,pipeline_1,1,1.25,0.99058384237,False
workload_5436.cpp,xcu200-fsgd2104-2-e,3.33,35.89967106,493,1,1,4,5,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_8,pipeline_1,1,2.75,0.926049188784,False
workload_5512.cpp,xcu200-fsgd2104-2-e,3.33,37.98345186,203,1,1,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,1,1.25,0.989939823787,False
workload_5552.cpp,xcu200-fsgd2104-2-e,3.33,37.45225026,218,1,1,2,3,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_4,pipeline_1,1,1.75,0.971824602825,False
workload_5454.cpp,xcu200-fsgd2104-2-e,3.33,35.8996977,428,1,1,5,6,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_8,pipeline_1,1,3.25,0.890276914523,False
workload_5223.cpp,xcu200-fsgd2104-2-e,3.33,209.1691881,560,1,1,1,3,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_32,unroll_2,unroll_2,unroll_8,1,1.5,0.658938097565,False
workload_5300.cpp,xcu200-fsgd2104-2-e,3.33,37.52537706,164,1,1,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_4,unroll_2,unroll_2,pipeline_1,1,1.25,0.990464145915,False
workload_5664.cpp,xcu200-fsgd2104-2-e,3.33,37.41623298,219,1,1,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,pipeline_1,1,1.25,0.990585103935,False
workload_5615.cpp,xcu200-fsgd2104-2-e,3.33,208.53028098,415.5,1,1,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,unroll_8,2,1.25,0.660790552393,False
workload_5568.cpp,xcu200-fsgd2104-2-e,3.33,37.37962962,285,1,1,2,3,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_4,pipeline_1,1,1.75,0.971903735354,False
workload_5502.cpp,xcu200-fsgd2104-2-e,3.33,35.89852554,430,1,1,4,5,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_8,pipeline_1,1,2.75,0.926049158011,False
workload_5306.cpp,xcu200-fsgd2104-2-e,3.33,35.93635434,495,1,1,5,6,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_16,unroll_4,unroll_64,unroll_8,pipeline_1,1,3.25,0.890277627999,False
workload_5307.cpp,xcu200-fsgd2104-2-e,3.33,37.41727194,165,1,1,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,1.25,0.990583959732,False
workload_5343.cpp,xcu200-fsgd2104-2-e,3.33,35.8995645,362,1,1,4,5,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,2.75,0.926049185929,False
workload_5487.cpp,xcu200-fsgd2104-2-e,3.33,35.97114618,355,1,1,4,5,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_8,pipeline_1,2,2.75,0.926050739888,False
workload_5464.cpp,xcu200-fsgd2104-2-e,3.33,37.4167125,201,1,1,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,1,1.25,0.990584575858,False
