Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,Replicate_Count,Area,Weight,is_pareto
workload_2911.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,69,1,1,1,1,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,pipeline_1,3,1,1,True
workload_2833.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,71,1,1,1,1,cyclic_2_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,2,1,1,True
workload_2882.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,88,1,1,1,1,cyclic_2_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2798.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,68,1,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,3,1,1,True
workload_2871.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,70,1,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,2,1,1,True
workload_2879.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,70,1,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_8_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2712.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,114,1,1,1,1,cyclic_2_1,cyclic_32_1,block_128_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2819.cpp,xcu200-fsgd2104-2-e,3.33,0.31890744,77,1,1,1,1,cyclic_2_1,cyclic_32_1,block_2_1,complete_1,complete_1,complete_1,unroll_2,1,1,0.318933089793,False
workload_2733.cpp,xcu200-fsgd2104-2-e,3.33,0.09113544,261,1,16,6,8,cyclic_2_1,cyclic_32_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,1,7.75,0.450663494462,False
workload_2887.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,80,1,1,1,1,cyclic_2_1,cyclic_32_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,1,True
workload_2880.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,84,1,1,1,1,cyclic_2_1,cyclic_32_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2919.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,79.5,1,1,1,1,cyclic_2_1,cyclic_32_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,2,1,1,True
workload_2617.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,78,1,1,1,1,cyclic_2_1,cyclic_32_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,9,1,1,True
workload_2916.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,82,1,1,1,1,cyclic_2_1,cyclic_32_1,cyclic_8_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2902.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,70,1,1,1,1,cyclic_2_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,1,True
workload_2892.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,87,1,1,1,1,cyclic_2_1,cyclic_64_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,1,True
workload_2964.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,87,1,1,1,1,cyclic_2_1,cyclic_64_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,1,1,1,True
workload_2767.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,86,1,1,1,1,cyclic_2_1,cyclic_64_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,3,1,1,True
workload_2842.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,105,1,1,1,1,cyclic_2_1,cyclic_64_1,cyclic_64_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2877.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,87,1,1,1,1,cyclic_2_1,cyclic_64_1,cyclic_8_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2703.cpp,xcu200-fsgd2104-2-e,3.33,0.1056276,398,1,8,8,7,cyclic_2_1,cyclic_8_1,block_128_1,complete_1,complete_1,complete_1,unroll_32,1,6,0.560949701639,False
workload_2891.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,73,1,1,1,1,cyclic_2_1,cyclic_8_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,1,True
workload_2619.cpp,xcu200-fsgd2104-2-e,3.33,0.1021644,147,1,6,2,3,cyclic_2_1,cyclic_8_1,block_4_1,complete_1,complete_1,complete_1,unroll_32,1,3,0.790509249169,False
workload_2824.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,91,1,1,1,1,cyclic_2_1,cyclic_8_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2772.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,71,1,1,1,1,cyclic_2_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,7,1,1,True
workload_2835.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,75,1,1,1,1,cyclic_2_1,cyclic_8_1,cyclic_8_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2639.cpp,xcu200-fsgd2104-2-e,3.33,0.11537784,100,1,4,1,2,cyclic_2_1,cyclic_8_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,1,2,0.829137886774,False
workload_2766.cpp,xcu200-fsgd2104-2-e,3.33,0.09591399,142,1,1,1,1,cyclic_32_1,block_128_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.924970812335,False
workload_2678.cpp,xcu200-fsgd2104-2-e,3.33,0.09250407,84,1,1,1,1,cyclic_32_1,block_2_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,4,1,0.937248940256,False
workload_2785.cpp,xcu200-fsgd2104-2-e,3.33,0.09250407,85,1,1,1,1,cyclic_32_1,block_2_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.937248940256,False
workload_2691.cpp,xcu200-fsgd2104-2-e,3.33,0.10877112,158,1,8,3,4,cyclic_32_1,block_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_32,1,4,0.704767266402,False
workload_2622.cpp,xcu200-fsgd2104-2-e,3.33,0.49281336,129,1,1,1,1,cyclic_32_1,cyclic_128_1,block_32_1,complete_1,complete_1,complete_1,unroll_2,1,1,0.115491949465,False
workload_2652.cpp,xcu200-fsgd2104-2-e,3.33,0.49281336,142,1,1,1,1,cyclic_32_1,cyclic_128_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,1,1,0.115491949465,False
workload_2621.cpp,xcu200-fsgd2104-2-e,3.33,0.10919736,152,1,8,3,4,cyclic_32_1,cyclic_2_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_32,1,4,0.704260937432,False
workload_2607.cpp,xcu200-fsgd2104-2-e,3.33,0.48940344,86,1,1,1,1,cyclic_32_1,cyclic_8_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_2,1,1,0.117213624537,False
workload_2735.cpp,xcu200-fsgd2104-2-e,3.33,0.50645304,104,1,1,1,1,cyclic_32_1,cyclic_8_1,cyclic_64_1,complete_1,complete_1,complete_1,unroll_2,1,1,0.109512195939,False
workload_2776.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,112,1,1,1,1,cyclic_4_1,block_128_1,block_16_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2723.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,127,1,1,1,1,cyclic_4_1,block_128_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2816.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,95,1,1,1,1,cyclic_4_1,block_16_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2741.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,110,1,1,1,1,cyclic_4_1,block_16_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2818.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,70.5,1,1,1,1,cyclic_4_1,block_2_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,6,1,1,True
workload_2628.cpp,xcu200-fsgd2104-2-e,3.33,0.46691928,195,1,1,1,1,cyclic_4_1,block_2_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_32,2,1,0.130836519203,False
workload_2808.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,75,1,1,1,1,cyclic_4_1,block_2_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2954.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,71,1,1,1,1,cyclic_4_1,block_2_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,1,1,1,True
workload_2734.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,71,1,1,1,1,cyclic_4_1,block_2_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,8,1,1,True
workload_2923.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,70,1,1,1,1,cyclic_4_1,block_2_1,cyclic_8_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2736.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,83,1,1,1,1,cyclic_4_1,block_32_1,block_16_1,complete_1,complete_1,complete_1,pipeline_1,3,1,0.9872683987,False
workload_2801.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,79.5,1,1,1,1,cyclic_4_1,block_32_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,2,1,1,True
workload_2864.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,80,1,1,1,1,cyclic_4_1,block_32_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,1,1,1,True
workload_2756.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,81,1,1,1,1,cyclic_4_1,block_32_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,6,1,1,True
workload_2827.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,97,1,1,1,1,cyclic_4_1,block_32_1,cyclic_64_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2795.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,77.5,1,1,1,1,cyclic_4_1,block_4_1,block_16_1,complete_1,complete_1,complete_1,pipeline_1,2,1,0.9872683987,False
workload_2713.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,71,1,1,1,1,cyclic_4_1,block_4_1,block_2_1,complete_1,complete_1,complete_1,pipeline_1,3,1,1,True
workload_2655.cpp,xcu200-fsgd2104-2-e,3.33,0.08820504,265,1,15,6,8,cyclic_4_1,block_4_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,2,7.5,0.466926536146,False
workload_2693.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,70,1,1,1,1,cyclic_4_1,block_4_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,11,1,1,True
workload_2769.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,74,1,1,1,1,cyclic_4_1,block_4_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2912.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,72,1,1,1,1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,4,1,1,True
workload_2832.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,71,1,1,1,1,cyclic_4_1,block_4_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,5,1,1,True
workload_2729.cpp,xcu200-fsgd2104-2-e,3.33,0.09092232,273,1,16,6,8,cyclic_4_1,block_4_1,cyclic_64_1,complete_1,complete_1,complete_1,unroll_64,1,7.75,0.450706500787,False
workload_2658.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,125,1,1,1,1,cyclic_4_1,block_64_1,block_128_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2699.cpp,xcu200-fsgd2104-2-e,3.33,0.45738216,468,1,1,1,2,cyclic_4_1,block_64_1,block_32_1,complete_1,complete_1,complete_1,unroll_32,1,1.25,0.137761380897,False
workload_2737.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,126,1,1,1,1,cyclic_4_1,block_64_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2768.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,87.5,1,1,1,1,cyclic_4_1,block_64_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,2,1,1,True
workload_2886.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,92,1,1,1,1,cyclic_4_1,block_64_1,cyclic_8_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2718.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,71,1,1,1,1,cyclic_4_1,block_8_1,block_2_1,complete_1,complete_1,complete_1,pipeline_1,2,1,1,True
workload_2836.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,73.5,1,1,1,1,cyclic_4_1,block_8_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,4,1,1,True
workload_2810.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,92,1,1,1,1,cyclic_4_1,block_8_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2926.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,75,1,1,1,1,cyclic_4_1,block_8_1,block_8_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2825.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,75,1,1,1,1,cyclic_4_1,block_8_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2982.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,73,1,1,1,1,cyclic_4_1,block_8_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,1,1,1,True
workload_2860.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,73,1,1,1,1,cyclic_4_1,block_8_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,3,1,1,True
workload_2640.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,90,1,1,1,1,cyclic_4_1,block_8_1,cyclic_64_1,complete_1,complete_1,complete_1,pipeline_1,3,1,0.9872683987,False
workload_2770.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,141,1,1,1,1,cyclic_4_1,cyclic_128_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2638.cpp,xcu200-fsgd2104-2-e,3.33,0.09529128,204,1,8,4,5,cyclic_4_1,cyclic_16_1,block_32_1,complete_1,complete_1,complete_1,unroll_32,1,4.5,0.678211151835,False
workload_2747.cpp,xcu200-fsgd2104-2-e,3.33,0.44784504,186,1,1,1,1,cyclic_4_1,cyclic_16_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_32,1,1,0.145484884072,False
workload_2596.cpp,xcu200-fsgd2104-2-e,3.33,0.46851768,104,1,1,1,1,cyclic_4_1,cyclic_16_1,cyclic_64_1,complete_1,complete_1,complete_1,unroll_8,1,1,0.129737870517,False
workload_2754.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,70,1,1,1,1,cyclic_4_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,5,1,1,True
workload_2623.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,72,1,1,1,1,cyclic_4_1,cyclic_2_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2990.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,70,1,1,1,1,cyclic_4_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,1,1,1,True
workload_2813.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,71,1,1,1,1,cyclic_4_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,3,1,1,True
workload_2761.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,117.5,1,1,1,1,cyclic_4_1,cyclic_32_1,block_128_1,complete_1,complete_1,complete_1,pipeline_1,2,1,0.9872683987,False
workload_2687.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,82,1,1,1,1,cyclic_4_1,cyclic_32_1,block_16_1,complete_1,complete_1,complete_1,pipeline_1,5,1,0.9872683987,False
workload_2972.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,81,1,1,1,1,cyclic_4_1,cyclic_32_1,block_2_1,complete_1,complete_1,complete_1,pipeline_1,1,1,1,True
workload_2817.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,79,1,1,1,1,cyclic_4_1,cyclic_32_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,4,1,1,True
workload_2907.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,81,1,1,1,1,cyclic_4_1,cyclic_32_1,block_8_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2746.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,114,1,1,1,1,cyclic_4_1,cyclic_32_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline_1,2,1,0.9872683987,False
workload_2797.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,83,1,1,1,1,cyclic_4_1,cyclic_32_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2851.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,77,1,1,1,1,cyclic_4_1,cyclic_32_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,1,1,1,True
workload_2783.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,87,1,1,1,1,cyclic_4_1,cyclic_32_1,cyclic_32_1,complete_1,complete_1,complete_1,pipeline_1,2,1,0.9872683987,False
workload_2727.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,78,1,1,1,1,cyclic_4_1,cyclic_32_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,5,1,1,True
workload_2602.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,97,1,1,1,1,cyclic_4_1,cyclic_32_1,cyclic_64_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2961.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,70,1,1,1,1,cyclic_4_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,1,True
workload_2616.cpp,xcu200-fsgd2104-2-e,3.33,0.085914,269,1,16,6,8,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,1,7.75,0.451549149639,False
workload_2862.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,87,1,1,1,1,cyclic_4_1,cyclic_64_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,3,1,1,True
workload_2719.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,87,1,1,1,1,cyclic_4_1,cyclic_64_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,4,1,1,True
workload_2838.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,72,1,1,1,1,cyclic_4_1,cyclic_8_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,1,True
workload_2715.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,91,1,1,1,1,cyclic_4_1,cyclic_8_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,2,1,0.9872683987,False
workload_2717.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,109,1,1,1,1,cyclic_4_1,cyclic_8_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2698.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,75,1,1,1,1,cyclic_4_1,cyclic_8_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2680.cpp,xcu200-fsgd2104-2-e,3.33,0.07545447,73,1,1,1,1,cyclic_4_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,9,1,1,True
workload_2739.cpp,xcu200-fsgd2104-2-e,3.33,0.08586072,235,1,12,5,6,cyclic_4_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,1,6,0.568944125214,False
workload_2802.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,93,1,1,1,1,cyclic_4_1,cyclic_8_1,cyclic_64_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2978.cpp,xcu200-fsgd2104-2-e,3.33,0.07886439,72,1,1,1,1,cyclic_4_1,cyclic_8_1,cyclic_8_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.9872683987,False
workload_2606.cpp,xcu200-fsgd2104-2-e,3.33,0.49281336,113,1,1,1,1,cyclic_64_1,block_16_1,block_16_1,complete_1,complete_1,complete_1,unroll_2,1,1,0.115491949465,False
workload_2644.cpp,xcu200-fsgd2104-2-e,3.33,0.50645304,149,1,1,1,2,cyclic_64_1,block_16_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_2,1,1.25,0.109492379797,False
workload_2667.cpp,xcu200-fsgd2104-2-e,3.33,0.47650968,760,1,1,2,3,cyclic_64_1,block_32_1,block_16_1,complete_1,complete_1,complete_1,unroll_64,1,1.75,0.124236659074,False
workload_2633.cpp,xcu200-fsgd2104-2-e,3.33,0.09591399,91,1,1,1,1,cyclic_8_1,block_2_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.924970812335,False
workload_2958.cpp,xcu200-fsgd2104-2-e,3.33,0.09250407,72.5,1,1,1,1,cyclic_8_1,block_2_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,2,1,0.937248940256,False
workload_2918.cpp,xcu200-fsgd2104-2-e,3.33,0.09250407,76,1,1,1,1,cyclic_8_1,block_4_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.937248940256,False
workload_2674.cpp,xcu200-fsgd2104-2-e,3.33,0.49281336,95,1,1,1,1,cyclic_8_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,1,1,0.115491949465,False
workload_2839.cpp,xcu200-fsgd2104-2-e,3.33,0.09250407,71,1,1,1,1,cyclic_8_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.937248940256,False
workload_2814.cpp,xcu200-fsgd2104-2-e,3.33,0.09591399,84,1,1,1,1,cyclic_8_1,cyclic_32_1,block_16_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.924970812335,False
workload_2993.cpp,xcu200-fsgd2104-2-e,3.33,0.09250407,82,1,1,1,1,cyclic_8_1,cyclic_32_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.937248940256,False
workload_2843.cpp,xcu200-fsgd2104-2-e,3.33,0.09250407,81,1,1,1,1,cyclic_8_1,cyclic_32_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.937248940256,False
workload_2867.cpp,xcu200-fsgd2104-2-e,3.33,0.09591399,99,1,1,1,1,cyclic_8_1,cyclic_32_1,cyclic_64_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.924970812335,False
workload_2673.cpp,xcu200-fsgd2104-2-e,3.33,0.09591399,95,1,1,1,1,cyclic_8_1,cyclic_4_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.924970812335,False
workload_2662.cpp,xcu200-fsgd2104-2-e,3.33,0.49281336,93.5,1,1,1,1,cyclic_8_1,cyclic_8_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,2,1,0.115491949465,False
workload_2629.cpp,xcu200-fsgd2104-2-e,3.33,0.10237752,466,1,13,10,9,cyclic_8_1,cyclic_8_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,1,8.25,0.417554625815,False
workload_2700.cpp,xcu200-fsgd2104-2-e,3.33,0.09591399,109,1,1,1,1,cyclic_8_1,cyclic_8_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.924970812335,False
workload_2670.cpp,xcu200-fsgd2104-2-e,3.33,0.10227096,270,1,11,4,7,cyclic_8_1,cyclic_8_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_64,2,5.75,0.580528534571,False
workload_2809.cpp,xcu200-fsgd2104-2-e,3.33,0.09250407,74,1,1,1,1,cyclic_8_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,3,1,0.937248940256,False
workload_2707.cpp,xcu200-fsgd2104-2-e,3.33,0.10227096,228,1,11,4,6,cyclic_8_1,cyclic_8_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_64,1,5.5,0.598513615286,False
workload_2463.cpp,xcu200-fsgd2104-2-e,5,0.138885,146.5,1,1,1,1,block_128_1,block_2_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,2,1,0.926558284856,False
workload_2239.cpp,xcu200-fsgd2104-2-e,5,0.72844,328,1,1,1,5,block_128_1,block_64_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_4,1,2,0.1,False
workload_2180.cpp,xcu200-fsgd2104-2-e,5,0.72844,282,1,1,1,4,block_128_1,block_64_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_4,1,1.75,0.10000061348,False
workload_2592.cpp,xcu200-fsgd2104-2-e,5,0.13888,144,1,1,1,1,block_128_1,block_8_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.926572277329,False
workload_2528.cpp,xcu200-fsgd2104-2-e,5,0.13888,145,1,1,1,1,block_128_1,block_8_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.926572277329,False
workload_2556.cpp,xcu200-fsgd2104-2-e,5,0.13888,151,1,1,1,1,block_128_1,block_8_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.926572277329,False
workload_2442.cpp,xcu200-fsgd2104-2-e,5,0.138885,155,1,1,1,2,block_128_1,cyclic_32_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1.25,0.921839732749,False
workload_2411.cpp,xcu200-fsgd2104-2-e,5,0.144,150,1,1,1,2,block_128_1,cyclic_8_1,block_16_1,complete_1,complete_1,complete_1,pipeline_1,1,1.25,0.908366969289,False
workload_2230.cpp,xcu200-fsgd2104-2-e,5,0.48396,124,1,1,1,1,block_16_1,block_8_1,block_128_1,complete_1,complete_1,complete_1,unroll_2,1,1,0.242930073353,False
workload_2196.cpp,xcu200-fsgd2104-2-e,5,0.48652,159,1,1,1,2,block_16_1,cyclic_128_1,block_128_1,complete_1,complete_1,complete_1,unroll_2,1,1.25,0.23982835415,False
workload_2249.cpp,xcu200-fsgd2104-2-e,5,0.2254,179,1,4,1,3,block_16_1,cyclic_16_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,1,2.25,0.679528297841,False
