Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,Replicate_Count,Area,Weight,is_pareto
workload_705.cpp,xczu7ev-ffvc1156-2-e,10,2301.43305,486,30,1,6,23,cyclic_4_1,cyclic_2_1,block_2_1,unroll_32,unroll_4,unroll_8,unroll_2,unroll_2,1,15,0.890467933596,False
workload_565.cpp,xczu7ev-ffvc1156-2-e,10,2301.43081,582,30,1,8,27,cyclic_4_1,cyclic_2_1,block_2_1,unroll_32,unroll_4,unroll_8,unroll_4,unroll_8,1,16.5,0.874040526913,False
workload_478.cpp,xczu7ev-ffvc1156-2-e,10,1705.53681,87,65,1,2,6,cyclic_4_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,1,18.5,0.878841138672,False
workload_613.cpp,xczu7ev-ffvc1156-2-e,10,1705.53521,109,65,1,3,8,cyclic_4_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_8,1,19.25,0.857226241975,False
workload_719.cpp,xczu7ev-ffvc1156-2-e,10,1705.53617,95,65,1,2,7,cyclic_4_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_2,1,18.75,0.871603230878,False
workload_855.cpp,xczu7ev-ffvc1156-2-e,10,1963.99217,174,30,1,4,12,cyclic_4_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,unroll_16,unroll_4,unroll_8,1,11.75,0.973202937824,False
workload_697.cpp,xczu7ev-ffvc1156-2-e,10,4441.25185,127,30,0,3,8,cyclic_4_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,unroll_2,unroll_8,unroll_8,1,10.25,0.772892142123,False
workload_795.cpp,xczu7ev-ffvc1156-2-e,10,2952.27729,87,30,0,1,5,cyclic_4_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll_2,1,9,1,True
workload_576.cpp,xczu7ev-ffvc1156-2-e,10,2952.27569,109,30,0,2,7,cyclic_4_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll_8,1,9.75,0.924520695187,False
workload_904.cpp,xczu7ev-ffvc1156-2-e,10,2952.27553,109,30,0,2,7,cyclic_4_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,unroll_4,unroll_8,unroll_2,1,9.75,0.924520704084,False
workload_670.cpp,xczu7ev-ffvc1156-2-e,10,2952.27393,134,30,0,3,8,cyclic_4_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,unroll_4,unroll_8,unroll_8,1,10.25,0.918407607364,False
workload_849.cpp,xczu7ev-ffvc1156-2-e,10,2952.27712,614,30,0,13,33,cyclic_4_1,cyclic_2_1,block_2_1,unroll_4,unroll_32,unroll_4,unroll_2,unroll_2,1,19,0.794101721802,False
workload_458.cpp,xczu7ev-ffvc1156-2-e,10,2952.27561,157,30,0,3,10,cyclic_4_1,cyclic_2_1,block_2_1,unroll_4,unroll_4,unroll_4,unroll_2,unroll_8,1,10.75,0.911427339316,False
workload_605.cpp,xczu7ev-ffvc1156-2-e,10,2952.27657,118,30,0,3,9,cyclic_4_1,cyclic_2_1,block_2_1,unroll_4,unroll_4,unroll_4,unroll_4,unroll_2,1,10.5,0.915027243477,False
workload_527.cpp,xczu7ev-ffvc1156-2-e,10,2952.27497,181,30,0,4,12,cyclic_4_1,cyclic_2_1,block_2_1,unroll_4,unroll_4,unroll_4,unroll_4,unroll_8,1,11.5,0.899324507505,False
workload_625.cpp,xczu7ev-ffvc1156-2-e,10,2952.27557,408,30,0,5,15,cyclic_4_1,cyclic_2_1,block_2_1,unroll_4,unroll_8,unroll_4,unroll_2,unroll_8,1,12.5,0.880405977268,False
workload_492.cpp,xczu7ev-ffvc1156-2-e,10,1705.68017,413,65,1,16,32,cyclic_4_1,cyclic_2_1,block_2_1,unroll_64,unroll_2,pipeline_1,unroll_2,unroll_2,1,28.5,0.615419184061,False
workload_360.cpp,xczu7ev-ffvc1156-2-e,10,2931.87185,497,30,1,5,20,cyclic_4_1,cyclic_2_1,block_2_1,unroll_64,unroll_2,unroll_4,unroll_4,unroll_8,1,14,0.85560339669,False
workload_889.cpp,xczu7ev-ffvc1156-2-e,10,2281.10001,944,30,1,6,28,cyclic_4_1,cyclic_2_1,block_2_1,unroll_64,unroll_2,unroll_8,unroll_2,unroll_8,1,16.25,0.877571551676,False
workload_475.cpp,xczu7ev-ffvc1156-2-e,10,2931.87241,534,30,1,6,22,cyclic_4_1,cyclic_2_1,block_2_1,unroll_64,unroll_4,unroll_4,unroll_2,unroll_8,1,14.75,0.84522025992,False
workload_906.cpp,xczu7ev-ffvc1156-2-e,10,1705.61873,106,65,1,3,8,cyclic_4_1,cyclic_2_1,block_2_1,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_2,1,19.25,0.857226619117,False
workload_807.cpp,xczu7ev-ffvc1156-2-e,10,1798.14737,412,30,3,5,19,cyclic_4_1,cyclic_2_1,block_2_1,unroll_8,unroll_2,unroll_32,unroll_2,unroll_2,1,14.25,0.933530738996,False
workload_729.cpp,xczu7ev-ffvc1156-2-e,10,1798.14401,471,30,3,6,23,cyclic_4_1,cyclic_2_1,block_2_1,unroll_8,unroll_2,unroll_32,unroll_8,unroll_8,1,15.5,0.900558573424,False
workload_853.cpp,xczu7ev-ffvc1156-2-e,10,2952.23633,112,30,0,2,7,cyclic_4_1,cyclic_2_1,block_2_1,unroll_8,unroll_2,unroll_4,unroll_2,unroll_2,1,9.75,0.924522883658,False
workload_688.cpp,xczu7ev-ffvc1156-2-e,10,2952.23297,157,30,0,3,10,cyclic_4_1,cyclic_2_1,block_2_1,unroll_8,unroll_2,unroll_4,unroll_8,unroll_8,1,10.75,0.911429761568,False
workload_775.cpp,xczu7ev-ffvc1156-2-e,10,1798.14401,659,30,3,7,26,cyclic_4_1,cyclic_2_1,block_2_1,unroll_8,unroll_4,unroll_32,unroll_8,unroll_8,1,16.5,0.899941464251,False
workload_809.cpp,xczu7ev-ffvc1156-2-e,10,1796.30257,171,31,3,4,12,cyclic_4_1,cyclic_2_1,block_4_1,unroll_2,unroll_2,unroll_32,unroll_2,unroll_8,1,12.5,0.971671840164,False
workload_654.cpp,xczu7ev-ffvc1156-2-e,10,2952.27569,112,31,0,2,7,cyclic_4_1,cyclic_2_1,block_4_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll_8,1,10,0.921570367647,False
workload_651.cpp,xczu7ev-ffvc1156-2-e,10,1705.53449,197,65,1,5,13,cyclic_4_1,cyclic_2_1,block_4_1,unroll_4,unroll_4,pipeline_1,unroll_4,unroll_8,1,21,0.80795203123,False
workload_336.cpp,xczu7ev-ffvc1156-2-e,10,1873.45073,1208,76,1,9,61,cyclic_4_1,cyclic_2_1,cyclic_128_1,unroll_32,unroll_2,pipeline_1,unroll_2,unroll_8,1,36.75,0.438767842446,False
workload_476.cpp,xczu7ev-ffvc1156-2-e,10,1873.43185,162,66,1,5,15,cyclic_4_1,cyclic_4_1,block_16_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,1,21.75,0.786843264475,False
workload_248.cpp,xczu7ev-ffvc1156-2-e,10,1705.65793,179,65,1,6,15,cyclic_4_1,cyclic_4_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_2,1,21.75,0.787335686581,False
workload_367.cpp,xczu7ev-ffvc1156-2-e,10,1705.65729,188,65,1,7,16,cyclic_4_1,cyclic_4_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_4,1,22.25,0.773758780605,False
workload_623.cpp,xczu7ev-ffvc1156-2-e,10,1705.37297,80,65,1,2,5,cyclic_4_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,1,18.25,0.886110825985,False
workload_852.cpp,xczu7ev-ffvc1156-2-e,10,1705.37233,87,65,1,2,6,cyclic_4_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_4,1,18.5,0.878840316502,False
workload_489.cpp,xczu7ev-ffvc1156-2-e,10,1705.37137,98,65,1,2,7,cyclic_4_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_8,1,18.75,0.871602430735,False
workload_548.cpp,xczu7ev-ffvc1156-2-e,10,1705.37121,97,65,1,2,7,cyclic_4_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,1,18.75,0.871602429952,False
workload_731.cpp,xczu7ev-ffvc1156-2-e,10,7146.66161,94,31,0,2,6,cyclic_4_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_2,unroll_8,1,9.75,0.524320461286,False
workload_832.cpp,xczu7ev-ffvc1156-2-e,10,1785.81681,170,31,3,4,12,cyclic_4_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_32,unroll_2,unroll_8,1,12.5,1,True
workload_884.cpp,xczu7ev-ffvc1156-2-e,10,1785.81777,152,31,3,4,11,cyclic_4_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_32,unroll_4,unroll_2,1,12.25,1,True
workload_864.cpp,xczu7ev-ffvc1156-2-e,10,1785.81617,175,31,3,5,13,cyclic_4_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_32,unroll_4,unroll_8,1,13,1,True
workload_813.cpp,xczu7ev-ffvc1156-2-e,10,2931.38769,77,31,1,1,4,cyclic_4_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_2,1,9.25,0.93075072898,False
workload_750.cpp,xczu7ev-ffvc1156-2-e,10,2270.78417,96,31,1,2,7,cyclic_4_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_4,1,10.25,0.972069358043,False
workload_773.cpp,xczu7ev-ffvc1156-2-e,10,2270.78249,182,31,1,4,12,cyclic_4_1,cyclic_4_1,block_2_1,unroll_2,unroll_4,unroll_8,unroll_4,unroll_8,1,12,0.943567737432,False
workload_490.cpp,xczu7ev-ffvc1156-2-e,10,1705.53681,87,65,1,2,6,cyclic_4_1,cyclic_4_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,2,18.5,0.878841138672,False
workload_438.cpp,xczu7ev-ffvc1156-2-e,10,1705.53521,108,65,1,3,8,cyclic_4_1,cyclic_4_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_8,1,19.25,0.857226241975,False
workload_689.cpp,xczu7ev-ffvc1156-2-e,10,1705.53617,95,65,1,3,7,cyclic_4_1,cyclic_4_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_2,1,19,0.864398237321,False
workload_754.cpp,xczu7ev-ffvc1156-2-e,10,1789.66705,248,31,3,5,16,cyclic_4_1,cyclic_4_1,block_2_1,unroll_4,unroll_2,unroll_32,unroll_2,unroll_8,1,13.75,0.947521187078,False
workload_787.cpp,xczu7ev-ffvc1156-2-e,10,2275.94417,126,31,1,3,9,cyclic_4_1,cyclic_4_1,block_2_1,unroll_4,unroll_2,unroll_8,unroll_2,unroll_8,1,11,0.961386374711,False
workload_363.cpp,xczu7ev-ffvc1156-2-e,10,1705.53673,101,65,1,3,9,cyclic_4_1,cyclic_4_1,block_2_1,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_2,1,19.5,0.850087339393,False
workload_839.cpp,xczu7ev-ffvc1156-2-e,10,2931.30241,312,31,1,4,12,cyclic_4_1,cyclic_4_1,block_2_1,unroll_4,unroll_4,unroll_4,unroll_8,unroll_8,1,12,0.891336942345,False
workload_470.cpp,xczu7ev-ffvc1156-2-e,10,1705.67953,445,65,1,19,37,cyclic_4_1,cyclic_4_1,block_2_1,unroll_64,unroll_2,pipeline_1,unroll_2,unroll_4,1,30.5,0.569211587363,False
workload_767.cpp,xczu7ev-ffvc1156-2-e,10,1705.61873,109,65,1,3,9,cyclic_4_1,cyclic_4_1,block_2_1,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_2,1,19.5,0.850087698061,False
workload_901.cpp,xczu7ev-ffvc1156-2-e,10,2931.26145,160,31,1,3,10,cyclic_4_1,cyclic_4_1,block_2_1,unroll_8,unroll_2,unroll_4,unroll_8,unroll_8,1,11.25,0.904729890109,False
workload_402.cpp,xczu7ev-ffvc1156-2-e,10,1705.65961,173,66,1,6,15,cyclic_4_1,cyclic_4_1,block_4_1,unroll_16,unroll_4,pipeline_1,unroll_2,unroll_2,1,22,0.7805304598,False
workload_888.cpp,xczu7ev-ffvc1156-2-e,10,1785.81681,173,31,3,4,12,cyclic_4_1,cyclic_4_1,block_4_1,unroll_2,unroll_2,unroll_32,unroll_2,unroll_8,1,12.5,1,True
workload_555.cpp,xczu7ev-ffvc1156-2-e,10,7062.69297,115,31,0,2,8,cyclic_4_1,cyclic_4_1,block_4_1,unroll_4,unroll_2,unroll_2,unroll_4,unroll_8,1,10.25,0.530918625384,False
workload_810.cpp,xczu7ev-ffvc1156-2-e,10,1787.04561,250,31,3,5,16,cyclic_4_1,cyclic_4_1,block_4_1,unroll_4,unroll_2,unroll_32,unroll_2,unroll_8,1,13.75,0.947616018933,False
workload_491.cpp,xczu7ev-ffvc1156-2-e,10,2920.81769,191,31,1,4,12,cyclic_4_1,cyclic_4_1,block_4_1,unroll_4,unroll_4,unroll_4,unroll_4,unroll_8,1,12,0.891878346999,False
workload_577.cpp,xczu7ev-ffvc1156-2-e,10,2910.24561,463,31,1,4,19,cyclic_4_1,cyclic_4_1,block_4_1,unroll_64,unroll_2,unroll_4,unroll_2,unroll_8,1,13.75,0.860632109414,False
workload_541.cpp,xczu7ev-ffvc1156-2-e,10,2910.24497,470,31,1,5,20,cyclic_4_1,cyclic_4_1,block_4_1,unroll_64,unroll_2,unroll_4,unroll_4,unroll_8,1,14.25,0.854428073612,False
workload_578.cpp,xczu7ev-ffvc1156-2-e,10,2926.01961,219,31,1,4,13,cyclic_4_1,cyclic_4_1,block_4_1,unroll_8,unroll_4,unroll_4,unroll_4,unroll_8,1,12.25,0.886755179196,False
workload_462.cpp,xczu7ev-ffvc1156-2-e,10,1873.30897,88,66,1,2,7,cyclic_4_1,cyclic_4_1,block_8_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,1,19,0.86140932304,False
workload_507.cpp,xczu7ev-ffvc1156-2-e,10,1873.30833,98,66,1,3,8,cyclic_4_1,cyclic_4_1,block_8_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_4,1,19.5,0.848273068687,False
workload_487.cpp,xczu7ev-ffvc1156-2-e,10,3078.01929,464,32,1,5,20,cyclic_4_1,cyclic_4_1,block_8_1,unroll_64,unroll_4,unroll_4,unroll_2,unroll_2,1,14.5,0.835418748184,False
workload_479.cpp,xczu7ev-ffvc1156-2-e,10,1705.37121,124,66,1,2,14,cyclic_4_1,cyclic_64_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,1,20.75,0.814890598716,False
workload_413.cpp,xczu7ev-ffvc1156-2-e,10,1705.53505,136,66,1,3,17,cyclic_4_1,cyclic_64_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_8,unroll_2,1,21.75,0.787335275201,False
workload_528.cpp,xczu7ev-ffvc1156-2-e,10,6999.78065,120,31,0,1,9,cyclic_4_1,cyclic_64_1,block_2_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll_2,1,10.25,0.5361259734,False
workload_522.cpp,xczu7ev-ffvc1156-2-e,10,6999.78057,137,31,0,2,13,cyclic_4_1,cyclic_64_1,block_2_1,unroll_4,unroll_4,unroll_4,unroll_2,unroll_2,1,11.5,0.533961876314,False
workload_435.cpp,xczu7ev-ffvc1156-2-e,10,4398.56817,1087,31,1,5,32,cyclic_4_1,cyclic_64_1,block_2_1,unroll_64,unroll_2,unroll_4,unroll_2,unroll_8,1,17.25,0.69496523697,False
workload_381.cpp,xczu7ev-ffvc1156-2-e,10,1705.65793,258,66,1,6,29,cyclic_4_1,cyclic_64_1,block_4_1,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_2,1,25.5,0.688789475086,False
workload_335.cpp,xczu7ev-ffvc1156-2-e,10,1705.53673,127,66,1,3,16,cyclic_4_1,cyclic_64_1,block_4_1,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_2,1,21.5,0.794174036912,False
workload_430.cpp,xczu7ev-ffvc1156-2-e,10,7188.52425,126,32,0,2,13,cyclic_4_1,cyclic_64_1,block_4_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_2,1,11.75,0.517939448712,False
workload_699.cpp,xczu7ev-ffvc1156-2-e,10,6936.94801,81,31,0,1,4,cyclic_4_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_2,1,9,0.541578514621,False
workload_726.cpp,xczu7ev-ffvc1156-2-e,10,6936.86385,127,31,0,2,9,cyclic_4_1,cyclic_8_1,block_2_1,unroll_4,unroll_2,unroll_4,unroll_4,unroll_8,1,10.5,0.541080255277,False
workload_825.cpp,xczu7ev-ffvc1156-2-e,10,6936.86433,117,31,0,2,8,cyclic_4_1,cyclic_8_1,block_2_1,unroll_4,unroll_2,unroll_4,unroll_8,unroll_2,1,10.25,0.541364380101,False
workload_282.cpp,xczu7ev-ffvc1156-2-e,10,2046.46497,1168,87,1,10,67,cyclic_8_1,block_128_1,block_8_1,unroll_32,unroll_2,pipeline_1,unroll_8,unroll_4,1,41.25,0.35770154106,False
workload_298.cpp,xczu7ev-ffvc1156-2-e,10,4048.11953,115,34,0,2,9,cyclic_8_1,block_16_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_8,1,11.25,0.80781200774,False
workload_356.cpp,xczu7ev-ffvc1156-2-e,10,4048.11777,147,34,0,3,11,cyclic_8_1,block_16_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_8,unroll_8,1,12,0.801230830831,False
workload_437.cpp,xczu7ev-ffvc1156-2-e,10,4328.46001,537,34,0,8,40,cyclic_8_1,block_16_1,block_2_1,unroll_32,unroll_2,unroll_4,unroll_2,unroll_8,1,20.5,0.666626134009,False
workload_410.cpp,xczu7ev-ffvc1156-2-e,10,3974.63889,104,34,0,2,10,cyclic_8_1,block_16_1,block_2_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll_2,1,11.5,0.813054071433,False
workload_495.cpp,xczu7ev-ffvc1156-2-e,10,3167.80209,575,33,0,10,35,cyclic_8_1,block_2_1,block_2_1,unroll_64,unroll_2,unroll_4,unroll_2,unroll_8,1,19.5,0.770547518079,False
workload_352.cpp,xczu7ev-ffvc1156-2-e,10,2046.32177,798,86,1,3,29,cyclic_8_1,block_2_1,cyclic_128_1,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_8,1,29.75,0.585481975422,False
workload_177.cpp,xczu7ev-ffvc1156-2-e,10,7361.53777,629,44,0,3,31,cyclic_8_1,block_2_1,cyclic_128_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll_8,1,19.5,0.457573050548,False
workload_461.cpp,xczu7ev-ffvc1156-2-e,10,3335.57417,819,34,1,13,54,cyclic_8_1,block_2_1,cyclic_16_1,unroll_64,unroll_4,unroll_4,unroll_2,unroll_8,1,25.5,0.647787304165,False
workload_511.cpp,xczu7ev-ffvc1156-2-e,10,3985.20481,118,34,0,2,12,cyclic_8_1,block_32_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_8,unroll_2,1,12,0.807202811628,False
workload_151.cpp,xczu7ev-ffvc1156-2-e,10,4127.91985,651,34,0,8,43,cyclic_8_1,block_32_1,block_2_1,unroll_32,unroll_2,unroll_4,unroll_2,unroll_8,1,21.25,0.672718803527,False
workload_369.cpp,xczu7ev-ffvc1156-2-e,10,3974.63881,133,34,0,3,14,cyclic_8_1,block_32_1,block_2_1,unroll_4,unroll_4,unroll_4,unroll_2,unroll_2,1,12.75,0.799376679883,False
workload_327.cpp,xczu7ev-ffvc1156-2-e,10,4406.43073,727,34,0,10,42,cyclic_8_1,block_32_1,block_2_1,unroll_64,unroll_2,unroll_4,unroll_8,unroll_8,1,21.5,0.648361904425,False
workload_341.cpp,xczu7ev-ffvc1156-2-e,10,6139.88449,359,35,0,4,28,cyclic_8_1,block_32_1,block_32_1,unroll_16,unroll_2,unroll_2,unroll_8,unroll_4,1,16.75,0.571685338307,False
workload_601.cpp,xczu7ev-ffvc1156-2-e,10,3964.23345,118,34,0,2,12,cyclic_8_1,block_32_1,block_4_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_8,1,12,0.809185785548,False
workload_342.cpp,xczu7ev-ffvc1156-2-e,10,1878.55177,124,76,1,3,13,cyclic_8_1,block_32_1,block_4_1,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_2,1,23.25,0.746692828835,False
workload_287.cpp,xczu7ev-ffvc1156-2-e,10,2046.32393,161,77,1,3,16,cyclic_8_1,block_32_1,cyclic_32_1,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_2,1,24.25,0.719046165661,False
workload_194.cpp,xczu7ev-ffvc1156-2-e,10,2046.32393,233,77,1,3,19,cyclic_8_1,block_32_1,cyclic_64_1,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_2,1,25,0.69995993576,False
workload_340.cpp,xczu7ev-ffvc1156-2-e,10,1878.69185,835,75,1,17,46,cyclic_8_1,block_4_1,block_2_1,unroll_64,unroll_4,pipeline_1,unroll_8,unroll_8,1,34.75,0.478186694977,False
workload_15.cpp,xczu7ev-ffvc1156-2-e,10,5679.81233,652,34,0,8,44,cyclic_8_1,block_4_1,cyclic_16_1,unroll_32,unroll_2,unroll_4,unroll_2,unroll_8,1,21.5,0.551328521612,False
workload_422.cpp,xczu7ev-ffvc1156-2-e,10,3418.14953,822,34,1,13,54,cyclic_8_1,block_4_1,cyclic_16_1,unroll_64,unroll_4,unroll_4,unroll_2,unroll_8,1,25.5,0.643856996189,False
workload_405.cpp,xczu7ev-ffvc1156-2-e,10,5909.20017,149,34,0,3,14,cyclic_8_1,block_8_1,block_2_1,unroll_16,unroll_2,unroll_2,unroll_2,unroll_2,1,12.75,0.622259176298,False
workload_370.cpp,xczu7ev-ffvc1156-2-e,10,1878.38801,82,76,1,2,6,cyclic_8_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,1,21.25,0.800378026511,False
workload_464.cpp,xczu7ev-ffvc1156-2-e,10,1878.38737,87,76,1,2,7,cyclic_8_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_4,1,21.5,0.793576130793,False
workload_486.cpp,xczu7ev-ffvc1156-2-e,10,4048.12113,83,34,0,1,6,cyclic_8_1,block_8_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_2,1,10.25,0.813130582841,False
workload_323.cpp,xczu7ev-ffvc1156-2-e,10,1878.69521,262,76,1,8,26,cyclic_8_1,block_8_1,block_2_1,unroll_32,unroll_2,pipeline_1,unroll_2,unroll_2,1,27.75,0.63320357764,False
workload_359.cpp,xczu7ev-ffvc1156-2-e,10,1878.69345,298,76,1,9,28,cyclic_8_1,block_8_1,block_2_1,unroll_32,unroll_2,pipeline_1,unroll_8,unroll_2,1,28.5,0.615331782784,False
workload_260.cpp,xczu7ev-ffvc1156-2-e,10,1878.69345,486,76,1,15,42,cyclic_8_1,block_8_1,block_2_1,unroll_64,unroll_2,pipeline_1,unroll_8,unroll_2,1,33.5,0.503927226212,False
workload_408.cpp,xczu7ev-ffvc1156-2-e,10,1878.69521,264,76,1,9,26,cyclic_8_1,block_8_1,block_4_1,unroll_32,unroll_2,pipeline_1,unroll_2,unroll_2,1,28,0.627212806928,False
workload_387.cpp,xczu7ev-ffvc1156-2-e,10,1878.55177,114,76,1,3,10,cyclic_8_1,block_8_1,block_4_1,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_2,1,22.5,0.766614929009,False
workload_318.cpp,xczu7ev-ffvc1156-2-e,10,4205.32553,130,35,0,3,13,cyclic_8_1,block_8_1,cyclic_16_1,unroll_4,unroll_4,unroll_4,unroll_2,unroll_2,1,12.75,0.778489934224,False
workload_415.cpp,xczu7ev-ffvc1156-2-e,10,4194.83977,119,35,0,3,12,cyclic_8_1,block_8_1,cyclic_8_1,unroll_4,unroll_4,unroll_4,unroll_2,unroll_2,1,12.5,0.782216092663,False
workload_860.cpp,xczu7ev-ffvc1156-2-e,10,1950.96753,171,33,3,4,12,cyclic_8_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_32,unroll_2,unroll_8,1,13,0.955337743699,False
workload_770.cpp,xczu7ev-ffvc1156-2-e,10,3314.11633,106,33,0,2,8,cyclic_8_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_8,1,10.75,0.88395686658,False
workload_823.cpp,xczu7ev-ffvc1156-2-e,10,3282.57873,99,33,0,2,8,cyclic_8_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll_2,1,10.75,0.88678315993,False
workload_447.cpp,xczu7ev-ffvc1156-2-e,10,3106.19977,569,33,1,10,36,cyclic_8_1,cyclic_2_1,block_2_1,unroll_64,unroll_4,unroll_4,unroll_2,unroll_2,1,20,0.767369305322,False
workload_394.cpp,xczu7ev-ffvc1156-2-e,10,2046.46561,454,76,1,9,35,cyclic_8_1,cyclic_2_1,block_32_1,unroll_32,unroll_2,pipeline_1,unroll_8,unroll_2,1,30.25,0.574107652066,False
workload_877.cpp,xczu7ev-ffvc1156-2-e,10,2118.73905,201,34,3,4,14,cyclic_8_1,cyclic_2_1,block_8_1,unroll_2,unroll_2,unroll_32,unroll_4,unroll_8,1,13.75,0.929494129755,False
workload_371.cpp,xczu7ev-ffvc1156-2-e,10,2046.32401,99,76,1,2,8,cyclic_8_1,cyclic_4_1,block_16_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,1,21.75,0.784214214987,False
workload_733.cpp,xczu7ev-ffvc1156-2-e,10,2422.82769,97,33,1,2,7,cyclic_8_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_4,1,10.75,0.95464453669,False
workload_840.cpp,xczu7ev-ffvc1156-2-e,10,2422.82673,115,33,1,3,8,cyclic_8_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_8,1,11.25,0.946970155339,False
workload_540.cpp,xczu7ev-ffvc1156-2-e,10,3314.11785,99,33,0,2,8,cyclic_8_1,cyclic_4_1,block_2_1,unroll_2,unroll_4,unroll_4,unroll_2,unroll_2,1,10.75,0.883956729025,False
workload_644.cpp,xczu7ev-ffvc1156-2-e,10,3314.11561,196,33,0,4,13,cyclic_8_1,cyclic_4_1,block_2_1,unroll_2,unroll_4,unroll_4,unroll_4,unroll_8,1,12.5,0.85782944784,False
workload_524.cpp,xczu7ev-ffvc1156-2-e,10,1878.55017,175,75,1,4,12,cyclic_8_1,cyclic_4_1,block_2_1,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_8,1,23,0.75330347629,False
workload_566.cpp,xczu7ev-ffvc1156-2-e,10,7235.71017,100,33,0,2,8,cyclic_8_1,cyclic_4_1,block_2_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_2,1,10.75,0.516171585264,False
workload_411.cpp,xczu7ev-ffvc1156-2-e,10,3282.57865,113,33,0,3,10,cyclic_8_1,cyclic_4_1,block_2_1,unroll_4,unroll_4,unroll_4,unroll_2,unroll_2,1,11.5,0.876658748525,False
