Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
stencil3d_133.c,xczu7ev-ffvc1156-2-e,10,0.32345,51.5,0,15,1,12,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_15,2,7,0.622025090828,False
stencil3d_285.c,xczu7ev-ffvc1156-2-e,10,0.34835,34,0,3,0,4,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_2,1,1.75,0.590659421044,False
stencil3d_365.c,xczu7ev-ffvc1156-2-e,10,0.35067,34,0,3,0,4,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_2,1,1.75,0.583037893352,False
stencil3d_4.c,xczu7ev-ffvc1156-2-e,10,0.35066,136,0,52,5,35,unroll_4,pipeline_1,pipeline_1,unroll_31,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,23,0.266264262327,False
stencil3d_27.c,xczu7ev-ffvc1156-2-e,10,0.59559,37,0,2,0,4,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,1,1.5,0.166637368698,False
stencil3d_213.c,xczu7ev-ffvc1156-2-e,10,0.22684,268,0,20,1,21,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_15,1,10.5,0.972600982427,False
stencil3d_258.c,xczu7ev-ffvc1156-2-e,10,0.22699,267,0,20,1,21,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_15,1,10.5,0.971726075698,False
stencil3d_239.c,xczu7ev-ffvc1156-2-e,10,0.33018,42,0,6,0,6,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_2,1,3,0.636753794494,False
stencil3d_29.c,xczu7ev-ffvc1156-2-e,10,0.23146,298,0,53,3,31,unroll_4,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline_1,1,21.75,0.488848805167,False
stencil3d_51.c,xczu7ev-ffvc1156-2-e,10,0.23146,248,0,20,1,21,unroll_4,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_15,1,10.5,0.945855242713,False
stencil3d_115.c,xczu7ev-ffvc1156-2-e,10,0.22995,265,0,43,3,32,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_31,unroll_2,unroll_2,1,19.5,0.580387203875,False
stencil3d_194.c,xczu7ev-ffvc1156-2-e,10,0.2307,269,0,20,1,22,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_8,unroll_4,unroll_15,1,10.75,0.948209194439,False
stencil3d_377.c,xczu7ev-ffvc1156-2-e,10,0.35415,31,0,3,0,3,unroll_4,pipeline_1,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,1,1.5,0.569561467028,False
stencil3d_402.c,xczu7ev-ffvc1156-2-e,10,0.35415,31,0,2,0,3,unroll_4,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_15,1,1.25,0.567275266408,False
stencil3d_366.c,xczu7ev-ffvc1156-2-e,10,0.32721,42,0,6,0,6,unroll_4,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_2,1,3,0.648563920077,False
stencil3d_404.c,xczu7ev-ffvc1156-2-e,10,0.33248,42,0,6,0,6,unroll_4,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_2,1,3,0.627408975246,False
stencil3d_254.c,xczu7ev-ffvc1156-2-e,10,0.32721,41,0,6,0,6,unroll_4,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,1,3,0.648563920077,False
stencil3d_278.c,xczu7ev-ffvc1156-2-e,10,0.5374,31,0,1,0,3,unroll_4,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_4,1,1,0.279333369919,False
stencil3d_210.c,xczu7ev-ffvc1156-2-e,10,0.32953,42,0,6,0,6,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_2,1,3,0.6393765668,False
stencil3d_159.c,xczu7ev-ffvc1156-2-e,10,0.32953,36,0,6,0,6,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_2,1,3,0.6393765668,False
stencil3d_93.c,xczu7ev-ffvc1156-2-e,10,0.23164,270,0,34,2,27,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_31,unroll_2,1,15.75,0.750775597415,False
stencil3d_74.c,xczu7ev-ffvc1156-2-e,10,0.23164,282,0,34,2,27,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_31,unroll_2,1,15.75,0.750775597415,False
stencil3d_0.c,xczu7ev-ffvc1156-2-e,10,0.59121,59,0,1,1,8,unroll_4,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_8,unroll_4,1,2.5,0.172953447548,False
stencil3d_228.c,xczu7ev-ffvc1156-2-e,10,0.29592,51,0,12,1,10,unroll_4,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_2,1,5.75,0.739877305519,False
stencil3d_339.c,xczu7ev-ffvc1156-2-e,10,0.33428,45,0,6,1,7,unroll_4,unroll_31,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,1,3.5,0.621610106003,False
stencil3d_75.c,xczu7ev-ffvc1156-2-e,10,0.23638,276,0,44,3,30,unroll_4,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_8,unroll_2,1,19.25,0.587178534798,False
stencil3d_60.c,xczu7ev-ffvc1156-2-e,10,0.31556,189,0,43,3,32,unroll_4,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll_8,unroll_8,unroll_15,1,19.5,0.415018078377,False
stencil3d_181.c,xczu7ev-ffvc1156-2-e,10,0.28354,61,0,12,1,13,unroll_4,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_31,pipeline_1,unroll_2,1,6.5,0.785245396531,False
stencil3d_201.c,xczu7ev-ffvc1156-2-e,10,0.58484,43,0,0,0,4,unroll_4,unroll_4,unroll_2,unroll_8,unroll_4,unroll_8,unroll_31,unroll_2,unroll_2,1,1,0.184391039772,False
stencil3d_66.c,xczu7ev-ffvc1156-2-e,10,0.23406,256,0,20,1,22,unroll_4,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_15,1,10.75,0.929542172139,False
stencil3d_10.c,xczu7ev-ffvc1156-2-e,10,0.23278,254,0,20,1,22,unroll_4,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_15,1,10.75,0.936668541903,False
stencil3d_106.c,xczu7ev-ffvc1156-2-e,10,0.23278,262,0,20,1,22,unroll_4,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_31,pipeline_1,unroll_15,1,10.75,0.936668541903,False
stencil3d_46.c,xczu7ev-ffvc1156-2-e,10,0.32318,99,0,25,2,21,unroll_4,unroll_8,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_15,1,12,0.567563802801,False
stencil3d_128.c,xczu7ev-ffvc1156-2-e,10,0.29175,52,0,13,1,12,unroll_4,unroll_8,pipeline_1,unroll_8,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,6.5,0.74766697711,False
stencil3d_110.c,xczu7ev-ffvc1156-2-e,10,0.29175,52.5,0,11,1,10,unroll_4,unroll_8,pipeline_1,unroll_8,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_15,2,5.5,0.756987651907,False
stencil3d_139.c,xczu7ev-ffvc1156-2-e,10,0.23332,296,0,53,3,32,unroll_4,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_4,1,22,0.478641909793,False
stencil3d_174.c,xczu7ev-ffvc1156-2-e,10,0.22567,289,0,44,2,30,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,1,19,0.603297373734,False
stencil3d_146.c,xczu7ev-ffvc1156-2-e,10,0.34835,34,0,3,0,4,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,1,1.75,0.590659421044,False
stencil3d_179.c,xczu7ev-ffvc1156-2-e,10,0.35063,40,0,3,0,4,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_2,1,1.75,0.583175996034,False
stencil3d_260.c,xczu7ev-ffvc1156-2-e,10,0.22684,288,0,43,2,30,unroll_8,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,1,18.75,0.613991406,False
stencil3d_34.c,xczu7ev-ffvc1156-2-e,10,0.32463,90,0,25,2,20,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_15,1,11.75,0.567134929006,False
stencil3d_191.c,xczu7ev-ffvc1156-2-e,10,0.28829,52,0,12,1,11,unroll_8,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_2,1,6,0.760173931904,False
stencil3d_134.c,xczu7ev-ffvc1156-2-e,10,0.28761,53,0,12,1,11,unroll_8,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_16,unroll_8,pipeline_1,unroll_2,1,6,0.761190465477,False
stencil3d_252.c,xczu7ev-ffvc1156-2-e,10,0.61437,47,0,0,1,6,unroll_8,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_4,pipeline_1,unroll_4,unroll_2,1,1.75,0.140368972501,False
stencil3d_164.c,xczu7ev-ffvc1156-2-e,10,0.28761,54,0,13,1,12,unroll_8,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_4,unroll_8,pipeline_1,unroll_4,1,6.5,0.76686490573,False
stencil3d_23.c,xczu7ev-ffvc1156-2-e,10,0.23811,329,0,61,3,38,unroll_8,pipeline_1,unroll_31,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_31,unroll_4,1,25.5,0.384211485122,False
stencil3d_236.c,xczu7ev-ffvc1156-2-e,10,0.22619,252,0,21,1,21,unroll_8,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_15,1,10.75,0.97231487285,False
stencil3d_303.c,xczu7ev-ffvc1156-2-e,10,0.23039,264,0,21,1,20,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_15,3,10.5,0.952012560275,False
stencil3d_113.c,xczu7ev-ffvc1156-2-e,10,0.23039,283,0,53,3,31,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_4,1,21.75,0.489201497152,False
stencil3d_73.c,xczu7ev-ffvc1156-2-e,10,0.22911,309,0,61,3,36,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_31,unroll_4,1,25,0.386888372703,False
stencil3d_152.c,xczu7ev-ffvc1156-2-e,10,0.29367,465,0,22,3,33,unroll_8,pipeline_1,unroll_4,unroll_31,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_15,1,14.5,0.594232781392,False
stencil3d_136.c,xczu7ev-ffvc1156-2-e,10,0.22902,290,0,35,2,27,unroll_8,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_2,1,16,0.740970584075,False
stencil3d_70.c,xczu7ev-ffvc1156-2-e,10,0.35171,32,0,3,0,4,unroll_8,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_2,1,1.75,0.579391074001,False
stencil3d_107.c,xczu7ev-ffvc1156-2-e,10,0.35067,40,0,3,0,5,unroll_8,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_2,1,2,0.585953028901,False
stencil3d_22.c,xczu7ev-ffvc1156-2-e,10,0.35171,37,0,3,0,4,unroll_8,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,1,1.75,0.579391074001,False
stencil3d_87.c,xczu7ev-ffvc1156-2-e,10,0.35724,37,0,3,0,4,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.75,0.559041101733,False
stencil3d_135.c,xczu7ev-ffvc1156-2-e,10,0.23665,269,0,44,3,30,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,1,19.25,0.586966471556,False
stencil3d_347.c,xczu7ev-ffvc1156-2-e,10,0.22683,307,0,22,2,24,unroll_8,unroll_31,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_31,unroll_4,unroll_15,1,12,0.941135793104,False
stencil3d_68.c,xczu7ev-ffvc1156-2-e,10,0.22792,329,0,61,3,41,unroll_8,unroll_31,pipeline_1,pipeline_1,unroll_8,unroll_16,unroll_2,unroll_31,pipeline_1,1,26.25,0.387072379439,False
stencil3d_37.c,xczu7ev-ffvc1156-2-e,10,0.22792,363,0,40,2,33,unroll_8,unroll_31,pipeline_1,pipeline_1,unroll_8,unroll_16,unroll_2,unroll_31,unroll_15,1,18.75,0.613648327199,False
stencil3d_78.c,xczu7ev-ffvc1156-2-e,10,0.23301,350,0,40,3,30,unroll_8,unroll_31,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_2,unroll_31,unroll_15,1,18.25,0.633112141002,False
stencil3d_102.c,xczu7ev-ffvc1156-2-e,10,0.23794,309,0,21,2,22,unroll_8,unroll_31,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_2,unroll_2,unroll_15,1,11.25,0.899780564576,False
stencil3d_63.c,xczu7ev-ffvc1156-2-e,10,0.23633,286,0,22,1,21,unroll_8,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_15,1,11,0.913392902493,False
stencil3d_256.c,xczu7ev-ffvc1156-2-e,10,0.30663,41,0,10,0,6,unroll_8,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_15,1,4,0.689017856029,False
stencil3d_216.c,xczu7ev-ffvc1156-2-e,10,0.33162,46,0,6,1,8,unroll_8,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_2,1,3.75,0.630465289819,False
stencil3d_24.c,xczu7ev-ffvc1156-2-e,10,0.5896,33,0,0,0,3,unroll_8,unroll_8,unroll_2,unroll_4,unroll_4,unroll_8,unroll_2,unroll_2,unroll_2,1,0.75,0.175873815289,False
stencil3d_81.c,xczu7ev-ffvc1156-2-e,10,0.29769,53,0,12,2,12,unroll_8,unroll_8,unroll_2,unroll_8,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_2,1,6.5,0.728426435808,False
stencil3d_120.c,xczu7ev-ffvc1156-2-e,10,0.36063,39,0,3,0,5,unroll_8,unroll_8,unroll_8,unroll_2,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_2,1,2,0.548946923668,False
